# LAMMPS data file written by WriteLammpsdata function in RASPA(written by Zhao Li)
1007  atoms
0  bonds
0  angles
0  dihedrals
0  impropers
0.0      36.174000000000 xlo xhi
0.0      31.409760388580 ylo yhi
0.0      39.621370056408 zlo zhi
  -18.246440127652    -0.161748620188    -0.088923995918 xy xz yz

5 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types

Masses

1     83.800000000000  # Kr_
2     15.999404927130  # O
3     12.010735896764  # C
4     51.996133070619  # Cr
5      1.007940753896  # H

Pair Coeffs

1      0.330670586763      3.636000000000 # Kr_
2      0.059993659942      3.120000000000 # O
3      0.104983936891      3.430000000000 # C
4      0.015003382993      2.690000000000 # Cr
5      0.043996675426      2.570000000000 # H

Atoms

373  1  3                 0.0		          -0.14848            18.37157            32.88673		# C
374  1  2                 0.0		           0.93581            18.96887            33.14645		# O
375  1  2                 0.0		           2.26474            21.17309            33.55118		# O
376  1  3                 0.0		           1.88450            22.19270            32.89703		# C
377  1  2                 0.0		           0.82491            22.83462            33.15259		# O
378  1  2                 0.0		          -1.75046            22.88447            33.54385		# O
379  1  3                 0.0		          -2.44049            22.04652            32.88574		# C
380  1  2                 0.0		          -2.74662            21.15657            35.80207		# O
381  1  2                 0.0		          -1.40589            18.95762            36.20086		# O
382  1  3                 0.0		          -0.31808            18.36513            36.45879		# C
383  1  2                 0.0		           0.75672            18.55316            35.80999		# O
384  1  2                 0.0		           1.98788            20.81359            36.21512		# O
385  1  3                 0.0		           1.95513            22.05166            36.47306		# C
386  1  2                 0.0		           1.26002            22.88847            35.81891		# O
387  1  2                 0.0		          -1.31585            22.82367            36.20938		# O
388  1  3                 0.0		          -2.37430            22.17717            36.45879		# C
389  1  4                 0.0		          -1.89586            19.90586            34.66989		# Cr
390  1  4                 0.0		           1.42121            19.91463            34.68059		# Cr
391  1  4                 0.0		          -0.24496            22.78282            34.68118		# Cr
392  1  2                 0.0		          -0.23975            20.86777            34.67761		# O
393  1  3                 0.0		          -0.20388            15.70018            29.80577		# C
394  1  3                 0.0		         -10.50214            30.70718            29.50425		# C
395  1  3                 0.0		         -10.52591            29.79617            28.44339		# C
396  1  3                 0.0		          -9.37190            29.57191            27.66840		# C
397  1  3                 0.0		          -8.19542            30.27997            27.98140		# C
398  1  3                 0.0		          -8.17508            31.18973            29.04227		# C
399  1  3                 0.0		          -0.18056            16.63940            30.89556		# C
400  1  3                 0.0		          -0.16252            17.42872            31.80645		# C
401  1  5                 0.0		         -11.40002            30.86684            30.08926		# H
402  1  5                 0.0		         -11.44724            29.26786            28.23221		# H
403  1  5                 0.0		          -7.28888            30.13112            27.40828		# H
404  1  5                 0.0		           1.86305            16.02004            29.26712		# H
405  1  3                 0.0		           4.22386            23.45839            29.80537		# C
406  1  3                 0.0		         -12.67200            22.78689            29.50762		# C
407  1  3                 0.0		         -11.87289            23.21237            28.44180		# C
408  1  3                 0.0		         -12.25656            24.31724            27.65770		# C
409  1  3                 0.0		         -13.45766            24.98463            27.96635		# C
410  1  3                 0.0		         -14.25415            24.55680            29.03236		# C
411  1  3                 0.0		           3.40073            23.01855            30.90071		# C
412  1  3                 0.0		           2.70895            22.64602            31.81497		# C
413  1  5                 0.0		         -12.36045            21.93467            30.09976		# H
414  1  5                 0.0		         -10.95466            22.67730            28.23419		# H
415  1  5                 0.0		         -13.78257            25.83949            27.38669		# H
416  1  5                 0.0		           2.91217            25.08351            29.25424		# H
417  1  3                 0.0		          -4.70918            23.45290            29.80240		# C
418  1  3                 0.0		          -4.72435            24.82207            29.51297		# C
419  1  3                 0.0		          -5.49523            25.30738            28.45191		# C
420  1  3                 0.0		          -6.26175            24.42700            27.66443		# C
421  1  3                 0.0		          -6.23819            23.05136            27.96556		# C
422  1  3                 0.0		          -5.46696            22.56951            29.02681		# C
423  1  3                 0.0		          -3.91419            22.95386            30.89318		# C
424  1  3                 0.0		          -3.24469            22.53674            31.80467		# C
425  1  5                 0.0		          -4.14075            25.51474            30.10768		# H
426  1  5                 0.0		          -5.49131            26.37137            28.25004		# H
427  1  5                 0.0		          -6.81715            22.34564            27.38292		# H
428  1  5                 0.0		          -5.46200            21.50754            29.24235		# H
429  1  3                 0.0		          -0.24639            15.68071            39.52826		# C
430  1  3                 0.0		         -10.44029            31.20063            20.47771		# C
431  1  3                 0.0		         -10.41348            30.28565            21.53402		# C
432  1  3                 0.0		          -9.23112            29.58655            21.84564		# C
433  1  3                 0.0		          -8.07811            29.82511            21.07362		# C
434  1  3                 0.0		          -8.10828            30.74119            20.01751		# C
435  1  3                 0.0		          -0.27613            16.62497            38.44283		# C
436  1  3                 0.0		          -0.29905            17.41822            37.53550		# C
437  1  5                 0.0		          -2.23639            16.02393            20.25385		# H
438  1  5                 0.0		         -11.31971            30.12575            22.10476		# H
439  1  5                 0.0		          -7.15244            29.30387            21.28381		# H
440  1  5                 0.0		          -7.29169            30.86718            39.24536		# H
441  1  3                 0.0		           4.21469            23.45156            39.56669		# C
442  1  3                 0.0		         -13.03698            22.61104            20.53061		# C
443  1  3                 0.0		         -12.26864            23.08717            21.59642		# C
444  1  3                 0.0		         -12.23958            24.46677            21.91082		# C
445  1  3                 0.0		         -13.01111            25.34615            21.11502		# C
446  1  3                 0.0		         -13.77733            24.86231            20.05039		# C
447  1  3                 0.0		           3.42296            22.95586            38.47176		# C
448  1  3                 0.0		           2.75625            22.54094            37.55729		# C
449  1  5                 0.0		           5.04519            21.55004            20.31071		# H
450  1  5                 0.0		         -11.69704            22.36660            22.16954		# H
451  1  5                 0.0		         -13.02672            26.41239            21.30798		# H
452  1  5                 0.0		         -14.44061            25.51177            39.26636		# H
453  1  3                 0.0		          -4.74882            23.43972            39.52469		# C
454  1  3                 0.0		          -5.85988            22.80901            20.00008		# C
455  1  3                 0.0		          -6.67277            23.23429            21.05559		# C
456  1  3                 0.0		          -6.30215            24.34286            21.84069		# C
457  1  3                 0.0		          -5.10083            25.01475            21.54273		# C
458  1  3                 0.0		          -4.29073            24.58712            20.48722		# C
459  1  3                 0.0		          -3.91114            22.99974            38.44065		# C
460  1  3                 0.0		          -3.20856            22.62816            37.53431		# C
461  1  5                 0.0		          -6.24201            21.90902            39.21802		# H
462  1  5                 0.0		          -7.59058            22.69548            21.25528		# H
463  1  5                 0.0		          -4.78552            25.87235            22.12398		# H
464  1  5                 0.0		          -3.36984            25.11701            20.27406		# H
465  1  2                 0.0		          19.53337             8.44461             6.04325		# O
466  1  2                 0.0		          16.96304             8.49970             6.47829		# O
467  1  3                 0.0		          15.88569             9.12028             6.72494		# C
468  1  2                 0.0		          15.49754            10.11924             6.03869		# O
469  1  2                 0.0		          16.82579            12.31896             6.48424		# O
470  1  3                 0.0		          17.90131            12.94078             6.73722		# C
471  1  2                 0.0		          18.96482            12.77614             6.05811		# O
472  1  2                 0.0		          20.20142            10.52168             6.49275		# O
473  1  3                 0.0		          20.20277             9.27731             6.73385		# C
474  1  2                 0.0		          19.05201             8.51481             3.38624		# O
475  1  2                 0.0		          16.47998             8.44269             3.82108		# O
476  1  3                 0.0		          15.80262             9.27048             3.12831		# C
477  1  2                 0.0		          15.80340            10.51437             3.38208		# O
478  1  2                 0.0		          17.02255            12.77486             3.82901		# O
479  1  3                 0.0		          18.08451            12.95008             3.15069		# C
480  1  2                 0.0		          19.16424            12.33452             3.40050		# O
481  1  2                 0.0		          20.50714            10.14146             3.83555		# O
482  1  3                 0.0		          20.12753             9.14150             3.14613		# C
483  1  4                 0.0		          18.00679             8.54652             4.93227		# Cr
484  1  4                 0.0		          16.34884            11.39617             4.93365		# Cr
485  1  4                 0.0		          19.64816            11.40776             4.94653		# Cr
486  1  2                 0.0		          18.00153            10.45072             4.93841		# O
487  1  2                 0.0		          24.82511             5.14673            13.32744		# O
488  1  2                 0.0		          26.06711             2.89077            13.72583		# O
489  1  3                 0.0		          27.14261             2.71115            13.07604		# C
490  1  2                 0.0		          28.22690             3.30846            13.33576		# O
491  1  2                 0.0		          29.55584             5.51267            13.74049		# O
492  1  3                 0.0		          29.17559             6.53229            13.08634		# C
493  1  2                 0.0		          28.11600             7.17420            13.34190		# O
494  1  2                 0.0		          25.54064             7.22405            13.73316		# O
495  1  3                 0.0		          24.85060             6.38610            13.07505		# C
496  1  2                 0.0		          24.54448             5.49615            15.99138		# O
497  1  2                 0.0		          25.88521             3.29720            16.39017		# O
498  1  3                 0.0		          26.97301             2.70471            16.64811		# C
499  1  2                 0.0		          28.04782             2.89274            15.99931		# O
500  1  2                 0.0		          29.27898             5.15317            16.40444		# O
501  1  3                 0.0		          29.24623             6.39124            16.66237		# C
502  1  2                 0.0		          28.55111             7.22805            16.00822		# O
503  1  2                 0.0		          25.97525             7.16326            16.39869		# O
504  1  3                 0.0		          24.91680             6.51675            16.64811		# C
505  1  4                 0.0		          25.39524             4.24545            14.85920		# Cr
506  1  4                 0.0		          28.71231             4.25422            14.86990		# Cr
507  1  4                 0.0		          27.04613             7.12240            14.87049		# Cr
508  1  2                 0.0		          27.05134             5.20735            14.86693		# O
509  1  3                 0.0		          27.08721             0.03976             9.99508		# C
510  1  3                 0.0		          16.78895            15.04676             9.69357		# C
511  1  3                 0.0		          16.76518            14.13575             8.63270		# C
512  1  3                 0.0		          17.91919            13.91149             7.85771		# C
513  1  3                 0.0		          19.09567            14.61955             8.17072		# C
514  1  3                 0.0		          19.11601            15.52931             9.23158		# C
515  1  3                 0.0		          27.11054             0.97898            11.08487		# C
516  1  3                 0.0		          27.12858             1.76830            11.99577		# C
517  1  5                 0.0		          15.89107            15.20642            10.27858		# H
518  1  5                 0.0		          15.84385            13.60744             8.42152		# H
519  1  5                 0.0		          20.00222            14.47070             7.59760		# H
520  1  5                 0.0		          29.15414             0.35962             9.45643		# H
521  1  3                 0.0		          31.51496             7.79797             9.99469		# C
522  1  3                 0.0		          14.61909             7.12647             9.69693		# C
523  1  3                 0.0		          15.41821             7.55195             8.63112		# C
524  1  3                 0.0		          15.03454             8.65682             7.84701		# C
525  1  3                 0.0		          13.83343             9.32422             8.15566		# C
526  1  3                 0.0		          13.03695             8.89638             9.22168		# C
527  1  3                 0.0		          30.69183             7.35813            11.09002		# C
528  1  3                 0.0		          30.00005             6.98560            12.00428		# C
529  1  5                 0.0		          14.93064             6.27425            10.28908		# H
530  1  5                 0.0		          16.33643             7.01688             8.42350		# H
531  1  5                 0.0		          13.50852            10.17908             7.57600		# H
532  1  5                 0.0		          30.20326             9.42309             9.44356		# H
533  1  3                 0.0		          22.58192             7.79248             9.99172		# C
534  1  3                 0.0		          22.56675             9.16165             9.70228		# C
535  1  3                 0.0		          21.79586             9.64696             8.64122		# C
536  1  3                 0.0		          21.02934             8.76658             7.85375		# C
537  1  3                 0.0		          21.05291             7.39095             8.15487		# C
538  1  3                 0.0		          21.82414             6.90909             9.21613		# C
539  1  3                 0.0		          23.37690             7.29344            11.08249		# C
540  1  3                 0.0		          24.04640             6.87632            11.99398		# C
541  1  5                 0.0		          23.15034             9.85432            10.29700		# H
542  1  5                 0.0		          21.79979            10.71095             8.43935		# H
543  1  5                 0.0		          20.47394             6.68522             7.57224		# H
544  1  5                 0.0		          21.82910             5.84712             9.43167		# H
545  1  3                 0.0		          27.04470             0.02029            19.71757		# C
546  1  3                 0.0		          16.85080            15.54021             0.66703		# C
547  1  3                 0.0		          16.87762            14.62523             1.72333		# C
548  1  3                 0.0		          18.05998            13.92613             2.03495		# C
549  1  3                 0.0		          19.21298            14.16470             1.26293		# C
550  1  3                 0.0		          19.18281            15.08078             0.20682		# C
551  1  3                 0.0		          27.01496             0.96455            18.63215		# C
552  1  3                 0.0		          26.99204             1.75780            17.72482		# C
553  1  5                 0.0		          25.05470             0.36352             0.44317		# H
554  1  5                 0.0		          15.97138            14.46533             2.29408		# H
555  1  5                 0.0		          20.13865            13.64345             1.47312		# H
556  1  5                 0.0		          19.99940            15.20676            19.43468		# H
557  1  3                 0.0		          31.50578             7.79114            19.75601		# C
558  1  3                 0.0		          14.25412             6.95062             0.71992		# C
559  1  3                 0.0		          15.02246             7.42676             1.78574		# C
560  1  3                 0.0		          15.05152             8.80635             2.10013		# C
561  1  3                 0.0		          14.27998             9.68573             1.30434		# C
562  1  3                 0.0		          13.51376             9.20189             0.23971		# C
563  1  3                 0.0		          30.71406             7.29544            18.66107		# C
564  1  3                 0.0		          30.04734             6.88053            17.74661		# C
565  1  5                 0.0		          32.33628             5.88962             0.50002		# H
566  1  5                 0.0		          15.59405             6.70619             2.35886		# H
567  1  5                 0.0		          14.26438            10.75197             1.49729		# H
568  1  5                 0.0		          12.85048             9.85135            19.45568		# H
569  1  3                 0.0		          22.54228             7.77930            19.71401		# C
570  1  3                 0.0		          21.43121             7.14859             0.18939		# C
571  1  3                 0.0		          20.61832             7.57387             1.24490		# C
572  1  3                 0.0		          20.98895             8.68244             2.03000		# C
573  1  3                 0.0		          22.19027             9.35434             1.73205		# C
574  1  3                 0.0		          23.00036             8.92671             0.67653		# C
575  1  3                 0.0		          23.37995             7.33932            18.62997		# C
576  1  3                 0.0		          24.08253             6.96774            17.72363		# C
577  1  5                 0.0		          21.04909             6.24860            19.40734		# H
578  1  5                 0.0		          19.70052             7.03506             1.44460		# H
579  1  5                 0.0		          22.50557            10.21193             2.31329		# H
580  1  5                 0.0		          23.92125             9.45660             0.46337		# H
581  1  2                 0.0		          19.45249             8.40015            25.85393		# O
582  1  2                 0.0		          16.88217             8.45524            26.28898		# O
583  1  3                 0.0		          15.80482             9.07582            26.53562		# C
584  1  2                 0.0		          15.41667            10.07477            25.84938		# O
585  1  2                 0.0		          16.74492            12.27450            26.29492		# O
586  1  3                 0.0		          17.82043            12.89632            26.54790		# C
587  1  2                 0.0		          18.88395            12.73168            25.86879		# O
588  1  2                 0.0		          20.12054            10.47721            26.30344		# O
589  1  3                 0.0		          20.12189             9.23285            26.54453		# C
590  1  2                 0.0		          18.97114             8.47035            23.19693		# O
591  1  2                 0.0		          16.39911             8.39823            23.63177		# O
592  1  3                 0.0		          15.72174             9.22602            22.93899		# C
593  1  2                 0.0		          15.72253            10.46990            23.19277		# O
594  1  2                 0.0		          16.94167            12.73040            23.63969		# O
595  1  3                 0.0		          18.00364            12.90562            22.96138		# C
596  1  2                 0.0		          19.08336            12.29006            23.21119		# O
597  1  2                 0.0		          20.42627            10.09699            23.64623		# O
598  1  3                 0.0		          20.04665             9.09704            22.95682		# C
599  1  4                 0.0		          17.92591             8.50206            24.74295		# Cr
600  1  4                 0.0		          16.26796            11.35170            24.74434		# Cr
601  1  4                 0.0		          19.56728            11.36330            24.75721		# Cr
602  1  2                 0.0		          17.92065            10.40626            24.74909		# O
603  1  2                 0.0		          24.74424             5.10227            33.13813		# O
604  1  2                 0.0		          25.98624             2.84631            33.53652		# O
605  1  3                 0.0		          27.06174             2.66669            32.88673		# C
606  1  2                 0.0		          28.14603             3.26399            33.14645		# O
607  1  2                 0.0		          29.47496             5.46821            33.55118		# O
608  1  3                 0.0		          29.09472             6.48782            32.89703		# C
609  1  2                 0.0		          28.03513             7.12974            33.15259		# O
610  1  2                 0.0		          25.45976             7.17959            33.54385		# O
611  1  3                 0.0		          24.76973             6.34164            32.88574		# C
612  1  2                 0.0		          24.46360             5.45169            35.80207		# O
613  1  2                 0.0		          25.80433             3.25274            36.20086		# O
614  1  3                 0.0		          26.89214             2.66025            36.45879		# C
615  1  2                 0.0		          27.96694             2.84828            35.80999		# O
616  1  2                 0.0		          29.19811             5.10871            36.21512		# O
617  1  3                 0.0		          29.16535             6.34678            36.47306		# C
618  1  2                 0.0		          28.47024             7.18359            35.81891		# O
619  1  2                 0.0		          25.89437             7.11879            36.20938		# O
620  1  3                 0.0		          24.83592             6.47229            36.45879		# C
621  1  4                 0.0		          25.31436             4.20098            34.66989		# Cr
622  1  4                 0.0		          28.63143             4.20975            34.68059		# Cr
623  1  4                 0.0		          26.96526             7.07794            34.68118		# Cr
624  1  2                 0.0		          26.97047             5.16289            34.67761		# O
625  1  3                 0.0		          27.00634            -0.00470            29.80577		# C
626  1  3                 0.0		          16.70808            15.00230            29.50425		# C
627  1  3                 0.0		          16.68431            14.09129            28.44339		# C
628  1  3                 0.0		          17.83832            13.86703            27.66840		# C
629  1  3                 0.0		          19.01480            14.57509            27.98140		# C
630  1  3                 0.0		          19.03514            15.48485            29.04227		# C
631  1  3                 0.0		          27.02966             0.93452            30.89556		# C
632  1  3                 0.0		          27.04770             1.72384            31.80645		# C
633  1  5                 0.0		          15.81020            15.16196            30.08926		# H
634  1  5                 0.0		          15.76298            13.56298            28.23221		# H
635  1  5                 0.0		          19.92134            14.42624            27.40828		# H
636  1  5                 0.0		          29.07327             0.31516            29.26712		# H
637  1  3                 0.0		          31.43408             7.75351            29.80537		# C
638  1  3                 0.0		          14.53822             7.08201            29.50762		# C
639  1  3                 0.0		          15.33733             7.50749            28.44180		# C
640  1  3                 0.0		          14.95366             8.61236            27.65770		# C
641  1  3                 0.0		          13.75256             9.27975            27.96635		# C
642  1  3                 0.0		          12.95607             8.85192            29.03236		# C
643  1  3                 0.0		          30.61095             7.31367            30.90071		# C
644  1  3                 0.0		          29.91917             6.94114            31.81497		# C
645  1  5                 0.0		          14.84977             6.22979            30.09976		# H
646  1  5                 0.0		          16.25556             6.97242            28.23419		# H
647  1  5                 0.0		          13.42765            10.13461            27.38669		# H
648  1  5                 0.0		          30.12239             9.37863            29.25424		# H
649  1  3                 0.0		          22.50104             7.74802            29.80240		# C
650  1  3                 0.0		          22.48587             9.11719            29.51297		# C
651  1  3                 0.0		          21.71499             9.60250            28.45191		# C
652  1  3                 0.0		          20.94847             8.72212            27.66443		# C
653  1  3                 0.0		          20.97203             7.34648            27.96556		# C
654  1  3                 0.0		          21.74326             6.86463            29.02681		# C
655  1  3                 0.0		          23.29603             7.24898            30.89318		# C
656  1  3                 0.0		          23.96553             6.83186            31.80467		# C
657  1  5                 0.0		          23.06947             9.80986            30.10768		# H
658  1  5                 0.0		          21.71891            10.66649            28.25004		# H
659  1  5                 0.0		          20.39307             6.64076            27.38292		# H
660  1  5                 0.0		          21.74822             5.80266            29.24235		# H
661  1  3                 0.0		          26.96383            -0.02417            39.52826		# C
662  1  3                 0.0		          16.76993            15.49575            20.47771		# C
663  1  3                 0.0		          16.79675            14.58077            21.53402		# C
664  1  3                 0.0		          17.97910            13.88167            21.84564		# C
665  1  3                 0.0		          19.13211            14.12023            21.07362		# C
666  1  3                 0.0		          19.10194            15.03631            20.01751		# C
667  1  3                 0.0		          26.93409             0.92009            38.44283		# C
668  1  3                 0.0		          26.91117             1.71334            37.53550		# C
669  1  5                 0.0		          24.97383             0.31905            20.25385		# H
670  1  5                 0.0		          15.89051            14.42087            22.10476		# H
671  1  5                 0.0		          20.05778            13.59899            21.28381		# H
672  1  5                 0.0		          19.91853            15.16230            39.24536		# H
673  1  3                 0.0		          31.42491             7.74668            39.56669		# C
674  1  3                 0.0		          14.17324             6.90616            20.53061		# C
675  1  3                 0.0		          14.94158             7.38229            21.59642		# C
676  1  3                 0.0		          14.97064             8.76189            21.91082		# C
677  1  3                 0.0		          14.19911             9.64127            21.11502		# C
678  1  3                 0.0		          13.43289             9.15743            20.05039		# C
679  1  3                 0.0		          30.63318             7.25098            38.47176		# C
680  1  3                 0.0		          29.96647             6.83606            37.55729		# C
681  1  5                 0.0		          32.25541             5.84516            20.31071		# H
682  1  5                 0.0		          15.51318             6.66172            22.16954		# H
683  1  5                 0.0		          14.18350            10.70751            21.30798		# H
684  1  5                 0.0		          12.76961             9.80689            39.26636		# H
685  1  3                 0.0		          22.46140             7.73484            39.52469		# C
686  1  3                 0.0		          21.35034             7.10413            20.00008		# C
687  1  3                 0.0		          20.53745             7.52941            21.05559		# C
688  1  3                 0.0		          20.90807             8.63798            21.84069		# C
689  1  3                 0.0		          22.10939             9.30987            21.54273		# C
690  1  3                 0.0		          22.91949             8.88224            20.48722		# C
691  1  3                 0.0		          23.29908             7.29486            38.44065		# C
692  1  3                 0.0		          24.00166             6.92328            37.53431		# C
693  1  5                 0.0		          20.96821             6.20414            39.21802		# H
694  1  5                 0.0		          19.61964             6.99059            21.25528		# H
695  1  5                 0.0		          22.42470            10.16747            22.12398		# H
696  1  5                 0.0		          23.84038             9.41213            20.27406		# H
697  1  2                 0.0		          10.41015            24.14949             6.04325		# O
698  1  2                 0.0		           7.83982            24.20458             6.47829		# O
699  1  3                 0.0		           6.76247            24.82516             6.72494		# C
700  1  2                 0.0		           6.37432            25.82412             6.03869		# O
701  1  2                 0.0		           7.70257            28.02384             6.48424		# O
702  1  3                 0.0		           8.77809            28.64566             6.73722		# C
703  1  2                 0.0		           9.84160            28.48102             6.05811		# O
704  1  2                 0.0		          11.07820            26.22656             6.49275		# O
705  1  3                 0.0		          11.07955            24.98219             6.73385		# C
706  1  2                 0.0		           9.92879            24.21969             3.38624		# O
707  1  2                 0.0		           7.35676            24.14757             3.82108		# O
708  1  3                 0.0		           6.67940            24.97536             3.12831		# C
709  1  2                 0.0		           6.68018            26.21925             3.38208		# O
710  1  2                 0.0		           7.89933            28.47974             3.82901		# O
711  1  3                 0.0		           8.96129            28.65496             3.15069		# C
712  1  2                 0.0		          10.04102            28.03940             3.40050		# O
713  1  2                 0.0		          11.38392            25.84634             3.83555		# O
714  1  3                 0.0		          11.00431            24.84638             3.14613		# C
715  1  4                 0.0		           8.88357            24.25140             4.93227		# Cr
716  1  4                 0.0		           7.22562            27.10105             4.93365		# Cr
717  1  4                 0.0		          10.52494            27.11264             4.94653		# Cr
718  1  2                 0.0		           8.87831            26.15560             4.93841		# O
719  1  2                 0.0		          15.70189            20.85161            13.32744		# O
720  1  2                 0.0		          16.94389            18.59565            13.72583		# O
721  1  3                 0.0		          18.01939            18.41603            13.07604		# C
722  1  2                 0.0		          19.10368            19.01334            13.33576		# O
723  1  2                 0.0		          20.43262            21.21755            13.74049		# O
724  1  3                 0.0		          20.05237            22.23717            13.08634		# C
725  1  2                 0.0		          18.99278            22.87908            13.34190		# O
726  1  2                 0.0		          16.41742            22.92893            13.73316		# O
727  1  3                 0.0		          15.72738            22.09098            13.07505		# C
728  1  2                 0.0		          15.42126            21.20103            15.99138		# O
729  1  2                 0.0		          16.76199            19.00208            16.39017		# O
730  1  3                 0.0		          17.84979            18.40959            16.64811		# C
731  1  2                 0.0		          18.92460            18.59762            15.99931		# O
732  1  2                 0.0		          20.15576            20.85805            16.40444		# O
733  1  3                 0.0		          20.12301            22.09612            16.66237		# C
734  1  2                 0.0		          19.42789            22.93293            16.00822		# O
735  1  2                 0.0		          16.85203            22.86814            16.39869		# O
736  1  3                 0.0		          15.79358            22.22163            16.64811		# C
737  1  4                 0.0		          16.27202            19.95033            14.85920		# Cr
738  1  4                 0.0		          19.58909            19.95910            14.86990		# Cr
739  1  4                 0.0		          17.92291            22.82728            14.87049		# Cr
740  1  2                 0.0		          17.92812            20.91223            14.86693		# O
741  1  3                 0.0		          17.96399            15.74464             9.99508		# C
742  1  3                 0.0		           7.66573            30.75164             9.69357		# C
743  1  3                 0.0		           7.64196            29.84063             8.63270		# C
744  1  3                 0.0		           8.79597            29.61637             7.85771		# C
745  1  3                 0.0		           9.97245            30.32443             8.17072		# C
746  1  3                 0.0		           9.99279            31.23419             9.23158		# C
747  1  3                 0.0		          17.98732            16.68386            11.08487		# C
748  1  3                 0.0		          18.00536            17.47318            11.99577		# C
749  1  5                 0.0		           6.76785            30.91131            10.27858		# H
750  1  5                 0.0		           6.72063            29.31232             8.42152		# H
751  1  5                 0.0		          10.87900            30.17558             7.59760		# H
752  1  5                 0.0		          20.03092            16.06450             9.45643		# H
753  1  3                 0.0		          22.39174            23.50285             9.99469		# C
754  1  3                 0.0		           5.49587            22.83135             9.69693		# C
755  1  3                 0.0		           6.29499            23.25683             8.63112		# C
756  1  3                 0.0		           5.91132            24.36170             7.84701		# C
757  1  3                 0.0		           4.71021            25.02910             8.15566		# C
758  1  3                 0.0		           3.91373            24.60126             9.22168		# C
759  1  3                 0.0		          21.56861            23.06301            11.09002		# C
760  1  3                 0.0		          20.87683            22.69048            12.00428		# C
761  1  5                 0.0		           5.80742            21.97913            10.28908		# H
762  1  5                 0.0		           7.21321            22.72176             8.42350		# H
763  1  5                 0.0		           4.38530            25.88396             7.57600		# H
764  1  5                 0.0		          21.08004            25.12797             9.44356		# H
765  1  3                 0.0		          13.45870            23.49736             9.99172		# C
766  1  3                 0.0		          13.44353            24.86653             9.70228		# C
767  1  3                 0.0		          12.67264            25.35184             8.64122		# C
768  1  3                 0.0		          11.90612            24.47146             7.85375		# C
769  1  3                 0.0		          11.92969            23.09583             8.15487		# C
770  1  3                 0.0		          12.70092            22.61397             9.21613		# C
771  1  3                 0.0		          14.25368            22.99832            11.08249		# C
772  1  3                 0.0		          14.92318            22.58120            11.99398		# C
773  1  5                 0.0		          14.02712            25.55920            10.29700		# H
774  1  5                 0.0		          12.67657            26.41583             8.43935		# H
775  1  5                 0.0		          11.35072            22.39010             7.57224		# H
776  1  5                 0.0		          12.70588            21.55200             9.43167		# H
777  1  3                 0.0		          17.92148            15.72517            19.71757		# C
778  1  3                 0.0		           7.72758            31.24509             0.66703		# C
779  1  3                 0.0		           7.75440            30.33011             1.72333		# C
780  1  3                 0.0		           8.93676            29.63101             2.03495		# C
781  1  3                 0.0		          10.08976            29.86958             1.26293		# C
782  1  3                 0.0		          10.05959            30.78566             0.20682		# C
783  1  3                 0.0		          17.89174            16.66943            18.63215		# C
784  1  3                 0.0		          17.86882            17.46268            17.72482		# C
785  1  5                 0.0		          15.93148            16.06840             0.44317		# H
786  1  5                 0.0		           6.84816            30.17021             2.29408		# H
787  1  5                 0.0		          11.01543            29.34833             1.47312		# H
788  1  5                 0.0		          10.87618            30.91164            19.43468		# H
789  1  3                 0.0		          22.38256            23.49602            19.75601		# C
790  1  3                 0.0		           5.13090            22.65550             0.71992		# C
791  1  3                 0.0		           5.89924            23.13164             1.78574		# C
792  1  3                 0.0		           5.92830            24.51123             2.10013		# C
793  1  3                 0.0		           5.15676            25.39061             1.30434		# C
794  1  3                 0.0		           4.39054            24.90677             0.23971		# C
795  1  3                 0.0		          21.59084            23.00032            18.66107		# C
796  1  3                 0.0		          20.92412            22.58541            17.74661		# C
797  1  5                 0.0		          23.21306            21.59450             0.50002		# H
798  1  5                 0.0		           6.47083            22.41107             2.35886		# H
799  1  5                 0.0		           5.14116            26.45685             1.49729		# H
800  1  5                 0.0		           3.72726            25.55623            19.45568		# H
801  1  3                 0.0		          13.41906            23.48418            19.71401		# C
802  1  3                 0.0		          12.30799            22.85347             0.18939		# C
803  1  3                 0.0		          11.49510            23.27875             1.24490		# C
804  1  3                 0.0		          11.86573            24.38732             2.03000		# C
805  1  3                 0.0		          13.06705            25.05922             1.73205		# C
806  1  3                 0.0		          13.87714            24.63159             0.67653		# C
807  1  3                 0.0		          14.25673            23.04420            18.62997		# C
808  1  3                 0.0		          14.95931            22.67262            17.72363		# C
809  1  5                 0.0		          11.92586            21.95348            19.40734		# H
810  1  5                 0.0		          10.57730            22.73994             1.44460		# H
811  1  5                 0.0		          13.38235            25.91681             2.31329		# H
812  1  5                 0.0		          14.79803            25.16148             0.46337		# H
813  1  2                 0.0		          10.32927            24.10503            25.85393		# O
814  1  2                 0.0		           7.75895            24.16012            26.28898		# O
815  1  3                 0.0		           6.68160            24.78070            26.53562		# C
816  1  2                 0.0		           6.29345            25.77965            25.84938		# O
817  1  2                 0.0		           7.62170            27.97938            26.29492		# O
818  1  3                 0.0		           8.69721            28.60120            26.54790		# C
819  1  2                 0.0		           9.76073            28.43656            25.86879		# O
820  1  2                 0.0		          10.99732            26.18209            26.30344		# O
821  1  3                 0.0		          10.99867            24.93773            26.54453		# C
822  1  2                 0.0		           9.84792            24.17523            23.19693		# O
