"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","predicted"
"49","1104",0.84,24.2,26.1,3513,1467,188.603730033,176.873217268106
"50","11065",0.94,27.5,30.9,6200,1000,74.518665542,95.889418945885
"51","11085",0.93,18.7,30.6,5204,1143,58.8239952671,138.985535389979
"52","1109",0.92,32.6,34.8,5443,1357,154.0630920782,141.662586816705
"53","11091",0.93,20.7,33.8,5189,1098,150.4610507886,113.398970443349
"54","11092",0.94,21,33.6,6851,1196,94.6163447452,127.855957501714
"55","1110",0.91,31.4,32.8,4916,1360,156.0516423074,150.222923034188
"56","11100",0.84,9.4,16.7,3680,2012,188.0690160737,191.072605410474
"57","11104",0.96,26.1,41.5,6991,810,59.6258992209,64.8655242468354
"58","11109",0.81,8,16,3702,2033,182.5560283952,188.740243173249
"59","11145",0.96,21.2,34.1,7880,958,65.3292988891,73.9278795372489
"60","11160",0.85,12.6,22.2,4197,1568,201.8027276286,194.831517189738
"61","11179",0.94,19.7,29.6,6705,1128,125.4542017239,114.708225867941
"62","11185",0.85,12,15,3822,1689,195.4552627956,194.380965190308
"63","11191",0.95,22.5,36.4,7114,962,53.7439250009,88.7920550786711
"64","11217",0.9,13,23.2,5525,1506,202.5298966304,198.677811402821
"65","11237",0.95,23.5,36.7,7045,1030,99.0681625268,90.2746213076518
"66","11239",0.95,23.5,38.2,6883,929,56.3057138149,75.2545931638946
"67","11242",0.95,23.8,35.9,7243,945,67.1542210558,75.1199824358071
"68","11282",0.95,20.4,35.4,7195,919,58.6091781544,77.3317727412613
"69","11355",0.78,8.8,11,2527,2108,180.2180616037,178.23026896685
"70","11357",0.83,13.5,16.9,4202,1845,189.3660028973,194.024192338773
"71","11389",0.95,22.4,31.7,7367,1092,124.5554311047,102.05031302914
"72","11408",0.91,15.7,22.2,5625,1559,202.4649726378,199.231814144338
"73","11411",0.92,16.2,23.5,5834,1588,206.1708453523,195.554953660208
"74","11413",0.93,17.5,27,6427,1384,189.9211248934,172.129289077483
"75","11427",0.93,22.8,29.1,5637,1222,183.669601285,131.129103052669
"76","11438",0.95,23.4,35.7,7637,978,83.951838718,81.1158774375246
"77","11440",0.96,26.1,39.7,7554,871,77.0412940208,61.7981912958283
"78","11446",0.88,13.2,16.7,4281,1749,206.0919190708,201.167764047515
"79","11447",0.9,15.2,19.7,4318,1626,206.4040499111,193.073925772516
"80","11458",0.93,17.7,25.1,5956,1407,194.7806920573,187.363418286509
"81","1147",0.85,26.9,28.8,3552,1424,182.1133463624,167.214331422092
"82","1148",0.85,23.1,24.9,3768,1603,176.9190591786,182.407783383869
"83","11492",0.97,31.5,46.3,8014,689,45.7310291986,45.0755438344492
"84","11502",0.9,16.9,24.5,5707,1387,194.2539153007,188.806089900764
"85","11503",0.91,16.3,25.3,5465,1377,186.6744139177,182.359771263803
"86","11506",0.93,19.1,27.9,6962,1211,129.435944933,156.231492425299
"87","11522",0.95,25.4,36.3,7203,893,56.0918249646,70.3838970138227
"88","11547",0.62,6.2,7.9,618,856,152.2991545556,119.594408507555
"89","11551",0.86,13.3,18.8,3839,1709,198.100042937,195.008221261297
"90","11585",0.96,27.3,37.8,6870,833,62.1960719556,65.6910800706196
"91","11601",0.87,19.4,21.4,4350,1539,174.0358146095,191.184350956673
"92","11613",0.92,32.2,35.4,4858,1119,82.3209177425,119.791021309921
"93","11615",0.93,28.9,31,5327,1256,131.7708806221,141.863757296241
"94","11620",0.93,34.4,36.2,6651,1231,108.4063348255,130.502410589335
"95","1164",0.91,39.8,41.8,3898,1181,131.6647236647,125.649494230487
"96","11641",0.81,19.3,20.4,2539,1286,181.7405236125,178.089708547138
"97","11642",0.82,20.6,22.1,2554,1279,175.442385669,174.147776409816
"98","11650",0.93,28.3,29.8,5911,1256,145.6719291029,146.159086070059
"99","11673",0.95,34.2,37.3,7315,1033,104.0513085747,94.6992274994479
"100","11694",0.89,21.7,24.1,4215,1392,194.4746648608,182.338816536534
"101","11706",0.94,31.2,33.5,5604,1130,134.6594509724,112.551437322015
"102","11714",0.95,36.1,37.7,6243,965,100.3344233918,87.5559473608548
"103","11717",0.94,34.5,36.3,6677,1101,117.5238900782,102.740512224436
"104","11738",0.85,20.6,22.8,3183,1327,183.0283177098,180.76698464386
"105","11739",0.77,15.1,16.4,1587,1244,173.3027982777,159.359967340807
"106","11742",0.88,24.5,25.9,4197,1372,192.1591528279,181.732988943659
"107","11746",0.93,29.3,30.6,5490,1261,151.0655128886,137.989183922568
"108","1178",0.93,44.7,46,4982,1073,107.4093283054,111.481072251302
"109","11781",0.85,19.3,20.9,3146,1273,189.835038078,173.309784340269
"110","11791",0.91,29.2,31.1,5100,1259,136.7545867534,144.512578706352
"111","1180",0.93,43.1,45.2,5320,1107,116.4160579838,116.322124070592
"112","11809",0.88,24.8,25.6,4850,1437,171.9910677539,178.887629310183
"113","11810",0.95,40.1,42.6,6884,857,77.882088089,78.9588356685968
"114","11813",0.95,43.5,46.4,7565,917,86.6928142857,79.9933430908476
"115","1183",0.81,26,27.3,2010,1196,154.1263934381,149.757484994203
"116","11830",0.87,17.6,18.6,4739,1652,193.4468318088,188.086611464187
"117","11838",0.86,22.2,23.1,3481,1362,190.8936129398,185.778646158343
"118","11842",0.92,27.6,29,5142,1298,148.7837490738,151.682586987434
"119","11845",0.92,29.6,31.1,5656,1284,140.6061937958,147.75460126967
"120","11854",0.94,34.6,37,6671,1052,97.5031073932,96.3739240965059
"121","1190",0.95,55.1,58.3,6084,826,91.9601591975,85.1206713908069
"122","1191",0.95,54.3,56.6,6320,867,99.1058807597,83.9163059021066
"123","1199",0.77,22.3,23.4,2439,1285,170.6948705115,166.442110652805
"124","1202",0.84,22.8,24.5,3033,1496,184.0079431491,176.554538809948
"125","1208",0.9,29.5,31.3,5351,1560,166.4377483174,159.952249723798
"126","1211",0.91,43.6,44.7,5219,1108,115.7392637329,119.145816127118
"127","1215",0.9,31.1,33.1,5104,1387,161.0495517385,156.937417989247
"128","12169",0.87,11.5,22.1,4067,1695,192.9866004806,196.780003184212
"129","12177",0.93,17.4,31.1,6421,1287,164.9040811839,156.095570460365
"130","12196",0.96,22.9,39.9,7875,934,58.7047795342,68.3789255634857
"131","12206",0.97,28.3,53.9,8677,644,31.1029511353,35.8252209395413
"132","12217",0.91,14.7,26.8,4865,1441,182.8490700819,183.024286975788
"133","12218",0.92,15.3,27.6,6055,1380,186.195715857,181.618981775321
"134","12231",0.95,23.3,41.2,6073,863,38.4771160298,72.6713799246506
"135","12237",0.95,21.2,42.8,6917,952,94.2560882562,78.9063041299401
"136","1224",0.91,34.8,37.1,5685,1295,153.2059931217,134.187098473159
"137","12243",0.97,25.2,45.2,7822,750,37.5894804037,52.5574910415566
"138","12244",0.97,25.7,44.8,8064,774,34.9768051427,55.6497364128067
"139","12245",0.97,28.3,49,7679,692,52.5441252319,51.014520695925
"140","12247",0.97,27.1,47.6,7485,710,45.4494344809,51.314253817712
"141","12251",0.974072,32.11688,56.14736,7344.018004,566.65888,32.3855819728,38.9098328550415
"142","12256",0.88,10.2,18.9,4805,1908,199.2801026988,202.15456721595
"143","12279",0.96,23.5,41.5,6120,852,46.4338135219,59.6990099009202
"144","12296",0.97,29,50.4,8148,685,42.7475583259,45.1289008253492
"145","12304",0.89,10.4,20.2,4971,1884,202.5343439831,201.813127934374
"146","12305",0.89,11.1,22,4713,1703,197.0924102213,198.652565670259
"147","1231",0.82,20.6,22.2,2347,1282,183.536144796,171.008227014417
"148","12327",0.96,26.4,46.4,6338,731,39.9438415626,59.6174201483713
"149","12329",0.97,25.3,44.6,6914,801,83.6967291699,59.0212076335581
"150","12334",0.97,26.7,49.7,8286,766,53.2353277258,47.639330810276
"151","12339",0.97,26.9,50.3,8150,661,35.5206572507,46.4712702468372
"152","12341",0.97,30.5,53.1,7969,613,43.8299594117,36.2105162690445
"153","12342",0.92,14,26.4,5653,1475,197.046749157,189.902414653341
"154","12373",0.97,27.4,48.2,7262,735,64.7300620921,47.8440676043515
"155","12388",0.97,29.5,51.3,8191,639,30.5459442808,41.1218759903197
"156","12569",0.89,18.9,26.2,4611,1419,191.0214368974,176.598434555373
"157","1257",0.8,25.7,26.4,2113,1200,159.2373537662,147.742546102539
"158","12570",0.91,19.6,27.9,5803,1380,171.8217824925,166.374121289582
"159","12576",0.92,20,26.9,6380,1431,167.908130617,165.719674033041
"160","12584",0.92,22.8,31,6422,1235,134.2078551221,139.155326950525
"161","12598",0.77,13.1,19.7,2793,1371,179.2783900406,177.841808085625
"162","12600",0.84,14.1,22.1,3348,1436,194.1883553741,189.460178075318
"163","12627",0.94,25.6,36.3,6960,1122,98.7108890347,108.192168988601
"164","12635",0.95,33.6,45.6,6191,831,83.2001349335,77.8463991886872
"165","12679",0.92,26.7,36.8,4938,1029,94.9337955376,102.312781093945
"166","12699",0.86,15.3,21.9,4043,1504,193.6499471758,195.080965250928
"167","127",0.2,2.2,4.1,0,0,0,16.654549324638
"168","12704",0.75,11.4,15.6,2250,1600,168.061563199,172.245675609174
"169","12716",0.92,23.2,31.4,5802,1219,115.3694807097,139.557827324871
"170","12739",0.76,9.4,17.2,2592,1537,172.042474833,175.333807792363
"171","1274",0.93,45,46.8,6279,1181,126.6335117356,119.888319514547
"172","12756",0.94,27.5,40.7,4823,942,112.9018981873,76.1980213078647
"173","12758",0.94,27.4,39.2,5478,1001,108.3350924002,91.9489498008982
"174","12769",0.95,30,41.7,6885,983,73.4830476261,90.6751149462677
"175","12771",0.95,30.1,42.2,7123,974,89.4224811739,85.0555613049102
"176","12773",0.95,32.5,45.3,6424,845,92.71457724,78.932040973852
"177","12786",0.84,16.6,24.9,3379,1326,188.2970761459,181.204509241484
"178","12794",0.85,16.9,26,3164,1299,173.7170063473,174.798374866953
"179","12804",0.92,26.6,36.9,4024,1005,111.5388769,91.8567108052795
"180","12807",0.92,26.4,36.9,4174,1053,82.3086304315,106.43609477087
"181","12811",0.76,11.3,19.8,2030,1413,165.6518422896,172.470177464585
"182","12822",0.82,12.6,22,2475,1511,178.4929408092,181.788918021079
"183","12826",0.95,35.1,50.3,5657,780,82.4201301029,66.5666959006575
"184","12828",0.95,36.2,48.3,5069,769,51.4277016291,65.7938013285159
"185","1283",0.94,47.5,49.6,7201,1049,107.1203218349,94.4465956250386
"186","12831",0.78,13.9,21.1,2219,1361,174.714457596,174.698521240889
"187","12836",0.8,13.2,23.2,2274,1292,175.2004334633,174.439484833483
"188","12880",0.81,10.7,16.7,2948,1643,189.800040978,184.673362824485
"189","12881",0.81,10.8,17.1,2838,1613,186.3377523016,184.913984872438
"190","12910",0.94,28.1,40,7006,1077,101.5473541211,103.013970735613
"191","12928",0.86,13.8,21.6,3435,1448,194.8003487929,191.834887176766
"192","12935",0.78,16.4,23.8,2281,1207,170.8043659541,162.126853962169
"193","12941",0.89,20.7,29.6,3622,1199,145.036203782,148.115854081901
"194","12974",0.96,37.5,51.4,6693,749,68.2505664804,59.0729643494578
"195","12975",0.8,14.3,20.3,2348,1360,177.8164046282,177.319055553576
"196","12988",0.92,18.1,25.8,5909,1468,193.7134162309,179.885207341209
"197","1301",0.95,64.9,66.9,6917,813,100.1774802986,82.6757189000651
"198","13020",0.95,31,42.3,6091,833,59.6024549867,78.0909924971731
"199","13022",0.96,34.1,45,8030,821,72.7865523962,62.055230927675
"200","13026",0.84,15.4,23,3381,1421,195.27666584,188.557329111848
"201","13027",0.84,13.5,20.5,3452,1553,191.5018810839,189.216870337194
"202","13044",0.95,30.6,44.4,5497,899,104.6015914712,77.2347050867709
"203","13055",0.95,32.1,44.2,6724,905,89.3905426782,82.3990543078454
"204","13057",0.96,33,45.8,7103,878,74.8208889504,65.0867110828944
"205","13066",0.96,40.2,54.9,6970,685,77.2113060513,53.4839424891944
"206","13068",0.96,40.5,55.1,6212,664,48.7041053602,60.671685461298
"207","13077",0.72,9.7,18.3,1517,1391,167.8117803228,159.527062047727
"208","13078",0.85,19,27.4,3011,1191,173.0605019423,152.335939054435
"209","13091",0.93,27.5,39.5,4477,994,110.4377180092,99.4423223928979
"210","13115",0.96,38,52.3,5704,697,72.1497634397,56.1513728885082
"211","13125",0.79,10.4,15.9,2029,1535,178.3248347377,173.384939570495
"212","13142",0.93,24.3,33.7,5814,1128,137.363747893,125.643543003872
"213","13152",0.95,26.1,34.7,7270,1098,114.9380176304,103.147023924229
"214","13158",0.88,14.2,20.5,3878,1548,199.0300689001,194.161278901029
"215","13167",0.85,14.3,20.8,3664,1563,194.5501633146,193.01265150084
"216","13169",0.87,15.2,22.9,3606,1488,196.6305363624,191.439051156234
"217","13174",0.9,20.9,32.1,4060,1129,157.2378743788,122.702361708926
"218","13179",0.92,23.4,32.4,5053,1142,133.1568048166,117.433447690637
"219","13219",0.89,18.3,27.2,4425,1353,178.3381685379,177.485697672909
"220","1323",0.79,26.7,27.7,2297,1232,133.3637143113,151.626945586392
"221","13231",0.93,27.3,39.3,4797,1024,106.3251857864,105.293533601486
"222","13239",0.94,30.9,42.1,4615,911,80.1332682926,83.1627979229099
"223","1325",0.93,49.3,50.7,5313,995,111.9691158272,102.841929074813
"224","13252",0.95,33.5,46,5587,815,76.8512871466,79.6590869724821
"225","13257",0.95,36.8,50,5377,737,58.5809407401,65.6669058333772
"226","1326",0.92,48.7,49.8,4530,1104,121.9830388299,110.303143350667
"227","13264",0.85,18.3,26.7,2663,1184,164.0063713073,155.643211876049
"228","1327",0.92,49.3,50.6,4745,1079,119.1316715847,109.883315759755
"229","13284",0.93,30.2,32.6,5259,1209,128.5033840043,132.27334568034
"230","13296",0.94,34.9,38.1,6618,1091,95.928016772,105.691831866818
"231","13297",0.94,34.7,38.8,6036,1028,60.5523876954,99.017860068212
"232","13299",0.94,34.3,37.4,6432,1053,84.8501083344,99.3321797178429
"233","13302",0.84,18.5,21.2,3158,1634,176.4017554945,185.113478546063
"234","13339",0.85,17,18.2,3529,1554,196.0118651775,187.543692666164
"235","13351",0.95,39.5,41,6968,907,96.5777512158,75.9858141647485
"236","13365",0.75,12.7,13.1,1442,1301,177.5546313918,161.88043187422
"237","1337",0.93,51.9,53.5,5692,1085,109.2813828878,111.349947466243
"238","13380",0.94,31.6,33.5,5850,1151,135.9575886888,115.716113485626
"239","13388",0.94,32.4,34.6,6220,1066,116.6296393391,100.073386982487
"240","1339",0.93,52.1,53.9,5941,1033,105.833702663,107.493511062413
"241","13411",0.83,16.9,20.4,3275,1411,184.2782431158,186.025349616676
"242","13413",0.89,23.4,25,4676,1378,192.9925124447,173.80320781406
"243","13419",0.77,15.8,17,2510,1383,173.5655439922,177.816589088901
"244","13435",0.93,31.8,34.8,6575,1110,125.7433588255,119.735909452692
"245","13438",0.94,31.7,36,7530,1051,90.7193929167,100.725264432757
"246","13442",0.94,31.9,36,6833,1028,98.9217728412,92.821653487254
"247","13455",0.95,37.5,42,6771,876,62.3077942664,81.2961648637001
"248","13498",0.93,27.5,29.7,6756,1279,141.4446493271,146.414818852712
"249","13512",0.77,16.1,17.9,2268,1279,183.6843364055,171.63322640752
"250","13513",0.71,10,13.2,2147,1402,164.1881543846,163.631527046905
"251","1353",0.95,65.1,67.8,6816,800,86.6878372011,86.4286306772902
"252","1364",0.9,35,36.7,5115,1338,134.6969472283,149.215299490694
"253","1378",0.9,38,38.9,4409,1200,131.6932805798,131.999648106903
"254","1381",0.91,40.6,41.6,4621,1213,134.7339332992,126.433865406469
"255","1389",0.92,40.1,41.7,5518,1173,121.6203967455,123.471599576611
"256","1391",0.92,45.1,46.2,5652,1223,128.1047443412,124.764365495615
"257","140",0.07,1.5,4.1,0,0,7.6391181901,8.51086852043323
"258","1418",0.78,27.7,28.3,1775,1160,141.286472113,145.735106429243
"259","1436",0.69,20.2,21.1,1259,1114,148.9153046998,139.524125406414
"260","147",0.66,6.7,8.4,1672,1724,137.7310405195,147.249650262933
"261","155",0.73,7.5,10,1964,1596,167.8765876795,161.882812433739
"262","159",0.75,8,12.5,2608,1982,178.1105498402,174.570352161535
"263","166",0.79,8.9,12.2,3326,2100,187.5948019415,183.378846486566
"264","1761",0.96,22.5,26.4,7738,806,58.8222900047,59.2462008318233
"265","1778",0.97,26.1,31.3,8425,659,38.731892542,45.4091724022928
"266","1785",0.98,30.2,37,9757,510,23.4641959242,30.0965740361228
"267","1804",0.95,19.3,23.3,8509,973,75.5717169701,95.5829201412742
"268","1808",0.96,21.6,26.8,8215,826,68.8683882284,61.4184584573139
"269","1811",0.96,21.6,25.6,9499,787,28.5440799078,59.0652952052706
"270","1812",0.96,21.9,26.6,7880,869,80.7972673082,60.8166509659431
"271","184",0.39,3.4,5.4,129,218,76.2813209663,80.9131217652836
"272","1841",0.93,16.4,20.2,7180,1208,202.271660654,176.921670259795
"273","1855",0.97,23.8,29.6,7859,733,63.8407266798,47.0895662102875
"274","1869",0.98,27.4,33.8,7918,609,51.3475105376,36.163483230142
"275","1878",0.979161,31.0444,39.41547,8329.545059,480.443978,28.9084481942,32.1680073019682
"276","1908",0.97,26.2,31.4,7894,710,59.4031551907,47.1131707314119
"277","1931",0.93,14.7,19.2,6911,1371,208.2634456814,198.802261092645
"278","1932",0.94,17.2,21,6716,1255,201.0242245774,178.731432414961
"279","1946",0.95,22.6,26.6,7986,897,63.2032227418,67.3392823093869
"280","1965",0.97,27.5,33,7642,682,57.083889493,47.7916980200317
"281","1986",0.85,10.5,13.7,5086,1811,207.9065539798,203.275959654847
"282","1988",0.88,11.2,13.8,5423,1736,204.1207538701,204.444068768975
"283","1993",0.81,7.8,10,4890,2242,190.5813739159,190.492380975358
"284","1997",0.94,18.2,21.8,7364,1167,198.5486275594,174.929206896072
"285","2022",0.85,9.2,12.3,5134,1987,200.3042486845,201.166353200351
"286","2076",0.87,11.8,15.3,5540,1658,206.6945735939,202.111601043486
"287","2081",0.93,15,18.4,7940,1386,202.0843036215,200.223928424446
"288","2085",0.86,9.4,12.2,5695,2017,202.9076039889,201.656296755431
"289","2090",0.94,18.7,23.3,7587,1067,174.3653711672,131.582506796178
"290","210",0.56,3.8,6.1,427,563,124.9925856081,124.21267573373
"291","2108",0.96,23.4,27.6,8042,864,65.5366878694,57.2845900005893
"292","2114",0.97,27.5,33.4,9079,652,36.4506767443,39.5913950714409
"293","2118",0.89,11.4,14.2,5676,1764,209.1608121118,205.534203886314
"294","212",0.48,6.6,8.3,861,856,102.4666638791,117.773052917528
"295","2123",0.91,13.5,17.1,6634,1535,210.4416420893,206.678784174343
"296","2137",0.96,21.3,25.8,7630,968,106.3451547304,75.0863972467869
"297","2148",0.95,21.6,26.1,8856,939,61.6066825009,66.5252184572589
"298","2152",0.96,22.9,26.9,9015,836,48.8828032171,52.0318153136073
"299","2155",0.9,12.1,14.3,7152,1684,209.0045183865,207.448105331528
"300","2157",0.97,25,30.3,8808,763,51.188880957,46.2409319719671
"301","2159",0.97,27.7,33.3,8593,663,49.3595460493,41.8661656949799
"302","2169",0.9,12.3,17.1,6381,1631,206.6625116921,206.902890820663
"303","2172",0.85,10.4,13.7,5082,1815,207.4814068183,203.591940979392
"304","2178",0.92,15.9,18.4,7444,1351,202.022503164,198.639788380722
"305","2192",0.95,19.5,23.3,8866,1060,77.5408775304,109.994164451349
"306","2216",0.87,10.6,12.9,5248,1801,201.8746548186,204.305507987873
"307","2217",0.88,11,13.7,6702,1804,208.858769776,204.450712541239
"308","2219",0.91,12.4,15.3,7639,1634,206.1663674365,204.866397074831
"309","2231",0.94,17,21,8765,1173,160.3582455163,181.12579215164
"310","2233",0.94,17.5,21.5,8029,1173,192.0298090905,179.338906543581
"311","2272",0.94,16.9,21,7930,1251,199.0992078921,180.347065054954
"312","2282",0.87,9.9,12.5,5962,1923,208.4374053196,203.011307196104
"313","2293",0.88,10.3,12.9,6525,1929,207.4907602471,204.960406693722
"314","2298",0.97,26.7,31.4,7843,718,48.3105251633,53.4340645163196
"315","23",0.87,12.5,15,5110,1806,191.9983276884,202.818887490235
"316","2313",0.93,15.1,18.3,7774,1362,207.5782381033,199.195675081871
"317","2319",0.88,10.4,13.7,6192,1934,205.09042672,205.451531749283
"318","2329",0.96,22.3,26.7,8676,897,73.0165348115,56.7420135139474
"319","2339",0.96,22.4,27,9016,836,49.185021442,53.5515858512489
"320","2341",0.91,12.1,14.3,7139,1686,208.7643556831,207.741886470024
"321","2387",0.79,7.7,14.2,3374,1946,177.4467451594,185.016478714046
"322","2390",0.79,8.4,14.9,3522,1945,179.7205715802,185.003779535419
"323","240",0.76,6.6,11.2,3021,2022,169.7276413557,178.37149193923
"324","2421",0.91,13.5,25.8,5312,1366,185.4397520942,187.994370538523
"325","2422",0.92,13,24.3,6728,1410,188.2604605989,198.384845717616
"326","2425",0.79,7.1,14.6,3478,1860,184.7792661059,183.845934418132
"327","243",0.65,5.9,9.3,1320,1238,133.9851541342,142.05828744598
"328","2435",0.93,15.9,28.5,6558,1215,174.6438816177,159.681936237374
"329","2450",0.8,7.8,15.7,3484,1779,185.3960474231,185.239201765264
"330","2452",0.86,9.4,21.4,4854,1685,201.4482245578,201.042520613559
"331","2456",0.89,9.8,22.2,5688,1610,201.2484971561,202.553648826549
"332","2464",0.92,14.9,24.9,5673,1354,198.8191009004,191.44110395428
"333","248",0.34,2.6,5.4,125,169,51.2879155733,72.1172275898195
"334","2485",0.94,18.2,31.9,6735,1087,121.7597565438,122.811229494799
"335","2494",0.8,9.4,15.4,3246,1663,179.3263257751,185.775538584038
"336","2515",0.9,13.3,26.4,5038,1357,193.272336851,185.05454454649
"337","2527",0.92,16.3,29.6,5614,1233,125.3579298055,163.314545207626
"338","2529",0.92,14,30.1,5969,1248,159.5999827445,168.090153869146
"339","253",0.83,9.5,15.1,3962,1992,183.6478174205,193.134855423084
"340","2530",0.92,15.2,26.4,5497,1210,156.4826381773,158.434542308188
"341","2539",0.94,20,36.1,6405,926,71.6452442013,87.5491847625772
"342","2542",0.81,8.2,16.4,3378,1798,188.7309705447,186.476341808035
"343","2559",0.85,8,16.8,4099,1801,198.6077542502,198.584698072296
"344","2560",0.85,8.7,18.2,4475,1790,201.5294759198,199.362718849008
"345","2564",0.86,8.7,16.6,4167,1795,200.7787559932,200.352060098389
"346","2603",0.89,11.1,21.3,5069,1606,203.4208753175,198.874879095745
"347","2609",0.9,8.9,22.8,6791,1787,199.1589092689,203.467146196418
"348","2625",0.94,16.6,30.5,7904,1245,154.7906952843,139.889307478368
"349","2627",0.75,5.2,12.5,2526,1802,173.9060158236,170.804362288592
"350","2631",0.06,1.5,3.1,0,0,0,5.17110685848985
"351","2633",0.58,4.9,10.3,1035,1098,134.0847140168,127.368725181568
"352","2642",0.82,8.9,15.3,3253,1739,190.5235066714,185.47442981506
"353","2643",0.84,9.1,17.9,3547,1711,195.461500789,190.512478456338
"354","2648",0.85,8.2,19.1,3824,1712,199.8585360492,195.993893504521
"355","2673",0.28,0.6,4.3,3,8,99.1515573145,28.9748419850811
"356","2684",0.54,2.9,7.6,722,980,105.8433560573,111.479950119405
"357","2687",0.84,7,16.1,3667,1832,194.5674681811,189.941251228874
"358","2689",0.84,7.7,18,4441,1831,199.9764813082,195.425048312316
"359","2704",0.89,10,19,5583,1729,201.5769084742,203.886268260818
"360","2709",0.89,11.8,23.5,5173,1525,191.1254103701,196.417634114807
"361","2720",0.5,3.3,8.1,690,782,104.2678248301,118.704787282176
"362","2724",0.78,5.3,13.4,3036,1832,185.2124783587,178.692883050155
"363","2737",0.88,9.3,21.2,5272,1676,205.5830760301,200.074865958506
"364","2773",0.63,4.4,9.1,1350,1485,153.6507854137,140.731837519599
"365","2781",0.79,6.5,14.6,3072,1833,188.5213347457,182.945881386463
"366","2819",0.63,4.3,10.7,1555,1234,145.6981139831,142.440719824147
"367","2837",0.86,10.1,15.2,4204,1747,201.3943258753,200.951776736358
"368","2838",0.89,9.6,19.6,5879,1714,205.3252330977,203.758412854814
"369","2866",0.78,6.5,14.5,3152,1726,182.9682008248,182.928116187545
"370","2883",0.9,11.8,21.8,5000,1530,194.1526274453,197.012120757874
"371","2895",0.92,12.2,25,6715,1401,197.1053811367,193.168664585284
