%IncMSE,IncNodePurity,varnames,midpoints
10.555022835514688,17253.006488338102,"-Inf to
-8.6",-Inf
9.072969888935312,230599.62953848345,"-4.8 to
-4.6",-4.7
8.939607660211069,178116.24494566233,"-4.6 to
-4.4",-4.5
7.668438675372477,18819.232221711845,"-4.4 to
-4.2",-4.3
8.999207982183057,17883.445047047888,"-4.2 to
-4",-4.1
7.251789572804121,12783.412419252967,"-4 to
-3.8",-3.9
7.878302341700112,14975.061963465945,"-3.8 to
-3.6",-3.7
6.965798180653082,13363.508970250034,"-3.6 to
-3.4",-3.5
5.290395147298698,10487.482386522042,"-3.4 to
-3.2",-3.3
3.770872222622755,5525.668094875596,"-3.2 to
-3",-3.1
6.507790209126373,1808.2615245281797,"-3 to
-2.9",-2.95
15.87802890189954,73687.87396252014,"-8.6 to
-7.5",-8.05
4.9033238743222665,3376.4421903511525,"-2.9 to
-2.8",-2.85
4.941105952873429,4222.696193992774,"-2.8 to
-2.7",-2.75
6.61981269750806,4377.614961233042,"-2.7 to
-2.6",-2.65
5.833471558506388,3444.313588673963,"-2.6 to
-2.5",-2.55
3.7469082123712623,3552.238248488007,"-2.5 to
-2.4",-2.45
6.4666045882720695,8637.322815425756,"-2.4 to
-2.3",-2.35
6.260917290609728,4625.19507281301,"-2.3 to
-2.2",-2.25
5.263326568445172,5500.586284726026,"-2.2 to
-2.1",-2.15
3.84572534065976,3196.507472903067,"-2.1 to
-2",-2.05
3.327650146949316,5124.386043096836,"-2 to
-1.9",-1.95
15.5908013258149,62006.05184327894,"-7.5 to
-6.8",-7.15
8.156385038101977,3048.4018766007716,"-1.9 to
-1.8",-1.85
5.189231314236374,4864.194594822406,"-1.8 to
-1.7",-1.75
9.036390502573544,5377.081477375117,"-1.7 to
-1.6",-1.65
6.510105816059702,5737.332169268069,"-1.6 to
-1.5",-1.55
9.026775093395917,5633.237132536683,"-1.5 to
-1.4",-1.45
6.409762548501137,4457.42128533918,"-1.4 to
-1.3",-1.35
5.289083039060424,2951.250835649259,"-1.3 to
-1.2",-1.25
4.368713276195186,6330.121762329573,"-1.2 to
-1.1",-1.15
5.191657614217188,6025.215711949463,"-1.1 to
-1",-1.05
5.950499296744121,5502.099143040548,"-1 to
-0.9",-0.95
9.82681661582393,42474.329872853225,"-6.8 to
-6.3",-6.55
8.729185325255976,5083.730648616985,"-0.9 to
-0.8",-0.85
6.644489493846588,6898.837211532039,"-0.8 to
-0.7",-0.75
6.328681584051995,6928.573089596022,"-0.7 to
-0.6",-0.65
6.154276972450549,3172.8380251534845,"-0.6 to
-0.5",-0.55
6.229504976950101,3283.185355404198,"-0.5 to
-0.4",-0.45
4.330999783098214,3188.4298976523805,"-0.4 to
-0.3",-0.35
5.787669335008565,4111.6785094285115,"-0.3 to
-0.2",-0.25
11.137900252395648,8766.655401650332,"-0.2 to
-0.1",-0.15
24.780288788200995,352507.54152432084,"-0.1 to
0",-0.05
10.303518378675376,40945.439197266045,"-6.3 to
-5.9",-6.1
9.983594061414303,108319.68751706382,"-5.9 to
-5.6",-5.75
8.763940964268713,100332.496978863,"-5.6 to
-5.3",-5.45
13.006202809004016,489343.78470414836,"-5.3 to
-5",-5.15
12.187422143089588,314383.619948307,"-5 to
-4.8",-4.9
11.471437895962614,148346.0221006887,Inf,2
20.067003819205453,916276.2320424576,VSA,VSA
32.6124682419999,40996.43119942034,GSA,GSA
13.124768846144034,36544.63311430399,PLD,PLD
15.113936071830327,32491.846963331795,LCD,LCD
