"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","Min","Median","Q1","predicted"
"24","10338",0.91,31.3,36.2,3107,734,65.9975107238,-1851.26,-5.186585,-70.1815,63.3640059925762
"25","10341",0.84,20.1,24.8,2104,1038,138.9467765571,-2534.18,-34.6884,-175.403,133.365428211402
"26","10351",0.96,41.3,46.8,4981,621,47.5504734511,-1545.09,-0.1770925,-34.24415,46.6374000093548
"27","104",0.43,4.9,7.1,601,556,91.4534146948,-2882.23,176366.5,7456.025,91.4990835970364
"28","1048",0.6,11.6,12.7,847,1096,130.0239002453,-2186.54,920.922,-384.609,131.105442486051
"29","1050",0.8,27.3,28.9,2249,1201,145.9866882733,-2107.38,-18.70445,-282.41775,148.263987259247
"30","1051",0.83,25.6,27.4,2610,1310,151.0248721548,-2142.41,-24.2209,-320.07025,158.401637559186
"31","1090",0.83,29.7,30.8,2253,1167,149.727576586,-1979.13,-19.2944,-292.398,149.487278304445
"32","1091",0.83,29.5,29.8,2250,1208,155.7899931709,-1883.47,-21.0394,-307.896,151.97073935419
"33","10921",0.94,29.8,32.6,5960,992,56.158583977,-1135.75,-18.5042,-119.64175,62.6561833567044
"34","10926",0.95,27.4,31.6,7553,1045,99.9315220676,-1338.09,-30.2091,-154.769,100.216056547421
"35","10930",0.93,25.5,26.6,5706,1282,172.5020169868,-1506.23,-51.9163,-240.167,169.088381636592
"36","10931",0.95,29,31,5836,1032,120.3784875902,-1422.93,-28.643,-170.947,116.016219281344
"37","10937",0.86,16.5,18.3,3980,1479,197.0303081944,-2034.47,-104.107,-367.0755,196.127790638541
"38","10938",0.89,19.3,20.4,4615,1439,201.1709846324,-1598.58,-79.2,-309.997,197.634757511831
"39","10942",0.93,21.3,22.6,5959,1305,181.7555820353,-1285.55,-56.5926,-235.46025,179.909317150834
"40","10952",0.94,29,31,6252,1007,98.4381009774,-1485.88,-24.775,-148.863,98.7092425504345
"41","10960",0.95,30.2,32.3,7011,972,87.9152309291,-1328.22,-21.2499,-132.2915,87.1733088357579
"42","10973",0.97,38.2,41.7,6938,681,54.7972603165,-1490.68,-6.57684,-67.7165,53.3954334676153
"43","10979",0.88,21.6,22.9,4066,1458,193.5229773249,-1560.47,-78.93285,-307.97675,193.049024057154
"44","10990",0.89,18.4,20.3,5199,1580,200.9922153449,-1779.27,-92.9178,-326.955,199.659397003171
"45","11006",0.89,16.1,18.3,4423,1579,203.3484653799,-1755.35,-104.669,-345.22975,202.014139199
"46","11009",0.87,21.4,22.7,3931,1347,191.288321543,-2158.45,-76.6252,-322.094,190.408137428707
"47","11024",0.95,32.6,34.8,6205,967,97.7543139877,-1444.18,-21.0811,-139.033,94.3654117071555
"48","11038",0.96,34.3,36.8,7201,838,72.220239166,-1185.94,-14.40315,-104.48675,68.0452840169907
"49","1104",0.84,24.2,26.1,3513,1467,188.603730033,-1810.85,-57.8705,-414.1565,186.105693551221
"50","11065",0.94,27.5,30.9,6200,1000,74.518665542,-1130.72,-21.56485,-132.25625,73.2095680348578
"51","11085",0.93,18.7,30.6,5204,1143,58.8239952671,-1059.84,-33.3526,-149.15,74.0163725399415
"52","1109",0.92,32.6,34.8,5443,1357,154.0630920782,-1604.66,-51.39675,-288.44375,157.314861232593
"53","11091",0.93,20.7,33.8,5189,1098,150.4610507886,-1337,-34.9419,-177.668,133.980444783918
"54","11092",0.94,21,33.6,6851,1196,94.6163447452,-1217.45,-30.27855,-151.58275,99.2420637729688
"55","1110",0.91,31.4,32.8,4916,1360,156.0516423074,-2095.93,-44.83945,-320.944,158.720085895109
"56","11100",0.84,9.4,16.7,3680,2012,188.0690160737,-1359.69,-163.9,-359.0695,188.703878001295
"57","11104",0.96,26.1,41.5,6991,810,59.6258992209,-1342.65,-11.9497,-89.7197,60.978568834908
"58","11109",0.81,8,16,3702,2033,182.5560283952,-1636.92,-159.191,-409.262,185.276012054942
"59","11145",0.96,21.2,34.1,7880,958,65.3292988891,-1249.57,-22.31,-124.194,70.5229550350318
"60","11160",0.85,12.6,22.2,4197,1568,201.8027276286,-1910.6,-150.7445,-378.1975,199.766596858386
"61","11179",0.94,19.7,29.6,6705,1128,125.4542017239,-1457,-33.57545,-175.7845,124.777519143384
"62","11185",0.85,12,15,3822,1689,195.4552627956,-1810.86,-168.6525,-427.9125,195.973631422989
"63","11191",0.95,22.5,36.4,7114,962,53.7439250009,-982.571,-22.8676,-120.11275,57.7830785019446
"64","11217",0.9,13,23.2,5525,1506,202.5298966304,-1485.24,-90.66285,-287.89075,200.732917734126
"65","11237",0.95,23.5,36.7,7045,1030,99.0681625268,-1221.04,-26.0481,-144.17,96.1280231830415
"66","11239",0.95,23.5,38.2,6883,929,56.3057138149,-1137.98,-21.7651,-114.097,58.2463305850024
"67","11242",0.95,23.8,35.9,7243,945,67.1542210558,-1461.55,-23.0269,-123.127,72.5774344230014
"68","11282",0.95,20.4,35.4,7195,919,58.6091781544,-1194.16,-19.3225,-110.872,60.0244574135701
"69","11355",0.78,8.8,11,2527,2108,180.2180616037,-1737.09,-265.861,-798.008,180.411687287204
"70","11357",0.83,13.5,16.9,4202,1845,189.3660028973,-2121.21,-153.43,-540.469,192.140540660134
"71","11389",0.95,22.4,31.7,7367,1092,124.5554311047,-1294.05,-37.7876,-155.311,116.375461938443
"72","11408",0.91,15.7,22.2,5625,1559,202.4649726378,-1420.86,-112.0495,-305.82025,203.217070310997
"73","11411",0.92,16.2,23.5,5834,1588,206.1708453523,-1462.53,-110.403,-311.962,204.261630628939
"74","11413",0.93,17.5,27,6427,1384,189.9211248934,-1278.28,-74.3984,-240.83875,189.522968696747
"75","11427",0.93,22.8,29.1,5637,1222,183.669601285,-1285.07,-63.3593,-235.0445,174.383033346025
"76","11438",0.95,23.4,35.7,7637,978,83.951838718,-1319.64,-24.216,-125.33225,81.4690611967448
"77","11440",0.96,26.1,39.7,7554,871,77.0412940208,-1423.49,-16.92215,-106.43075,73.9989746036114
"78","11446",0.88,13.2,16.7,4281,1749,206.0919190708,-1735.1,-153.713,-418.2295,204.413831970994
"79","11447",0.9,15.2,19.7,4318,1626,206.4040499111,-1667.79,-126.084,-347.128,203.803838576516
"80","11458",0.93,17.7,25.1,5956,1407,194.7806920573,-1141.72,-82.76995,-252.52075,193.397768324015
"81","1147",0.85,26.9,28.8,3552,1424,182.1133463624,-1783.92,-48.4177,-397.4835,179.076867871293
"82","1148",0.85,23.1,24.9,3768,1603,176.9190591786,-2210.02,-34.26965,-418.485,176.934149234503
"83","11492",0.97,31.5,46.3,8014,689,45.7310291986,-1414.58,-8.272955,-66.599075,47.8080042757681
"84","11502",0.9,16.9,24.5,5707,1387,194.2539153007,-1459.46,-61.64575,-241.26475,190.075169468505
"85","11503",0.91,16.3,25.3,5465,1377,186.6744139177,-1353.39,-60.29505,-219.84075,183.243202430218
"86","11506",0.93,19.1,27.9,6962,1211,129.435944933,-1102.41,-42.5514,-182.029,132.396118232721
"87","11522",0.95,25.4,36.3,7203,893,56.0918249646,-1246.99,-16.1813,-101.2455,60.0936496241041
"88","11547",0.62,6.2,7.9,618,856,152.2991545556,-2067.01,18423.5,-830.627,140.19353845688
"89","11551",0.86,13.3,18.8,3839,1709,198.100042937,-1684.14,-157.842,-366.1645,197.093879629966
"90","11585",0.96,27.3,37.8,6870,833,62.1960719556,-1289.98,-12.5621,-92.0775,61.5682364168161
"91","11601",0.87,19.4,21.4,4350,1539,174.0358146095,-1203.16,-50.8912,-296.323,177.216012324684
"92","11613",0.92,32.2,35.4,4858,1119,82.3209177425,-1242.23,-22.399,-163.292,95.0353991534497
"93","11615",0.93,28.9,31,5327,1256,131.7708806221,-1528.87,-29.87595,-229.33975,135.577318627085
"94","11620",0.93,34.4,36.2,6651,1231,108.4063348255,-1236.84,-17.6275,-161.984,109.356404721334
"95","1164",0.91,39.8,41.8,3898,1181,131.6647236647,-1898.35,-13.5395,-262.959,132.933863182241
"96","11641",0.81,19.3,20.4,2539,1286,181.7405236125,-1966.45,-44.09055,-297.2925,178.394709988673
"97","11642",0.82,20.6,22.1,2554,1279,175.442385669,-2017.1,-33.6794,-265.68875,172.393917918631
"98","11650",0.93,28.3,29.8,5911,1256,145.6719291029,-1144.76,-37.8843,-226.13725,143.749199139555
"99","11673",0.95,34.2,37.3,7315,1033,104.0513085747,-1140.07,-19.3239,-149.13,96.3605952953215
"100","11694",0.89,21.7,24.1,4215,1392,194.4746648608,-1758.65,-49.0096,-316.889,189.867632351189
"101","11706",0.94,31.2,33.5,5604,1130,134.6594509724,-1833.33,-25.1003,-203.055,129.385595811225
"102","11714",0.95,36.1,37.7,6243,965,100.3344233918,-1282.97,-16.0809,-141.23525,97.504377370056
"103","11717",0.94,34.5,36.3,6677,1101,117.5238900782,-1500.32,-18.8672,-164.078,112.207543024166
"104","11738",0.85,20.6,22.8,3183,1327,183.0283177098,-1927.52,-33.9188,-271.331,177.522479766146
"105","11739",0.77,15.1,16.4,1587,1244,173.3027982777,-1692.56,-150.546,-551.72,173.262599650686
"106","11742",0.88,24.5,25.9,4197,1372,192.1591528279,-1737.85,-44.0904,-297.17825,184.943235840103
"107","11746",0.93,29.3,30.6,5490,1261,151.0655128886,-1187.3,-36.2085,-243.197,146.249003652179
"108","1178",0.93,44.7,46,4982,1073,107.4093283054,-1081.57,-15.89255,-159.8765,103.312765682178
"109","11781",0.85,19.3,20.9,3146,1273,189.835038078,-1918.54,-50.77635,-307.806,184.285207860551
"110","11791",0.91,29.2,31.1,5100,1259,136.7545867534,-1216.21,-31.0628,-239.122,138.820220482473
"111","1180",0.93,43.1,45.2,5320,1107,116.4160579838,-1221.34,-16.86495,-171.0485,115.442833995736
"112","11809",0.88,24.8,25.6,4850,1437,171.9910677539,-1341,-38.82595,-279.874,171.282348274924
"113","11810",0.95,40.1,42.6,6884,857,77.882088089,-1235.28,-8.93243,-100.352,77.4653715231264
"114","11813",0.95,43.5,46.4,7565,917,86.6928142857,-1151.81,-7.27442,-107.347,79.0934115801738
"115","1183",0.81,26,27.3,2010,1196,154.1263934381,-1781.48,-24.7395,-299.53,152.301766713722
"116","11830",0.87,17.6,18.6,4739,1652,193.4468318088,-1538.38,-69.2484,-344.82525,192.882872183667
"117","11838",0.86,22.2,23.1,3481,1362,190.8936129398,-1922.97,-49.96005,-320.48925,187.829528073194
"118","11842",0.92,27.6,29,5142,1298,148.7837490738,-1084.63,-37.9218,-247.683,148.358297365374
"119","11845",0.92,29.6,31.1,5656,1284,140.6061937958,-1242.16,-28.9624,-234.0695,140.920798427717
"120","11854",0.94,34.6,37,6671,1052,97.5031073932,-956.324,-19.7286,-156.451,93.7476820634686
"121","1190",0.95,55.1,58.3,6084,826,91.9601591975,-1521.46,-7.39686,-96.6827,89.8208862320768
"122","1191",0.95,54.3,56.6,6320,867,99.1058807597,-1267.44,-8.834255,-104.28675,89.9681780840055
"123","1199",0.77,22.3,23.4,2439,1285,170.6948705115,-1988,-21.1007,-405.0635,169.640681776218
"124","1202",0.84,22.8,24.5,3033,1496,184.0079431491,-1563.93,-46.8029,-438.92,181.919600224655
"125","1208",0.9,29.5,31.3,5351,1560,166.4377483174,-1546.96,-54.7905,-356.729,166.823501955778
"126","1211",0.91,43.6,44.7,5219,1108,115.7392637329,-1528.79,-11.6464,-191.64,117.387125132357
"127","1215",0.9,31.1,33.1,5104,1387,161.0495517385,-1665.1,-53.9541,-301.95375,162.872733123197
"128","12169",0.87,11.5,22.1,4067,1695,192.9866004806,-1133.33,-108.123,-340.82025,193.541361970224
"129","12177",0.93,17.4,31.1,6421,1287,164.9040811839,-1272.08,-44.1018,-210.509,158.762295173518
"130","12196",0.96,22.9,39.9,7875,934,58.7047795342,-1189.79,-18.6722,-108.818,60.3698267034421
"131","12206",0.97,28.3,53.9,8677,644,31.1029511353,-1019.01,-5.714405,-52.719,31.9788274722271
"132","12217",0.91,14.7,26.8,4865,1441,182.8490700819,-962.83,-71.0695,-254.396,185.303837437143
"133","12218",0.92,15.3,27.6,6055,1380,186.195715857,-1095.09,-64.4329,-247.5115,187.081626275946
"134","12231",0.95,23.3,41.2,6073,863,38.4771160298,-958.82,-17.8854,-98.30695,45.2750036465692
"135","12237",0.95,21.2,42.8,6917,952,94.2560882562,-1305.53,-17.511,-124.356,86.7632034391942
"136","1224",0.91,34.8,37.1,5685,1295,153.2059931217,-1351.01,-43.7127,-267.06625,151.924139187806
"137","12243",0.97,25.2,45.2,7822,750,37.5894804037,-855.605,-13.2832,-79.8486,38.8680470482259
"138","12244",0.97,25.7,44.8,8064,774,34.9768051427,-1139.46,-12.941,-77.6832,41.2940797679381
"139","12245",0.97,28.3,49,7679,692,52.5441252319,-1276.29,-8.36636,-67.5576,51.2889957988004
"140","12247",0.97,27.1,47.6,7485,710,45.4494344809,-1243.92,-9.38389,-68.8757,49.7849776774286
"141","12251",0.974072,32.11688,56.14736,7344.018004,566.65888,32.3855819728,-1157.89,-3.597575,-45.06175,31.6967764116616
"142","12256",0.88,10.2,18.9,4805,1908,199.2801026988,-1429.55,-126.484,-379.71925,200.412345671592
"143","12279",0.96,23.5,41.5,6120,852,46.4338135219,-972.196,-18.346,-100.45875,46.505164241863
"144","12296",0.97,29,50.4,8148,685,42.7475583259,-1223.57,-7.38358,-61.729,45.4249275620904
"145","12304",0.89,10.4,20.2,4971,1884,202.5343439831,-1512.18,-125.487,-384.6235,202.316793890148
"146","12305",0.89,11.1,22,4713,1703,197.0924102213,-1397.44,-105.9215,-337.661,197.343903503772
"147","1231",0.82,20.6,22.2,2347,1282,183.536144796,-1952.09,-38.5379,-417.59,176.82280014044
"148","12327",0.96,26.4,46.4,6338,731,39.9438415626,-976.516,-11.8962,-75.9547,40.5537221262727
"149","12329",0.97,25.3,44.6,6914,801,83.6967291699,-1391.22,-13.9683,-97.94855,77.0354183349062
"150","12334",0.97,26.7,49.7,8286,766,53.2353277258,-1059.23,-9.28507,-70.272,47.606415925553
"151","12339",0.97,26.9,50.3,8150,661,35.5206572507,-1023.37,-7.85065,-60.8967,37.4980046703528
"152","12341",0.97,30.5,53.1,7969,613,43.8299594117,-1284.57,-4.70657,-52.09875,41.8999026280194
"153","12342",0.92,14,26.4,5653,1475,197.046749157,-1001.91,-78.318,-287.875,195.675795815048
"154","12373",0.97,27.4,48.2,7262,735,64.7300620921,-1277.74,-10.97135,-78.811425,59.5539032272141
"155","12388",0.97,29.5,51.3,8191,639,30.5459442808,-1149.59,-6.338265,-53.128775,32.4142605814588
"156","12569",0.89,18.9,26.2,4611,1419,191.0214368974,-1835.58,-61.9748,-335.259,188.15165523343
"157","1257",0.8,25.7,26.4,2113,1200,159.2373537662,-1982.59,-16.3549,-273.112,151.845753124583
"158","12570",0.91,19.6,27.9,5803,1380,171.8217824925,-1388.08,-58.0152,-297.317,174.667968426277
"159","12576",0.92,20,26.9,6380,1431,167.908130617,-1296.12,-64.2254,-288.2985,175.421498080178
"160","12584",0.92,22.8,31,6422,1235,134.2078551221,-1550.52,-42.83755,-220.1025,136.306870724054
"161","12598",0.77,13.1,19.7,2793,1371,179.2783900406,-2403.89,-79.5682,-384.361,177.745480302225
"162","12600",0.84,14.1,22.1,3348,1436,194.1883553741,-2147.67,-89.0143,-413.962,192.077533986186
"163","12627",0.94,25.6,36.3,6960,1122,98.7108890347,-1788.14,-26.45025,-188.67125,110.164140430798
"164","12635",0.95,33.6,45.6,6191,831,83.2001349335,-2150.83,-10.00775,-117.6935,83.1405262947179
"165","12679",0.92,26.7,36.8,4938,1029,94.9337955376,-1443.74,-21.2244,-170.7405,100.168045425891
"166","12699",0.86,15.3,21.9,4043,1504,193.6499471758,-1588.67,-85.0963,-378.95,194.54410698836
"167","127",0.2,2.2,4.1,0,0,0,-2729.81,967117,251213.25,7.61009630670915
"168","12704",0.75,11.4,15.6,2250,1600,168.061563199,-1523.08,-88.39115,-436.50725,170.852172270694
"169","12716",0.92,23.2,31.4,5802,1219,115.3694807097,-1375.31,-39.9323,-218.4285,127.364845931659
"170","12739",0.76,9.4,17.2,2592,1537,172.042474833,-2401.95,-26.6425,-468.3535,170.890500375995
"171","1274",0.93,45,46.8,6279,1181,126.6335117356,-1797.2,-16.2939,-208.8155,126.416109197494
"172","12756",0.94,27.5,40.7,4823,942,112.9018981873,-2235.8,-19.7716,-183.653,108.39546083718
"173","12758",0.94,27.4,39.2,5478,1001,108.3350924002,-2059.39,-23.1721,-182.931,109.468033115979
"174","12769",0.95,30,41.7,6885,983,73.4830476261,-1693.45,-16.4712,-132.71725,81.6117186836983
"175","12771",0.95,30.1,42.2,7123,974,89.4224811739,-1659.96,-17.68925,-150.23525,92.839100815001
"176","12773",0.95,32.5,45.3,6424,845,92.71457724,-2082.61,-12.9581,-129.9295,90.1594386529909
"177","12786",0.84,16.6,24.9,3379,1326,188.2970761459,-2606.69,-58.9149,-309.731,185.469233102233
"178","12794",0.85,16.9,26,3164,1299,173.7170063473,-1537.46,-52.9618,-294.691,176.070748531138
"179","12804",0.92,26.6,36.9,4024,1005,111.5388769,-1906.35,-22.0152,-187.5135,109.388463422491
"180","12807",0.92,26.4,36.9,4174,1053,82.3086304315,-1404.71,-21.7892,-165.9135,93.3338920690316
"181","12811",0.76,11.3,19.8,2030,1413,165.6518422896,-1839.75,-84.1578,-348.729,169.457992374417
"182","12822",0.82,12.6,22,2475,1511,178.4929408092,-1269.14,-90.61255,-375.0165,180.238702042274
"183","12826",0.95,35.1,50.3,5657,780,82.4201301029,-1519.87,-7.52123,-102.54,78.1859026130608
"184","12828",0.95,36.2,48.3,5069,769,51.4277016291,-1359,-7.34697,-87.00485,58.948175533202
"185","1283",0.94,47.5,49.6,7201,1049,107.1203218349,-1735.5,-15.63055,-154.89,105.568815838587
"186","12831",0.78,13.9,21.1,2219,1361,174.714457596,-1792.68,-71.9685,-345.5045,174.783847710707
"187","12836",0.8,13.2,23.2,2274,1292,175.2004334633,-2092.29,-62.7099,-325.685,175.746068457171
"188","12880",0.81,10.7,16.7,2948,1643,189.800040978,-1621.45,-123.86,-496.3605,187.727008990305
"189","12881",0.81,10.8,17.1,2838,1613,186.3377523016,-1728.03,-131.595,-475.575,186.227748501611
"190","12910",0.94,28.1,40,7006,1077,101.5473541211,-1795.87,-18.8939,-163.363,104.937752053568
"191","12928",0.86,13.8,21.6,3435,1448,194.8003487929,-1933.42,-84.7575,-390.98525,193.112562280759
"192","12935",0.78,16.4,23.8,2281,1207,170.8043659541,-1760.95,-55.5249,-331.3175,172.804097894758
"193","12941",0.89,20.7,29.6,3622,1199,145.036203782,-2061.04,-36.8275,-257.443,146.231064637246
"194","12974",0.96,37.5,51.4,6693,749,68.2505664804,-1370.51,-4.996005,-80.820175,65.6765879442629
"195","12975",0.8,14.3,20.3,2348,1360,177.8164046282,-1750.18,-69.1918,-351.006,177.731874470016
"196","12988",0.92,18.1,25.8,5909,1468,193.7134162309,-1092.68,-80.9615,-326.09225,193.4378169386
"197","1301",0.95,64.9,66.9,6917,813,100.1774802986,-2095.98,-3.24665,-98.24605,92.3476090709217
"198","13020",0.95,31,42.3,6091,833,59.6024549867,-1313.71,-15.858,-101.9905,64.7193891781614
"199","13022",0.96,34.1,45,8030,821,72.7865523962,-1261.13,-13.8559,-97.874,71.8430545929886
"200","13026",0.84,15.4,23,3381,1421,195.27666584,-1719.68,-90.5795,-410.894,193.036250263661
"201","13027",0.84,13.5,20.5,3452,1553,191.5018810839,-1999.63,-100.75,-438.7615,191.058085361192
"202","13044",0.95,30.6,44.4,5497,899,104.6015914712,-2246.46,-14.67585,-158.16625,102.111605220642
"203","13055",0.95,32.1,44.2,6724,905,89.3905426782,-1897.57,-12.06515,-128.688,88.8816438957247
"204","13057",0.96,33,45.8,7103,878,74.8208889504,-1796.96,-11.98165,-113.66,77.3198495522423
"205","13066",0.96,40.2,54.9,6970,685,77.2113060513,-2126.66,-3.34425,-78.5432,66.6285169118126
"206","13068",0.96,40.5,55.1,6212,664,48.7041053602,-1917.31,-4.15755,-69.4247,53.013529001465
"207","13077",0.72,9.7,18.3,1517,1391,167.8117803228,-2012.12,-93.48555,-484.437,166.921353671085
"208","13078",0.85,19,27.4,3011,1191,173.0605019423,-1941.95,-43.2772,-280.2355,167.246874224102
"209","13091",0.93,27.5,39.5,4477,994,110.4377180092,-1940.63,-18.3503,-177.486,109.583651437115
"210","13115",0.96,38,52.3,5704,697,72.1497634397,-1462.75,-4.73109,-80.8294,67.5003588487747
"211","13125",0.79,10.4,15.9,2029,1535,178.3248347377,-2063.81,-148.472,-652.959,176.954482012333
"212","13142",0.93,24.3,33.7,5814,1128,137.363747893,-1502.22,-40.6325,-212.718,136.46909492991
"213","13152",0.95,26.1,34.7,7270,1098,114.9380176304,-1235.89,-34.656,-171.1645,115.785404274551
"214","13158",0.88,14.2,20.5,3878,1548,199.0300689001,-1327.37,-121.235,-425.02575,197.657693771882
"215","13167",0.85,14.3,20.8,3664,1563,194.5501633146,-1614.13,-108.473,-425.908,194.237116156415
"216","13169",0.87,15.2,22.9,3606,1488,196.6305363624,-1523.98,-97.732,-400.384,195.358569459242
"217","13174",0.9,20.9,32.1,4060,1129,157.2378743788,-2424.12,-38.5538,-265.8765,150.858774864921
"218","13179",0.92,23.4,32.4,5053,1142,133.1568048166,-1937.97,-38.46705,-253.5605,136.112273203786
"219","13219",0.89,18.3,27.2,4425,1353,178.3381685379,-2258.24,-49.5871,-299.4,176.962449914171
"220","1323",0.79,26.7,27.7,2297,1232,133.3637143113,-1957.1,-12.6437,-235.1095,140.088462724211
"221","13231",0.93,27.3,39.3,4797,1024,106.3251857864,-1298.59,-20.7429,-178.24475,108.464738076145
"222","13239",0.94,30.9,42.1,4615,911,80.1332682926,-1407.72,-15.0516,-134.0615,79.8965408252089
"223","1325",0.93,49.3,50.7,5313,995,111.9691158272,-1401.87,-11.2111,-150.858,106.751973669727
"224","13252",0.95,33.5,46,5587,815,76.8512871466,-1455.13,-10.82285,-111.65875,78.2876156254415
"225","13257",0.95,36.8,50,5377,737,58.5809407401,-1239.6,-6.76829,-85.70605,59.0799935587154
"226","1326",0.92,48.7,49.8,4530,1104,121.9830388299,-1779.35,-8.67588,-205.907,120.937458030405
"227","13264",0.85,18.3,26.7,2663,1184,164.0063713073,-2008.94,-41.776,-266.46975,163.436771290484
"228","1327",0.92,49.3,50.6,4745,1079,119.1316715847,-1693.63,-8.89636,-195.812,117.592235713965
"229","13284",0.93,30.2,32.6,5259,1209,128.5033840043,-1699.07,-26.69965,-226.173,132.046295576214
"230","13296",0.94,34.9,38.1,6618,1091,95.928016772,-1244.49,-15.936,-145.186,97.8147496828523
"231","13297",0.94,34.7,38.8,6036,1028,60.5523876954,-1095.88,-15.2829,-126.347,68.7320994035783
"232","13299",0.94,34.3,37.4,6432,1053,84.8501083344,-1211.93,-19.1248,-143.8855,91.7658167203251
"233","13302",0.84,18.5,21.2,3158,1634,176.4017554945,-1264.16,-65.5553,-319.517,179.904899410831
"234","13339",0.85,17,18.2,3529,1554,196.0118651775,-1496.43,-92.00695,-415.38925,194.018485072012
"235","13351",0.95,39.5,41,6968,907,96.5777512158,-1455.75,-11.8952,-119.489,87.680391502324
"236","13365",0.75,12.7,13.1,1442,1301,177.5546313918,-1687.41,-234.3045,-663.166,173.849421610217
"237","1337",0.93,51.9,53.5,5692,1085,109.2813828878,-1503.41,-6.36281,-148.24675,107.64612250725
"238","13380",0.94,31.6,33.5,5850,1151,135.9575886888,-1531.9,-26.0836,-222.12775,133.347675877013
"239","13388",0.94,32.4,34.6,6220,1066,116.6296393391,-1278.59,-25.34605,-173.576,115.4636940297
"240","1339",0.93,52.1,53.9,5941,1033,105.833702663,-1314.61,-7.92468,-141.438,104.987854466455
"241","13411",0.83,16.9,20.4,3275,1411,184.2782431158,-1982.56,-54.25115,-349.5235,184.385788959986
"242","13413",0.89,23.4,25,4676,1378,192.9925124447,-1642.67,-49.3637,-298.285,186.455610500867
"243","13419",0.77,15.8,17,2510,1383,173.5655439922,-2110.79,-73.90595,-378.23575,175.961879918847
"244","13435",0.93,31.8,34.8,6575,1110,125.7433588255,-1734.22,-25.8772,-187.192,122.10435455196
"245","13438",0.94,31.7,36,7530,1051,90.7193929167,-1083.8,-23.7376,-150.277,88.7534058274237
"246","13442",0.94,31.9,36,6833,1028,98.9217728412,-1335.9,-21.5888,-148.4405,97.94778914224
"247","13455",0.95,37.5,42,6771,876,62.3077942664,-1333.87,-13.5469,-101.151,68.9045173354253
"248","13498",0.93,27.5,29.7,6756,1279,141.4446493271,-1596.91,-38.0174,-223.9825,142.154695319236
"249","13512",0.77,16.1,17.9,2268,1279,183.6843364055,-2001.07,-86.8594,-432.071,179.138958285865
"250","13513",0.71,10,13.2,2147,1402,164.1881543846,-2348.77,-101.136,-465.38325,164.531741128489
"251","1353",0.95,65.1,67.8,6816,800,86.6878372011,-1298.23,-3.037435,-81.954425,84.6716380967529
"252","1364",0.9,35,36.7,5115,1338,134.6969472283,-1407.7,-27.3538,-254.49,139.799718919287
"253","1378",0.9,38,38.9,4409,1200,131.6932805798,-2048.1,-21.0945,-259.76,133.988012951575
