"","id","y_act","1","10","11","12","13","14","15","16","17","18","19","2","20","21","22","23","24","25","26","27","28","29","3","30","31","32","33","34","35","36","37","38","39","4","40","41","42","43","44","45","46","47","48","5","6","7","8","9","Inf","lassopred"
"1","10",201.636215667,0.00825892857142857,0.0145089285714286,0.0121651785714286,0.01328125,0.0137276785714286,0.0176339285714286,0.0186383928571429,0.0193080357142857,0.0184151785714286,0.0204241071428571,0.00915178571428571,0.0121651785714286,0.00948660714285714,0.00959821428571429,0.0106026785714286,0.0112723214285714,0.0107142857142857,0.0106026785714286,0.0122767857142857,0.0102678571428571,0.00803571428571428,0.00837053571428571,0.0106026785714286,0.00680803571428571,0.00881696428571429,0.00870535714285714,0.01015625,0.0108258928571429,0.01484375,0.0113839285714286,0.00926339285714286,0.0131696428571429,0.0215401785714286,0.0107142857142857,0.0141741071428571,0.0100446428571429,0.0015625,0.000334821428571429,0.000558035714285714,0.000223214285714286,0.000223214285714286,0.000334821428571429,0.000892857142857143,0.0160714285714286,0.0177455357142857,0.0159598214285714,0.0171875,0.0119419642857143,0.477008928571429,203.53535985984
"2","10010",189.3292609972,0.00156711333181921,0.00813081989552578,0.0082670906200318,0.00933454462866228,0.0102430161253691,0.010106745400863,0.0107426754485578,0.0110379286849875,0.0109925051101522,0.012241653418124,0.00549625255507608,0.00524642289348172,0.00629116511469453,0.00649557120145355,0.00733590733590734,0.00599591187826482,0.00615489439018851,0.00622302975244152,0.00742675448557802,0.00713150124914831,0.00731319554848967,0.00813081989552578,0.00690438337497161,0.00808539632069044,0.00903929139223257,0.00872132636838519,0.00969793322734499,0.0106972518737225,0.0117647058823529,0.0113558937088349,0.0136270724506019,0.014580967522144,0.0163751987281399,0.0092436974789916,0.0166931637519873,0.022212128094481,0.0240063593004769,0.0282307517601635,0.0352714058596412,0.0412446059504883,0.046627299568476,0.0535998183057007,0.111424029071088,0.00801726095843743,0.00794912559618442,0.00883488530547354,0.0112877583465819,0.00769929593459005,0.274903474903475,159.016682584419
"3","10028",59.6419909775,0.00028677150786309,0.00434782608695652,0.00491211840888067,0.00493987049028677,0.00609620721554117,0.00570767807585569,0.00662349676225717,0.00725254394079556,0.0081313598519889,0.00837187789084181,0.00422756706753006,0.00151711378353377,0.00482886216466235,0.00496762257169288,0.0044218316373728,0.00419056429232192,0.00428307123034228,0.00487511563367253,0.00499537465309898,0.00551341350601295,0.00535615171137835,0.00562442183163737,0.00246068455134135,0.0061054579093432,0.00650323774283071,0.00650323774283071,0.00786308973172988,0.0074468085106383,0.00834412580943571,0.00957446808510638,0.0102127659574468,0.0116743755781684,0.0132469935245143,0.00270120259019426,0.0144310823311748,0.0173172987974098,0.0206938020351526,0.024995374653099,0.0282331174838113,0.0369935245143386,0.0507030527289547,0.0788251618871415,0.337983348751156,0.00334875115633673,0.0032377428307123,0.00391304347826087,0.00530064754856614,0.00422756706753006,0.165689176688252,71.4491162598876
"4","10039",55.471280478,0.000844155844155844,0.00368831168831169,0.00391558441558442,0.00435714285714286,0.00483766233766234,0.00525324675324675,0.00605194805194805,0.00616233766233766,0.00657792207792208,0.00705844155844156,0.00365584415584416,0.00188311688311688,0.00401948051948052,0.0039025974025974,0.00407142857142857,0.00394805194805195,0.00403896103896104,0.00413636363636364,0.00428571428571429,0.00461688311688312,0.00456493506493507,0.00483116883116883,0.00248701298701299,0.00499350649350649,0.00573376623376623,0.00617532467532467,0.00630519480519481,0.00698051948051948,0.00736363636363636,0.00805194805194805,0.00890909090909091,0.00968831168831169,0.0109220779220779,0.00261038961038961,0.0125194805194805,0.0152337662337662,0.0174675324675325,0.0212662337662338,0.0272402597402597,0.0342077922077922,0.0458181818181818,0.0724415584415584,0.407344155844156,0.00322077922077922,0.00307792207792208,0.00427272727272727,0.00474675324675325,0.00344155844155844,0.150779220779221,54.7046784954116
"5","10044",27.4821265606,0.000109755245801862,0.00276882551909242,0.00322780200153657,0.00331261287329256,0.00388134460153857,0.00381150035421011,0.00446005407940293,0.00509364118016823,0.00645560400307315,0.00677489199086038,0.00348223461680453,0.000798219969468086,0.00361693423665227,0.00335252387176596,0.00361693423665227,0.00337247937100266,0.00332259062291091,0.00383145585344681,0.00383145585344681,0.00379154485497341,0.00404597747024136,0.00417568821527993,0.0011424523313012,0.00443012083054788,0.00488909731299203,0.00484918631451862,0.00551769553894815,0.00557257316184908,0.00619119363818684,0.00702433573131916,0.00730870159544216,0.00860082017101863,0.00921944064735639,0.0013669516977141,0.0106662143420173,0.0123125430290452,0.0148369136824881,0.0182642706763916,0.0229039242489249,0.030721491074903,0.0457729263741856,0.0749777995070992,0.492950719894635,0.00168623968550133,0.00154156231603524,0.00204543867176197,0.00268900352214562,0.00229987128702992,0.11908444169502,24.5062092390304
"6","1006",164.5334445169,0.010594040247678,0.0110294117647059,0.0114647832817337,0.0107391640866873,0.0102796052631579,0.0105698529411765,0.0102554179566563,0.0122629643962848,0.0118517801857585,0.011609907120743,0.00653057275541796,0.01359326625387,0.00616776315789474,0.00624032507739938,0.00551470588235294,0.00682082043343653,0.00650638544891641,0.00686919504643963,0.00645801083591331,0.00684500773993808,0.0072078173374613,0.00686919504643963,0.0121662151702786,0.00788506191950464,0.00800599845201238,0.00803018575851393,0.00936048761609907,0.00986842105263158,0.0096749226006192,0.00919117647058824,0.0111745356037152,0.0119485294117647,0.0125290247678019,0.0119969040247678,0.012625773993808,0.0127225232198142,0.0136900154798762,0.0140044504643963,0.015891060371517,0.0198335913312693,0.0246952399380805,0.0357488390092879,0.125749806501548,0.0104005417956656,0.0102796052631579,0.0107633513931889,0.0134239551083591,0.0096265479876161,0.352433243034056,154.446805232167
"7","10066",81.3733749261,0.00120915032679739,0.00444444444444444,0.00504901960784314,0.00580882352941176,0.00584150326797386,0.00639705882352941,0.00684640522875817,0.00736111111111111,0.00757352941176471,0.00803921568627451,0.00397875816993464,0.00300653594771242,0.00433823529411765,0.00447712418300654,0.0045016339869281,0.00443627450980392,0.00477124183006536,0.00490196078431373,0.00474673202614379,0.00530228758169935,0.00558006535947712,0.00589869281045752,0.00468137254901961,0.00610294117647059,0.00647875816993464,0.00709150326797386,0.00738562091503268,0.00813725490196078,0.00825980392156863,0.00928104575163399,0.0102042483660131,0.0116258169934641,0.0122712418300654,0.00545751633986928,0.0138807189542484,0.0152205882352941,0.0184558823529412,0.0210866013071895,0.0269117647058824,0.0338316993464052,0.0475408496732026,0.0725408496732026,0.33922385620915,0.00532679738562091,0.00477124183006536,0.00522058823529412,0.00584967320261438,0.00401960784313726,0.174632352941176,77.1511684110666
"8","10069",71.6359130006,0.00107287449392713,0.0041497975708502,0.00454116059379217,0.0050472334682861,0.00562078272604588,0.00583670715249663,0.00709851551956815,0.00749662618083671,0.00776653171390014,0.00773954116059379,0.00408232118758435,0.00294871794871795,0.00394062078272605,0.00396761133603239,0.00419028340080972,0.00417004048582996,0.00460863697705803,0.00447368421052632,0.00451417004048583,0.00496626180836707,0.00530364372469636,0.00562753036437247,0.00429824561403509,0.00538461538461538,0.00626855600539811,0.00632928475033738,0.00707152496626181,0.00753711201079622,0.00790148448043185,0.00934547908232119,0.00978407557354926,0.0113967611336032,0.0121524966261808,0.00464237516869096,0.0137314439946019,0.0152159244264507,0.0175303643724696,0.020391363022942,0.0256612685560054,0.0319365721997301,0.045357624831309,0.070080971659919,0.369797570850202,0.0050472334682861,0.00423076923076923,0.00442645074224022,0.00526990553306343,0.00383265856950067,0.166214574898785,68.4547651827407
"9","10094",27.1789296786,0,0.00258495785036881,0.00267716016859852,0.00298340358271865,0.00324025289778714,0.00329293993677555,0.0037309009483667,0.0041491043203372,0.00468914646996839,0.00507442044257113,0.00280558482613277,0.000200869336143309,0.00312170706006322,0.00302950474183351,0.00309536354056902,0.00311512118018967,0.00317768703898841,0.00332586933614331,0.00332257639620653,0.00326659641728135,0.00335879873551106,0.00379346680716544,0.000615779768177028,0.00396469968387777,0.00419849841938883,0.00421167017913593,0.00480110642781876,0.00489660168598525,0.00530821917808219,0.00593387776606955,0.00679333508956797,0.00738606427818757,0.00806111696522656,0.00114265015806112,0.00925974710221285,0.010958904109589,0.0132442044257113,0.0157764752370917,0.0194151738672287,0.0270152792413066,0.0384286090621707,0.0661650421496312,0.562450605900948,0.00214699683877766,0.00255532139093783,0.00305584826132771,0.00349380927291886,0.00272326132771338,0.0979616701791359,12.7384199232032
