"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","predicted"
"71","11206",0.86,10.4,16.9,3995,1907,251.5606996243,225.741180390365
"72","11252",0.97,31.2,47.1,8080,673,44.5874367607,44.5764745034963
"73","11261",0.87,12.5,25,4923,1416,176.6759174973,163.269989157604
"74","11263",0.9,13.8,24.4,5481,1460,126.5167585071,146.766245072313
"75","11279",0.95,19.8,33.2,6710,1005,89.4897535392,78.0938840965003
"76","11322",0.92,13.5,25,5649,1381,155.8731147228,134.552983782222
"77","11324",0.92,14.5,27.8,5872,1270,114.597818164,119.625690130011
"78","11339",0.94,17.8,33.7,7114,1044,86.0267254585,88.2909035624219
"79","11349",0.79,7.5,13.9,3510,1968,230.0659525694,232.227409677412
"80","11366",0.77,12.7,14.8,2727,1723,212.7935433931,208.909065350558
"81","11375",0.95,19.9,31.2,6609,1132,108.5832771074,86.8925920581467
"82","11379",0.92,19.4,26.7,5995,1331,156.1725316381,124.905048227336
"83","11380",0.94,20.4,30.3,7773,1309,96.2606757873,90.664171505503
"84","11396",0.95,27.6,40.5,8735,849,49.2357093133,58.0660092361468
"85","11398",0.89,14.7,17.7,4677,1731,229.5285208278,171.821454133927
"86","11402",0.8,7.2,13,3601,1952,236.5534840563,233.996413210742
"87","11413",0.93,17.5,27,6427,1384,132.2260681209,128.340646908758
"88","11417",0.93,17.9,26.4,6031,1390,161.4847760675,126.692771580687
"89","11419",0.94,20.1,30.2,6642,1225,113.7341460735,99.0301950489696
"90","1145",0.88,26.8,27.7,3542,1454,179.4717939716,173.352668387859
"91","11468",0.94,19.8,31,6244,1109,95.0918179881,95.142759553428
"92","11469",0.94,21.4,32.9,5708,1072,72.9513448842,97.9227496267464
"93","1147",0.85,26.9,28.8,3552,1424,198.4966619339,173.368390983173
"94","11495",0.87,13.3,18.2,4163,1646,216.8459790811,180.820283892685
"95","11500",0.88,16.9,23.5,5113,1402,158.2192136912,148.349883565969
"96","11502",0.9,16.9,24.5,5707,1387,137.5185896987,139.729230151176
"97","11510",0.85,12.1,18.3,4866,1780,197.242546509,211.896775396339
"98","11512",0.93,23.3,29.4,5989,1085,101.4143112794,102.043992300293
"99","11538",0.97,32.4,46.7,6830,639,33.1594152193,47.7751214365711
"100","11540",0.97,34.9,48.2,8759,626,38.3115477714,39.6446937748685
"101","11558",0.77,9.4,12.4,2985,2059,222.3591490887,220.77407012759
"102","11562",0.92,19.1,27.3,5575,1246,133.7860799309,118.891134474637
"103","11577",0.94,21.8,30.8,7204,1071,65.7291171828,84.3745228545631
"104","11615",0.93,28.9,31,5327,1256,128.6785404348,132.057436377535
"105","11625",0.94,34.3,37.4,6441,1055,66.6913877567,96.9887080601066
"106","11630",0.95,38.1,41.3,6468,949,71.8654763122,76.0875659524396
"107","11635",0.96,44.2,48.3,7200,761,45.2074787399,60.9366669280764
"108","11639",0.8,13,14.4,3083,1859,175.788662509,215.274155149291
"109","11654",0.8,13.7,14.6,2781,1536,208.2193389494,210.940950501513
"110","11659",0.94,31.5,33,6193,1136,122.5996181702,99.3014823010268
"111","11665",0.87,19.8,20.8,3420,1330,199.0109294792,168.588802076426
"112","11696",0.92,28.3,29.5,5079,1263,145.2204128315,125.991787819858
"113","11700",0.92,24.3,26,4820,1270,143.6543138781,124.126055298657
"114","11703",0.93,30.2,31.7,5857,1220,130.8417446327,126.368356676023
"115","11715",0.92,31.1,33.7,4894,1064,133.9269297473,110.619568555316
"116","11723",0.95,36.8,39.6,6829,942,93.7091543843,79.508657864851
"117","11726",0.95,37,40.5,7048,929,83.2917288511,78.0855473737755
"118","11729",0.96,39.6,43.8,6630,814,68.7794380677,63.3807237838603
"119","11755",0.94,34.4,36.6,5955,1066,118.7356840748,92.7347637841367
"120","11760",0.94,36.7,38.3,6605,1010,104.3436238819,84.4272904908226
"121","11771",0.95,40.5,42.8,6692,880,86.2900507916,70.2500086819593
"122","11775",0.95,41.4,44.4,6196,829,52.6818565782,71.4663275991699
"123","11776",0.96,43.9,46.5,6944,788,72.5591013178,59.3613029028017
"124","11782",0.84,17.3,18.6,2904,1287,187.2150703455,167.025870875094
"125","11791",0.91,29.2,31.1,5100,1259,125.7800357269,132.648030203656
"126","118",0.08,3.6,4.6,5,6,18.4774608718,59.8399065510681
"127","11806",0.95,39.5,42.1,7558,878,50.3697981763,74.0628478566118
"128","11813",0.95,43.5,46.4,7565,917,72.4784394638,67.1398466087107
"129","11842",0.92,27.6,29,5142,1298,110.2964665104,127.497058830933
"130","11849",0.93,32.1,32.9,4948,1196,142.8358209651,125.156426065455
"131","11851",0.93,34.2,35.8,5663,1119,128.4210366374,106.262741050198
"132","11855",0.93,27.3,28.4,5470,1227,140.201107817,121.125673629968
"133","1186",0.94,48.6,50.6,4865,955,76.2018104351,85.3286481484793
"134","11860",0.94,36.9,38.1,6778,1149,108.7182777774,90.6452428349623
"135","11863",0.95,37.8,39.4,6653,1025,64.3554099138,81.3157411749837
"136","11866",0.94,37.9,39,6864,1012,82.629595745,86.751915290549
"137","11868",0.85,20.6,21.1,2756,1281,198.9297123981,160.867908161785
"138","1192",0.82,28.5,29.3,2158,1188,166.703775265,146.596173871048
"139","1193",0.82,27,27.8,2091,1202,170.1210717677,154.395443591971
"140","1194",0.83,29.9,30.4,2201,1219,170.9304665906,162.354239411731
"141","1205",0.9,27.2,28.9,4965,1629,185.1139486239,173.192272384235
"142","1207",0.88,30.4,31.7,4018,1447,174.8915690831,160.074323518368
"143","1208",0.9,29.5,31.3,5351,1560,180.9097732286,164.887604603264
"144","1211",0.91,43.6,44.7,5219,1108,121.9396077098,113.590010931385
"145","1215",0.9,31.1,33.1,5104,1387,169.5767474684,152.054362062047
"146","12180",0.94,18.6,36.3,6163,1106,111.4937739443,100.932665793924
"147","12182",0.94,19,36,6412,1077,84.3840452415,95.5962067981257
"148","12184",0.95,21.2,34.4,7565,1000,36.9526952192,70.6382834874233
"149","12195",0.96,20.8,40.3,7705,901,44.6017496547,58.5499763504736
"150","12197",0.96,24.1,43.4,7563,836,58.4380344723,62.5806117024765
"151","12207",0.82,8.8,18.1,3652,1899,219.7910690331,238.913449038433
"152","1222",0.9,32.4,34,5034,1358,172.0273809294,149.331665805995
"153","12220",0.94,17.7,30.3,6585,1178,53.4888581987,99.8405370622146
"154","12221",0.94,17.8,33,6098,1191,117.4232610682,106.966855343093
"155","12223",0.95,19.8,36.2,6871,1056,72.3518805109,88.9892498313959
"156","12228",0.96,22.5,40.7,6559,926,85.2970210496,67.1959041005368
"157","12230",0.96,22.6,40.5,6618,879,62.6799012013,64.4757991794657
"158","12254",0.978051,33.20578,59.73487,8953.404423,537.268112,29.8588135617,35.2297206258034
"159","12266",0.92,15.1,28,6243,1380,128.2488928676,129.710172102383
"160","12286",0.96,23.5,44.8,8285,904,53.8884628688,57.3914167428358
"161","12294",0.89,11.5,21.5,5053,1748,177.0942202302,208.071162695124
"162","1230",0.93,36.1,39.3,6135,1197,137.0867769909,123.409443071065
"163","12301",0.978252,33.0583,59.52047,8817.334698,518.273357,30.6313740226,36.550871193148
"164","12328",0.97,25.2,44.4,8050,724,32.5358437897,49.7552934295078
"165","12329",0.97,25.3,44.6,6914,801,71.126150379,56.6386096238843
"166","12334",0.97,26.7,49.7,8286,766,48.3014596301,49.4571859957134
"167","12347",0.978577,34.36612,60.67274,7591.734058,502.547505,34.3372767759,35.6875374311662
"168","1235",0.93,40.6,44.4,6375,1064,115.9141695743,98.5412170166615
"169","12359",0.92,16.3,31.6,5272,1214,137.9511760856,116.493474387372
"170","12360",0.94,18.4,33.4,5960,1158,114.7404388857,100.942597745937
"171","12396",0.98,35.7,62.2,6884,469,24.9807840314,40.8493616922352
"172","1241",0.79,18.8,19.8,2379,1394,199.5568714445,183.410981025103
"173","1244",0.76,18.2,20.1,2379,1380,195.8835197208,183.555281156025
"174","1250",0.93,40.2,42.9,5917,1119,109.68087873,103.363867179019
"175","12557",0.84,13.8,19.6,3670,1565,214.2133703152,187.739699486465
"176","12567",0.89,18.6,25.8,4507,1444,118.8975865553,150.264718548066
"177","12597",0.67,6.6,11.3,1175,1417,195.0094126757,193.537896434554
"178","12600",0.84,14.1,22.1,3348,1436,209.4305135552,175.019381404065
"179","12601",0.85,15.4,22.9,3161,1428,167.100902812,174.590639991726
"180","12604",0.9,17.4,22.3,5263,1551,128.5631636093,162.030470645925
"181","12625",0.94,24.9,32.6,6638,1169,65.4751841967,94.6324080844396
"182","12637",0.96,36,49.3,7260,755,53.6927201499,55.1638464056151
"183","12643",0.77,9.9,16.1,2975,1644,212.5124886199,214.889247850001
"184","12650",0.8,13.9,21.7,2609,1426,169.9599564142,181.346426312057
"185","12662",0.89,23,32.2,4040,1182,115.922781721,123.213073055865
"186","1269",0.9,35.4,36.8,5654,1331,144.8166940888,143.233587347404
"187","12690",0.69,12.5,19.1,1672,1269,192.7585033257,189.521364478193
"188","12695",0.76,12,19,2602,1437,216.2282127002,190.922873559868
"189","12697",0.84,14.6,20.4,3204,1537,191.0549898639,180.271956649258
"190","127",0.2,2.2,4.1,0,0,0.0009343797,43.190767250364
"191","12703",0.91,18.2,26,5317,1429,159.1311037525,138.67177726775
"192","12713",0.91,22,31.6,4836,1265,149.6118247731,126.753795136151
"193","12719",0.92,22.5,30.1,6304,1284,118.9078501795,118.492877810895
"194","12793",0.84,16.4,25.8,2620,1305,126.9842803034,161.430950652683
"195","12799",0.91,23.1,34,4110,1138,118.3331218237,115.319570808592
"196","12822",0.82,12.6,22,2475,1511,159.5864045253,189.727555502355
"197","12856",0.93,20.9,28.8,6845,1279,83.0964585265,105.406457886726
"198","12858",0.93,22.4,31.5,6416,1249,126.7108798815,113.295498687401
"199","12875",0.95,29,39.4,6442,935,78.4000382381,73.3212049006704
"200","12886",0.86,17.9,25.9,3489,1271,181.3630806139,151.167266643165
"201","12898",0.93,25.3,36.3,4620,1004,112.7505692774,90.5430656895685
"202","12901",0.94,27.3,38.8,5747,1012,113.247406339,80.4123775760887
"203","12904",0.95,27.9,37.4,7115,1037,63.0371292287,79.8264723652483
"204","12913",0.95,30.1,41.7,6983,983,59.217498073,76.0078479612652
"205","12921",0.95,34.2,46.5,6236,818,47.1618441538,68.1633061114236
"206","12922",0.96,37,50.7,6811,755,75.7730867182,53.7268498347254
"207","12934",0.8,16,22.8,2468,1254,161.2408732973,145.740873781018
"208","12943",0.91,23.2,32.7,4395,1194,120.1221570144,122.882386440959
"209","12952",0.93,25.5,36.5,5285,1066,66.1080702804,110.698411328611
"210","12954",0.92,27.4,38.6,4880,984,95.7357853095,103.342751320674
"211","12957",0.91,24.9,35.8,4544,1080,113.4417285112,115.570291370625
"212","12974",0.96,37.5,51.4,6693,749,54.5926904567,57.198538226594
"213","12980",0.79,16.6,21.9,2207,1227,157.6586962959,155.176037975652
"214","12981",0.77,8.6,14,1784,1531,226.8590870066,213.472082299947
"215","12987",0.9,19,26.1,4622,1345,162.907549954,138.155641436273
"216","13019",0.96,31.5,42.5,6578,844,69.3050547108,63.7408840746889
"217","13055",0.95,32.1,44.2,6724,905,81.9456346398,73.3045901420436
"218","13069",0.97,42.2,58.1,7642,618,45.3204864053,42.9146087876236
"219","13072",0.88,17.2,26.9,3352,1233,167.0958397251,147.465952819565
"220","13073",0.88,18.5,26.3,3611,1230,149.1741101771,153.144035783249
"221","13078",0.85,19,27.4,3011,1191,142.9433961993,145.252486935186
"222","13104",0.95,31.9,45,5773,886,75.3286184904,78.2560277081764
"223","13114",0.96,38.5,53.4,5943,705,66.6444073438,46.7624084693747
"224","13136",0.84,15.2,22.8,2883,1317,163.2199479854,153.40259778587
"225","13139",0.93,22.9,33.6,5286,1191,145.1294780265,115.159764052023
"226","1314",0.82,35.9,36.7,2802,1164,142.9842297502,130.520929681539
"227","13156",0.95,26.2,35.8,6781,1015,76.2757417296,76.1057093078287
"228","1317",0.87,35.1,36.5,4157,1350,143.9066048262,151.814407935919
"229","13178",0.93,23.4,33.4,5337,1164,125.2506548499,108.120719269514
"230","13187",0.95,30.8,48.5,4547,803,103.0444838509,60.1292599423284
"231","13189",0.95,31.7,45.8,5967,868,96.6444035445,67.8563873613603
"232","13199",0.95,33.1,45.8,6727,870,75.4080697262,73.3541386757352
"233","13223",0.85,20.1,29.7,3004,1155,137.6012568489,136.693785640314
"234","13252",0.95,33.5,46,5587,815,62.3437919288,69.6543587318989
"235","13254",0.87,17.2,27.3,3042,1281,147.7814896983,154.48970237362
"236","13256",0.96,36.5,50.7,5927,765,66.4849226653,58.4210481940611
"237","13261",0.97,42.3,57.8,6499,617,44.8021764201,44.6731097316224
"238","13291",0.8,17,18.6,2710,1604,172.0833027792,186.670958964218
"239","13317",0.75,12.3,13.1,1654,1339,219.895964306,193.025578931943
"240","13333",0.94,34.6,36.3,6336,1076,117.4940290836,90.9769702392501
"241","13336",0.95,34,36.2,7229,1009,60.7682930442,75.9297936415201
"242","13340",0.94,32.9,35.1,6532,1034,81.3399014294,84.6352864689926
"243","13344",0.95,36.1,37.8,7887,1035,80.0869216607,74.4438664893671
"244","13349",0.95,39.5,41.3,7118,892,86.6305133442,70.7301506259639
"245","13364",0.85,17.8,20.6,3612,1476,186.6836127699,186.469109763721
"246","13373",0.91,25.5,27.1,5224,1368,163.5369366224,134.713740701406
"247","13392",0.95,36.1,38,7483,1036,87.3110487774,75.7195837634447
"248","13397",0.95,38.3,40.4,6889,915,91.3309214476,78.0931840409244
"249","13399",0.95,37.6,39.3,6710,934,84.2339265542,77.6844764096211
"250","13420",0.86,22.2,24,4555,1466,182.7071495623,174.551537707182
"251","13436",0.93,31.1,34.1,6421,1100,108.5318509115,105.004520092872
"252","13486",0.93,26.3,27.4,6640,1335,94.0020567337,110.319144438331
"253","13492",0.91,25.6,27.5,6310,1441,151.831090423,141.378111780826
"254","13506",0.94,33.6,36.6,5874,979,57.1716721254,84.8179415927667
"255","1362",0.89,38.2,39.2,4977,1206,122.1878217052,134.35047898508
"256","1377",0.79,19.6,20.7,2560,1494,194.435248089,187.581848953206
"257","1379",0.92,39.7,41.4,5797,1192,129.6705659875,121.498630714682
"258","1380",0.9,40.1,41.3,4171,1220,154.7608640424,127.989430934884
"259","1381",0.91,40.6,41.6,4621,1213,150.7152680402,118.951971173052
"260","1395",0.93,47.6,48.8,4888,1085,138.1946068794,97.8229992738406
"261","1399",0.83,24.3,25.3,2969,1443,191.7563358608,173.495433457592
"262","1419",0.81,27.1,27.9,2357,1243,152.9198703931,164.182455911064
"263","1432",0.89,40.4,42,3614,1213,115.2049958114,131.070861555122
"264","1448",0.91,47.4,48.8,4716,1115,118.8247447464,119.020123363037
"265","1455",0.94,58.9,59.4,5821,918,88.0022122425,73.4339132490613
"266","1457",0.68,20.3,21.3,1114,960,147.6524562999,140.073402415657
"267","161",0.77,8,11.8,2667,1858,224.0838910818,221.752506564885
"268","169",0.81,9.5,14.5,3771,2230,218.5594134296,228.711483971697
"269","17",0.86,13.2,14.6,4722,1817,220.4984809424,223.301357943408
"270","1741",0.87,11.8,14.7,5589,1719,246.4524279702,220.374127325808
"271","1766",0.9,12.6,14.6,6627,1637,232.597397193,210.102284048502
"272","1788",0.91,13.8,16.9,6309,1489,166.6898319021,181.958054418999
"273","1790",0.9,12.8,17,6781,1614,198.7229509404,198.564722134028
"274","181",0.86,12.7,17.4,4405,1695,188.1684961037,202.43188131677
"275","1822",0.97,23.4,29,9222,709,40.0042045343,44.6011355017502
"276","1823",0.97,24.1,28.8,9291,716,40.7790688121,45.5514220052956
"277","1836",0.92,13.5,17.4,6429,1530,190.5505987645,177.465581511541
"278","1839",0.9,13.1,17.9,6457,1515,176.1536333829,174.376603904962
"279","1843",0.95,17.2,20.7,7398,1113,104.2766412591,87.2567169159142
"280","1860",0.97,24.3,30.2,7942,751,62.131367302,53.5627981861852
"281","1867",0.97,26.4,31.4,9247,633,36.1857226411,41.3601209643334
"282","187",0.42,4.1,8.3,423,612,114.0449763939,130.208272228805
"283","1885",0.93,15.9,20.2,7018,1228,121.681464325,116.585224509928
"284","1890",0.94,16.7,20.7,6980,1148,107.7884305849,96.516681061655
"285","1904",0.97,25.6,30.6,8173,677,51.6243787329,46.3919561545523
"286","1916",0.97,26.8,33.1,8734,594,29.843206887,40.9779375153733
"287","1920",0.98,29.3,35.8,8704,549,39.938960699,37.2621281007308
"288","1921",0.94,16,18.2,7403,1230,95.2338937394,107.369064263703
"289","1930",0.94,15.9,20.1,6921,1252,121.7416556398,111.66691313617
"290","1933",0.94,16.7,21,7063,1165,105.8743559925,96.7223133206891
"291","1944",0.95,20.8,25.8,7408,981,80.6560529893,70.028674647284
"292","1972",0.97,30.4,34.7,7681,597,31.4946038864,49.4107600567095
"293","2004",0.94,19.1,23,8428,1147,77.5831520647,83.5274905609713
"294","2024",0.83,9.2,12.2,5164,2014,253.5699665349,248.11697323762
"295","2029",0.87,10.6,13.3,5751,1847,261.0005184539,232.975987340155
"296","2035",0.91,14.3,17.2,5948,1482,179.5301332455,170.538487239982
"297","2041",0.94,15.9,20.4,6820,1240,130.3298356184,108.198373423189
"298","2044",0.93,17.9,21.5,6350,1145,71.5804848622,97.1735980490865
"299","2049",0.94,18.7,22.5,7517,1109,72.1942308242,86.0973248732047
"300","2050",0.93,16.9,21.7,7092,1276,118.4439973707,107.471790590522
"301","2061",0.95,21.4,25.9,8267,931,64.6234582683,64.3233221160735
"302","2062",0.95,22.4,26.9,7307,878,42.9230841231,65.426338403321
"303","2071",0.84,10.4,12.7,4674,1809,252.5215108689,234.570502808573
"304","2073",0.82,9.5,13.3,4680,1954,247.7783442254,238.588174658987
"305","2094",0.95,19.4,23.7,7306,1068,100.9658381908,85.1713239293644
"306","2102",0.96,21.8,26.2,8390,933,45.6041556835,59.2548581541195
"307","2122",0.84,8.2,10.1,4921,2144,268.6426682527,247.548392776387
"308","2128",0.93,15.2,19.5,7854,1344,132.3739839488,123.497090815727
"309","2133",0.88,11.2,14.4,6284,1804,234.6372515575,230.933414348151
"310","2134",0.95,18.6,22.1,8274,1109,81.2659419019,81.6864424728356
"311","2141",0.96,20.7,24.3,9149,917,44.4067101237,57.4981818147551
"312","216",0.83,9.1,11.5,4298,2207,238.793029062,248.420983570781
"313","2165",0.9,11.2,14.1,6420,1806,242.2846032903,226.430257054898
"314","2167",0.9,13,16.3,6563,1589,217.7800158196,203.668874296475
"315","217",0.82,8.7,13.3,3340,1909,249.1345126463,230.14338478286
"316","2175",0.92,13,16,7755,1560,147.4301589497,183.910198349567
"317","2179",0.82,7.7,10.3,4948,2197,243.5481925465,248.625370282399
"318","2184",0.94,17.7,21.8,7080,1144,101.0131637709,90.4104665033853
"319","2223",0.79,7.2,9.5,4543,2243,238.6349913759,239.424607361726
"320","2236",0.93,16.3,21.5,7102,1280,119.4251701117,113.771331743063
"321","2245",0.84,8.1,9.9,5620,2201,247.3204290207,249.180473890058
"322","225",0.85,9.9,15.5,4693,1885,251.6499119718,234.512598593166
"323","2264",0.9,12.7,16,5838,1577,200.9790241252,212.708232719149
"324","2276",0.94,19.2,23.8,7612,1066,93.5231091361,80.1047892913978
"325","2279",0.95,19.8,23.9,8906,1019,50.1547019817,75.6198678799701
"326","2309",0.91,13.5,17.1,6638,1552,213.5357309112,184.572751873898
"327","2313",0.93,15.1,18.3,7774,1362,136.879720021,129.128034552908
"328","2318",0.95,18.6,22.4,8199,1099,79.2297824547,79.5599499328719
"329","2337",0.97,24.7,29.4,7678,812,71.348842623,56.6669180769247
"330","234",0.29,3.7,4.8,80,112,81.6536853942,94.2936920456508
"331","2344",0.97,26.2,30.6,7798,706,36.9596500076,53.7607042196678
"332","2346",0.97,27.4,33.8,8128,658,45.4148679917,45.3509340530799
"333","235",0.45,4.2,5.6,272,349,110.3324850713,116.363080639242
"334","2351",0.89,11.3,13.8,6312,1883,250.6754323121,232.827548015214
"335","2353",0.9,13.3,17,6590,1578,212.890379116,198.753498257882
"336","2354",0.9,12,16.4,6525,1700,227.2839272379,217.961350733941
"337","2361",0.61,4.6,8.6,1117,1287,224.000862468,176.981130494595
"338","237",0.33,3.8,7.3,281,371,88.2677934018,106.883581048191
"339","2370",0.73,5.3,10.3,2058,1666,197.5223087596,221.685553782198
"340","2372",0.73,6,11.8,2390,1849,194.9440376484,222.420463394824
"341","2383",0.81,7.1,13.9,3731,2360,227.8764811158,232.869816719312
"342","2386",0.79,6.9,12.9,3490,2132,215.6711642194,233.064323946509
"343","2390",0.79,8.4,14.9,3522,1945,236.1698429279,228.543131260182
"344","2413",0.9,11,22.4,5982,1642,189.03138955,194.568452108017
"345","2418",0.91,13.3,24.2,5418,1439,179.9833016326,145.372000238939
"346","2419",0.91,12.7,24.8,5814,1429,166.0579922437,160.598591931947
"347","2420",0.91,12.1,25.5,5663,1408,154.1916523472,156.326058375535
"348","2435",0.93,15.9,28.5,6558,1215,114.787115247,106.44854704455
"349","2440",0.94,16.8,32.2,6725,1079,95.5699278368,94.0626070471444
"350","2449",0.79,6.1,16.8,3346,1700,231.9795770416,223.1644818327
"351","2474",0.93,15.4,28.4,6411,1200,83.7642523305,112.28530691223
"352","2478",0.94,15.3,32.1,7460,1185,77.8802889314,95.3279498497794
"353","2483",0.94,16,33.6,6954,1057,85.9562498542,94.8858137810325
"354","2514",0.9,13.1,25.7,4766,1378,161.9594966802,149.76556558316
"355","2517",0.9,14,26.3,4598,1338,103.0290611561,143.830906225694
"356","2518",0.91,14.1,26.9,5557,1310,78.5659621548,124.180498773445
"357","2526",0.91,15.3,29.7,5872,1239,93.1510345,119.733873274975
"358","253",0.83,9.5,15.1,3962,1992,212.9120658405,233.976256507277
"359","2539",0.94,20,36.1,6405,926,60.4189123665,76.0411151562965
"360","254",0.86,9.5,14.9,5220,2056,213.2148360716,239.943029358221
"361","2541",0.82,8.2,19.8,3404,1750,221.5548426832,222.0379020787
"362","2552",0.84,6.7,15.1,4044,2051,227.0344957981,239.061263497085
"363","2567",0.88,7.7,19.2,5950,2005,235.5213537073,236.224646940652
"364","2585",0.6,4.2,9.4,1099,1208,175.6244469021,179.565958648158
"365","2597",0.87,8.1,19,5353,1862,237.7854275415,228.589680158147
"366","2611",0.91,12.9,23.4,7057,1678,166.5911808171,171.949443948348
"367","2622",0.93,15.9,29.3,6066,1213,109.6398550833,114.767931201499
"368","2655",0.88,10.6,22,4273,1566,212.9021712304,179.362836033462
"369","2662",0.89,12.9,22.4,4453,1434,103.7421278795,151.38777299994
"370","2667",0.9,15.4,28.6,6222,1284,108.4905248847,122.013366578346
