"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","Min","Median","Q1","predicted"
"73","11261",0.87,12.5,25,4923,1416,176.6759174973,-1630.84,-87.3172,-280.696,168.162386418981
"74","11263",0.9,13.8,24.4,5481,1460,126.5167585071,-1259.21,-75.4366,-251.168,125.948728797407
"75","11279",0.95,19.8,33.2,6710,1005,89.4897535392,-1464.43,-25.05345,-134.5855,81.9906961422971
"76","11322",0.92,13.5,25,5649,1381,155.8731147228,-1575.25,-71.5887,-252.9165,147.001883472817
"77","11324",0.92,14.5,27.8,5872,1270,114.597818164,-1347.57,-51.2454,-204.969,110.53300294516
"78","11339",0.94,17.8,33.7,7114,1044,86.0267254585,-1394.14,-27.1396,-145.588,85.3342694512475
"79","11349",0.79,7.5,13.9,3510,1968,230.0659525694,-1776.68,-186.144,-502.87775,231.016726080478
"80","11366",0.77,12.7,14.8,2727,1723,212.7935433931,-1701.51,531.456,-530.4215,214.007133696993
"81","11375",0.95,19.9,31.2,6609,1132,108.5832771074,-1509.28,-36.9483,-185.22,104.702151387448
"82","11379",0.92,19.4,26.7,5995,1331,156.1725316381,-1417.37,-72.1046,-251.914,145.191074141079
"83","11380",0.94,20.4,30.3,7773,1309,96.2606757873,-1184.19,-54.6484,-196.3835,95.5754297728514
"84","11396",0.95,27.6,40.5,8735,849,49.2357093133,-1030.98,-17.4636,-94.57135,50.139613127167
"85","11398",0.89,14.7,17.7,4677,1731,229.5285208278,-1664.72,-136.35,-379.5015,221.821083803593
"86","11402",0.8,7.2,13,3601,1952,236.5534840563,-2030.42,-135.593,-568.901,235.866933953079
"87","11413",0.93,17.5,27,6427,1384,132.2260681209,-1278.28,-74.3984,-240.83875,128.195913132908
"88","11417",0.93,17.9,26.4,6031,1390,161.4847760675,-1530.75,-79.7177,-259.158,151.738693756716
"89","11419",0.94,20.1,30.2,6642,1225,113.7341460735,-1475.45,-51.98785,-206.22375,112.45404380873
"90","1145",0.88,26.8,27.7,3542,1454,179.4717939716,-2102.74,-25.7287,-354.42225,178.024306633568
"91","11468",0.94,19.8,31,6244,1109,95.0918179881,-1517.97,-36.4714,-164.87325,92.3310980517593
"92","11469",0.94,21.4,32.9,5708,1072,72.9513448842,-1415.71,-34.73895,-157.95125,80.3838961953832
"93","1147",0.85,26.9,28.8,3552,1424,198.4966619339,-1783.92,-48.4177,-397.4835,190.341364311199
"94","11495",0.87,13.3,18.2,4163,1646,216.8459790811,-1488.45,-129.316,-361.232,211.072286636925
"95","11500",0.88,16.9,23.5,5113,1402,158.2192136912,-1689.86,-70.0277,-266.607,152.903219749795
"96","11502",0.9,16.9,24.5,5707,1387,137.5185896987,-1459.46,-61.64575,-241.26475,132.952957636724
"97","11510",0.85,12.1,18.3,4866,1780,197.242546509,-1520.21,-134.017,-357.428,204.60693351332
"98","11512",0.93,23.3,29.4,5989,1085,101.4143112794,-1597.83,-33.71495,-171.93025,97.3126871342288
"99","11538",0.97,32.4,46.7,6830,639,33.1594152193,-1249.99,-4.882015,-52.008975,35.9750302232138
"100","11540",0.97,34.9,48.2,8759,626,38.3115477714,-1254.94,-3.50252,-48.4567,38.3698413511232
"101","11558",0.77,9.4,12.4,2985,2059,222.3591490887,-1490.66,-206.512,-567.55025,223.591832552071
"102","11562",0.92,19.1,27.3,5575,1246,133.7860799309,-1731.23,-49.2634,-219.46275,124.618507231051
"103","11577",0.94,21.8,30.8,7204,1071,65.7291171828,-1257.4,-30.8865,-150.296,71.9104402362466
"104","11615",0.93,28.9,31,5327,1256,128.6785404348,-1528.87,-29.87595,-229.33975,130.067902166778
"105","11625",0.94,34.3,37.4,6441,1055,66.6913877567,-1201.82,-19.2044,-143.129,71.5230528178001
"106","11630",0.95,38.1,41.3,6468,949,71.8654763122,-1505.87,-13.4107,-120.2615,76.2092809126907
"107","11635",0.96,44.2,48.3,7200,761,45.2074787399,-1523.14,-6.56201,-71.63655,50.4096062746107
"108","11639",0.8,13,14.4,3083,1859,175.788662509,-1568.75,-93.6894,-366.76,186.240542696058
"109","11654",0.8,13.7,14.6,2781,1536,208.2193389494,-2022.57,-90.6105,-396.9335,205.821561008342
"110","11659",0.94,31.5,33,6193,1136,122.5996181702,-1757.49,-24.9571,-196.16,116.329204258483
"111","11665",0.87,19.8,20.8,3420,1330,199.0109294792,-2004.55,-67.28855,-346.48025,189.91593923697
"112","11696",0.92,28.3,29.5,5079,1263,145.2204128315,-1352.93,-36.74755,-260.65425,139.952033838553
"113","11700",0.92,24.3,26,4820,1270,143.6543138781,-1467.06,-38.0916,-237.9155,135.657659238973
"114","11703",0.93,30.2,31.7,5857,1220,130.8417446327,-1654.33,-29.63365,-220.95275,130.22947779132
"115","11715",0.92,31.1,33.7,4894,1064,133.9269297473,-1626.07,-22.298,-200.235,123.918617971821
"116","11723",0.95,36.8,39.6,6829,942,93.7091543843,-1621.64,-15.01285,-136.08175,87.7430201169955
"117","11726",0.95,37,40.5,7048,929,83.2917288511,-1601.8,-13.999,-126.117,83.6896513927211
"118","11729",0.96,39.6,43.8,6630,814,68.7794380677,-1613.68,-9.828305,-99.82625,67.5601081722497
"119","11755",0.94,34.4,36.6,5955,1066,118.7356840748,-1604.59,-20.91855,-185.048,113.874595598887
"120","11760",0.94,36.7,38.3,6605,1010,104.3436238819,-1425.43,-16.3128,-161.0235,98.8586599374846
"121","11771",0.95,40.5,42.8,6692,880,86.2900507916,-1556.67,-12.1901,-120.043,81.6916217211827
"122","11775",0.95,41.4,44.4,6196,829,52.6818565782,-1445.85,-10.63445,-95.9267,57.1923690128521
"123","11776",0.96,43.9,46.5,6944,788,72.5591013178,-1581.3,-7.25653,-91.5875,67.1077169537226
"124","11782",0.84,17.3,18.6,2904,1287,187.2150703455,-1854.87,-49.3251,-310.692,179.690469182327
"125","11791",0.91,29.2,31.1,5100,1259,125.7800357269,-1216.21,-31.0628,-239.122,123.936049230043
"126","118",0.08,3.6,4.6,5,6,18.4774608718,-2522.29,1227040,289029.5,31.3540704855002
"127","11806",0.95,39.5,42.1,7558,878,50.3697981763,-976.558,-12.023,-107.822,54.2011565967943
"128","11813",0.95,43.5,46.4,7565,917,72.4784394638,-1151.81,-7.27442,-107.347,67.8538740435879
"129","11842",0.92,27.6,29,5142,1298,110.2964665104,-1084.63,-37.9218,-247.683,112.732970316739
"130","11849",0.93,32.1,32.9,4948,1196,142.8358209651,-1546.25,-19.4887,-224.9185,134.442272669223
"131","11851",0.93,34.2,35.8,5663,1119,128.4210366374,-1431.88,-20.0012,-197.85875,122.414277742496
"132","11855",0.93,27.3,28.4,5470,1227,140.201107817,-1598.65,-25.10585,-228.88,134.069463890779
"133","1186",0.94,48.6,50.6,4865,955,76.2018104351,-1248.71,-12.3895,-130.139,78.4379091397281
"134","11860",0.94,36.9,38.1,6778,1149,108.7182777774,-1366.05,-14.1705,-160.467,101.9105114268
"135","11863",0.95,37.8,39.4,6653,1025,64.3554099138,-1013.19,-14.1865,-128.853,65.0547123771931
"136","11866",0.94,37.9,39,6864,1012,82.629595745,-1367.44,-14.1546,-138.86975,83.1024727016624
"137","11868",0.85,20.6,21.1,2756,1281,198.9297123981,-1526.12,-61.9158,-320.19,184.878515371841
"138","1192",0.82,28.5,29.3,2158,1188,166.703775265,-2061.35,-17.1572,-285.412,159.069718562698
"139","1193",0.82,27,27.8,2091,1202,170.1210717677,-2003.29,-18.13945,-298.43125,164.697540160029
"140","1194",0.83,29.9,30.4,2201,1219,170.9304665906,-1980.07,-23.3336,-336.3,169.682860148982
"141","1205",0.9,27.2,28.9,4965,1629,185.1139486239,-1358.33,-60.20355,-404.09175,181.799796970942
"142","1207",0.88,30.4,31.7,4018,1447,174.8915690831,-1648.24,-31.6087,-355.896,174.468658631738
"143","1208",0.9,29.5,31.3,5351,1560,180.9097732286,-1546.96,-54.7905,-356.729,178.036683244426
"144","1211",0.91,43.6,44.7,5219,1108,121.9396077098,-1528.79,-11.6464,-191.64,118.466630977102
"145","1215",0.9,31.1,33.1,5104,1387,169.5767474684,-1665.1,-53.9541,-301.95375,166.213069260252
"146","12180",0.94,18.6,36.3,6163,1106,111.4937739443,-1357.97,-35.69745,-182.233,106.223080297125
"147","12182",0.94,19,36,6412,1077,84.3840452415,-1250.13,-32.2395,-158.2355,84.519118776807
"148","12184",0.95,21.2,34.4,7565,1000,36.9526952192,-808.287,-24.4415,-124.323,45.9405433801445
"149","12195",0.96,20.8,40.3,7705,901,44.6017496547,-930.469,-19.6743,-106.476,47.7865180635356
"150","12197",0.96,24.1,43.4,7563,836,58.4380344723,-1274.01,-15.4058,-95.966,59.751791637102
"151","12207",0.82,8.8,18.1,3652,1899,219.7910690331,-1582.9,-139.7745,-425.75425,223.503692269108
"152","1222",0.9,32.4,34,5034,1358,172.0273809294,-1633.21,-41.77,-303.865,166.223396130568
"153","12220",0.94,17.7,30.3,6585,1178,53.4888581987,-791.21,-42.914,-173.21575,65.4928944636534
"154","12221",0.94,17.8,33,6098,1191,117.4232610682,-1362.61,-44.8364,-203.938,113.024474749589
"155","12223",0.95,19.8,36.2,6871,1056,72.3518805109,-922.233,-32.1729,-152.645,69.9294608921036
"156","12228",0.96,22.5,40.7,6559,926,85.2970210496,-1363.68,-23.2707,-130.94125,79.7506792919611
"157","12230",0.96,22.6,40.5,6618,879,62.6799012013,-1244.89,-20.0327,-112.38,61.5378812477132
"158","12254",0.978051,33.20578,59.73487,8953.404423,537.268112,29.8588135617,-1035.07,-1.824885,-34.61595,31.6746667729174
"159","12266",0.92,15.1,28,6243,1380,128.2488928676,-1169.25,-64.1045,-256.302,130.064693744253
"160","12286",0.96,23.5,44.8,8285,904,53.8884628688,-1121.82,-15.05595,-93.90745,55.0480138867949
"161","12294",0.89,11.5,21.5,5053,1748,177.0942202302,-964.905,-117.8815,-341.17775,183.634507344899
"162","1230",0.93,36.1,39.3,6135,1197,137.0867769909,-1730.8,-40.1146,-216.558,132.685002480919
"163","12301",0.978252,33.0583,59.52047,8817.334698,518.273357,30.6313740226,-1167.6,-1.60906,-32.5708,32.5893014131092
"164","12328",0.97,25.2,44.4,8050,724,32.5358437897,-916.692,-12.4788,-73.867725,37.6172316506481
"165","12329",0.97,25.3,44.6,6914,801,71.126150379,-1391.22,-13.9683,-97.94855,67.75889912718
"166","12334",0.97,26.7,49.7,8286,766,48.3014596301,-1059.23,-9.28507,-70.272,46.5440941615622
"167","12347",0.978577,34.36612,60.67274,7591.734058,502.547505,34.3372767759,-1248.45,-1.30804,-33.44675,33.6790085385068
"168","1235",0.93,40.6,44.4,6375,1064,115.9141695743,-1719.92,-28.6207,-171.273,107.064975014775
"169","12359",0.92,16.3,31.6,5272,1214,137.9511760856,-1356.85,-52.6539,-231.298,129.499891783727
"170","12360",0.94,18.4,33.4,5960,1158,114.7404388857,-1256.56,-46.5306,-207.111,110.648516256678
"171","12396",0.98,35.7,62.2,6884,469,24.9807840314,-982.708,-0.870515,-27.2,29.9144115508007
"172","1241",0.79,18.8,19.8,2379,1394,199.5568714445,-1963.64,-28.8432,-432.656,195.731930146852
"173","1244",0.76,18.2,20.1,2379,1380,195.8835197208,-2387.68,-20.97965,-450.6935,194.449063511928
"174","1250",0.93,40.2,42.9,5917,1119,109.68087873,-1702.89,-27.7167,-190.034,109.278017688052
"175","12557",0.84,13.8,19.6,3670,1565,214.2133703152,-1903.53,-95.0799,-414.144,210.774152708262
"176","12567",0.89,18.6,25.8,4507,1444,118.8975865553,-1241.89,-67.5429,-291.73625,131.19269849045
"177","12597",0.67,6.6,11.3,1175,1417,195.0094126757,-2117.62,6220.075,-910.708,196.82947405748
"178","12600",0.84,14.1,22.1,3348,1436,209.4305135552,-2147.67,-89.0143,-413.962,203.296624879555
"179","12601",0.85,15.4,22.9,3161,1428,167.100902812,-1830.82,-90.28435,-390.91225,178.649621769025
"180","12604",0.9,17.4,22.3,5263,1551,128.5631636093,-1504.19,-86.825,-325.1975,151.155652880214
"181","12625",0.94,24.9,32.6,6638,1169,65.4751841967,-1561.86,-32.7165,-173.749,80.188434009238
"182","12637",0.96,36,49.3,7260,755,53.6927201499,-2116.14,-6.61149,-92.0389,59.1372853674082
"183","12643",0.77,9.9,16.1,2975,1644,212.5124886199,-2146.52,-83.5063,-456.0795,213.926151105966
"184","12650",0.8,13.9,21.7,2609,1426,169.9599564142,-1679.01,-76.81155,-353.34375,173.86585498826
"185","12662",0.89,23,32.2,4040,1182,115.922781721,-1517.52,-34.1343,-236.227,120.331328729505
"186","1269",0.9,35.4,36.8,5654,1331,144.8166940888,-1866.14,-24.46775,-265.41925,144.214546900185
"187","12690",0.69,12.5,19.1,1672,1269,192.7585033257,-2365.55,-79.2542,-399.9485,189.468004875918
"188","12695",0.76,12,19,2602,1437,216.2282127002,-2234.59,-91.4582,-444.3635,211.457604619562
"189","12697",0.84,14.6,20.4,3204,1537,191.0549898639,-1359.95,-99.0959,-390.258,190.131650550218
"190","127",0.2,2.2,4.1,0,0,0.0009343797,-2729.81,967117,251213.25,25.7240819457184
"191","12703",0.91,18.2,26,5317,1429,159.1311037525,-1273.94,-73.6909,-327.06875,157.706700852662
"192","12713",0.91,22,31.6,4836,1265,149.6118247731,-1702.65,-52.82025,-301.976,151.040260208784
"193","12719",0.92,22.5,30.1,6304,1284,118.9078501795,-1364.07,-46.147,-241.196,121.609778894998
"194","12793",0.84,16.4,25.8,2620,1305,126.9842803034,-1433.41,-55.9713,-291.216,139.230603627012
"195","12799",0.91,23.1,34,4110,1138,118.3331218237,-1286.62,-32.6984,-224.029,116.269855210655
"196","12822",0.82,12.6,22,2475,1511,159.5864045253,-1269.14,-90.61255,-375.0165,171.541544161795
"197","12856",0.93,20.9,28.8,6845,1279,83.0964585265,-1065.49,-53.382,-230.0175,92.0864022486737
"198","12858",0.93,22.4,31.5,6416,1249,126.7108798815,-1430.27,-45.90675,-250.3615,125.805185428796
"199","12875",0.95,29,39.4,6442,935,78.4000382381,-1633.91,-22.0453,-137.0875,76.9348646039259
"200","12886",0.86,17.9,25.9,3489,1271,181.3630806139,-2372.91,-61.5279,-341.157,174.857534352223
"201","12898",0.93,25.3,36.3,4620,1004,112.7505692774,-1861.81,-19.1884,-190.78675,110.211752692798
"202","12901",0.94,27.3,38.8,5747,1012,113.247406339,-2033.65,-23.3535,-193.849,109.277694578645
"203","12904",0.95,27.9,37.4,7115,1037,63.0371292287,-1655.74,-24.9176,-167.831,75.9872852060982
"204","12913",0.95,30.1,41.7,6983,983,59.217498073,-1695.6,-16.7938,-136.316,69.6399683045727
"205","12921",0.95,34.2,46.5,6236,818,47.1618441538,-1814.44,-10.7086,-104.67275,56.4667078453159
"206","12922",0.96,37,50.7,6811,755,75.7730867182,-2154.33,-5.740175,-97.2276,67.9647139510934
"207","12934",0.8,16,22.8,2468,1254,161.2408732973,-2190.93,-54.87945,-314.59775,160.891381499858
"208","12943",0.91,23.2,32.7,4395,1194,120.1221570144,-1339.51,-32.2551,-230.7885,120.930408102969
"209","12952",0.93,25.5,36.5,5285,1066,66.1080702804,-1019.17,-24.5193,-173.056,79.2196822573006
"210","12954",0.92,27.4,38.6,4880,984,95.7357853095,-1536.5,-16.0451,-158.1545,95.9108944934453
"211","12957",0.91,24.9,35.8,4544,1080,113.4417285112,-2025.19,-16.3906,-172.27725,108.643528533723
"212","12974",0.96,37.5,51.4,6693,749,54.5926904567,-1370.51,-4.996005,-80.820175,54.8072403744685
"213","12980",0.79,16.6,21.9,2207,1227,157.6586962959,-2544.45,-58.1394,-315.854,161.298893860718
"214","12981",0.77,8.6,14,1784,1531,226.8590870066,-2134.34,935.4745,-722.176,223.645475469978
"215","12987",0.9,19,26.1,4622,1345,162.907549954,-1583.87,-68.078,-347.129,165.125840479029
"216","13019",0.96,31.5,42.5,6578,844,69.3050547108,-1584.25,-16.9509,-112.8755,68.9936947374662
"217","13055",0.95,32.1,44.2,6724,905,81.9456346398,-1897.57,-12.06515,-128.688,81.1722416863197
"218","13069",0.97,42.2,58.1,7642,618,45.3204864053,-2033.78,-1.78684,-60.4889,45.62257008573
"219","13072",0.88,17.2,26.9,3352,1233,167.0958397251,-2216.74,-59.6848,-344.98525,167.081316984082
"220","13073",0.88,18.5,26.3,3611,1230,149.1741101771,-2019.23,-50.70125,-303.53225,155.307458418188
"221","13078",0.85,19,27.4,3011,1191,142.9433961993,-1941.95,-43.2772,-280.2355,146.127946726765
"222","13104",0.95,31.9,45,5773,886,75.3286184904,-1307.77,-11.799,-123.6675,75.7523474630411
"223","13114",0.96,38.5,53.4,5943,705,66.6444073438,-1572.2,-4.71003,-84.181,60.6578724319374
"224","13136",0.84,15.2,22.8,2883,1317,163.2199479854,-1871.61,-69.633,-343.431,169.057272098382
"225","13139",0.93,22.9,33.6,5286,1191,145.1294780265,-1700.5,-46.439,-255.4355,139.933433502258
"226","1314",0.82,35.9,36.7,2802,1164,142.9842297502,-1933.13,-9.02681,-255.214,141.705772125891
"227","13156",0.95,26.2,35.8,6781,1015,76.2757417296,-1593.62,-28.8266,-152.046,80.0147861047062
"228","1317",0.87,35.1,36.5,4157,1350,143.9066048262,-1472.91,-17.80355,-276.44825,144.250611556802
"229","13178",0.93,23.4,33.4,5337,1164,125.2506548499,-1922.44,-38.5678,-249.388,124.626621772096
"230","13187",0.95,30.8,48.5,4547,803,103.0444838509,-2627.81,-8.11258,-129.3735,90.2990357078757
"231","13189",0.95,31.7,45.8,5967,868,96.6444035445,-2132.93,-12.81605,-139.40175,88.6654460145717
"232","13199",0.95,33.1,45.8,6727,870,75.4080697262,-1811.4,-10.0988,-115.816,74.1891655365768
"233","13223",0.85,20.1,29.7,3004,1155,137.6012568489,-1729.6,-42.0397,-268.808,139.686177715048
"234","13252",0.95,33.5,46,5587,815,62.3437919288,-1455.13,-10.82285,-111.65875,64.6615747062107
"235","13254",0.87,17.2,27.3,3042,1281,147.7814896983,-1335.38,-58.0637,-302.095,149.302798947219
"236","13256",0.96,36.5,50.7,5927,765,66.4849226653,-1452.52,-6.757395,-93.64005,64.6525156460951
"237","13261",0.97,42.3,57.8,6499,617,44.8021764201,-1438.85,-2.30629,-59.0677,44.3710232375327
"238","13291",0.8,17,18.6,2710,1604,172.0833027792,-1542.98,-67.28065,-333.608,176.37880183368
"239","13317",0.75,12.3,13.1,1654,1339,219.895964306,-1613.36,-190.2945,-556.304,216.153817557628
"240","13333",0.94,34.6,36.3,6336,1076,117.4940290836,-1372.84,-20.7,-188.44725,113.400700514255
"241","13336",0.95,34,36.2,7229,1009,60.7682930442,-936.365,-22.4132,-151.4555,65.4070504185622
"242","13340",0.94,32.9,35.1,6532,1034,81.3399014294,-1304.79,-22.4135,-156.1215,82.1184391890062
"243","13344",0.95,36.1,37.8,7887,1035,80.0869216607,-1153.04,-16.9764,-141.139,76.0256135168344
"244","13349",0.95,39.5,41.3,7118,892,86.6305133442,-1455.04,-12.04215,-121.895,82.5237969706224
"245","13364",0.85,17.8,20.6,3612,1476,186.6836127699,-1831.4,-51.0883,-325.339,184.967208820611
"246","13373",0.91,25.5,27.1,5224,1368,163.5369366224,-1658.93,-42.1734,-303.375,163.051725152688
"247","13392",0.95,36.1,38,7483,1036,87.3110487774,-1106.45,-18.7799,-149.50575,79.8768380344894
"248","13397",0.95,38.3,40.4,6889,915,91.3309214476,-1490.29,-14.2986,-130.169,86.8262532570513
"249","13399",0.95,37.6,39.3,6710,934,84.2339265542,-1464.81,-14.9358,-127.623,83.8777326450019
"250","13420",0.86,22.2,24,4555,1466,182.7071495623,-2117.18,-49.5121,-329.393,180.455059548552
"251","13436",0.93,31.1,34.1,6421,1100,108.5318509115,-1657.75,-25.9103,-179.4445,105.276050992919
"252","13486",0.93,26.3,27.4,6640,1335,94.0020567337,-1088.98,-46.4899,-244.346,99.8714423036711
"253","13492",0.91,25.6,27.5,6310,1441,151.831090423,-1595.88,-41.058,-265.33425,147.449198447725
