%IncMSE,IncNodePurity,varnames,midpoints
8.986999275688499,5758.616824750909,"-Inf to
-8.9",-Inf
5.732381041693668,12921.982353709587,"-5 to
-4.8",-4.9
7.1050831197500655,79982.53356370039,"-4.8 to
-4.6",-4.7
8.940957744877092,111076.10272332447,"-4.6 to
-4.4",-4.5
9.223669883247025,156728.79274463523,"-4.4 to
-4.2",-4.3
5.536223664782868,53900.79733844197,"-4.2 to
-4",-4.1
9.816982286098812,159557.70987899145,"-4 to
-3.8",-3.9
12.101794431204103,221401.59616757688,"-3.8 to
-3.6",-3.7
7.29796417131874,90218.73662104414,"-3.6 to
-3.4",-3.5
6.184567524130752,35306.57170601749,"-3.4 to
-3.2",-3.3
3.280723801230689,10150.10999842345,"-3.2 to
-3.1",-3.15
10.725724696192938,6937.467279765103,"-8.9 to
-7.8",-8.35
3.6113947044745194,10242.91531699039,"-3.1 to
-3",-3.05
3.4612762070921868,3688.452089621672,"-3 to
-2.9",-2.95
4.719729842655582,3680.360781206314,"-2.9 to
-2.8",-2.85
5.8996753002634454,2754.727712982225,"-2.8 to
-2.7",-2.75
4.891853794595537,8957.480573661887,"-2.7 to
-2.6",-2.65
6.150067335472338,25243.444154956724,"-2.6 to
-2.5",-2.55
6.771043333545294,3452.7726030916037,"-2.5 to
-2.4",-2.45
5.126439065638334,6633.469142439057,"-2.4 to
-2.3",-2.35
7.954262219147552,22953.491290327074,"-2.3 to
-2.2",-2.25
7.194988483414915,19124.3808800298,"-2.2 to
-2.1",-2.15
10.459003321206655,5598.309319644276,"-7.8 to
-7.1",-7.45
10.172109672082827,25440.621726016492,"-2.1 to
-2",-2.05
8.135839959495694,7097.950577629661,"-2 to
-1.9",-1.95
6.838475328305443,3750.637884830955,"-1.9 to
-1.8",-1.85
6.851415432796763,4120.831429382137,"-1.8 to
-1.7",-1.75
5.9301745395146614,3686.1611704297825,"-1.7 to
-1.6",-1.65
5.176748367083112,3097.6043501859185,"-1.6 to
-1.5",-1.55
6.2637658156415945,5053.291664820706,"-1.5 to
-1.4",-1.45
6.135730121476932,4688.769673298883,"-1.4 to
-1.3",-1.35
8.447571953192398,3929.9334256026755,"-1.3 to
-1.2",-1.25
7.605459488148692,3956.7021483332956,"-1.2 to
-1.1",-1.15
10.529130471277133,6698.644489004323,"-7.1 to
-6.6",-6.85
10.858857156306104,6079.341270917393,"-1.1 to
-1",-1.05
8.332657018196155,4771.416841037645,"-1 to
-0.9",-0.95
8.522364247161397,3876.964798542402,"-0.9 to
-0.8",-0.85
8.318513626582028,3887.6985809236935,"-0.8 to
-0.7",-0.75
8.454079803743983,3611.7454992299645,"-0.7 to
-0.6",-0.65
9.135937379814363,4022.9912469455967,"-0.6 to
-0.5",-0.55
10.637083275444859,2862.4993784317126,"-0.5 to
-0.4",-0.45
10.30171492441104,3956.8192623667314,"-0.4 to
-0.3",-0.35
9.342828374690002,2164.704728147166,"-0.3 to
-0.2",-0.25
5.171852804142846,3398.0037614086013,"-0.2 to
-0.1",-0.15
12.323290348359372,8768.330925190965,"-6.6 to
-6.2",-6.4
26.234206907800978,65225.88517765166,"-0.1 to
0",-0.05
11.164165477290828,26898.65838573994,"-6.2 to
-5.9",-6.05
11.453059630718064,15478.823088325504,"-5.9 to
-5.6",-5.75
8.204842191376237,21219.164943561533,"-5.6 to
-5.3",-5.45
6.740081260935087,17255.90966056367,"-5.3 to
-5",-5.15
18.57076790335346,74746.58770332411,Inf,2
19.3101602336107,275972.88975948055,VSA,VSA
30.599129391656522,111299.75464904605,GSA,GSA
15.485788547337044,18126.055783769578,PLD,PLD
19.693229243319525,22122.613363166834,LCD,LCD
