%IncMSE,IncNodePurity,varnames,midpoints
10.867343196823253,10299.7407622858,"-Inf to
-8.7",-Inf
7.80543423170633,102192.81188134741,"-4.9 to
-4.7",-4.8
5.1080019038815125,14611.444367864826,"-4.7 to
-4.5",-4.6
6.964474487902823,14938.8863036595,"-4.5 to
-4.3",-4.4
4.817838151797171,4164.57738165064,"-4.3 to
-4.1",-4.2
5.595363096623224,4534.794537274528,"-4.1 to
-3.9",-4
4.478111971850976,3392.1046275102167,"-3.9 to
-3.7",-3.8
9.262922743492192,4278.486713847764,"-3.7 to
-3.5",-3.6
5.014969717945119,2399.9365417365584,"-3.5 to
-3.3",-3.4
6.474544989676118,2438.5032104835113,"-3.3 to
-3.1",-3.2
5.600951929599502,1568.5337546136182,"-3.1 to
-3",-3.05
15.288734712961958,29868.35494284847,"-8.7 to
-7.6",-8.15
5.443520747429841,1577.0014425298539,"-3 to
-2.9",-2.95
7.248828699634635,1540.643498278046,"-2.9 to
-2.8",-2.85
4.420253520460684,1712.6743091979938,"-2.8 to
-2.7",-2.75
4.936477782472967,1563.7728772683868,"-2.7 to
-2.6",-2.65
7.038330757809982,1675.6974919791867,"-2.6 to
-2.5",-2.55
6.55751599185873,1921.071527835186,"-2.5 to
-2.4",-2.45
7.204231166172231,1422.2460990122759,"-2.4 to
-2.3",-2.35
6.151000107649455,1459.6913233815114,"-2.3 to
-2.2",-2.25
5.589830773156333,1839.5759454257643,"-2.2 to
-2.1",-2.15
7.757280232626682,1307.4826083246917,"-2.1 to
-2",-2.05
19.93416545153894,41771.42123054796,"-7.6 to
-6.9",-7.25
6.6339359941424485,1541.38724326271,"-2 to
-1.9",-1.95
6.940415487188451,1760.9791399712385,"-1.9 to
-1.8",-1.85
6.163328113420018,2308.100338102031,"-1.8 to
-1.7",-1.75
6.300438228623741,2114.9517677525528,"-1.7 to
-1.6",-1.65
7.817733236056351,1977.2208283263049,"-1.6 to
-1.5",-1.55
6.14467755430336,2495.2550032319546,"-1.5 to
-1.4",-1.45
8.936033725047562,2574.2357808561364,"-1.4 to
-1.3",-1.35
9.631764100831086,2375.9258125499355,"-1.3 to
-1.2",-1.25
8.310964838600823,2009.848452511471,"-1.2 to
-1.1",-1.15
7.260551340946903,2701.5285764614296,"-1.1 to
-1",-1.05
9.521917353036798,27682.972259615683,"-6.9 to
-6.4",-6.65
9.228639276337532,2164.4690692252416,"-1 to
-0.9",-0.95
7.64019761507343,2162.003346167861,"-0.9 to
-0.8",-0.85
7.180102093593884,1698.7739619655788,"-0.8 to
-0.7",-0.75
6.149051114436372,2052.6300458243945,"-0.7 to
-0.6",-0.65
7.066877074681292,2100.214533665965,"-0.6 to
-0.5",-0.55
8.085656910272059,1755.3397609177223,"-0.5 to
-0.4",-0.45
8.208313419989592,2029.0842681726754,"-0.4 to
-0.3",-0.35
11.482485060857721,4727.577140988507,"-0.3 to
-0.2",-0.25
12.10004912662049,30203.267007801584,"-0.2 to
-0.1",-0.15
13.634132336434883,62497.99766023333,"-0.1 to
0",-0.05
10.349447274164042,119012.77135823423,"-6.4 to
-6",-6.2
12.367445721791123,204520.06004260224,"-6 to
-5.7",-5.85
12.469370776415383,224115.00140576912,"-5.7 to
-5.4",-5.55
9.259935189891838,175202.28774233087,"-5.4 to
-5.1",-5.25
8.537791358619538,201902.06698261393,"-5.1 to
-4.9",-5
10.056655064261289,80309.42354838167,Inf,2
16.576996946499342,604948.482992716,VSA,VSA
29.179688970273926,25985.94277521036,GSA,GSA
12.913522982748454,15033.94802145294,PLD,PLD
8.203933237887503,5953.500423683389,LCD,LCD
5.622120028730272,3453.430548697403,Min,Min
25.21908617869691,109289.8133430578,Median,Median
22.449014093428328,947663.0827840875,Q1,Q1
