"","MOF.ID","y_act","1","10","11","12","13","14","15","16","17","18","19","2","20","21","22","23","24","25","26","27","28","29","3","30","31","32","33","34","35","36","37","38","39","4","40","41","42","43","44","45","46","47","48","49","5","6","7","8","9","Inf","VSA","GSA","PLD","LCD","Min","Median","Q1","predicted"
"1","1",195.8198353075,0.0824316348613024,0.00590202636238442,0.0060987605744639,0.00432815266574857,0.00432815266574857,0.00236081054495377,0.000590202636238442,0.000590202636238442,0.000983671060397403,0.000786936848317922,0.000590202636238442,0.0324611449931143,0.000786936848317922,0.000590202636238442,0.000393468424158961,0.000786936848317922,0.000983671060397403,0.000196734212079481,0.000196734212079481,0.000196734212079481,0.000786936848317922,0.000590202636238442,0.0283297265394452,0.000590202636238442,0.000590202636238442,0.000590202636238442,0.000196734212079481,0.000590202636238442,0.000393468424158961,0.000393468424158961,0.000393468424158961,0.000983671060397403,0.000590202636238442,0.0212472949045839,0,0.000393468424158961,0.000196734212079481,0.000393468424158961,0.000590202636238442,0.000983671060397403,0.000196734212079481,0.000393468424158961,0,0.000393468424158961,0.0180995475113122,0.0131811922093252,0.00983671060397403,0.0104269132402125,0.00531182372614598,0.737753295298052,1763,2215,6.2,7.9,-1994.59,7438.82,-734.784,196.313682100363
"2","10005",229.0523447305,0.024934737600144,0.00918174453146098,0.00729138536321901,0.00765145377621748,0.0101719326672068,0.00927176163471059,0.00909172742821136,0.00927176163471059,0.0106220181834549,0.0120622918354487,0.00495094067872896,0.0284454046268791,0.00504095778197858,0.00486092357547934,0.00468088936898011,0.00423080385273202,0.00459087226573049,0.00612116302097399,0.00765145377621748,0.00648123143397245,0.00549104329822666,0.00522099198847781,0.028715455936628,0.00657124853722207,0.00639121433072284,0.00738140246646863,0.00657124853722207,0.00639121433072284,0.00765145377621748,0.00792150508596633,0.00891169322171213,0.00477090647222972,0.00882167611846251,0.0267350796651364,0.00837159060221442,0.00963183004770907,0.00171032496174273,0.000720136825996939,0.00036006841299847,0.000450085516248087,0.00036006841299847,0.000450085516248087,0.000450085516248087,0.000810153929246557,0.0172832838239265,0.0178233864434243,0.0143127194166892,0.0165631469979296,0.00936177873796021,0.577189666036547,1701,3476,6.3,15,-1703.37,-144.8005,-566.6585,228.497036519767
"3","10012",143.3464250394,0,0.00757815591610605,0.00831024930747922,0.00886426592797784,0.0091610605461021,0.00957657301147606,0.00872576177285319,0.00925999208547685,0.0105461020973486,0.0108428967154729,0.00575781559161061,0.000672734467748318,0.00631183221210922,0.00637119113573407,0.00613375544123467,0.00660862683023348,0.00615354174910962,0.00631183221210922,0.00686584883260784,0.00664819944598338,0.00789473684210526,0.00791452314998021,0.00286901464186783,0.009200633161852,0.00846853977047883,0.00957657301147606,0.0092402057776019,0.00997229916897507,0.0103680253264741,0.0106846062524733,0.0113177681044717,0.0136525524337159,0.0149980213692125,0.00304709141274238,0.0156311832212109,0.0168975069252078,0.020795409576573,0.0229125445191927,0.0271666007123071,0.0353581321725366,0.0424416303917689,0.0574792243767313,0.072002374356945,0.157795805302731,0.0035615354174911,0.00462999604273842,0.00579738820736051,0.00716264345073209,0.00658884052235853,0.233874159081915,1144,7940,15.7,30.6,-1032.08,-39.56115,-186.04175,141.853605354492
"4","1003",205.4321781082,0.0208908599001478,0.00847906730259671,0.00895322567149192,0.0100688924218336,0.0108777508158313,0.00981786740300672,0.0104872674532117,0.0120213092349315,0.0120770925724486,0.0111008841658996,0.00555044208294982,0.0204167015312526,0.00563411708922545,0.00549465874543274,0.00571779209550107,0.00521574205784732,0.00574568376425962,0.00535520040164003,0.00538309207039857,0.00638719214570608,0.00649875882074025,0.00674978383956712,0.0175438596491228,0.00672189217080858,0.00641508381446462,0.00697291718963546,0.00655454215825733,0.0073355088834965,0.00641508381446462,0.00730761721473796,0.00744707555853067,0.00769810057735754,0.00892533400273338,0.0141410760605807,0.00881376732769922,0.00978997573424818,0.0101246757593507,0.011686609209829,0.0145873427607174,0.016316626223747,0.020026218168633,0.0250746102139291,0.0339720525479039,0.0938833570412518,0.0139458343792709,0.0107940758095557,0.0116587175410705,0.0113798008534851,0.00783755892115025,0.397707304828048,1578,4462,24,26.4,-1752.47,-45.3275,-385.64325,201.517204907596
"5","10031",96.669165008,0.000334319576082778,0.0039115390401685,0.00417899470103472,0.00472226401216923,0.00493957173662304,0.00473897999097337,0.00525717533390168,0.00636042993497484,0.00718787088577972,0.00753890644066663,0.0044297343830968,0.00193069555187804,0.00458017819233405,0.00493957173662304,0.00498971967303545,0.00488942380021062,0.0049228557578189,0.0051401634822727,0.0045383882453237,0.00446316634070508,0.00525717533390168,0.0051150895140665,0.0028166424284974,0.00600939438008793,0.00619327014693345,0.00659445363823279,0.00656937967002658,0.00778128813332665,0.00770606622870802,0.00848335924310048,0.00884275278738946,0.0104391287631847,0.0117011851628972,0.00314260401517811,0.012637279975929,0.0145846915066112,0.0166658308677265,0.019858582819317,0.0223994115975461,0.0271551075673236,0.0351954933721144,0.0481587349347241,0.0750129548835732,0.342025642311486,0.00336826972903398,0.00397840295538505,0.00455510422412784,0.00453003025592164,0.00396168697658091,0.175267037761396,850,8433,21.4,42.4,-1192.07,-13.3328,-97.90215,97.5310648132378
"6","10032",86.4795412861,4.90809590419397e-05,0.0040409989611197,0.00422096247760681,0.00422914263744714,0.00482629430579073,0.0053416443757311,0.00552160789221821,0.0059387960440747,0.00682225330682962,0.00646232627385539,0.00345202745261642,0.000924358061956531,0.00445000695313586,0.00436002519489231,0.00479357366642944,0.00478539350658912,0.00422914263744714,0.00473631254754718,0.00525166261748755,0.00530074357652949,0.00500625782227785,0.00467905142866492,0.00164421212790498,0.00526802293716819,0.0054479864536553,0.0061842008392844,0.00635598419593119,0.00714945970044255,0.00782023280734906,0.00859734799217977,0.00838466383633136,0.00996343468551376,0.0103397220381686,0.00225772411592923,0.011943033366872,0.0137590288514238,0.0162621577625627,0.0197550860143807,0.0232071134669971,0.0282297316089556,0.0363689906500773,0.0492118415993849,0.0773761319296179,0.367518221306044,0.00287123610395347,0.00328024409596964,0.00420460215792617,0.00480175382626977,0.0035829100100616,0.158793262820355,794,8957,22.2,42.3,-1119.84,-11.7567,-85.28405,86.9547750724637
"7","10041",65.1924283601,7.79220779220779e-05,0.00207142857142857,0.0026038961038961,0.00390909090909091,0.00442857142857143,0.00492857142857143,0.00537012987012987,0.00567532467532468,0.0062012987012987,0.00670779220779221,0.00375974025974026,0.000850649350649351,0.00391558441558442,0.00388311688311688,0.00382467532467532,0.00405194805194805,0.00385064935064935,0.00370779220779221,0.00382467532467532,0.0043051948051948,0.00482467532467532,0.00466233766233766,0.00133766233766234,0.00492857142857143,0.00519480519480519,0.00488311688311688,0.00547402597402597,0.00567532467532468,0.00671428571428571,0.00718181818181818,0.00787012987012987,0.0082987012987013,0.00935714285714286,0.00146753246753247,0.0102857142857143,0.0122402597402597,0.0141428571428571,0.0164545454545455,0.0205519480519481,0.0255064935064935,0.0352662337662338,0.049974025974026,0.0773506493506494,0.440220779220779,0.00153246753246753,0.00158441558441558,0.00217532467532468,0.00269480519480519,0.00187012987012987,0.132331168831169,655,7525,26,47.3,-1128.7,-6.8851,-59.7707,66.2002730110375
"8","10044",58.508944156,7.98219969468086e-05,0.00242459315725931,0.00304321363359708,0.00337746824581184,0.00341737924428524,0.0039162667252028,0.00396116659848538,0.00486914181375533,0.00590682777406384,0.0066701256198677,0.00334254612214761,0.000718397972521278,0.00348223461680453,0.00361693423665227,0.00335252387176596,0.00361693423665227,0.00337247937100266,0.00332259062291091,0.00383145585344681,0.00383145585344681,0.00379154485497341,0.00404597747024136,0.00103269708549934,0.00417568821527993,0.00443012083054788,0.00488909731299203,0.00484918631451862,0.00551769553894815,0.00557257316184908,0.00619119363818684,0.00702433573131916,0.00730870159544216,0.00860082017101863,0.00128712970076729,0.00921944064735639,0.0106662143420173,0.0123125430290452,0.0148369136824881,0.0182642706763916,0.0229039242489249,0.030721491074903,0.0457729263741856,0.0749777995070992,0.492950719894635,0.00153158456641689,0.00146174031908843,0.00191073905191423,0.00249942627939694,0.00201550542290692,0.11908444169502,578,7157,28.6,50.5,-1149.68,-3.72365,-46.0787,59.6961885388168
"9","10053",233.5747261852,0.00668639053254438,0.0124852071005917,0.0116568047337278,0.0124852071005917,0.0127218934911243,0.0111242603550296,0.0144378698224852,0.0102958579881657,0.0121301775147929,0.0113609467455621,0.00733727810650888,0.0143786982248521,0.00822485207100592,0.00526627218934911,0.00692307692307692,0.00840236686390533,0.00887573964497041,0.00804733727810651,0.00745562130177515,0.0104733727810651,0.00911242603550296,0.0102958579881657,0.016508875739645,0.0111834319526627,0.012603550295858,0.00881656804733728,0.00952662721893491,0.0115976331360947,0.00940828402366864,0.012603550295858,0.0124260355029586,0.010414201183432,0.0136686390532544,0.0130769230769231,0.0138461538461538,0.0122485207100592,0.0143195266272189,0.0136686390532544,0.0153846153846154,0.0142011834319527,0.0140236686390533,0.0109467455621302,0.00775147928994083,0.00236686390532544,0.0131952662721893,0.0112426035502959,0.0128994082840237,0.0137869822485207,0.0132544378698225,0.454852071005917,1598,4581,9.5,18.7,-1344.83,-134.1855,-408.8835,233.214730396205
