ID	Temp	Pres	Molec_cm3overcm3
10010	298	20000	148.1794789
10151	298	20000	127.9796041
10206	298	20000	37.32708827
1030	298	20000	150.1393063
11480	298	20000	152.1678263
11528	298	20000	153.688615
1180	298	20000	102.8042599
1219	298	20000	144.949876
12395	298	20000	14.27061596
12604	298	20000	140.0596223
13266	298	20000	134.3076238
2262	298	20000	138.1064644
2501	298	20000	122.416028
2617	298	20000	119.7839107
2841	298	20000	121.6071015
4288	298	20000	125.8515311
5010	298	20000	88.37184369
5180	298	20000	5.691086638
5899	298	20000	132.2806031
6190	298	20000	152.9474098
728	298	20000	156.0325115
8643	298	20000	138.6984811
9463	298	20000	116.7443502
9941	298	20000	154.3246468
10045	298	20000	17.02565409
10052	298	20000	141.1763801
10058	298	20000	150.9519064
11127	298	20000	149.3174987
11396	298	20000	154.859517
115	298	20000	110.7004624
11619	298	20000	143.5630486
1198	298	20000	89.7037942
1827	298	20000	20.59908522
2661	298	20000	139.5921413
283	298	20000	59.70565085
3307	298	20000	135.2836686
3461	298	20000	144.5461215
3760	298	20000	146.0035374
4475	298	20000	131.1147629
5034	298	20000	128.8094631
6463	298	20000	107.2189206
65	298	20000	122.7018683
655	298	20000	142.754915
7036	298	20000	6.224584836
7477	298	20000	39.71434473
8128	298	20000	151.0553081
9206	298	20000	42.83736557
9452	298	20000	115.2595226
1061	298	20000	97.39280561
11042	298	20000	107.9503548
11395	298	20000	154.6246991
12250	298	20000	
12687	298	20000	108.0780397
1805	298	20000	
2112	298	20000	35.28917989
2125	298	20000	147.0579016
3330	298	20000	115.4382246
4055	298	20000	0
4115	298	20000	76.69203644
4422	298	20000	142.7152621
4674	298	20000	119.1691317
6006	298	20000	138.1718417
6116	298	20000	146.553049
6303	298	20000	92.59029515
6316	298	20000	148.0433409
6325	298	20000	130.7779001
6439	298	20000	53.77392283
7275	298	20000	148.0393598
7616	298	20000	147.4217702
8168	298	20000	150.4201318
8262	298	20000	150.6400958
993	298	20000	151.4351116
10149	298	20000	85.86242516
1139	298	20000	98.30451526
11465	298	20000	148.6570603
11711	298	20000	148.0456434
11733	298	20000	132.5113846
12189	298	20000	
12374	298	20000	
12380	298	20000	43.94319051
1317	298	20000	137.353134
13456	298	20000	153.5387852
1865	298	20000	23.48774148
2514	298	20000	142.2034388
2781	298	20000	117.7052856
3650	298	20000	136.2375394
4080	298	20000	98.5443616
4548	298	20000	152.0376758
4923	298	20000	120.303801
5221	298	20000	149.9684765
7612	298	20000	146.0753967
771	298	20000	69.02768147
8466	298	20000	142.7085243
9292	298	20000	46.21716693
9619	298	20000	
11105	298	20000	49.51112378
12589	298	20000	151.6739348
12666	298	20000	144.1314336
12750	298	20000	143.7157986
1836	298	20000	145.040526
1918	298	20000	10.7622502
293	298	20000	59.64768521
3655	298	20000	56.70791519
3841	298	20000	135.2057206
3927	298	20000	132.7199894
4157	298	20000	54.70640612
5250	298	20000	128.0103776
5579	298	20000	130.7761926
5631	298	20000	132.8794434
5777	298	20000	108.1580474
6244	298	20000	155.1404489
6404	298	20000	44.60571623
7088	298	20000	151.9174155
7269	298	20000	150.112765
7450	298	20000	151.040828
8456	298	20000	
8915	298	20000	94.56472757
9416	298	20000	142.7670236
9686	298	20000	152.2658305
10150	298	20000	129.4359867
11016	298	20000	146.9213393
11674	298	20000	151.6210168
1409	298	20000	119.1039761
1775	298	20000	12.70364101
2937	298	20000	131.4893434
3406	298	20000	
3749	298	20000	139.8588605
4376	298	20000	
4484	298	20000	137.3993184
5868	298	20000	91.13946047
5871	298	20000	88.81178424
6158	298	20000	139.3564664
6174	298	20000	151.4046794
6314	298	20000	127.4471278
7274	298	20000	150.2747568
7302	298	20000	147.26367
7482	298	20000	8.331440202
8250	298	20000	143.2952505
83	298	20000	132.5513439
8623	298	20000	107.5580012
8665	298	20000	
8812	298	20000	126.3384238
9169	298	20000	113.3417916
11479	298	20000	151.4118906
164	298	20000	119.4437311
3476	298	20000	
3863	298	20000	
4057	298	20000	0
4072	298	20000	80.12177055
4964	298	20000	137.8496356
4975	298	20000	148.7196748
5049	298	20000	134.7878102
5173	298	20000	148.365597
5576	298	20000	20.79625919
614	298	20000	146.150854
699	298	20000	5.520068839
7228	298	20000	149.7285025
7465	298	20000	145.8475155
7515	298	20000	149.6548179
767	298	20000	146.2632675
7845	298	20000	9.643503068
7997	298	20000	135.9574884
8744	298	20000	
8851	298	20000	146.0534858
8934	298	20000	137.4278402
9125	298	20000	87.17702485
1105	298	20000	136.1010811
1191	298	20000	86.41256858
12581	298	20000	146.1697111
2813	298	20000	85.74630375
3602	298	20000	138.2775268
3954	298	20000	116.2521602
4256	298	20000	143.7483508
4410	298	20000	153.7704004
4588	298	20000	152.3085961
5110	298	20000	142.6548552
5117	298	20000	76.37767797
5359	298	20000	149.8390283
5817	298	20000	147.1101049
5887	298	20000	121.9134958
7236	298	20000	121.7435561
7622	298	20000	147.9131195
7634	298	20000	97.63841498
7715	298	20000	151.2340506
8130	298	20000	151.2704944
8863	298	20000	150.4090572
9036	298	20000	141.5932594
9528	298	20000	57.52931836
9651	298	20000	139.2116013
969	298	20000	142.4927696
10009	298	20000	145.1915921
10983	298	20000	146.3442928
11051	298	20000	138.5969611
11063	298	20000	143.9864038
12277	298	20000	
12568	298	20000	144.2887945
12917	298	20000	73.15409619
12987	298	20000	140.6683881
13269	298	20000	95.23808133
1940	298	20000	149.4525529
1989	298	20000	144.9050498
2368	298	20000	101.9060691
2758	298	20000	147.8771852
2771	298	20000	72.68031091
3145	298	20000	143.1279246
4150	298	20000	0
6850	298	20000	149.326203
6996	298	20000	154.6118376
7166	298	20000	89.06415703
7336	298	20000	156.0460467
9029	298	20000	125.008034
9040	298	20000	140.6821749
9395	298	20000	114.5374589
9863	298	20000	144.3559052
11005	298	20000	151.8013464
11066	298	20000	128.3891505
12361	298	20000	149.3019903
12373	298	20000	
12701	298	20000	138.0051647
2321	298	20000	153.4538238
2522	298	20000	146.2397163
3394	298	20000	129.9515807
3468	298	20000	
4395	298	20000	148.1639536
4653	298	20000	131.8219953
5031	298	20000	112.0449251
5237	298	20000	153.45973
5882	298	20000	116.8992759
5927	298	20000	127.5899257
6416	298	20000	142.4004827
671	298	20000	139.4147948
7346	298	20000	142.0768338
8618	298	20000	
8620	298	20000	111.8715062
9157	298	20000	142.8174579
9448	298	20000	138.234481
9694	298	20000	155.1511739
9839	298	20000	153.0889407
10033	298	20000	18.45302536
1114	298	20000	145.3740048
11334	298	20000	149.85225
11511	298	20000	150.3404903
12307	298	20000	135.2112577
12618	298	20000	146.9005193
13380	298	20000	148.6607613
13446	298	20000	151.6944179
1934	298	20000	148.9263125
2265	298	20000	143.9632165
2585	298	20000	81.93622776
2776	298	20000	116.8242759
3520	298	20000	138.992165
4158	298	20000	68.59431806
4699	298	20000	134.6115888
5290	298	20000	127.9903927
5559	298	20000	149.358071
6370	298	20000	139.2860676
694	298	20000	41.98823643
7774	298	20000	131.5675289
7916	298	20000	92.99942807
86	298	20000	136.2995087
8779	298	20000	139.7862531
9293	298	20000	62.31828025
10291	298	20000	138.5159861
1077	298	20000	141.7875272
11296	298	20000	57.66524291
12923	298	20000	62.34715124
13127	298	20000	131.644758
1400	298	20000	98.60874736
1762	298	20000	11.0948204
2402	298	20000	37.71000216
2783	298	20000	123.0412967
3123	298	20000	128.6817242
3290	298	20000	146.4361619
3960	298	20000	
4183	298	20000	126.3406961
4839	298	20000	150.0010508
4943	298	20000	150.4670253
5474	298	20000	151.5312006
6092	298	20000	152.7592252
6122	298	20000	136.7683899
7077	298	20000	150.6902849
7459	298	20000	154.4029799
8957	298	20000	149.4877636
9044	298	20000	145.9644736
9445	298	20000	127.6914943
9982	298	20000	152.2483032
1044	298	20000	137.3476534
12305	298	20000	138.7721969
1249	298	20000	148.175267
12892	298	20000	145.3420053
13030	298	20000	140.4491547
133	298	20000	132.7684903
1334	298	20000	126.1711916
13444	298	20000	150.7584984
167	298	20000	121.787851
2293	298	20000	137.9031326
2643	298	20000	129.3026444
2752	298	20000	143.7294112
3495	298	20000	108.8925561
4142	298	20000	127.9466043
4732	298	20000	149.6511817
4818	298	20000	142.4803288
5782	298	20000	122.7826414
659	298	20000	144.4576832
732	298	20000	66.65211018
7669	298	20000	150.4455819
8048	298	20000	
8350	298	20000	151.0071376
9405	298	20000	138.1512788
9727	298	20000	149.4899359
11184	298	20000	151.6539361
1155	298	20000	133.4533875
13133	298	20000	143.551801
136	298	20000	0
1789	298	20000	145.0431251
2239	298	20000	151.5483385
2296	298	20000	12.08113599
2513	298	20000	141.8833361
3100	298	20000	86.32592365
323	298	20000	136.6810131
3785	298	20000	
3893	298	20000	139.3569961
4160	298	20000	87.52395639
4210	298	20000	150.8875029
4327	298	20000	151.0477432
4688	298	20000	140.748654
5828	298	20000	96.42095531
6247	298	20000	18.24161199
7013	298	20000	138.3617702
749	298	20000	6.464917946
7602	298	20000	141.6166175
8069	298	20000	146.4936494
9582	298	20000	122.9990122
9712	298	20000	14.68472884
1	298	20000	98.19541385
10304	298	20000	140.2438142
11096	298	20000	151.7325664
13305	298	20000	151.0999381
1358	298	20000	125.5607908
2905	298	20000	151.4385118
3061	298	20000	99.94063569
3062	298	20000	127.4708699
3690	298	20000	135.4335321
3980	298	20000	60.62876087
4019	298	20000	0
4163	298	20000	96.20118844
4456	298	20000	147.3260781
4486	298	20000	143.0949426
5977	298	20000	110.9179162
610	298	20000	137.5610795
6105	298	20000	135.584069
6124	298	20000	151.8223386
7631	298	20000	113.1500465
789	298	20000	149.9059009
8489	298	20000	142.5762065
8722	298	20000	129.6672384
8941	298	20000	144.8988345
9917	298	20000	139.0633968
1004	298	20000	137.2451847
10225	298	20000	15.76245723
1062	298	20000	140.7852875
11178	298	20000	149.3070751
12302	298	20000	7.871086429
12824	298	20000	71.78722835
13326	298	20000	144.7824502
1751	298	20000	151.5136629
2067	298	20000	22.59716453
2660	298	20000	138.3525645
3114	298	20000	114.2976388
3709	298	20000	
4840	298	20000	152.5563721
5725	298	20000	109.9873906
6074	298	20000	130.2158224
6143	298	20000	
6321	298	20000	149.6144073
6384	298	20000	151.0296397
7172	298	20000	144.6984306
8423	298	20000	49.77620969
8509	298	20000	151.1907065
9052	298	20000	147.5638321
9313	298	20000	131.6354136
9856	298	20000	46.62593822
10342	298	20000	47.78933619
11206	298	20000	133.0930207
121	298	20000	63.04836329
12757	298	20000	148.6231131
12810	298	20000	146.9562669
1392	298	20000	102.3510667
1982	298	20000	147.4355633
2037	298	20000	126.7153331
2149	298	20000	153.9371412
269	298	20000	0
3808	298	20000	
3946	298	20000	
4004	298	20000	138.7960096
4235	298	20000	36.88916792
4849	298	20000	153.3690846
4880	298	20000	146.7367492
4932	298	20000	144.8181245
5874	298	20000	53.68131149
6340	298	20000	153.9014359
6522	298	20000	135.3369959
7931	298	20000	137.6690343
8816	298	20000	128.3464063
9547	298	20000	142.0824119
9715	298	20000	25.08464982
10274	298	20000	30.93766059
11097	298	20000	150.924977
11503	298	20000	143.5072958
11746	298	20000	145.2120258
11823	298	20000	68.28386997
12397	298	20000	7.850778812
12605	298	20000	138.4703952
12631	298	20000	149.1948098
1985	298	20000	133.2142229
2090	298	20000	152.0448191
2302	298	20000	139.3136099
2438	298	20000	148.3780334
2630	298	20000	99.75149641
288	298	20000	90.74245413
2919	298	20000	119.9331146
3199	298	20000	85.27557418
4695	298	20000	97.77868855
4985	298	20000	118.4963322
5206	298	20000	141.0640457
5353	298	20000	145.4249902
8836	298	20000	135.9576555
888	298	20000	96.97143042
9148	298	20000	128.629485
9811	298	20000	27.57554041
10222	298	20000	32.74886245
1085	298	20000	90.27855452
12320	298	20000	141.7320546
13007	298	20000	148.7604407
13107	298	20000	70.95632838
13405	298	20000	77.82028544
2382	298	20000	119.6017813
3444	298	20000	125.7840533
3545	298	20000	101.1666564
3891	298	20000	138.6743071
4325	298	20000	151.785982
4677	298	20000	144.5173861
4733	298	20000	122.4487337
5085	298	20000	152.9863393
5287	298	20000	15.72393569
5422	298	20000	148.7333758
5614	298	20000	151.37675
5646	298	20000	80.08886636
6223	298	20000	151.6751947
7798	298	20000	151.5138775
8009	298	20000	145.3632728
8344	298	20000	149.0488282
8365	298	20000	153.4300149
9802	298	20000	153.713494
11437	298	20000	151.622721
12991	298	20000	146.4995053
13097	298	20000	148.0686146
1384	298	20000	144.056671
144	298	20000	59.43908283
1772	298	20000	4.85589142
2807	298	20000	143.0309764
3241	298	20000	145.4119201
3512	298	20000	136.9676031
3968	298	20000	119.8283078
4028	298	20000	74.35276934
4077	298	20000	97.2993026
4609	298	20000	
5326	298	20000	151.2999613
5491	298	20000	135.0096855
5890	298	20000	126.7167978
5980	298	20000	112.9587164
6065	298	20000	137.0468894
6085	298	20000	134.445753
7296	298	20000	133.8467708
8994	298	20000	137.7926087
9059	298	20000	149.6532881
9431	298	20000	149.2255575
999	298	20000	112.6973358
11405	298	20000	125.9395713
12224	298	20000	131.0859873
12880	298	20000	123.6441565
12992	298	20000	126.5924053
13020	298	20000	103.8047197
13060	298	20000	69.16599557
13216	298	20000	137.7104471
1335	298	20000	86.40476173
1806	298	20000	
2053	298	20000	151.8090505
264	298	20000	32.37996231
3640	298	20000	131.7812491
4041	298	20000	109.5076933
4237	298	20000	29.47965383
4702	298	20000	121.6187592
5004	298	20000	95.82734147
5524	298	20000	152.3962879
5862	298	20000	139.8261378
6128	298	20000	151.4275163
6880	298	20000	145.5259247
8185	298	20000	
8717	298	20000	124.3292276
9133	298	20000	146.2202395
9454	298	20000	143.2884844
10169	298	20000	37.6351614
102	298	20000	58.34988114
12292	298	20000	56.5772067
1238	298	20000	109.0316649
12894	298	20000	143.6175831
13241	298	20000	148.5474292
2165	298	20000	140.9650825
2277	298	20000	151.6272848
2669	298	20000	88.3524264
3083	298	20000	138.0272947
3777	298	20000	104.0002369
4167	298	20000	118.4575279
6175	298	20000	152.2521325
6859	298	20000	150.515222
6869	298	20000	119.3349116
6929	298	20000	146.1840463
6980	298	20000	130.6992286
7155	298	20000	0
7791	298	20000	147.7596788
8580	298	20000	119.104322
8932	298	20000	143.4003596
9121	298	20000	91.32266982
9646	298	20000	137.3073763
9719	298	20000	15.76269501
10200	298	20000	143.3037528
10265	298	20000	31.3470533
10303	298	20000	33.67208343
10966	298	20000	152.6639065
13106	298	20000	76.69015161
13217	298	20000	141.1200927
2152	298	20000	154.628495
2290	298	20000	152.540952
2859	298	20000	103.8997548
3554	298	20000	126.7830508
3961	298	20000	
4457	298	20000	150.3806343
4530	298	20000	139.9738746
4802	298	20000	149.3610636
5451	298	20000	122.5933093
566	298	20000	142.0439501
5695	298	20000	137.7155883
604	298	20000	8.394186463
7315	298	20000	153.0799203
8653	298	20000	140.7779661
9090	298	20000	97.90290602
9092	298	20000	138.1936018
91	298	20000	82.34210868
956	298	20000	122.7003582
10313	298	20000	26.31584539
11194	298	20000	152.2030667
11567	298	20000	146.4725611
11671	298	20000	151.7788541
12904	298	20000	150.7810091
1447	298	20000	113.8939842
1759	298	20000	
2407	298	20000	131.6101136
2582	298	20000	148.2044155
2782	298	20000	125.9583628
2868	298	20000	125.0791038
3353	298	20000	107.9690906
4621	298	20000	140.0287696
4826	298	20000	131.5569822
4866	298	20000	60.04065213
4970	298	20000	125.2239578
5258	298	20000	145.4242012
5580	298	20000	130.8862324
573	298	20000	149.1186885
6459	298	20000	145.148921
692	298	20000	56.87555101
7245	298	20000	123.2469134
7713	298	20000	150.5462177
8416	298	20000	153.8026975
10310	298	20000	30.67630205
11461	298	20000	148.0180745
11654	298	20000	116.7433856
12639	298	20000	126.3861317
12948	298	20000	145.594783
1851	298	20000	144.8347413
2898	298	20000	121.4540561
3125	298	20000	125.3115242
3393	298	20000	99.47225752
3627	298	20000	103.5186972
5362	298	20000	149.2896483
5383	298	20000	9.280498789
5908	298	20000	136.1466306
6084	298	20000	151.3026265
7159	298	20000	113.9610542
7240	298	20000	153.6819766
8000	298	20000	137.883478
8032	298	20000	149.2240597
8296	298	20000	149.1017671
8455	298	20000	140.1963017
8660	298	20000	
9478	298	20000	
9511	298	20000	113.8881575
9702	298	20000	40.7445286
103	298	20000	73.0585371
11577	298	20000	150.9919506
11613	298	20000	145.8064572
12705	298	20000	141.6707014
12929	298	20000	132.8221301
13204	298	20000	64.93394801
1439	298	20000	143.7182423
1720	298	20000	150.9227674
1915	298	20000	10.08961332
2036	298	20000	148.465127
2344	298	20000	10.3167535
2897	298	20000	147.0109541
2984	298	20000	142.8822661
3668	298	20000	144.5808524
4233	298	20000	18.77630514
5372	298	20000	150.9893761
5406	298	20000	92.49125084
5519	298	20000	151.6679862
6014	298	20000	54.70390751
