ID Temp Pres Molec_cm3overcm3 Molec_fluc Mol_kg Mill_gram Cm3_gram Heat_of_Ads Heat_fluc
 9638 298  4e+06       230.2333886572         0.7256372016        17.7664746715       534.2208375577       398.2173324083  	                   -21.64306             0.382465 
 9660 298  4e+06       243.4519776655         0.9580326180        41.9143019166      1260.3228209018       939.4661466356  	                   -17.14350             0.282633 
 10968 298  4e+06       249.5428611738         0.4549732028        28.3064141357       851.1466989031       634.4592799390  	                   -22.34321             0.902402 
 11546 298  4e+06       249.1087820307         0.4683564067        37.0014876186      1112.5992112626       829.3504461077  	                   -19.94152             0.835289 
 11640 298  4e+06       227.0208347208         1.1169458091        20.7255522255       623.1974588901       464.5420249374  	                   -20.60698             0.399941 
 11705 298  4e+06       242.1376949935         0.8762139803        48.4143237563      1455.7722376016      1085.1574785102  	                   -15.13275             0.366597 
 11829 298  4e+06       254.2054367854         1.1111440824        29.8689557114       898.1308240445       669.4820489214  	                   -23.41406             0.691346 
 12382 298  4e+06       174.2845858105         0.7842010296        88.0455480207      2647.4451052574      1973.4507780203  	                   -11.14090             0.204472 
 1714 298  4e+06       229.7152751728         1.6729170387        76.8717445181      2311.4595607837      1723.0014173033  	                   -15.13710             0.321482 
 2066 298  4e+06       193.6439886805         4.7597151489       107.8855774126      3244.0157426423      2418.1447156409  	                   -12.26331             0.236823 
 2672 298  4e+06       157.5431478883         1.5193092288         6.0808874716       182.8464486204       136.2968643133  	                   -28.87889             1.407880 
 2755 298  4e+06       256.6786421654         1.2178101101        47.7411475505      1435.5304753424      1070.0689233595  	                   -19.47559             0.443227 
 3253 298  4e+06       219.1383165898         1.1112547019        12.8649642972       386.8371260510       288.3549977511  	                   -28.24366             3.014898 
 3582 298  4e+06       109.3868413818         1.8732351817         4.4174128570       132.8273638930        99.0117846434  	                   -33.65775             8.249653 
 36 298  4e+06       246.9771789293         1.1328932175        39.1433756490      1177.0037281253       877.3586724760  	                   -18.90331             0.256536 
 4133 298  4e+06       225.4176713453         0.6612128607        20.6688184823       621.4915296964       463.2703961932  	                   -29.73085             1.142596 
 4842 298  4e+06       213.5617940854         1.4054925905        86.0922253563      2588.7105679288      1929.6690511933  	                   -13.56337             0.276173 
 5014 298  4e+06       239.4656588828         0.8383459211        20.4614055750       615.2548226896       458.6214483188  	                   -26.23254             1.239128 
 5329 298  4e+06       257.4867721963         0.8416299083        25.9889302483       781.4621831929       582.5152522909  	                   -24.23935             0.748914 
 5698 298  4e+06       248.6137450302         0.2739760965        29.5783720651       889.3932527601       662.9689141202  	                   -20.47712             0.333520 
 5939 298  4e+06       263.3312211103         0.2549988848        34.9594114973      1051.1959426888       783.5794014506  	                   -22.78028             0.612239 
 6034 298  4e+06       247.6850885696         1.0993554634        37.0032513142      1112.6522438954       829.3899775376  	                   -19.22068             0.263559 
 701 298  4e+06       121.3939551456         1.4684942044       115.0625761392      3459.8212044324      2579.0097910394  	                    -9.46639             0.196433 
 7762 298  4e+06       246.3427736743         0.8417093341        75.2779890676      2263.5368643945      1687.2790212897  	                   -16.86714             0.391397 
 8781 298  4e+06       258.9655835405         0.2013321366        35.7999174844      1076.4691508354       802.4184822614  	                   -21.07101             0.840619 
 9085 298  4e+06       253.2250486367         0.2505121649        26.6760051684       802.1218664494       597.9153328876  	                   -22.46487             1.123769 
 10031 298  4e+06       203.2263418335         1.7337377007        89.9574965386      2704.9355617185      2016.3051457300  	                   -12.68278             0.443905 
 11100 298  4e+06       238.8586983180         1.1601981279        19.4865490540       585.9418229672       436.7710379010  	                   -21.41082             0.695289 
 12243 298  4e+06        
 13210 298  4e+06       159.8872046833         0.7178440852        74.8710566368      2251.3007968550      1678.1580476545  	                   -10.43553             0.106536 
 1728 298  4e+06       213.5692440321         1.0268800926       107.9216696117      3245.1010004211      2418.9536853165  	                   -13.32270             0.158492 
 1734 298  4e+06       168.9471040667         1.4529989879        98.4024394927      2958.8668892039      2205.5898922936  	                   -11.00651             0.134127 
 1889 298  4e+06       258.9454524602         0.6632047363        73.0552654349      2196.7016985720      1637.4589476914  	                   -18.17433             0.559264 
 1917 298  4e+06        
 1972 298  4e+06       144.9264350129         1.4161281294        83.1871878245      2501.3588781828      1864.5556104091  	                   -10.14632             0.070042 
 3040 298  4e+06       253.3081765548         0.8736677198        61.4989222436      1849.2135528982      1378.4353516701  	                   -17.92382             0.579556 
 3438 298  4e+06       238.3622532269         0.4857426488        23.7420952425       713.9020115304       532.1547469623  	                   -21.63031             1.064955 
 3859 298  4e+06       244.3850472361         0.6045261520        38.0072759811      1142.8423017662       851.8941620720  	                   -18.36703             0.471060 
 4088 298  4e+06       221.0369617053         0.4771197372        16.5236827390       496.8512772261       370.3614241727  	                   -29.44934             2.741526 
 4306 298  4e+06       266.8717264366         0.3678089530        55.2061432111      1659.9957284592      1237.3891550509  	                   -20.72155             0.782299 
 4708 298  4e+06       267.9915483477         0.2044744768        62.9558501111      1893.0219752258      1411.0908975601  	                   -20.34803             0.649319 
 5618 298  4e+06       234.5947457322         1.6321717336        80.2748393527      2413.7873554913      1799.2783023944  	                   -15.08830             0.290016 
 6017 298  4e+06       212.6268051586         0.2355624015        13.0441846593       392.2261102882       292.3720386009  	                   -26.84734             1.829677 
 7197 298  4e+06       113.5032064975         1.3833948439         3.8241829277       114.9895094205        85.7151433959  	                   -31.27899             3.718636 
 8508 298  4e+06       211.3403345191         1.7664534924        71.2884636814      2143.5756659736      1597.8578960373  	                   -13.12621             0.453288 
 8743 298  4e+06       249.3619673528         0.4091186178        21.5420702767       647.7493728325       482.8434407346  	                   -25.24418             1.311595 
 8763 298  4e+06       251.6934744848         0.1843764646        21.8726341703       657.6891117716       490.2526918287  	                   -25.73726             1.534851 
 931 298  4e+06       198.2614575173         1.2519814849        33.3978774431      1004.2421127507       748.5792150300  	                   -12.28143             0.548694 
