ID	Temp	Pres	Molec_cm3overcm3
12294	298	2000	21.25125595
12735	298	2000	112.4311421
13258	298	2000	7.038034099
2226	298	2000	32.7654462
2544	298	2000	112.0807668
3219	298	2000	122.6135488
3833	298	2000	111.1593671
4043	298	2000	116.4477111
4488	298	2000	128.8458566
4825	298	2000	5.52595385
5838	298	2000	109.2796763
6311	298	2000	127.8744602
6350	298	2000	118.9405002
6498	298	2000	20.57269804
7386	298	2000	1.257410033
7599	298	2000	122.6711119
7766	298	2000	3.398373179
7903	298	2000	121.5885719
8172	298	2000	3.971802543
959	298	2000	77.7999668
9737	298	2000	7.819153985
9859	298	2000	1.150534749
1105	298	2000	82.52859731
11766	298	2000	5.348181158
11816	298	2000	19.25510311
1214	298	2000	82.13658163
12852	298	2000	66.13428318
2425	298	2000	111.9873935
2786	298	2000	118.566065
3261	298	2000	117.2914635
3427	298	2000	2.840319126
4115	298	2000	72.78572664
4576	298	2000	129.4293144
4885	298	2000	57.99991772
5530	298	2000	119.2474744
5920	298	2000	35.99184211
6108	298	2000	124.636107
6256	298	2000	22.7112141
7093	298	2000	0.433110598
7229	298	2000	3.691762052
8119	298	2000	7.640418217
8988	298	2000	83.23335614
9332	298	2000	48.12159798
9474	298	2000	111.3511479
9621	298	2000	1.181968116
9654	298	2000	32.25308159
1070	298	2000	63.26015099
11078	298	2000	96.64960804
11133	298	2000	11.94090906
11610	298	2000	37.11237755
12830	298	2000	3.164761915
1931	298	2000	10.73194628
2842	298	2000	127.2526064
3656	298	2000	129.0332543
3692	298	2000	94.84679266
4733	298	2000	117.2132533
4972	298	2000	129.0932616
4979	298	2000	105.861453
5194	298	2000	76.49827626
6018	298	2000	115.8684897
646	298	2000	1.073203338
7858	298	2000	1.626547969
8060	298	2000	17.64389594
807	298	2000	5.201217013
842	298	2000	2.849922034
8950	298	2000	21.10179986
9367	298	2000	83.3959559
9619	298	2000	4.312307701
1003	298	2000	84.63199661
11208	298	2000	127.6336563
11265	298	2000	6.481273059
1298	298	2000	7.055356564
2186	298	2000	0.715903901
2414	298	2000	110.0913309
34	298	2000	19.53005057
3648	298	2000	124.5607949
3906	298	2000	98.62794684
4689	298	2000	3.582944081
4773	298	2000	127.4774121
5777	298	2000	97.88160676
6231	298	2000	15.17250771
6919	298	2000	119.3260048
716	298	2000	5.29843068
7985	298	2000	46.20328237
8105	298	2000	0.809578725
8421	298	2000	1.707138772
8424	298	2000	1.5529649
8616	298	2000	22.57197555
886	298	2000	55.91884364
9927	298	2000	18.51275441
9949	298	2000	0.570369228
1011	298	2000	79.56803192
10960	298	2000	7.520672566
11691	298	2000	109.1221397
1248	298	2000	56.52647151
2034	298	2000	130.6227255
2277	298	2000	4.504580652
2670	298	2000	77.94080574
2696	298	2000	122.3012607
3094	298	2000	18.34710267
3622	298	2000	10.59555201
3855	298	2000	10.37126165
3935	298	2000	45.84653612
4022	298	2000	85.07216117
4538	298	2000	121.3324767
5007	298	2000	55.20178015
5564	298	2000	2.567713405
5773	298	2000	75.10787435
6864	298	2000	0.372413127
7161	298	2000	113.1429985
737	298	2000	3.191261658
763	298	2000	0.800231603
8884	298	2000	117.1821344
8966	298	2000	3.159832349
9555	298	2000	24.63265018
10978	298	2000	96.93748314
11178	298	2000	24.04317121
12231	298	2000	0.54702133
12556	298	2000	118.002646
12685	298	2000	2.656808881
12881	298	2000	113.7638466
13311	298	2000	98.23012198
1356	298	2000	55.99606083
1783	298	2000	0.376798427
2677	298	2000	90.36134667
3475	298	2000	17.07188799
3960	298	2000	1.222773241
4401	298	2000	3.389738067
5596	298	2000	6.023506859
5620	298	2000	0.812169731
5825	298	2000	84.84735126
5923	298	2000	100.5299921
7044	298	2000	0.733180314
7188	298	2000	109.0683849
7464	298	2000	1.922148543
7831	298	2000	3.941198982
8056	298	2000	0.87378486
9409	298	2000	33.76958014
9470	298	2000	41.0831847
10941	298	2000	24.62450645
11258	298	2000	122.1808666
1228	298	2000	41.02995169
1231	298	2000	104.9874513
12684	298	2000	1.315089116
13074	298	2000	58.71542254
2110	298	2000	0.794131821
2279	298	2000	0.659702368
2757	298	2000	3.093758315
2858	298	2000	7.11747322
3230	298	2000	126.5619329
3316	298	2000	5.85856135
3867	298	2000	79.95131107
4123	298	2000	101.2024249
4393	298	2000	6.366855963
5649	298	2000	118.8699889
7965	298	2000	113.8115267
8158	298	2000	92.56105976
835	298	2000	8.408866239
8860	298	2000	10.73077286
9298	298	2000	78.53318316
9329	298	2000	69.34088798
10062	298	2000	5.749979117
10355	298	2000	10.96450965
10965	298	2000	3.963330754
11486	298	2000	3.893727491
11510	298	2000	117.8304427
11827	298	2000	1.339198767
12324	298	2000	7.476228084
12849	298	2000	47.35843671
13094	298	2000	31.89562696
13345	298	2000	0.98126476
1935	298	2000	7.361514411
2758	298	2000	15.54025988
3182	298	2000	127.992349
3719	298	2000	4.873789443
4141	298	2000	116.9361087
4304	298	2000	106.6119669
4522	298	2000	115.1757898
4672	298	2000	67.44818569
4842	298	2000	1.153333919
5431	298	2000	0.716549557
6501	298	2000	6.254121454
7222	298	2000	0.69303815
8721	298	2000	113.0178562
9335	298	2000	27.78122872
10227	298	2000	6.947869176
1115	298	2000	30.57377051
11489	298	2000	3.308834566
2354	298	2000	129.7883115
2674	298	2000	65.41604691
2988	298	2000	6.905810839
3444	298	2000	119.25808
4675	298	2000	126.641668
4872	298	2000	22.86610813
5569	298	2000	123.6798621
6069	298	2000	7.959714128
6136	298	2000	2.105162699
6252	298	2000	131.124753
7409	298	2000	15.3920386
7682	298	2000	112.5983852
7699	298	2000	11.58766102
8403	298	2000	4.049520641
8428	298	2000	115.5517663
9270	298	2000	76.35054353
9607	298	2000	107.7448909
9640	298	2000	31.15522886
9923	298	2000	5.334309033
9993	298	2000	0.630175013
10004	298	2000	119.8088658
11160	298	2000	123.9115623
11297	298	2000	1.436493412
11378	298	2000	2.710756619
11539	298	2000	0.823640348
11749	298	2000	40.06225728
12358	298	2000	31.35694136
13180	298	2000	24.07751912
1411	298	2000	85.69247895
2253	298	2000	1.109037182
3013	298	2000	122.5969695
3421	298	2000	0.777577031
4926	298	2000	32.35144572
6055	298	2000	3.847703842
6114	298	2000	130.1602089
6373	298	2000	2.592388423
6452	298	2000	103.0346306
6866	298	2000	0.710555019
7309	298	2000	4.039184913
7362	298	2000	15.6319057
9074	298	2000	115.5292398
9520	298	2000	6.83021609
9580	298	2000	104.9587999
9748	298	2000	19.86071306
1094	298	2000	61.72382065
11214	298	2000	124.8393613
11701	298	2000	38.42813483
1367	298	2000	72.4014206
1824	298	2000	1.350975481
2907	298	2000	109.0009732
3042	298	2000	117.3148954
3498	298	2000	108.158456
3999	298	2000	127.0238267
4002	298	2000	63.69060671
4293	298	2000	65.63336457
4352	298	2000	122.2702976
4996	298	2000	6.443202806
5239	298	2000	0.906090684
5794	298	2000	10.25337715
6024	298	2000	119.1522882
7380	298	2000	128.974093
7945	298	2000	71.75144892
8009	298	2000	22.45950606
8476	298	2000	71.26707477
944	298	2000	1.337724889
9634	298	2000	96.97115183
10064	298	2000	14.26529054
10166	298	2000	8.674865569
10923	298	2000	24.23357908
1140	298	2000	8.270210342
11436	298	2000	121.2670606
12742	298	2000	80.87400208
1289	298	2000	17.25591399
12986	298	2000	61.97919753
13355	298	2000	4.07580007
224	298	2000	114.120368
3337	298	2000	8.345996826
4716	298	2000	68.34276047
4728	298	2000	28.58846158
5428	298	2000	0.81865407
5598	298	2000	24.70121241
6205	298	2000	127.6072996
