ID Temp Pres Molec_cm3overcm3 Molec_fluc Mol_kg Mill_gram Cm3_gram Heat_of_Ads Heat_fluc
 1010 298  400000        50.8183539516         0.2751111817        10.0763972674       302.9875924882       225.8521239738  	                   -14.43922             0.223643 
 1071 298  400000        30.2684598382         0.3159511396         5.7922296542       174.1667851607       129.8268949933  	                   -12.59573             0.421583 
 10947 298  400000        30.7909263503         0.2082441660         7.3662551450       221.4962206041       165.1070641698  	                   -12.40695             0.262920 
 11020 298  400000        34.3956729478         0.3249615937         8.2226408526       247.2469167026       184.3020726515  	                   -12.75450             0.277577 
 11082 298  400000        35.0676591272         0.3997856324         7.2252554589       217.2564954037       161.9467006258  	                   -12.20942             0.230995 
 1376 298  400000        69.0030116480         0.5365810077        11.5158384215       346.2702061309       258.1157230937  	                   -16.28238             0.298356 
 2226 298  400000        47.5441521699         0.4531427711        10.6461387151       320.1191708691       238.6222949652  	                   -13.58513             0.387888 
 2864 298  400000       164.1552165693         1.4414062920         8.7082768599       261.8495252319       195.1871063415  	                   -29.98711             1.322876 
 3122 298  400000       108.0492007376         0.6574824840         9.7421484189       292.9370504950       218.3602783915  	                   -17.27875             0.380969 
 37 298  400000        40.4621388460         0.6174100563         7.5883248280       228.1736427870       170.0845286603  	                   -12.46222             0.334035 
 3977 298  400000       186.9439515394         1.2486655036        15.5303431633       466.9825097909       348.0967350139  	                   -27.46289             0.517611 
 4200 298  400000        96.0536818115         0.7016114202         3.9396184101       118.4605435577        88.3025114985  	                   -40.35365             3.774376 
 4691 298  400000        39.3520384619         0.4815008957         9.6886160962       291.3273849427       217.1604062090  	                   -13.01292             0.433832 
 5343 298  400000       130.8544792241         0.3791008937        12.8704384021       387.0017271303       288.4776942056  	                   -18.63416             0.325982 
 618 298  400000        21.8213163549         0.6288766076         6.5934488746       198.2586779495       147.7854031692  	                    -9.95219             0.240807 
 651 298  400000         7.6380849320         0.1477866152         5.3248929889       160.1144202797       119.3520223123  	                    -5.87662             0.195672 
 6988 298  400000        11.0024462305         0.3220010018         4.2568136502       127.9982999205        95.4121179176  	                    -6.81453             0.113258 
 7318 298  400000        12.2583077700         0.2644598717         5.5928866688       168.1727329601       125.3588261539  	                    -7.79954             0.135726 
 8293 298  400000        36.3030347517         0.5113505775         5.6092984621       168.6662198294       125.7266796909  	                   -11.94393             0.477695 
