ID Temp Pres Molec_cm3overcm3 Molec_fluc Mol_kg Mill_gram Cm3_gram Heat_of_Ads Heat_fluc
 9555 298  2e+06       136.6408497909         0.5440773438        22.0843853801       664.0562673706       494.9988783108  	                   -12.05230             0.207998 
 10978 298  2e+06       223.4377418288         1.7394244863        24.4885750529       736.3479428097       548.8863273296  	                   -17.83011             0.564800 
 11178 298  2e+06       156.5457329239         1.1450755338        38.7407899505      1164.8983626530       868.3351263930  	                   -12.46973             0.241413 
 12231 298  2e+06        78.1939534396         0.8204281947        24.5475272276       738.1205781071       550.2076799423  	                    -9.75968             0.313461 
 12556 298  2e+06       217.1195933444         0.4215324614        23.8883543939       718.2998838048       535.4329960351  	                   -19.33556             0.254922 
 12685 298  2e+06        93.5120888418         0.5101326931        32.0483434821       963.6629220980       718.3307935591  	                   -11.32729             0.352543 
 12881 298  2e+06       220.8540481313         0.6491409529        17.3392804796       521.3755183110       388.6422121495  	                   -22.64787             1.091106 
 13311 298  2e+06       199.4135698724         0.6246844515        15.8305725857       476.0101203030       354.8260700069  	                   -19.21627             0.494803 
 1356 298  2e+06       161.1932824720         1.6311491410        15.6959599852       471.9624486341       351.8088664440  	                   -14.01740             0.281691 
 1783 298  2e+06        49.1769875887         0.0890021806        31.2541491920       939.7822622215       700.5297420021  	                    -7.53737             0.205257 
 2677 298  2e+06       187.5216395325         0.9641193318         8.8287292022       265.4714115304       197.8869222204  	                   -26.38010             2.049203 
 3475 298  2e+06        
 3960 298  2e+06        86.0573448868         0.5577050030        21.7712084481       654.6393376735       487.9793381510  	                   -10.15747             0.199261 
 4401 298  2e+06       156.9474947026         0.6568437911        50.0701652737      1505.5618024204      1122.2714701219  	                   -12.83454             0.178918 
 5596 298  2e+06       192.8310016526         1.4559223619        43.0470089586      1294.3822342572       964.8546148050  	                   -15.00894             0.286599 
 5620 298  2e+06        84.1033818285         1.9625518265        28.6827994490       862.4642439431       642.8955712223  	                    -9.89926             0.266681 
 5825 298  2e+06       172.0539335569         0.4469903386         7.3412837796       220.7453556214       164.5473565931  	                   -25.33180             0.785098 
 5923 298  2e+06       212.3180386401         0.6809467499        13.7639826784       413.8697457165       308.5055739442  	                   -28.03439             0.687878 
 7044 298  2e+06        80.7172663106         0.9310678020        35.8311464093      1077.4081746259       803.1184466256  	                    -9.57479             0.256215 
 7188 298  2e+06       249.9765130661         1.1676616485        13.6693312754       411.0236688928       306.3840596923  	                   -30.57314             2.090983 
 7464 298  2e+06        86.9995087489         1.7347775624        45.5171879684      1368.6581457083      1020.2211472216  	                   -10.38011             0.132476 
 7831 298  2e+06       200.1382584271         0.3384060177        51.3165129047      1543.0382791906      1150.2070756960  	                   -15.48342             0.331783 
 8056 298  2e+06        63.1911637981         0.4238309695        33.8834919237      1018.8440739938       759.4637662219  	                    -9.11679             0.381029 
 9409 298  2e+06       152.2471984638         0.3721694635        22.1822307561       666.9983838950       497.1919821952  	                   -12.64153             0.335103 
 9470 298  2e+06       151.4308987643         0.4103013184        30.2340836063       909.1098693203       677.6660167017  	                   -12.50867             0.524760 
 10941 298  2e+06       185.8922633850         1.8960686702        34.1223518661      1026.0263631569       764.8175671784  	                   -14.52672             0.251609 
 11258 298  2e+06       229.9972610542         0.8102083066        25.4765264940       766.0546942082       571.0302469687  	                   -20.66262             0.609657 
 1228 298  2e+06       173.8663091035         0.6592557694        38.4252042135      1155.4090025036       861.2615953375  	                   -14.68321             0.313249 
 1231 298  2e+06       211.0221982632         1.5519851662        17.2431466247       518.4848655848       386.4874702588  	                   -19.35063             1.510025 
 12684 298  2e+06        87.3171435321         0.9398189361        21.8836934293       658.0216530748       490.5005737932  	                   -10.91836             0.385895 
 13074 298  2e+06       187.8316272839         2.9113218006        26.9614643144       810.7053489293       604.3136072633  	                   -13.93919             0.352652 
 2028 298  2e+06       251.7877395700         0.2909067232        30.2727718190       910.2731867351       678.5331733625  	                   -25.94875             0.637220 
 2110 298  2e+06        73.6534335871         1.3133295240        31.2883912571       940.8118882456       701.2972428180  	                    -9.18734             0.228387 
 2279 298  2e+06       102.9758073772         0.9282161024        40.1541975329      1207.3981717834       900.0152096655  	                   -10.46766             0.245146 
 2757 298  2e+06       159.1603065628         1.8887276132        29.6695275499       892.1342106805       665.0120709471  	                   -13.51065             0.294564 
 2858 298  2e+06       177.3874678906         1.2793200224        45.3760505139      1364.4142779432      1017.0576957392  	                   -14.01243             0.261873 
 3230 298  2e+06       242.9565695576         1.0909276503        29.2919994795       880.7823040295       656.5501659323  	                   -21.39716             0.932991 
 3316 298  2e+06       224.2668116559         1.3247879045        34.0615052475      1024.1967637474       763.4537525441  	                   -19.13202             0.263785 
 3664 298  2e+06       242.4674191456         0.3398016598        46.0326042818      1384.1562194522      1031.7736759698  	                   -20.62441             0.533833 
 3867 298  2e+06       169.1716974505         0.7473744094         6.7179694797       202.0028930044       150.5764049914  	                   -27.08560             1.566696 
 4123 298  2e+06       216.4628079463         0.5023759022        17.3433756350       521.4986557044       388.7340008647  	                   -31.36170             3.239709 
 4393 298  2e+06       219.7193599671         1.0058775364        44.0539164363      1324.6589754803       987.4234145901  	                   -17.35704             0.469785 
 5649 298  2e+06       223.8316522153         0.8127307489        37.7893873725      1136.2906004796       847.0104120839  	                   -17.84469             0.226334 
 7965 298  2e+06       220.1654556125         0.5405823322        15.6995691602       472.0709730594       351.8897624033  	                   -22.85191             0.669300 
 8158 298  2e+06       213.3759810194         0.4862156739        26.6302898670       800.7472512217       596.8906712298  	                   -16.85563             0.346471 
 835 298  2e+06        88.7952292360         0.8874546733        18.8390941841       566.4734765868       422.2590001500  	                   -10.55319             0.532742 
 8860 298  2e+06       145.6654380586         0.5262480562        36.4901417877      1097.2235330208       817.8891530563  	                   -12.81634             0.276262 
 9298 298  2e+06       163.0292902403         0.7666997626         8.1597498387       245.3558442913       182.8924349921  	                   -25.64294             2.126194 
 9329 298  2e+06       203.3686415055         1.0974728995        29.3775652403       883.3551843127       658.4680348190  	                   -15.63844             0.411813 
 10062 298  2e+06       121.3808163193         0.9900120096        40.0692163207      1204.8428683146       898.1104428363  	                   -11.38094             0.407658 
 10355 298  2e+06        
 10965 298  2e+06       107.1488257625         0.5005921550        38.9260592601      1170.4692329342       872.4877482051  	                   -10.99459             0.356933 
 11486 298  2e+06       104.4340056357         0.7065790049        39.0546478572      1174.3357686053       875.3699299030  	                   -10.96392             0.316823 
 11510 298  2e+06       219.4052655919         0.8934866105        26.7568816078       804.5537433416       599.7280954394  	                   -19.37168             0.184491 
 11827 298  2e+06        70.1432218507         1.4307376595        42.8260935066      1287.7395186923       959.9030212200  	                    -9.77413             0.474846 
 12324 298  2e+06        
 12849 298  2e+06       199.3774277002         1.2977852247        32.9785521927       991.6334050244       739.1804690379  	                   -15.42590             0.251159 
 13094 298  2e+06       127.0296607317         1.0163610165        28.9073686806       869.2168251505       647.9290605328  	                   -11.98236             0.240003 
 13345 298  2e+06       103.9090630191         0.4878606888        34.0164310315      1022.8414253439       762.4434601601  	                   -11.47385             0.253261 
 1935 298  2e+06       177.7683232422         0.6990681793        45.1482821202      1357.5655010044      1011.9525004883  	                   -13.67281             0.104744 
 2758 298  2e+06       190.9640735365         1.0178560920        43.6083665995      1311.2617196141       977.4368713526  	                   -14.50800             0.458132 
 3182 298  2e+06       244.2967671261         1.0526186918        30.1732356427       907.2802294686       676.3021719210  	                   -21.50652             0.347527 
 3719 298  2e+06        
 4141 298  2e+06       235.3885299320         1.9391698785        25.2656024623       759.7124110618       566.3026008375  	                   -26.60058             1.413238 
 4304 298  2e+06       221.5733817885         2.7090423672        18.9368407481       569.4126219273       424.4498892632  	                   -27.59685             1.582665 
 4522 298  2e+06       233.8327138538         1.2694185148        22.5810421180       678.9902586869       506.1309303875  	                   -27.18394             1.115298 
 4672 298  2e+06       154.5075910043         2.6341643763         7.8908835927       237.2712943829       176.8660734729  	                   -32.87050             4.645452 
 4842 298  2e+06        92.2467443181         0.4861255008        37.1870237101      1118.1781034195       833.5090475630  	                   -10.42509             0.161267 
 5431 298  2e+06        84.7660216962         1.5437520054        24.8835148174       748.2234023860       557.7384976328  	                    -9.77736             0.182426 
 6501 298  2e+06       218.7838173312         0.7965504536        44.0737790202      1325.2562243093       987.8686140633  	                   -17.48564             0.588257 
 7222 298  2e+06       136.3050478276         4.0480350104        35.0511274312      1053.9537527750       785.6351201696  	                   -12.16794             0.183596 
 8721 298  2e+06       233.1893812540         0.7229541352        15.0021888781       451.1014174640       336.2586976752  	                   -28.26644             2.283037 
 9335 298  2e+06       171.1998933873         0.6636944061        29.5051152734       887.1904913609       661.3269381683  	                   -13.95455             0.423190 
 10227 298  2e+06        63.2291789283         0.3049144060        26.8412014495       807.0891600340       601.6180383260  	                    -9.17021             0.385040 
 1115 298  2e+06       147.3468026646         0.7024628912        38.7126852217      1164.0532804389       867.7051876835  	                   -13.65584             0.400295 
 11489 298  2e+06        87.3329948153         0.9726025605        36.1029721546      1085.5817138355       809.2111422892  	                   -10.25129             0.368038 
 2354 298  2e+06       242.0645104492         0.6954651728        41.4643546471      1246.7933384570       929.3810394491  	                   -21.00286             0.487527 
 2674 298  2e+06       140.0634509085         1.1377655562         6.2784637196       188.7873767218       140.7253335422  	                   -32.32110             2.349269 
 2769 298  2e+06         0.0000000000         0.0000000000         0.0000000000         0.0000000000         0.0000000000  	                        -nan                  nan 
