 ID  Temp   Pres     Molec_cm3overcm3        Molec_fluc                           Heat_of_Ads     Heat_fluc
 1375 298  1e+06       205.7584613030         1.1998098302  	                   -22.45890             1.296451 
 1930 298  1e+06       226.9547513577         0.7604721923  	                   -26.82333             1.160555 
 8710 298  1e+06     
 12646 298  1e+06       168.2505192857         0.2293394790  	                   -30.05834             1.568106 
 2397 298  1e+06        92.9111879337         0.6776857602  	                   -37.36249             5.002760 
 8739 298  1e+06     
 13473 298  1e+06       205.6330182531         0.3399946097  	                   -29.64821             2.299847 
 6179 298  1e+06       227.3510273770         0.6815494970  	                   -25.18091             0.775063 
 7406 298  1e+06       213.4341537129         0.6392547740  	                   -32.58366             0.916860 
 4603 298  1e+06     
 8006 298  1e+06       210.6777847552         0.8194299568  	                   -23.64843             1.137357 
 8359 298  1e+06       207.0440828189         0.9490737361  	                   -28.24494             1.065433 
 11545 298  1e+06       211.7436125445         0.5226495062  	                   -28.38453             1.187411 
 11872 298  1e+06       148.0678466413         0.8223075934  	                   -13.22618             0.406735 
 4547 298  1e+06       227.0831834746         0.7583444298  	                   -25.97318             0.656216 
 10041 298  1e+06       116.7624805722         3.6514636385  	                   -12.20811             0.242572 
 5597 298  1e+06       224.8734138097         1.4132858212  	                   -24.96685             1.367095 
 7178 298  1e+06       219.5546057539         0.4139335704  	                   -26.64250             0.632160 
 11342 298  1e+06       221.9827224258         0.4264500082  	                   -22.80620             1.036182 
 7114 298  1e+06       172.6110673966         0.7027392149  	                   -36.57696             1.979237 
 8139 298  1e+06       213.2602908926         1.7149220169  	                   -17.28793             0.456049 
 13359 298  1e+06       208.3251065562         1.0874000510  	                   -29.62660             1.662582 
 2358 298  1e+06        83.2496858791         0.7144032814  	                   -34.88090             2.662263 
 9145 298  1e+06       215.5696912809         0.8921575130  	                   -25.02276             0.793709 
 4164 298  1e+06       163.3808159178         1.2349972912  	                   -37.67676             5.220830 
 7371 298  1e+06       222.1904378013         1.4283298952  	                   -23.50725             0.523372 
 8153 298  1e+06       118.4625453668         2.4203718046  	                   -12.45311             0.759529 
 12632 298  1e+06       209.7657440810         2.5007145851  	                   -17.86744             1.229839 
 277 298  1e+06       114.9382442139         0.9206795269  	                   -38.23304             4.017811 
 9861 298  1e+06       220.4623774831         1.3617495331  	                   -28.12139             1.435371 
 2000 298  1e+06       223.4420894769         1.1328991559  	                   -24.68138             1.158740 
 9687 298  1e+06       219.7303780613         0.4603230724  	                   -21.42538             0.303412 
 9820 298  1e+06       219.3719819031         0.5866221223  	                   -27.27573             1.309226 
 10339 298  1e+06     
 11643 298  1e+06       185.8472168293         0.8167193766  	                   -31.78822             3.471047 
 1413 298  1e+06       177.9225685151         1.4868451107  	                   -27.85783             1.736611 
 12958 298  1e+06       212.5270941625         1.5349688585  	                   -20.17021             1.232103 
 3795 298  1e+06     
