ID	Temp	Pres	Molec_cm3overcm3
722	298	1.00E+06	216.8026986
8792	298	1.00E+06	
11225	298	1.00E+06	223.2053145
1769	298	1.00E+06	
8736	298	1.00E+06	
325	298	1.00E+06	57.56265038
886	298	1.00E+06	166.1329935
9008	298	1.00E+06	218.8457021
11261	298	1.00E+06	212.913886
5935	298	1.00E+06	206.4052118
671	298	1.00E+06	216.2586188
2384	298	1.00E+06	181.4932936
5370	298	1.00E+06	221.3924216
6534	298	1.00E+06	202.4481185
3008	298	1.00E+06	181.028115
3343	298	1.00E+06	170.3711313
9398	298	1.00E+06	190.0714662
10214	298	1.00E+06	82.55066778
1119	298	1.00E+06	211.6652356
2147	298	1.00E+06	223.1910522
3930	298	1.00E+06	209.2760963
4414	298	1.00E+06	
7947	298	1.00E+06	217.7433635
7596	298	1.00E+06	210.3878778
7722	298	1.00E+06	218.9712479
9347	298	1.00E+06	173.4240007
13391	298	1.00E+06	216.2714488
8974	298	1.00E+06	117.6263004
9750	298	1.00E+06	216.7684604
11528	298	1.00E+06	217.8049539
13085	298	1.00E+06	213.4466348
8308	298	1.00E+06	214.5273657
13506	298	1.00E+06	211.3004989
2266	298	1.00E+06	223.8221093
5519	298	1.00E+06	224.6140911
12783	298	1.00E+06	204.1227665
9131	298	1.00E+06	132.3404745
9289	298	1.00E+06	220.0169527
11287	298	1.00E+06	214.5115575
2691	298	1.00E+06	204.9545167
6855	298	1.00E+06	221.0199031
13178	298	1.00E+06	218.509858
2976	298	1.00E+06	220.1151979
8425	298	1.00E+06	101.8090057
1409	298	1.00E+06	187.0483518
178	298	1.00E+06	203.9525925
5903	298	1.00E+06	213.5919766
11864	298	1.00E+06	215.3922511
2605	298	1.00E+06	217.8883738
7438	298	1.00E+06	221.4880863
11292	298	1.00E+06	214.9139135
13179	298	1.00E+06	216.0067473
2233	298	1.00E+06	224.7592459
4734	298	1.00E+06	225.7439442
5129	298	1.00E+06	219.9683352
717	298	1.00E+06	220.2558042
2535	298	1.00E+06	215.6900425
3918	298	1.00E+06	171.5592753
5031	298	1.00E+06	183.0146829
1712	298	1.00E+06	225.609687
3789	298	1.00E+06	
9276	298	1.00E+06	218.6834311
4481	298	1.00E+06	206.0606917
7025	298	1.00E+06	227.2503829
7702	298	1.00E+06	222.0754266
11209	298	1.00E+06	207.0085235
1231	298	1.00E+06	193.3498671
3976	298	1.00E+06	191.6525498
2029	298	1.00E+06	217.7118975
4368	298	1.00E+06	223.214405
5379	298	1.00E+06	221.7386656
2021	298	1.00E+06	206.8479474
4797	298	1.00E+06	206.1336423
5887	298	1.00E+06	196.3270132
1058	298	1.00E+06	207.0981051
3173	298	1.00E+06	207.9064053
5886	298	1.00E+06	187.5469457
13148	298	1.00E+06	216.7848693
2308	298	1.00E+06	208.8716616
8485	298	1.00E+06	211.944397
13025	298	1.00E+06	206.3690471
5422	298	1.00E+06	224.3253153
9324	298	1.00E+06	213.8929033
3917	298	1.00E+06	171.9437481
4175	298	1.00E+06	190.7725046
4461	298	1.00E+06	227.2644616
13217	298	1.00E+06	213.1695849
9267	298	1.00E+06	214.6185145
9827	298	1.00E+06	224.0395138
10991	298	1.00E+06	218.2369144
302	298	1.00E+06	187.8130654
9922	298	1.00E+06	221.5946055
11266	298	1.00E+06	219.824005
3037	298	1.00E+06	219.7980057
4418	298	1.00E+06	
13073	298	1.00E+06	209.269855
4985	298	1.00E+06	189.0461227
5529	298	1.00E+06	219.6197223
1105	298	1.00E+06	210.489707
3483	298	1.00E+06	199.9194295
4982	298	1.00E+06	222.2351729
13066	298	1.00E+06	118.2881595
4138	298	1.00E+06	202.223734
7075	298	1.00E+06	221.121201
11357	298	1.00E+06	198.2850898
4991	298	1.00E+06	225.0885471
9685	298	1.00E+06	218.4164184
11609	298	1.00E+06	215.7578151
4627	298	1.00E+06	177.7963478
7763	298	1.00E+06	225.4975282
1040	298	1.00E+06	155.6169636
11067	298	1.00E+06	130.6385536
5830	298	1.00E+06	169.8017267
7038	298	1.00E+06	223.3579705
7374	298	1.00E+06	220.8949496
7760	298	1.00E+06	228.1817382
1706	298	1.00E+06	223.5698266
7692	298	1.00E+06	220.2488781
8956	298	1.00E+06	221.5506941
10289	298	1.00E+06	201.6442508
11734	298	1.00E+06	203.3053358
6956	298	1.00E+06	221.8778896
1944	298	1.00E+06	224.5566795
2425	298	1.00E+06	191.8325877
4760	298	1.00E+06	215.6912861
2831	298	1.00E+06	207.7468526
4572	298	1.00E+06	213.4270199
5154	298	1.00E+06	191.3011248
11347	298	1.00E+06	214.1855306
7724	298	1.00E+06	222.2861765
8208	298	1.00E+06	203.7955894
13348	298	1.00E+06	213.280641
3013	298	1.00E+06	209.0535308
686	298	1.00E+06	199.0462001
1062	298	1.00E+06	205.8086748
11066	298	1.00E+06	197.9514033
8679	298	1.00E+06	208.8690164
11118	298	1.00E+06	216.9318278
8090	298	1.00E+06	213.7764828
8254	298	1.00E+06	218.7164993
12778	298	1.00E+06	127.0951226
4079	298	1.00E+06	144.3304631
9536	298	1.00E+06	187.1052371
11836	298	1.00E+06	194.8579033
3770	298	1.00E+06	
67	298	1.00E+06	202.9314273
10187	298	1.00E+06	
12167	298	1.00E+06	195.9833558
4431	298	1.00E+06	223.5403807
12600	298	1.00E+06	205.5010651
6508	298	1.00E+06	221.4739129
9429	298	1.00E+06	208.9764891
12989	298	1.00E+06	218.3693009
7144	298	1.00E+06	217.8021769
9751	298	1.00E+06	217.0993998
11617	298	1.00E+06	194.4648222
5759	298	1.00E+06	204.1005953
6197	298	1.00E+06	220.0530771
1322	298	1.00E+06	167.9404526
3023	298	1.00E+06	222.3898369
3379	298	1.00E+06	209.0323516
12369	298	1.00E+06	
6939	298	1.00E+06	220.4019612
9848	298	1.00E+06	214.1692005
2127	298	1.00E+06	225.804011
5073	298	1.00E+06	219.5449784
689	298	1.00E+06	149.9748064
10221	298	1.00E+06	
2577	298	1.00E+06	219.2304527
8230	298	1.00E+06	
5811	298	1.00E+06	214.0515819
82	298	1.00E+06	204.7431305
9737	298	1.00E+06	224.6074406
12886	298	1.00E+06	207.7416159
2898	298	1.00E+06	196.713987
7282	298	1.00E+06	220.4113343
6167	298	1.00E+06	226.4752703
6923	298	1.00E+06	206.8817445
8597	298	1.00E+06	212.8632503
11316	298	1.00E+06	214.7934677
12928	298	1.00E+06	207.374889
2019	298	1.00E+06	216.5193646
105	298	1.00E+06	0
1823	298	1.00E+06	
670	298	1.00E+06	220.8773565
183	298	1.00E+06	70.36002532
2310	298	1.00E+06	223.123953
8104	298	1.00E+06	108.1336962
12864	298	1.00E+06	220.5907853
3813	298	1.00E+06	
4421	298	1.00E+06	
1270	298	1.00E+06	209.0386464
8068	298	1.00E+06	216.5679444
9282	298	1.00E+06	198.0393429
3707	298	1.00E+06	
4538	298	1.00E+06	207.9994145
9547	298	1.00E+06	214.0615352
11548	298	1.00E+06	190.8538862
13081	298	1.00E+06	208.326866
142	298	1.00E+06	96.70969306
12202	298	1.00E+06	
13138	298	1.00E+06	162.9313289
7111	298	1.00E+06	217.1224617
1454	298	1.00E+06	140.9357223
2917	298	1.00E+06	173.6308105
9747	298	1.00E+06	212.7120876
2946	298	1.00E+06	168.3582733
2962	298	1.00E+06	185.4990075
8604	298	1.00E+06	213.0088497
1342	298	1.00E+06	149.0329926
6875	298	1.00E+06	205.5704774
9519	298	1.00E+06	215.8722875
11392	298	1.00E+06	222.8130356
13139	298	1.00E+06	221.9116204
724	298	1.00E+06	181.3678377
12594	298	1.00E+06	156.4977978
3014	298	1.00E+06	215.11915
9731	298	1.00E+06	216.0415327
4850	298	1.00E+06	216.7473043
730	298	1.00E+06	227.184078
8670	298	1.00E+06	198.3098627
11744	298	1.00E+06	216.775293
4172	298	1.00E+06	199.1163014
9411	298	1.00E+06	205.7720515
5250	298	1.00E+06	202.4298111
7261	298	1.00E+06	222.1159399
935	298	1.00E+06	159.7196567
11610	298	1.00E+06	215.4377627
3251	298	1.00E+06	152.3757873
5571	298	1.00E+06	221.7521898
11760	298	1.00E+06	216.5369189
13466	298	1.00E+06	205.1887683
4909	298	1.00E+06	85.42713684
11077	298	1.00E+06	219.6255666
232	298	1.00E+06	118.6886524
3180	298	1.00E+06	218.1417954
11023	298	1.00E+06	216.9141758
39	298	1.00E+06	214.4598071
9802	298	1.00E+06	218.7393496
10277	298	1.00E+06	
13424	298	1.00E+06	218.0451345
9766	298	1.00E+06	212.5935178
3208	298	1.00E+06	203.3495002
3567	298	1.00E+06	221.4028792
9425	298	1.00E+06	213.6240085
5361	298	1.00E+06	222.5684093
6462	298	1.00E+06	224.4446609
9457	298	1.00E+06	215.4496591
1208	298	1.00E+06	215.2127875
12550	298	1.00E+06	159.9272524
56	298	1.00E+06	172.113
1719	298	1.00E+06	221.2415238
3060	298	1.00E+06	170.9940037
9945	298	1.00E+06	209.1204551
11757	298	1.00E+06	214.6895128
2328	298	1.00E+06	226.2990598
9272	298	1.00E+06	214.2246425
10972	298	1.00E+06	133.3256037
1155	298	1.00E+06	201.5272752
1909	298	1.00E+06	
10250	298	1.00E+06	203.3419849
6459	298	1.00E+06	218.9345005
914	298	1.00E+06	199.6247016
11302	298	1.00E+06	213.0475351
12385	298	1.00E+06	
7026	298	1.00E+06	224.5318943
10197	298	1.00E+06	156.5884862
11594	298	1.00E+06	181.855236
9696	298	1.00E+06	148.6485357
1788	298	1.00E+06	222.807443
7306	298	1.00E+06	225.0020682
8875	298	1.00E+06	168.9805243
13277	298	1.00E+06	213.7263333
9771	298	1.00E+06	157.7096874
9936	298	1.00E+06	216.6140588
13398	298	1.00E+06	214.4662832
4860	298	1.00E+06	211.618818
7693	298	1.00E+06	224.174063
2105	298	1.00E+06	222.7906589
3352	298	1.00E+06	189.1747401
5603	298	1.00E+06	219.7174827
1710	298	1.00E+06	227.0099423
3265	298	1.00E+06	208.222175
6495	298	1.00E+06	218.6014307
1362	298	1.00E+06	197.3307392
8966	298	1.00E+06	222.2853892
9089	298	1.00E+06	203.430103
2139	298	1.00E+06	224.7182952
2665	298	1.00E+06	213.2949928
5196	298	1.00E+06	141.5443067
12265	298	1.00E+06	218.0951207
1723	298	1.00E+06	220.6491881
3964	298	1.00E+06	184.7202198
11495	298	1.00E+06	213.4003994
13256	298	1.00E+06	126.7904121
4536	298	1.00E+06	224.101886
5988	298	1.00E+06	197.7301726
7213	298	1.00E+06	221.3078744
7217	298	1.00E+06	223.5950361
12787	298	1.00E+06	200.1227609
5039	298	1.00E+06	222.7634063
5682	298	1.00E+06	168.7368345
13385	298	1.00E+06	220.5532208
6099	298	1.00E+06	215.9028584
803	298	1.00E+06	223.3333482
4029	298	1.00E+06	152.7196322
6920	298	1.00E+06	205.4095309
7517	298	1.00E+06	220.1924968
2655	298	1.00E+06	215.3878977
2870	298	1.00E+06	206.0198088
9281	298	1.00E+06	218.929475
3828	298	1.00E+06	167.3613629
3893	298	1.00E+06	
4193	298	1.00E+06	218.3110469
1162	298	1.00E+06	208.0574957
1445	298	1.00E+06	163.4134156
8008	298	1.00E+06	210.5392319
10330	298	1.00E+06	
3740	298	1.00E+06	151.7037104
7932	298	1.00E+06	195.8724191
11490	298	1.00E+06	200.70935
13253	298	1.00E+06	134.927624
7090	298	1.00E+06	219.9917535
4669	298	1.00E+06	92.51599437
8877	298	1.00E+06	182.6037495
9714	298	1.00E+06	219.6105283
11379	298	1.00E+06	221.0147672
13381	298	1.00E+06	219.2736861
7825	298	1.00E+06	210.7128161
13366	298	1.00E+06	202.5819164
1434	298	1.00E+06	192.5292408
3502	298	1.00E+06	202.9539141
4555	298	1.00E+06	221.4967621
5936	298	1.00E+06	208.8441975
6137	298	1.00E+06	223.7236677
2620	298	1.00E+06	217.4941258
6010	298	1.00E+06	120.2305728
7392	298	1.00E+06	225.1027229
5647	298	1.00E+06	221.0207397
6880	298	1.00E+06	219.2015495
8794	298	1.00E+06	
2261	298	1.00E+06	218.4558675
3382	298	1.00E+06	216.8008721
9995	298	1.00E+06	140.9075171
12872	298	1.00E+06	218.8366767
8711	298	1.00E+06	
8957	298	1.00E+06	223.2685418
11749	298	1.00E+06	219.6979192
			
8960	298	1.00E+06	221.8304778
3508	298	1.00E+06	206.5515101
3909	298	1.00E+06	
8699	298	1.00E+06	
13499	298	1.00E+06	219.6644141
5472	298	1.00E+06	225.3403152
8653	298	1.00E+06	
2903	298	1.00E+06	221.577039
2922	298	1.00E+06	198.6696535
4726	298	1.00E+06	199.5741956
3445	298	1.00E+06	203.6753897
6309	298	1.00E+06	221.2490539
802	298	1.00E+06	224.1827526
11879	298	1.00E+06	193.0523668
8203	298	1.00E+06	214.6144285
98	298	1.00E+06	40.82929851
2818	298	1.00E+06	152.4815943
8891	298	1.00E+06	202.5673852
9012	298	1.00E+06	206.6772599
697	298	1.00E+06	96.02749832
9064	298	1.00E+06	222.6823151
9273	298	1.00E+06	93.73786715
11547	298	1.00E+06	156.1398231
12675	298	1.00E+06	211.5690487
3699	298	1.00E+06	211.1648541
10091	298	1.00E+06	88.62306509
7267	298	1.00E+06	225.1996853
8107	298	1.00E+06	217.024373
1832	298	1.00E+06	63.73750343
8032	298	1.00E+06	215.6051074
9207	298	1.00E+06	211.4049458
3276	298	1.00E+06	218.7198743
7970	298	1.00E+06	134.9248541
9647	298	1.00E+06	211.0792143
12215	298	1.00E+06	211.8727458
7172	298	1.00E+06	221.7540745
7960	298	1.00E+06	211.6510837
11620	298	1.00E+06	215.2232626
6427	298	1.00E+06	222.1997056
8962	298	1.00E+06	222.677497
4557	298	1.00E+06	223.8449385
5122	298	1.00E+06	218.8086575
9768	298	1.00E+06	212.3256572
3697	298	1.00E+06	
4847	298	1.00E+06	215.9025786
5507	298	1.00E+06	222.9703956
13509	298	1.00E+06	186.5222329
1460	298	1.00E+06	155.5721296
5119	298	1.00E+06	220.5493556
2696	298	1.00E+06	209.9959248
4724	298	1.00E+06	195.3447376
7183	298	1.00E+06	217.8280592
10267	298	1.00E+06	196.9708241
11733	298	1.00E+06	206.520443
7672	298	1.00E+06	224.6335218
6496	298	1.00E+06	219.8591975
8284	298	1.00E+06	197.8744442
9724	298	1.00E+06	221.4605564
13447	298	1.00E+06	211.6694269
3311	298	1.00E+06	212.4093764
5698	298	1.00E+06	209.7012532
6954	298	1.00E+06	208.7388716
8908	298	1.00E+06	217.472072
9824	298	1.00E+06	223.6111675
12603	298	1.00E+06	207.9019407
13124	298	1.00E+06	203.3464997
4226	298	1.00E+06	
10038	298	1.00E+06	219.1781845
8613	298	1.00E+06	216.1757219
9610	298	1.00E+06	215.879088
3522	298	1.00E+06	105.3434437
5615	298	1.00E+06	222.0373759
9470	298	1.00E+06	218.9357658
11184	298	1.00E+06	222.7914676
12576	298	1.00E+06	219.0674976
5271	298	1.00E+06	222.4146019
13204	298	1.00E+06	131.8735289
2009	298	1.00E+06	224.6945008
3326	298	1.00E+06	218.9776573
12645	298	1.00E+06	35.01305158
4268	298	1.00E+06	226.9138364
9998	298	1.00E+06	104.8510007
6112	298	1.00E+06	218.5299899
6999	298	1.00E+06	221.0290331
8649	298	1.00E+06	
11492	298	1.00E+06	183.8730727
281	298	1.00E+06	148.8922935
4612	298	1.00E+06	
12933	298	1.00E+06	120.6575753
780	298	1.00E+06	137.0291542
9659	298	1.00E+06	214.7551204
11059	298	1.00E+06	152.3481724
11800	298	1.00E+06	216.5962564
9634	298	1.00E+06	165.3573686
10324	298	1.00E+06	
5050	298	1.00E+06	209.1665849
5578	298	1.00E+06	207.6204854
2239	298	1.00E+06	223.0755739
3849	298	1.00E+06	204.4103693
9592	298	1.00E+06	211.5558609
11264	298	1.00E+06	219.3453262
3453	298	1.00E+06	220.4361668
8283	298	1.00E+06	199.2261318
12329	298	1.00E+06	
12934	298	1.00E+06	191.6758245
7659	298	1.00E+06	223.7159719
3798	298	1.00E+06	
4114	298	1.00E+06	170.0267052
9502	298	1.00E+06	215.3963418
1311	298	1.00E+06	196.9927831
6909	298	1.00E+06	215.5392172
9271	298	1.00E+06	181.418333
10021	298	1.00E+06	221.0841079
11497	298	1.00E+06	207.5598694
9015	298	1.00E+06	192.9228486
10388	298	1.00E+06	
13216	298	1.00E+06	209.5291006
6330	298	1.00E+06	222.5672687
1784	298	1.00E+06	62.58045112
2343	298	1.00E+06	219.7696911
5425	298	1.00E+06	186.5634584
11016	298	1.00E+06	218.4205938
11391	298	1.00E+06	219.1637668
12555	298	1.00E+06	199.4423076
8509	298	1.00E+06	204.8534136
8595	298	1.00E+06	212.4993469
9403	298	1.00E+06	210.6053546
12206	298	1.00E+06	
8228	298	1.00E+06	126.0941047
9534	298	1.00E+06	190.7799092
10168	298	1.00E+06	72.27423608
10368	298	1.00E+06	
4144	298	1.00E+06	208.4200066
12175	298	1.00E+06	219.957824
12981	298	1.00E+06	177.6676335
13132	298	1.00E+06	219.4233989
1967	298	1.00E+06	215.7983784
3622	298	1.00E+06	
7759	298	1.00E+06	221.9947713
7140	298	1.00E+06	223.9973521
8599	298	1.00E+06	191.9083174
9886	298	1.00E+06	211.4566359
11402	298	1.00E+06	192.6195045
2522	298	1.00E+06	217.7790273
4862	298	1.00E+06	211.7398963
5914	298	1.00E+06	137.1047676
7901	298	1.00E+06	213.3702287
9307	298	1.00E+06	198.8454094
11055	298	1.00E+06	216.8848746
3348	298	1.00E+06	135.4740726
7799	298	1.00E+06	227.4048312
2488	298	1.00E+06	221.3053097
285	298	1.00E+06	115.0817001
3182	298	1.00E+06	218.2260832
1019	298	1.00E+06	210.0042251
13140	298	1.00E+06	222.0376663
7898	298	1.00E+06	194.2645162
10314	298	1.00E+06	
2129	298	1.00E+06	225.1572937
25	298	1.00E+06	217.0986417
13150	298	1.00E+06	222.054187
5566	298	1.00E+06	221.3141937
6453	298	1.00E+06	220.011665
11306	298	1.00E+06	212.8774425
6425	298	1.00E+06	223.9939408
9237	298	1.00E+06	184.5206447
297	298	1.00E+06	183.4081113
6417	298	1.00E+06	214.5166122
8158	298	1.00E+06	209.5773323
12873	298	1.00E+06	215.1568207
5266	298	1.00E+06	222.5408576
8520	298	1.00E+06	126.7227174
4495	298	1.00E+06	226.3930263
5214	298	1.00E+06	225.8072817
5858	298	1.00E+06	204.6248194
16	298	1.00E+06	209.0706904
5950	298	1.00E+06	216.6319065
8968	298	1.00E+06	197.0979491
11408	298	1.00E+06	218.9590654
13147	298	1.00E+06	205.7253509
4861	298	1.00E+06	208.7102664
4868	298	1.00E+06	212.2030402
5096	298	1.00E+06	102.2806722
9899	298	1.00E+06	120.9465634
13370	298	1.00E+06	215.244753
1385	298	1.00E+06	197.0619889
194	298	1.00E+06	153.2696695
12688	298	1.00E+06	164.2789752
4380	298	1.00E+06	
4534	298	1.00E+06	223.45864
2161	298	1.00E+06	210.3663532
4329	298	1.00E+06	219.6579343
5670	298	1.00E+06	222.1881024
3187	298	1.00E+06	216.9458394
3228	298	1.00E+06	218.7067684
6181	298	1.00E+06	218.9573505
2497	298	1.00E+06	209.585007
290	298	1.00E+06	174.1881362
4397	298	1.00E+06	227.6673948
11291	298	1.00E+06	216.3302959
3938	298	1.00E+06	
8054	298	1.00E+06	134.8840716
10203	298	1.00E+06	202.5148133
4052	298	1.00E+06	213.8400466
5478	298	1.00E+06	222.3272485
2704	298	1.00E+06	214.6415312
6995	298	1.00E+06	222.8293521
904	298	1.00E+06	192.4429601
10338	298	1.00E+06	
10386	298	1.00E+06	
9110	298	1.00E+06	218.4580479
138	298	1.00E+06	22.63399507
1958	298	1.00E+06	223.1326468
9486	298	1.00E+06	188.207394
2733	298	1.00E+06	209.2492196
5920	298	1.00E+06	60.43097775
7637	298	1.00E+06	194.0250535
1135	298	1.00E+06	212.2312756
13022	298	1.00E+06	160.5178366
2217	298	1.00E+06	219.1979047
1717	298	1.00E+06	223.7679184
2945	298	1.00E+06	218.1206891
9100	298	1.00E+06	217.7344794
12203	298	1.00E+06	
1388	298	1.00E+06	191.3439082
2491	298	1.00E+06	217.3920117
2027	298	1.00E+06	208.9624717
2422	298	1.00E+06	219.177789
566	298	1.00E+06	220.8988166
3250	298	1.00E+06	148.8418027
4412	298	1.00E+06	222.3836187
7277	298	1.00E+06	221.9966561
12812	298	1.00E+06	203.7264529
2377	298	1.00E+06	85.76047097
3102	298	1.00E+06	151.0031656
2134	298	1.00E+06	225.7609323
5917	298	1.00E+06	91.10015083
6211	298	1.00E+06	222.2699286
11079	298	1.00E+06	220.7544849
13212	298	1.00E+06	102.1286949
8501	298	1.00E+06	219.4675481
12282	298	1.00E+06	
13185	298	1.00E+06	212.6243642
4953	298	1.00E+06	220.061445
2441	298	1.00E+06	220.897699
5839	298	1.00E+06	196.2809437
5978	298	1.00E+06	191.957869
11558	298	1.00E+06	185.5942293
8914	298	1.00E+06	159.5267556
898	298	1.00E+06	143.591588
10269	298	1.00E+06	
11390	298	1.00E+06	222.7818517
1956	298	1.00E+06	222.5476783
10312	298	1.00E+06	67.07389214
12695	298	1.00E+06	186.5827896
