"","id","y_act","1","10","11","12","13","14","15","16","17","18","19","2","20","21","22","23","24","25","26","27","28","29","3","30","31","32","33","34","35","36","37","38","39","4","40","41","42","43","44","45","46","47","48","5","6","7","8","9","Inf","lassopred"
"1","1",165.8580313774,0.0824316348613024,0.00590202636238442,0.0060987605744639,0.00432815266574857,0.00432815266574857,0.00236081054495377,0.000590202636238442,0.000590202636238442,0.000983671060397403,0.000786936848317922,0.00137713948455636,0.0324611449931143,0.000590202636238442,0.000393468424158961,0.000786936848317922,0.000983671060397403,0.000196734212079481,0.000196734212079481,0.000196734212079481,0.000786936848317922,0.000590202636238442,0.000590202636238442,0.0283297265394452,0.000590202636238442,0.000590202636238442,0.000196734212079481,0.000590202636238442,0.000393468424158961,0.000393468424158961,0.000393468424158961,0.000983671060397403,0.000590202636238442,0,0.0212472949045839,0.000393468424158961,0.000196734212079481,0.000393468424158961,0.000590202636238442,0.000983671060397403,0.000196734212079481,0.000393468424158961,0,0.000393468424158961,0.0180995475113122,0.0131811922093252,0.00983671060397403,0.0104269132402125,0.00531182372614598,0.737753295298052,182.781425074405
"2","10027",74.718955794,0.0140059599829715,0.0106002554278416,0.00974882928905917,0.0106853980417199,0.0102596849723286,0.0106428267347808,0.0118348233290762,0.0114516815666241,0.0122605363984674,0.0117071094082588,0.0127288207747978,0.0146019582801192,0.00685398041719881,0.00727969348659004,0.00787569178373776,0.00651340996168582,0.00834397616006811,0.00744997871434653,0.00808854831843338,0.00825883354618987,0.00915283099191145,0.00830140485312899,0.0120902511707109,0.010046828437633,0.0108131119625372,0.0111962537249894,0.0101319710515113,0.0135376756066411,0.0139208173690932,0.0133673903788846,0.0142188165176671,0.0147296722009366,0.0153256704980843,0.0142188165176671,0.0151128139633887,0.0190719455087271,0.0173690932311622,0.019369944657301,0.0220519369944657,0.0223499361430396,0.0250744997871435,0.0223925074499787,0.0245210727969349,0.0111962537249894,0.0115368241805023,0.0112813963388676,0.0130693912303108,0.00898254576415496,0.384376330353342,78.4816067000325
"3","10033",10.863354004,0,0.00324289988800294,0.00416227872223058,0.00461361014994233,0.00560821088878859,0.00484763385320027,0.00549119903715962,0.00539090316433479,0.00615983818932518,0.00697056316132591,0.0073299567056149,0.000309245607876569,0.00404526687060161,0.00459689417113819,0.00458853618173612,0.00455510422412784,0.00484763385320027,0.00489778178961269,0.00484763385320027,0.00517359543988098,0.00560821088878859,0.00555806295237618,0.00149608010297043,0.00549119903715962,0.00580880263443826,0.00654430570182037,0.00707085903415074,0.00726309279039834,0.00773114019691423,0.00904334453303913,0.00934423215151363,0.0105561406148137,0.0118181970145262,0.0014208581983518,0.013723818598198,0.0156795881182823,0.0184042926633569,0.0243217491600221,0.0280243384651388,0.037920197917189,0.0498386908045401,0.0805125119101349,0.382252645303646,0.00188054761546562,0.0020226334353008,0.00249903883121876,0.0033097638032195,0.0027079885662705,0.150468883205456,9.06826051751165
"4","10041",10.3249038365,7.79220779220779e-05,0.00207142857142857,0.0026038961038961,0.00390909090909091,0.00442857142857143,0.00492857142857143,0.00537012987012987,0.00567532467532468,0.0062012987012987,0.00670779220779221,0.00767532467532468,0.000850649350649351,0.00388311688311688,0.00382467532467532,0.00405194805194805,0.00385064935064935,0.00370779220779221,0.00382467532467532,0.0043051948051948,0.00482467532467532,0.00466233766233766,0.00492857142857143,0.00133766233766234,0.00519480519480519,0.00488311688311688,0.00547402597402597,0.00567532467532468,0.00671428571428571,0.00718181818181818,0.00787012987012987,0.0082987012987013,0.00935714285714286,0.0102857142857143,0.00146753246753247,0.0122402597402597,0.0141428571428571,0.0164545454545455,0.0205519480519481,0.0255064935064935,0.0352662337662338,0.049974025974026,0.0773506493506494,0.440220779220779,0.00153246753246753,0.00158441558441558,0.00217532467532468,0.00269480519480519,0.00187012987012987,0.132331168831169,9.19749388383666
"5","10052",64.1395994743,0.00905580905580906,0.00758160758160758,0.00783900783900784,0.0080964080964081,0.00819000819000819,0.00835380835380835,0.00900900900900901,0.00940680940680941,0.0108342108342108,0.0117702117702118,0.0121680121680122,0.0115830115830116,0.00645840645840646,0.00615420615420615,0.00645840645840646,0.00718380718380718,0.00669240669240669,0.00793260793260793,0.00732420732420732,0.00765180765180765,0.00760500760500761,0.00849420849420849,0.0107406107406107,0.00811980811980812,0.0095004095004095,0.00957060957060957,0.00987480987480988,0.0118638118638119,0.010998010998011,0.0121212121212121,0.013033813033813,0.0159354159354159,0.0168012168012168,0.00945360945360945,0.0174798174798175,0.0197730197730198,0.0227214227214227,0.022955422955423,0.0256230256230256,0.0274248274248274,0.0305370305370305,0.0348660348660349,0.0686556686556687,0.0102024102024102,0.008002808002808,0.00868140868140868,0.00971100971100971,0.00732420732420732,0.362185562185562,58.7728588901119
"6","10054",42.5611930022,0.00646352723915051,0.00591940377258937,0.00654597018862947,0.00651299300883788,0.00746933122279383,0.00893681572351933,0.00923361034164358,0.00990964252737106,0.00986017675768368,0.00931605329112254,0.00956338213955943,0.00829376071758343,0.00496306555863343,0.00550718902519457,0.00516092863738293,0.00521039440707031,0.00568856351404828,0.00572154069383986,0.00588642659279778,0.00618322121092204,0.00707360506529482,0.00753528558237699,0.00918414457195621,0.00778261443081388,0.00798047750956338,0.00811238622872972,0.00868948687508244,0.00865650969529086,0.00926658752143517,0.0101569713758079,0.0119542276744493,0.0136690410236117,0.0145429362880886,0.00788154597018863,0.016818361693708,0.0182858461944335,0.0211053950666139,0.0234632634217122,0.0337686321065822,0.0357307743041815,0.050916765598206,0.0584355625906872,0.145594248779844,0.00786505738029284,0.00593589236248516,0.00666139031790001,0.00781559161060546,0.00504550850811239,0.287725893681572,43.9179225200926
"7","10058",25.533738391,0.00102300102300102,0.00676500676500677,0.00610500610500611,0.00775500775500775,0.00834900834900835,0.0081015081015081,0.00938850938850939,0.00932250932250932,0.00999900999901,0.00981750981750982,0.0100980100980101,0.00207900207900208,0.00468600468600469,0.00570900570900571,0.00537900537900538,0.00552750552750553,0.00556050556050556,0.00575850575850576,0.00580800580800581,0.00651750651750652,0.00600600600600601,0.00663300663300663,0.00438900438900439,0.00727650727650728,0.00724350724350724,0.00798600798600799,0.00902550902550902,0.00940500940500941,0.00963600963600964,0.0115665115665116,0.0117975117975118,0.0123750123750124,0.0144045144045144,0.00556050556050556,0.0154440154440154,0.0188430188430188,0.0232650232650233,0.0250635250635251,0.0312840312840313,0.041035541035541,0.0542520542520543,0.0780945780945781,0.186945186945187,0.00666600666600667,0.00641850641850642,0.00818400818400818,0.00887700887700888,0.00612150612150612,0.232452232452232,29.4862827431842
"8","10063",18.4329438123,0.000292894935752079,0.00520597127739985,0.00462018140589569,0.00557445200302343,0.00580120937263794,0.00627362055933484,0.00643424036281179,0.00687830687830688,0.00774754346182918,0.00862622826908541,0.00890022675736961,0.00234315948601663,0.00472411186696901,0.00487528344671202,0.00452569916855631,0.00490362811791383,0.00478080120937264,0.00535714285714286,0.00548941798941799,0.00562169312169312,0.00598072562358277,0.00641534391534392,0.00347694633408919,0.00690665154950869,0.0069822373393802,0.00770030234315949,0.00784202569916856,0.00804988662131519,0.00907974300831444,0.00957105064247921,0.00962773998488284,0.0117157974300831,0.0125283446712018,0.00353363567649282,0.0135109599395314,0.0163359788359788,0.0184145880574452,0.0215041572184429,0.0273431594860166,0.0350718065003779,0.0492252456538171,0.0757369614512472,0.313955026455026,0.00407218442932729,0.00412887377173091,0.00463907785336357,0.00596182917611489,0.00419501133786848,0.187518896447468,20.0082489252811
"9","10091",11.4357381728,0.000337818411822207,0.00256957621758381,0.00283192455867978,0.00304755333218331,0.00325958829279512,0.00366928296245184,0.00449226611465701,0.00531524926686217,0.0056135357368754,0.00570338105916854,0.00592979127134725,0.00114642631246047,0.00315177390604336,0.0029900523259157,0.00312661721580128,0.00320208728652751,0.0031445862802599,0.00313739865447645,0.0034392789373814,0.00332427692484619,0.0038310045425795,0.00376990972342016,0.0017825311942959,0.00389928698752228,0.00457851762405842,0.00473664539129435,0.00491633603588063,0.00529728020240354,0.00583635213616238,0.006260422057386,0.00681386924271175,0.00779857397504456,0.00859640043700765,0.00200894140647461,0.009796733942844,0.0114427002472543,0.0138110229429015,0.016948421597378,0.0207578632626071,0.02865706399862,0.0408436835144615,0.0656661491576103,0.525753263182106,0.00225691449600368,0.00212034960611811,0.00262707722385142,0.00340334080846415,0.00234316600540509,0.114013713989995,12.2501812598731
