"","MOF.ID","y_act","1","10","11","12","13","14","15","16","17","18","19","2","20","21","22","23","24","25","26","27","28","29","3","30","31","32","33","34","35","36","37","38","39","4","40","41","42","43","44","45","46","47","48","49","5","50","51","52","53","54","55","56","57","6","7","8","9","Kr_prediction"
"1","6",77.7468519843,0.00630252100840336,0.0301120448179272,0.0215336134453782,0.0106792717086835,0.00980392156862745,0.0131302521008403,0.0117296918767507,0.00700280112044818,0.00840336134453781,0.00962885154061625,0.00630252100840336,0.0183823529411765,0.00875350140056022,0.0122549019607843,0.0150560224089636,0.0148809523809524,0.0113795518207283,0.0103291316526611,0.00647759103641457,0.00472689075630252,0.00665266106442577,0.00595238095238095,0.0288865546218487,0.0110294117647059,0.0106792717086835,0.0103291316526611,0.00805322128851541,0.00455182072829132,0.000350140056022409,0.000875350140056022,0.000175070028011204,0.00140056022408964,0.000525210084033613,0.0224089635854342,0.000700280112044818,0.000700280112044818,0.00122549019607843,0.000525210084033613,0.000350140056022409,0.000700280112044818,0.00105042016806723,0.000525210084033613,0.000350140056022409,0,0.01453081232493,0.000350140056022409,0.000350140056022409,0.00980392156862745,0.0120798319327731,0.00892857142857143,0.0115546218487395,0.0136554621848739,0.501575630252101,0.0164565826330532,0.0180322128851541,0.017156862745098,0.0206582633053221,74.775351010346
"2","10",62.6301429178,0.009375,0.0147321428571429,0.0142857142857143,0.0114955357142857,0.0103794642857143,0.0121651785714286,0.0149553571428571,0.0157366071428571,0.0143973214285714,0.0157366071428571,0.0157366071428571,0.0113839285714286,0.0162946428571429,0.0142857142857143,0.0155133928571429,0.0177455357142857,0.0172991071428571,0.01875,0.00837053571428571,0.00703125,0.00703125,0.00691964285714286,0.0114955357142857,0.00546875,0.00680803571428571,0.00703125,0.00848214285714286,0.00792410714285714,0.0104910714285714,0.0129464285714286,0.00881696428571429,0.00814732142857143,0.0109375,0.0107142857142857,0.0174107142857143,0.0136160714285714,0.00915178571428571,0.00669642857142857,0.00100446428571429,0.000334821428571429,0.000446428571428571,0.000223214285714286,0.000446428571428571,0.000111607142857143,0.0155133928571429,0.000334821428571429,0.000111607142857143,0.00926339285714286,0.0100446428571429,0.0118303571428571,0.00959821428571429,0.0109375,0.417857142857143,0.0169642857142857,0.0193080357142857,0.0145089285714286,0.0154017857142857,62.8511047121271
"3","13",75.3935601575,0.0159352142110763,0.0183733890630442,0.0167189132706374,0.01314872866597,0.0113200975269941,0.0144548937652386,0.0118425635667015,0.0126262626262626,0.0132358063392546,0.0118425635667015,0.0127133402995472,0.0195924764890282,0.0110588645071404,0.0122779519331243,0.0129745733194009,0.0118425635667015,0.0134099616858238,0.0144548937652386,0.00670498084291188,0.00774991292232672,0.00687913618948102,0.00661790316962731,0.0188958551027517,0.00505050505050505,0.00792406826889585,0.00696621386276559,0.00740160222918844,0.0072274468826193,0.00966562173458725,0.00949146638801811,0.0103622431208638,0.00844653430860327,0.0116684082201324,0.0182863113897597,0.0156739811912226,0.0138453500522466,0.00487634970393591,0.000348310693138279,8.70776732845698e-05,0.000522466039707419,0.000348310693138279,0.000609543712991989,0.000522466039707419,0.00017415534656914,0.0154127481713689,0.000348310693138279,0.000522466039707419,0.00870776732845698,0.00862068965517241,0.00966562173458725,0.0112330198537095,0.0107976314872867,0.438000696621386,0.017415534656914,0.0171543016370603,0.0145419714385232,0.0134099616858238,72.3564269228402
"4","17",53.7419561077,0.00748013090229079,0.0119993766557581,0.0165186224092255,0.0116097865045972,0.0109085242325074,0.0137914913510986,0.0141031634720274,0.0123889668069191,0.0112981143836684,0.0131681471092411,0.0134798192301699,0.00903849150693471,0.0137135733208664,0.0132460651394733,0.0144927536231884,0.0181549010441016,0.0167523764999221,0.0151940158952782,0.00973975377902447,0.00802555711391616,0.0101293439301854,0.0120772946859903,0.0131681471092411,0.0124668848371513,0.0112201963534362,0.0109864422627396,0.0102851799906498,0.0119214586255259,0.0112981143836684,0.00989558983948886,0.00958391771856008,0.0116877045348294,0.0122331307464547,0.0163627863487611,0.011142278323204,0.011531868474365,0.013947327411563,0.0153498519557426,0.0185444911952626,0.0197911796789777,0.0165965404394577,0.000155836060464391,0.00054542621162537,0.000779180302321957,0.0108306062022752,0.000311672120928783,0.000311672120928783,0.00825931120461275,0.00981767180925666,0.00833722923484494,0.00794763908368396,0.00755804893252299,0.374162381175004,0.0108306062022752,0.0118435405952938,0.00989558983948886,0.0130902290790089,52.7452832920275
"5","26",48.8522860949,0.00856633771929825,0.0131578947368421,0.0127467105263158,0.0115131578947368,0.0107593201754386,0.0104166666666667,0.0116502192982456,0.0133634868421053,0.0139802631578947,0.0112390350877193,0.0139802631578947,0.00904605263157895,0.0132949561403509,0.0133634868421053,0.0143229166666667,0.0151452850877193,0.014734100877193,0.0167900219298246,0.00979989035087719,0.00836074561403509,0.0104166666666667,0.0106222587719298,0.00726425438596491,0.0115131578947368,0.00932017543859649,0.0092516447368421,0.0104166666666667,0.0102110745614035,0.0087719298245614,0.0108963815789474,0.0114446271929825,0.0114446271929825,0.0115131578947368,0.0115131578947368,0.0115816885964912,0.0121299342105263,0.0137061403508772,0.0163103070175439,0.0171326754385965,0.0178865131578947,0.0211759868421053,0.0284402412280702,0.0142543859649123,0.000205592105263158,0.0116502192982456,0.000411184210526316,0.00034265350877193,0.00966282894736842,0.00911458333333333,0.00836074561403509,0.00836074561403509,0.0102796052631579,0.354029605263158,0.0105537280701754,0.0118558114035088,0.0107593201754386,0.0109649122807018,44.373184220297
"6","31",34.4323930522,0.0043859649122807,0.0150767543859649,0.0168585526315789,0.010827850877193,0.00959429824561404,0.00952576754385965,0.0117872807017544,0.00993695175438596,0.0120614035087719,0.0119928728070175,0.0121299342105263,0.00500274122807018,0.0152823464912281,0.0143229166666667,0.0161047149122807,0.0141173245614035,0.0162417763157895,0.0166529605263158,0.00822368421052632,0.00856633771929825,0.00849780701754386,0.0103481359649123,0.00466008771929825,0.0100740131578947,0.0101425438596491,0.00993695175438596,0.012609649122807,0.0126781798245614,0.0161732456140351,0.0161047149122807,0.0158305921052632,0.0167900219298246,0.017406798245614,0.00424890350877193,0.0167214912280702,0.018640350877193,0.0199424342105263,0.0201480263157895,0.0159676535087719,0.0193256578947368,0.0229577850877193,0.0265213815789474,0.0325520833333333,0.0155564692982456,0.00671600877192982,0.00034265350877193,0.000274122807017544,0.00897752192982456,0.00890899122807018,0.00822368421052632,0.00986842105263158,0.00911458333333333,0.300507127192982,0.00664747807017544,0.0073327850877193,0.00740131578947368,0.0131578947368421,33.5791103430854
"7","32",40.873731465,0.00476190476190476,0.0108320251177394,0.0153322867608582,0.0117739403453689,0.0108320251177394,0.00910518053375196,0.00805860805860806,0.00962846677132391,0.0117216117216117,0.0115646258503401,0.0114599686028257,0.00889586603872318,0.0115122972265829,0.0125065410779696,0.0122972265829409,0.0135531135531136,0.0144427001569859,0.0136577708006279,0.00884353741496599,0.0086865515436944,0.00779696493982208,0.00800627943485086,0.00915750915750916,0.00879120879120879,0.00842490842490842,0.00852956567242281,0.0100470957613815,0.0111459968602826,0.0134484563055992,0.0154892726321298,0.0145473574045003,0.0149659863945578,0.0165881737310309,0.00826792255363684,0.0175824175824176,0.0183150183150183,0.0241758241758242,0.0238095238095238,0.0210361067503925,0.0182626896912611,0.0190999476713762,0.0285714285714286,0.0244897959183673,0.0320774463631606,0.00994243851386709,0.0162742019884877,0,0.00549450549450549,0.00737833594976452,0.00711669283097855,0.00774463631606489,0.00711669283097855,0.300575614861329,0.00847723704866562,0.00952380952380952,0.00989010989010989,0.00837257980115123,41.3972233445502
"8","38",31.8331036891,0.00354726942748721,0.00878567893086949,0.0097343672661277,0.00725952813067151,0.00705329153605016,0.00808447450915691,0.00820821646592971,0.0112192707474014,0.0115904966177198,0.0100230984985976,0.0111367761095529,0.00659957102788319,0.0113842600230985,0.0117142385744927,0.0125391849529781,0.0114255073420228,0.0126216795908266,0.0128279161854479,0.00684705494142881,0.00750701204421713,0.00659957102788319,0.00730077544959578,0.00375350602210856,0.00816696914700544,0.00882692624979376,0.00936314139580927,0.0103530770499918,0.00903316284441511,0.0100643458175219,0.0121267117637354,0.0124566903151295,0.0142715723477974,0.0158802177858439,0.00503217290876093,0.014519056261343,0.016045207061541,0.0217785843920145,0.0219023263487873,0.0272644778089424,0.0325028873123247,0.0350189737667052,0.0379887807292526,0.0317604355716878,0.0394736842105263,0.00721828081174724,0.0398036627619205,0.0302755320904141,0.00709453885497443,0.00775449595776275,0.00742451740636859,0.00622834515756476,0.0071357861738987,0.249876258043227,0.00837320574162679,0.0102293350932189,0.00812572182808118,0.00886817356871803,33.0926597695635
"9","48",58.0780858433,0.0556273529246502,0.00491655897061302,0.00359611170421981,0.00238804292858347,0.00148901500252852,0.00117997415294713,0.00120806877563634,0.00123616339832556,0.000758554812608867,0.00115187953025791,0.00115187953025791,0.0287127043883801,0.000870933303365736,0.00092712254874417,0.00061808169916278,0.000674270944541215,0.00120806877563634,0.000814744057987301,0.000449513963027477,0.000421419340338259,0.00030904084958139,0.000393324717649042,0.0194695735236276,0.000421419340338259,0.00061808169916278,0.000393324717649042,0.000365230094959825,0.000674270944541215,0.000393324717649042,0.000252851604202956,0.000533797831095128,0.000477608585716694,0.000365230094959825,0.0143282575715008,0.000337135472270607,0.000589987076473563,0.000168567736135304,0.000393324717649042,0.000421419340338259,0.000337135472270607,0.000337135472270607,0.000421419340338259,0.000365230094959825,0.000365230094959825,0.012670674832837,0.000337135472270607,0.00030904084958139,0.00758554812608867,0.00820362982525145,0.00952407709164466,0.0113502275664438,0.010479294263078,0.758582907231556,0.010338821149632,0.00848457605214362,0.00542226217901894,0.00457942349834242,73.5780101049967
