"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","Min","Median","Q1","predicted"
"64","11242",0.95,23.8,35.9,7243,945,219.1598541,-1461.55,-23.0269,-123.127,219.378887018513
"65","11258",0.85,11.5,20.1,4046,1630,208.9828099,-1896.37,-139.982,-357.197,208.823862111263
"66","11265",0.91,15.3,25.4,6656,1383,220.1214271,-1275.96,-62.2366,-223.776,220.871141460814
"67","11266",0.93,15.4,27.8,6977,1255,219.824005,-1071.19,-48.8186,-192.0875,221.124633155277
"68","11267",0.93,16,30.2,6305,1220,221.5286709,-1335.56,-46.84,-202.2665,221.92998027148
"69","11270",0.85,10.3,17.4,5057,1890,207.0295466,-1442.27,-158.284,-367.1865,208.34120286977
"70","11287",0.96,21.4,38,7637,868,214.5115575,-1091.54,-15.5,-90.9657,215.24799655192
"71","11290",0.95,21.3,38.3,7747,853,216.6664667,-1094.99,-16.5944,-99.17985,216.386070866607
"72","11292",0.88,11.7,21.5,5806,1726,214.9139135,-1130.12,-111.8195,-318.50525,215.772368093367
"73","11312",0.87,9,19.1,4916,1762,214.0491177,-1748.74,-169.1855,-381.57675,212.514566958083
"74","1135",0.88,25.6,27.1,3909,1549,212.2312756,-1587.7,-66.4581,-433.13025,210.76488253389
"75","11362",0.92,15.8,20.7,6469,1588,220.8939573,-944.553,-111.15,-288.4835,221.247270405317
"76","1138",0.95,44,47.7,6121,966,167.0570325,-1654.31,-21.6441,-131.251,171.72926873011
"77","11381",0.93,20.7,30.5,7600,1296,222.7334549,-1303.88,-55.95635,-197.72025,222.46335284254
"78","11390",0.95,24.1,33.9,7843,1056,222.7818517,-1359.5,-33.4239,-145.79075,221.86491515901
"79","11392",0.96,24.1,36.3,7751,963,222.8130356,-1447.67,-24.8441,-124.1405,221.52599437231
"80","11402",0.8,7.2,13,3601,1952,192.6195045,-2030.42,-135.593,-568.901,194.069468843334
"81","11421",0.94,22.2,29.8,5734,1203,219.496482,-1075.59,-53.8024,-192.347,219.804372000193
"82","11427",0.93,22.8,29.1,5637,1222,221.6819867,-1285.07,-63.3593,-235.0445,220.730300051847
"83","1143",0.96,53.4,55.9,7809,866,153.1357411,-1714.78,-12.997,-106.245,157.390972178013
"84","11430",0.95,22.9,31.2,7605,1142,222.0908583,-1034.36,-43.7434,-174.1735,221.985151622876
"85","11436",0.88,13.3,17,4280,1904,209.5654262,-1434.92,-170.492,-492.913,210.102891462787
"86","11440",0.96,26.1,39.7,7554,871,219.6874583,-1423.49,-16.92215,-106.43075,217.540776670153
"87","11450",0.85,9.9,20,4208,1826,204.8810272,-2063.46,-155.727,-425.85675,206.61549274419
"88","11460",0.92,15.7,26.6,5326,1391,220.6631698,-1475.06,-74.6493,-242.5865,219.60814421524
"89","11465",0.94,18.8,31.6,5895,1205,224.0208217,-1597.34,-47.6306,-216.735,222.622683644967
"90","11466",0.94,20.6,32,6150,1151,223.7024357,-1533.68,-40.7473,-193.16175,222.395811244583
"91","11476",0.95,23,35.5,7094,1060,222.0902752,-1269.48,-28.8015,-151.335,221.594075181026
"92","11492",0.97,31.5,46.3,8014,689,183.8730727,-1414.58,-8.272955,-66.599075,172.131762768047
"93","11493",0.87,12.3,16.9,4315,1725,211.4239644,-1624.33,-143.828,-380.887,211.05276467595
"94","11511",0.94,22.2,31.6,7258,1122,221.5031275,-1245.29,-29.8647,-154.0625,221.537898794613
"95","11523",0.94,26.8,38.5,6225,902,218.1766287,-1584.23,-17.25005,-118.5465,215.959902455767
"96","11529",0.96,27,38.6,7737,821,214.931304,-1286.32,-14.02595,-92.56785,213.264851725873
"97","11530",0.96,26.9,38,8049,852,215.5229773,-1184.09,-13.7546,-93.216075,214.243197194707
"98","11538",0.97,32.4,46.7,6830,639,88.58683063,-1249.99,-4.882015,-52.008975,94.7071993586008
"99","1155",0.86,30.3,31.1,3156,1337,201.5272752,-1794.48,-23.8169,-314.135,202.417662809207
"100","11554",0.91,16.5,21.8,5535,1512,218.1270926,-1219.6,-91.3295,-293.0745,218.843645148107
"101","11556",0.89,15.9,21.5,4531,1458,216.174979,-1729.34,-81.459,-273.21625,215.099064648497
"102","11557",0.91,17,23.9,6073,1439,219.8567345,-1267.84,-65.4619,-242.0555,220.176011102894
"103","1157",0.89,33.7,35.2,3819,1352,205.8104417,-1318.23,-23.6517,-275.324,207.19450113049
"104","11606",0.76,12.7,14.6,2405,1744,183.6316764,-1532.38,-85.7409,-348.9535,185.165864719826
"105","11607",0.91,28.6,30.1,5209,1305,213.4169734,-1523.25,-31.87785,-232.943,214.49691913327
"106","11609",0.93,30.1,32.2,5055,1268,215.7578151,-1596.24,-30.0126,-245.983,215.74680920112
"107","11610",0.93,30.8,33,5278,1206,215.4377627,-1528.36,-27.3979,-222.027,215.951502487114
"108","1162",0.9,38.2,38.9,4001,1224,208.0574957,-1600.16,-15.5268,-245.742,206.330142460097
"109","11620",0.93,34.4,36.2,6651,1231,215.2232626,-1236.84,-17.6275,-161.984,214.946754358107
"110","11627",0.95,37.8,40.7,6285,945,203.682136,-1511.73,-13.5406,-125.5865,204.354483098827
"111","11629",0.94,36.6,39,6140,982,211.4470825,-1450.51,-15.1081,-129.05925,211.963656617937
"112","1165",0.91,40.1,42.4,4037,1135,197.7865473,-1721.63,-15.2106,-238.827,198.755039071143
"113","11659",0.94,31.5,33,6193,1136,219.0417474,-1757.49,-24.9571,-196.16,218.526607622857
"114","11660",0.94,31.7,33.4,5939,1110,218.5968693,-1644.92,-24.8484,-192.32275,218.232532507183
"115","11687",0.88,23.2,24.2,3770,1333,211.2560131,-1647.96,-45.69515,-280.04425,210.28312316092
"116","11709",0.94,31.9,34.7,5273,1057,215.6654354,-1331.65,-22.9543,-169.31675,214.977890744773
"117","11713",0.87,20.8,21.7,2917,1192,212.2762029,-1953.56,-59.36795,-326.55575,208.616192579907
"118","11733",0.85,17.4,18.9,3431,1440,206.520443,-1854.9,-55.3536,-327,205.246488076424
"119","1175",0.92,43.1,44.3,5174,1192,171.6981212,-1509.49,-14.8131,-194.396,172.49978118717
"120","11752",0.93,30.7,32.9,5430,1147,218.6447488,-1458.16,-24.9174,-222.198,217.738298152617
"121","11760",0.94,36.7,38.3,6605,1010,216.5369189,-1425.43,-16.3128,-161.0235,215.40140250954
"122","11761",0.84,21.2,22.5,2757,1164,201.9843762,-1916.04,-56.7375,-321.6665,200.892775559403
"123","11766",0.95,39.5,42,6855,951,215.2422139,-1247.69,-14.45425,-137.88775,210.74914418445
"124","11776",0.96,43.9,46.5,6944,788,150.4524052,-1581.3,-7.25653,-91.5875,145.416738675515
"125","11800",0.94,31.2,34.2,6035,1015,216.5962564,-1448.85,-20.2424,-178.2555,216.678924428783
"126","11803",0.95,41.1,43.9,6673,913,187.8199854,-1446.09,-10.73435,-129.01775,176.344117522667
"127","11805",0.95,40.6,43.4,6026,883,163.1576053,-1187.63,-10.6894,-111.487,165.82298052196
"128","11814",0.96,43.6,46.1,7970,863,147.0028614,-1059.26,-7.49831,-95.71855,146.922746435581
"129","11818",0.96,43.6,46.7,7537,813,145.7171329,-1381.04,-7.38761,-89.180825,145.8348272147
"130","11819",0.96,47,49.6,7344,756,138.2727899,-1448.17,-4.725615,-81.37485,135.721156202675
"131","11825",0.97,52.8,56.2,7106,648,119.8751962,-1415.19,-2.05989,-56.7521,116.50430964677
"132","1183",0.81,26,27.3,2010,1196,185.9775589,-1781.48,-24.7395,-299.53,187.669038104293
"133","11834",0.88,28.5,29.4,4121,1197,208.343421,-1661.54,-25.10905,-225.8835,208.973392833756
"134","11836",0.8,19.6,20.4,2870,1305,194.8579033,-2394.92,-43.76025,-311.59425,194.368107955693
"135","11850",0.93,33,33.6,5364,1165,217.7559398,-1441.57,-19.5057,-207.668,216.475893920467
"136","11864",0.95,37.3,38.7,5876,1016,215.3922511,-1532.58,-14.0338,-162.5545,213.06777237769
"137","11866",0.94,37.9,39,6864,1012,211.8573201,-1367.44,-14.1546,-138.86975,212.29817128895
"138","11879",0.8,12.6,14.5,2658,1622,193.0523668,-1861.78,-119.585,-463.02475,191.849560988393
"139","1188",0.94,52.5,55.2,5287,892,146.90529,-1492.42,-8.664925,-118.0315,149.033121563376
"140","1194",0.83,29.9,30.4,2201,1219,198.8259992,-1980.07,-23.3336,-336.3,196.197705573783
"141","1203",0.86,24.3,25.6,3741,1495,206.3053728,-1695.24,-47.9087,-427.59425,206.749411318293
"142","1207",0.88,30.4,31.7,4018,1447,210.0479736,-1648.24,-31.6087,-355.896,209.595337881417
"143","1208",0.9,29.5,31.3,5351,1560,215.2127875,-1546.96,-54.7905,-356.729,215.835694057717
"144","12165",0.47,3.6,7.8,428,783,69.79792541,-1983.77,50497.15,19.06745,86.8852440535471
"145","12168",0.86,10.3,22.5,4370,1707,210.8642533,-1476.2,-118.946,-378.12625,210.52605436715
"146","12209",0.83,8.6,18.6,3715,1942,199.2189587,-1293.16,-143.701,-410.0995,200.95122375135
"147","12215",0.87,12.8,25.9,4434,1489,211.8727458,-1431.71,-89.3081,-329.25,211.38552993759
"148","12218",0.92,15.3,27.6,6055,1380,219.7665275,-1095.09,-64.4329,-247.5115,219.87740986584
"149","12259",0.87,13.8,24.3,4371,1565,210.729533,-1736.19,-89.5311,-344.7015,210.926934195467
"150","12265",0.91,14.9,27.1,4931,1417,218.0951207,-1011.56,-73.9143,-274.184,217.24570655202
"151","12312",0.94,16.8,31.9,5860,1225,223.4692367,-1326.6,-51.7108,-230.101,222.458199332683
"152","12364",0.96,20.3,36.9,7048,958,218.5106167,-934.154,-27.999,-130.4135,218.836026237973
"153","1237",0.94,40.6,44.4,5638,1010,181.568102,-1495.74,-27.814,-144.384,185.126906118084
"154","12404",0.92,16.6,33,5077,1240,218.787918,-1454.82,-48.6964,-229.0645,217.96836791104
"155","1245",0.76,19.9,21.5,2211,1304,180.202904,-2277.56,-21.9742,-404.912,181.79773086302
"156","1247",0.89,30,31.5,4816,1481,211.5663685,-1646.18,-42.21785,-350.24125,212.509520168584
"157","1248",0.93,45.6,46.8,5892,1072,170.3370682,-1961.44,-19.3302,-191.7355,170.82404187914
"158","12565",0.89,18.3,25.8,5121,1490,214.5003121,-1802.28,-70.7163,-336.9515,214.87910248438
"159","12576",0.92,20,26.9,6380,1431,219.0674976,-1296.12,-64.2254,-288.2985,219.927823778094
"160","1261",0.93,39.5,42.5,6656,1201,199.0581206,-1500.18,-29.5559,-209.772,203.19779057418
"161","12612",0.92,22.1,34.7,4910,1161,216.3096079,-2241.52,-32.2905,-247.08425,214.960641605003
"162","12621",0.89,21.3,32.5,3754,990,205.3689263,-2268.24,-17.2686,-187.443,206.179935069486
"163","12623",0.92,22.6,31.4,6783,1329,218.6750757,-1600.2,-42.7607,-240.379,219.222025054113
"164","12632",0.94,30,41.8,6478,946,209.7657441,-2113.46,-14.8268,-147.7705,210.12182634853
"165","12634",0.95,34,46.6,6572,854,150.236639,-2186.99,-9.73497,-122.938,152.321600927013
"166","12648",0.76,13.4,19.8,2136,1361,180.5165784,-2089.07,-84.991,-361.5845,181.60925373294
"167","1265",0.87,36.9,37.2,3917,1207,201.9878946,-2282.96,-12.5645,-269.7465,201.87637362488
"168","12650",0.8,13.9,21.7,2609,1426,193.5014241,-1679.01,-76.81155,-353.34375,192.859140903014
"169","12675",0.92,25,35.4,5324,1151,211.5690487,-1135.52,-24.9728,-189.614,213.427814987787
"170","12685",0.95,34.4,47,6042,787,124.709566,-1454.4,-7.95634,-96.153025,133.608775038357
"171","12703",0.91,18.2,26,5317,1429,218.4829399,-1273.94,-73.6909,-327.06875,217.967216979297
"172","12717",0.91,19.3,30.3,5251,1322,215.1823961,-1660.29,-44.2259,-275.653,216.066652027947
"173","12718",0.93,21.6,31.2,6752,1374,220.9346965,-1515.17,-48.3382,-246.2275,220.812383310876
"174","1273",0.91,41.7,43.2,4984,1160,169.46376,-2027.74,-12.2124,-212.87,174.600108395263
"175","12731",0.95,28.5,39.2,6275,939,215.9148461,-1528.46,-23.0027,-138.23,215.888037489633
"176","12753",0.93,24.4,35.2,5508,1129,215.0858062,-2027.44,-32.08,-221.3685,216.199123547313
"177","12757",0.94,27.2,40,5584,1001,216.9379567,-2118.78,-22.31375,-183.33075,215.44773605283
"178","1276",0.92,45.4,47.3,6038,1151,164.7367895,-2038.14,-13.5567,-195.2575,167.14621842913
"179","12768",0.95,29.4,41,7256,1001,212.40955,-1729.26,-17.32645,-148.78275,212.347525556323
"180","12772",0.95,30.3,42.8,6514,895,206.1104325,-2020.19,-15.599,-131.9345,205.87489283007
"181","12787",0.84,15.7,23,3037,1263,200.1227609,-2294.73,-56.78045,-327.9555,200.52138514862
"182","12812",0.92,27.7,39.7,4521,960,203.7264529,-1442.48,-14.4924,-138.466,206.208285212606
"183","12835",0.79,14.3,22.5,2219,1256,188.0205695,-2349.92,-61.1433,-335.292,188.172464614327
"184","12837",0.65,6.8,10.4,1111,1366,142.1952427,-2462.53,17069.1,-817.7515,142.44795883607
"185","12857",0.92,22.7,31.5,5206,1255,218.0038965,-1735.89,-44.9631,-282.304,217.394028718896
"186","12872",0.94,26.3,35.1,6824,1078,218.8366767,-1654.54,-31.8298,-174.2895,218.968883092029
"187","12873",0.94,25.7,35.5,6074,1034,215.1568207,-1253.4,-28.8586,-150.466,216.41079708236
"188","12877",0.96,30.7,41.5,7579,860,205.2237576,-1622.02,-16.99315,-106.90575,205.64975177663
"189","12886",0.86,17.9,25.9,3489,1271,207.7416159,-2372.91,-61.5279,-341.157,206.050630676433
"190","12891",0.9,19.6,27,4921,1355,215.2115311,-1809.29,-67.6209,-333.711,215.25241677353
"191","1290",0.94,52.8,54.7,6888,1054,152.7308424,-1839.85,-8.376685,-145.47525,153.903356049527
"192","12910",0.94,28.1,40,7006,1077,216.418169,-1795.87,-18.8939,-163.363,215.95313307764
"193","12953",0.92,24.7,34.1,4388,1089,214.3341389,-1826.28,-26.4325,-209.5445,213.647796070193
"194","12955",0.76,11.6,19.8,2090,1410,180.2652079,-1784.68,-86.3974,-361.086,182.005169107407
"195","12983",0.84,14.6,23,3542,1476,202.383336,-1735.72,-92.04295,-416.277,202.218413675903
"196","1300",0.95,57.7,60.1,6473,863,137.5510444,-1854.76,-7.26898,-103.799,140.991180237526
"197","13005",0.93,24.2,33.6,5655,1170,217.2846952,-1611.37,-32.4825,-228.365,217.935106765266
"198","13014",0.87,13,19.6,3696,1591,208.0409642,-1402.24,-133.546,-462.379,208.33438343881
"199","13022",0.96,34.1,45,8030,821,160.5178366,-1261.13,-13.8559,-97.874,172.72840410394
"200","13025",0.86,14,21.9,3395,1479,206.3690471,-1504.31,-101.9135,-409.1275,205.80442751567
"201","13046",0.95,30.8,43.3,5876,910,212.1536222,-2146.62,-14.6803,-148.75875,205.37979517772
"202","13053",0.92,29.3,42.6,4580,820,149.1600368,-2585.52,-5.2666,-103.023,153.064132038102
"203","13066",0.96,40.2,54.9,6970,685,118.2881595,-2126.66,-3.34425,-78.5432,125.18283191606
"204","13082",0.89,20.2,30.5,3675,1183,211.4128835,-1426.92,-39.3666,-257.687,210.74613173943
"205","13091",0.93,27.5,39.5,4477,994,214.413534,-1940.63,-18.3503,-177.486,213.082651629833
"206","13096",0.94,28.9,40.4,5600,965,209.5290601,-1100.3,-18.0663,-149.2195,211.05510198892
"207","13097",0.93,29.1,41.3,4528,926,210.1021801,-2009.12,-13.0614,-152.611,208.32026816012
"208","13104",0.95,31.9,45,5773,886,177.9644002,-1307.77,-11.799,-123.6675,177.09550868188
"209","1311",0.85,36.3,36.8,3457,1198,196.9927831,-2333.17,-8.26341,-249.017,193.297142991896
"210","13113",0.95,36,48.9,5313,759,118.6220449,-1216.73,-7.79115,-91.88805,129.342598627054
"211","13121",0.85,17.1,24.8,2707,1245,201.478258,-1644.27,-53.2553,-296.9895,201.779091789743
"212","13124",0.85,18.1,26.8,2857,1235,203.3464997,-2259.34,-48.30025,-293.82625,202.64346151722
"213","13132",0.92,18.1,25.4,5978,1452,219.4233989,-1128.01,-77.7602,-307.519,220.106877853513
"214","13140",0.94,23.5,33.9,5605,1161,222.0376663,-1600.57,-44.2828,-239.395,220.772071118914
"215","13148",0.94,27,36.7,6191,1035,216.7848693,-1418.63,-29.31635,-175.37575,217.10777966199
"216","13175",0.89,21.4,31,3865,1135,210.4875528,-2569.79,-34.333,-249.29575,209.56697525287
"217","13178",0.93,23.4,33.4,5337,1164,218.509858,-1922.44,-38.5678,-249.388,218.026340860417
"218","13179",0.92,23.4,32.4,5053,1142,216.0067473,-1937.97,-38.46705,-253.5605,215.99183444347
"219","13184",0.87,15.7,22.1,3958,1511,208.4197234,-1813.46,-92.9705,-369.226,208.984963523157
"220","13196",0.95,31.8,43.1,6187,858,155.2199916,-1935.33,-12.03925,-125.4945,173.635971933047
"221","13199",0.95,33.1,45.8,6727,870,145.5067101,-1811.4,-10.0988,-115.816,151.608671479013
"222","13228",0.92,23.7,34.4,4726,1185,213.2005564,-1044.1,-32.1228,-218.189,213.214056338403
"223","13232",0.82,15.1,25.4,2218,1171,192.7307088,-2267.13,-45.2282,-242.7335,192.240217623653
"224","13235",0.93,28.2,41.4,4462,939,213.1920776,-1917.74,-15.6439,-161.782,211.3011805324
"225","13251",0.95,33.1,46.3,6042,877,147.9114045,-1114.37,-11.0739,-119.8835,158.24195395818
"226","13256",0.96,36.5,50.7,5927,765,126.7904121,-1452.52,-6.757395,-93.64005,129.19420229977
"227","13267",0.86,16.8,27.6,3028,1224,203.6929657,-2125.82,-43.78535,-282.57825,203.713059228047
"228","13271",0.8,20.5,22.2,2677,1305,192.1731684,-1674.05,-46.9257,-295.4015,193.150166952366
"229","13276",0.91,24.7,28.4,4676,1351,211.3881413,-1041.21,-37.7299,-232.6235,212.740828330934
"230","13277",0.9,23.8,26,4617,1434,213.7263333,-1700.15,-38.9971,-292.177,213.931446646773
"231","1331",0.93,47,48.8,5702,1094,152.9387624,-1097.85,-12.1776,-168.3905,159.40511466367
"232","13348",0.95,37,38.5,7266,948,213.280641,-1422.48,-15.8403,-130.4205,213.328514770644
"233","13359",0.85,17.5,19.9,3981,1643,208.3251066,-1657.81,-71.03555,-375.11,207.644454487086
"234","13366",0.84,19.5,20.9,3812,1505,202.5819164,-1827.41,-51.929,-344.814,202.92806071271
"235","13370",0.9,20.9,22.1,5028,1526,215.244753,-1492.94,-64.49445,-360.65075,215.152195329044
"236","13385",0.94,28.4,30.8,5859,1200,220.5532208,-1630.86,-30.9693,-228.617,219.636434937383
"237","1341",0.94,54,55.9,5147,951,152.0493364,-1636.02,-7.79856,-151.013,150.416104035268
"238","13419",0.77,15.8,17,2510,1383,181.8108961,-2110.79,-73.90595,-378.23575,183.407549409267
"239","13422",0.89,23.9,26.1,5240,1462,216.0229824,-1736.16,-48.3293,-310.38,215.571152631196
"240","13424",0.9,24.2,26.9,5923,1445,218.0451345,-1496.77,-46.9554,-296.301,217.61302735497
"241","13425",0.89,20.3,23.3,5802,1500,214.9234661,-1580.59,-55.1552,-306.04,216.341252111186
"242","13426",0.92,26.3,29.4,6587,1329,218.1094326,-1118.65,-38.04635,-237.5635,218.343873205474
"243","13433",0.93,30.6,32.9,5922,1172,219.1176954,-1902.36,-29.2102,-215.809,218.454791322046
"244","13435",0.93,31.8,34.8,6575,1110,218.7862814,-1734.22,-25.8772,-187.192,217.96120575585
"245","13447",0.95,34.7,39.3,7370,999,211.6694269,-1142.77,-17.82565,-124.99125,212.565388103503
"246","13458",0.96,40.8,45.7,6538,789,141.8515987,-1337.47,-9.88302,-83.29035,151.446575571753
"247","13491",0.84,17.5,21.3,3956,1457,201.2755346,-1750.33,-57.4725,-345.44975,202.962066100157
"248","13499",0.93,29.2,31.5,6558,1191,219.6644141,-1689.06,-33.6051,-211.756,219.295642200037
"249","13503",0.94,31.7,33.8,6020,1078,214.3990265,-1269.65,-25.3645,-155.548,215.891430023044
"250","1351",0.95,61.4,63.7,5377,808,129.5678807,-1263.29,-4.26178,-89.3165,132.346544627633
"251","1373",0.9,33.1,34.6,4758,1394,209.3878028,-1747.59,-31.3344,-276.894,210.707293930371
"252","1380",0.9,40.1,41.3,4171,1220,200.9144996,-2311.84,-9.70713,-255.0635,195.368351859657
"253","1382",0.91,40.4,42.2,5058,1207,205.4527427,-2000.53,-18.16995,-242.97625,204.371515743563
"254","1385",0.93,41.3,43.1,6291,1220,197.0619889,-1737.5,-22.853,-197.8805,191.347233333953
"255","1388",0.8,21.4,22.2,2473,1349,191.3439082,-1875.01,-40.79125,-411.18,191.18734324659
"256","1409",0.8,23.7,24.7,2201,1224,187.0483518,-2161.57,-25.57095,-356.37725,188.412140681966
"257","1413",0.77,22.7,24,2351,1296,177.9225685,-2026.91,-12.7636,-301.1255,179.538036201756
"258","1414",0.52,12.9,13.2,575,977,126.2983836,-2947.61,2276.99,-358.806,126.856017612314
"259","1416",0.71,26.2,26.9,1433,1002,165.626183,-2072.82,-13.4075,-243.576,169.720638702743
