"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","predicted"
"396","2996",0.92,13.1,25.8,6690,1335,222.2282567,221.039739892909
"397","3",0.75,8.4,9.6,2956,2073,179.3931769,183.708115477177
"398","3000",0.93,16.6,31.3,5822,1129,218.728558,220.23898558097
"399","3002",0.94,16.3,28.5,7559,1233,223.012567,223.274260502975
"400","3008",0.75,5.7,11.5,2582,1720,181.028115,178.732205627364
"401","3012",0.86,7.9,15.3,4657,1894,208.8634027,207.267356126526
"402","3014",0.88,9.1,17.6,5411,1816,215.11915,214.012102040775
"403","302",0.79,9.2,11.2,2933,1886,187.8130654,189.421897124129
"404","3020",0.8,5.9,10.7,3552,2118,189.1539754,187.962498734092
"405","3037",0.93,13,23.5,6897,1333,219.7980057,223.083502798538
"406","3051",0.82,7,11.6,3862,2070,195.8114272,197.18940597247
"407","306",0.64,7.8,8.9,1809,1556,150.2934823,156.975660952114
"408","3085",0.9,13.7,17.5,5224,1542,215.158394,218.03757921114
"409","3088",0.89,12.1,16.5,5203,1547,216.3224373,217.545754428072
"410","3094",0.92,15.5,22.8,5723,1253,222.3053714,220.289634082016
"411","3106",0.58,4,11.4,1131,1143,133.0994856,135.629532101004
"412","3115",0.82,7.3,15.6,3582,2016,204.2046899,197.641091822828
"413","3119",0.82,8.5,17.9,3233,1822,194.923646,198.153863219872
"414","3133",0.87,10.6,19.1,4940,1946,209.2352532,209.632040864794
"415","3135",0.88,9.5,19.3,5318,2015,209.2683673,212.661662096802
"416","3136",0.87,9.3,19.3,4609,1747,204.8624822,211.323339812843
"417","3152",0.61,4.6,11.3,1116,1215,133.5922355,139.068002982573
"418","3157",0.77,5.4,14.3,2429,1817,181.0630476,177.707101979069
"419","3158",0.79,6,14,3103,1925,191.3548599,190.036753291469
"420","3168",0.86,8.5,20.2,4114,1798,208.0889651,207.990634685848
"421","3172",0.89,9.2,19.6,5488,1860,215.2146075,215.134161105827
"422","3174",0.87,8.7,20.4,5258,1834,215.0441016,211.370429262912
"423","3187",0.89,11.1,22.3,5305,1668,216.9458394,216.958791789653
"424","319",0.84,10.9,15.7,3899,1758,203.1533694,203.609965615297
"425","3203",0.66,3.9,13.3,1286,1122,152.3810725,148.472817149872
"426","3204",0.75,5.4,14.1,2153,1626,174.757246,174.230529938474
"427","3208",0.85,6.6,15.9,3912,2112,203.3495002,201.874517523053
"428","3216",0.86,8.6,19.7,4007,1821,207.6104377,206.673206260438
"429","3228",0.89,9.7,22,5337,1767,218.7067684,215.676150199614
"430","3229",0.89,10.8,21.9,5426,1854,218.8045482,215.365125706485
"431","3232",0.89,10,22.1,5123,1685,213.7230903,216.638061133726
"432","3249",0.48,0.9,9.4,408,655,96.38692241,89.7043891154143
"433","325",0.36,3.1,5.7,132,230,57.56265038,73.1320416344815
"434","3250",0.65,4,14.1,1397,1125,148.8418027,147.562445670601
"435","3262",0.85,7.5,19.3,3959,1867,205.5671295,204.411150377314
"436","3265",0.85,7.9,20.6,4540,1867,208.222175,206.906441269947
"437","3273",0.84,8.6,20.7,4001,1729,200.2550779,205.460315278073
"438","3276",0.9,9.2,23.1,5518,1797,218.7198743,217.021495091983
"439","3310",0.86,9.6,18.3,4709,1899,210.6565048,209.050140278651
"440","3337",0.92,14.4,28.2,6827,1283,220.3794836,221.394204679791
"441","3341",0.74,5.1,11.8,2652,1863,176.9946482,174.267934711174
"442","3368",0.84,8.1,17.2,4433,1959,205.7596786,205.180479756416
"443","3382",0.89,10.8,21.8,5562,1706,216.8008721,217.605454821748
"444","3445",0.83,10.8,12.6,4282,1900,203.6753897,204.471066025281
"445","3508",0.87,13.6,16,4421,1668,206.5515101,210.904149313393
"446","3520",0.88,15.5,17.9,4647,1504,211.1673354,211.552162816181
"447","3522",0.52,5.3,5.7,704,948,105.3434437,114.86447277969
"448","3537",0,1.4,1.9,0,0,0,6.60044160193522
"449","3572",0.89,12.2,16.9,6808,1752,222.2295226,220.262415376972
"450","3654",0.89,12.6,16.6,6733,1741,221.1211915,221.05406970526
"451","3657",0.83,9.3,14,4852,1900,202.3333865,204.30930742448
"452","3658",0.88,12.2,15,6790,1883,219.052495,215.125715870963
"453","3660",0.9,13.1,16,7489,1777,222.1929698,221.955138302407
"454","3672",0.92,18.6,20.9,6050,1347,220.955552,220.134771552537
"455","3685",0.8,12.4,15.2,3029,1766,189.9594361,195.463792468341
"456","3699",0.9,18.9,23.1,4273,1301,211.1648541,214.921596499215
"457","3740",0.67,6.8,9.6,1579,1207,151.7037104,153.313354440204
"458","3751",0.7,7.5,9.5,1845,1213,164.9413928,159.097653765537
"459","3828",0.69,7.5,9.2,2045,1811,167.3613629,169.83488375394
"460","3849",0.85,12.9,18.4,3926,1585,204.4103693,207.253455607813
"461","3851",0.87,14.6,16.9,4558,1575,209.7691681,209.965316635388
"462","3884",0.66,6.5,8,1864,1917,165.0784933,159.591455617926
"463","39",0.91,19.2,20.9,5332,1379,214.4598071,218.44222143786
"464","3929",0.87,14.4,18.3,4046,1518,211.1011218,210.992953236941
"465","3930",0.87,14.5,18.3,3843,1511,209.2760963,208.637893281311
"466","3933",0.89,16.3,19.3,4467,1421,211.5340491,213.889325542368
"467","3940",0.92,18.4,21.4,5128,1252,214.397285,218.017443939899
"468","3964",0.77,9.3,12.1,2728,1851,184.7202198,185.487568922951
"469","3975",0.72,6.2,8.8,3391,1914,174.3354372,177.207296211146
"470","3979",0.78,7.3,11.3,4471,2018,192.9459742,193.707565992985
"471","3988",0.85,8.7,12.3,6729,2184,205.7976717,207.101978306078
"472","3989",0.81,8.5,14,4342,1891,198.575929,200.153640329832
"473","4029",0.67,4.7,8.2,1833,1337,152.7196322,155.406744196815
"474","4052",0.87,10.4,14.3,6432,1841,213.8400466,215.373834312741
"475","4094",0.8,8,10.4,4851,2110,198.7573788,196.230337539944
"476","4114",0.7,4.7,7.1,2275,1431,170.0267052,158.888461716898
"477","4118",0.07,1.5,3.1,0,0,0,6.36031333114192
"478","4143",0.84,9,13.4,4937,2045,203.3052762,205.677899287436
"479","4156",0.45,3.8,5.8,400,397,86.56865972,92.8211516431271
"480","4164",0.71,6.2,9.6,2364,1671,163.3808159,169.83265214573
"481","4172",0.81,8.4,11.5,4264,1982,199.1163014,197.993004917587
"482","4193",0.88,11.6,16.8,5843,1723,218.3110469,216.617131245131
"483","4310",0.93,16.3,19.5,7008,1297,225.6081155,223.44449123351
"484","4329",0.95,20.6,24.6,7293,959,219.6579343,222.391062793277
"485","4339",0.79,7.8,11.3,4474,2059,192.9685233,194.421686490676
"486","4342",0.86,10.7,14.2,5674,1818,212.9591362,213.169407701192
"487","4356",0.94,17.4,22.1,7157,1190,227.2693495,223.693595910179
"488","4388",0.86,10.3,13.9,5382,1865,211.9014863,211.999613150018
"489","4395",0.93,14.5,19.6,7782,1380,226.370905,224.32835465001
"490","4397",0.94,16.5,21.7,7382,1254,227.6673948,224.493043061597
"491","4435",0.89,11.9,17.1,6451,1741,219.3806458,220.77982782221
"492","4455",0.82,7.5,10.5,4991,2171,199.8115651,195.30141025386
"493","4461",0.95,18.7,24,7123,1065,227.2644616,222.847453398491
"494","4465",0.84,8.2,10.9,5730,2247,205.4017897,203.343412577976
"495","4468",0.95,21,25.1,7383,932,219.7301945,221.975866617107
"496","4479",0.48,3.2,5.7,280,278,94.85463323,87.4314664089077
"497","4483",0.86,9.6,13,5236,1969,209.3334041,209.656298582721
"498","4491",0.91,13.3,17.3,7516,1564,224.5058987,222.872995009135
"499","4530",0.89,11.4,15.4,6239,1745,220.5885042,219.499241233958
"500","4532",0.89,11.9,15.8,7103,1676,222.4589134,220.749777825208
"501","4536",0.92,14.3,18.7,6412,1412,224.101886,223.326607253206
"502","4555",0.95,19.6,24.4,8355,1014,221.4967621,223.593880971287
"503","4558",0.95,19.4,24.4,8793,1024,224.7604624,222.864726136605
"504","4569",0.87,10.3,14,5812,1941,216.1025272,212.708481598094
"505","4571",0.87,10.4,13.8,5649,1907,215.1499868,213.465080087262
"506","4572",0.85,10.2,13.6,5455,1813,213.4270199,210.273590373096
"507","4575",0.84,8.5,11.6,4726,2091,203.247542,204.782149297489
"508","4596",0.96,20.4,27,8659,936,224.3899143,221.684478679232
"509","46",0.65,6,9.7,1640,1435,145.6805824,153.73729951438
"510","4619",0.9,11.9,16.2,6215,1671,222.0976982,221.237621478305
"511","4625",0.56,5,6.7,830,806,103.0858455,115.784034342352
"512","4626",0.7,7.3,8.7,1821,1500,156.5940242,162.112918788503
"513","4627",0.72,7.3,8.8,2032,1734,177.7963478,169.158628031515
"514","4641",0.82,11.6,12.7,3592,1964,206.7978088,197.439168447306
"515","4643",0.83,11.7,12.4,3319,1771,206.6866092,197.886087760533
"516","4657",0.94,20.4,25.5,6501,1022,218.2536264,220.317471596068
"517","4664",0.91,14.2,16.5,7791,1989,223.7588746,219.604963503153
"518","4669",0.5,4.7,5.6,430,461,92.51599437,102.002311250507
"519","4678",0.85,9.6,10.1,5881,2647,203.1072293,204.567109114192
"520","4706",0.87,14,14.7,6066,2101,213.5290641,213.040790146118
"521","4714",0.89,13,14.9,4709,1757,217.3053029,215.614860091889
"522","4720",0.62,6.3,7.1,1195,1013,124.3607317,134.316842916605
"523","4721",0.59,6,6.6,764,685,120.4987931,111.555396052844
"524","4734",0.93,12.5,16.2,6310,1554,225.7439442,223.488935642011
"525","4755",0.88,15,15.2,5801,2177,211.9921212,213.308290008169
"526","4784",0.93,14.4,19.7,6272,1295,223.6779377,223.77504800987
"527","4785",0.94,19,23.3,5700,1107,220.0586844,220.187542458748
