"","id","y_act","1","10","11","12","13","14","15","16","17","18","19","2","20","21","22","23","24","25","26","27","28","29","3","30","31","32","33","34","35","36","37","38","39","4","40","41","42","43","44","45","46","47","48","49","5","50","6","7","8","9","Inf","predicted"
"10","10161",108.8395997,0.00460767570285477,0.00337665039748247,0.00365839914695148,0.00455999514525232,0.00451231458764987,0.00425223881890924,0.00481140172170159,0.00485908227930404,0.00575200908531352,0.00652356719924405,0.00305155568655668,0.00202425640003121,0.003597714800912,0.00311657462874184,0.00304288649426533,0.00360204939705768,0.00325528170540351,0.00351969207028981,0.00369741051226257,0.00333763903217137,0.00406151658849945,0.00417855068443273,0.00187254553493251,0.004013836030897,0.00427391179963763,0.00470737141420534,0.00504980450971383,0.00476372116409914,0.00499345475982003,0.00495877799065461,0.00640653310331076,0.00672729321809087,0.00809269100397916,0.00213262130367314,0.00833976298428275,0.00902029457915406,0.00968348778944266,0.0126873629183969,0.0141958023770925,0.0166838605647112,0.0216773153245312,0.0278844570051408,0.0399216305016862,0.0667527806434274,0.00174684224670787,0.412896290452619,0.00193756447711767,0.00291284860989502,0.00306889407113939,0.00484607849086701,0.200353703045487,115.903709339046
"11","10172",77.50044808,0.000807623518891125,0.00324446680080483,0.0036105522021015,0.00406606304493628,0.00426727028839705,0.00477028839704896,0.00470321931589537,0.00534317013190253,0.00562541918175721,0.00596914822266935,0.00324446680080483,0.000779678068410463,0.00318019226469931,0.00348759221998659,0.00334227587748715,0.00326123407109323,0.00346803040465012,0.00342611222892913,0.00340096132349653,0.0034037558685446,0.00349318131008272,0.00376145763469707,0.00110105074893807,0.00371674491392801,0.00392354124748491,0.00392354124748491,0.0041890230270512,0.00437346300022356,0.00451319025262687,0.00485971383858708,0.00539906103286385,0.00576235188911245,0.00657835904314778,0.00167952157388777,0.00725743348982786,0.00765425888665325,0.00870500782472614,0.0103817348535658,0.0120165437066846,0.0144058797227811,0.0181868991728147,0.0242594455622625,0.0351721439749609,0.0597892913033758,0.00234182875027945,0.502475966912587,0.00213503241672256,0.00275542141739325,0.00350715403532305,0.00411915940084954,0.154161077576571,96.6352459165034
"12","10203",202.5148133,0.00411429189306085,0.00436298759224718,0.00524964182412889,0.0052172032546698,0.00519557754169708,0.00501175898142892,0.00517935825696753,0.00567134322709702,0.00613088962776742,0.00685535101235369,0.00357364906874273,0.00446570972886762,0.00377368691374044,0.00388722190684724,0.00401156975644041,0.00422242045792447,0.00420079474495175,0.00449274187008353,0.00441164544643581,0.00427648474035628,0.00443867758765172,0.00456843186548807,0.0030384126726678,0.00458465115021761,0.0050171654096721,0.00530911253480388,0.00570918822479929,0.00579569107669018,0.00606601248884924,0.00700132457491958,0.0074554645473468,0.0077420052442354,0.00842321520287622,0.00254642770253832,0.00912064444624659,0.0106452572108237,0.0118941421349985,0.0140188684345687,0.0155759197686049,0.0193496066823453,0.0240694185386424,0.031665450220312,0.0442840537398967,0.0733057605492931,0.00214635201254291,0.326099532343957,0.0020652555888952,0.00284918768415646,0.00462790257616306,0.00575784607898792,0.230524693861001,196.152140941767
"13","10210",97.35363934,0.00263661971830986,0.00351298904538341,0.00365320813771518,0.00373082942097027,0.00394866979655712,0.00420406885758998,0.0046472613458529,0.00478247261345853,0.00524820031298905,0.005618779342723,0.00305727699530516,0.00298466353677621,0.00302723004694836,0.00297965571205008,0.00315492957746479,0.00296713615023474,0.00312237871674491,0.00316244131455399,0.00321251956181534,0.00334021909233177,0.00339530516431925,0.00350547730829421,0.00377589984350548,0.00360813771517997,0.00367824726134585,0.00383599374021909,0.00402629107981221,0.00437433489827856,0.0046773082942097,0.00488262910798122,0.00530328638497653,0.00580406885758998,0.00653521126760563,0.00401627543035994,0.00717120500782473,0.00776463223787167,0.00890892018779343,0.0101007824726135,0.0124169014084507,0.0144400625978091,0.0182009389671361,0.0243655712050078,0.034716744913928,0.0577978090766823,0.00434679186228482,0.484291705790297,0.00380093896713615,0.00407887323943662,0.0046472613458529,0.00492018779342723,0.163620657276995,104.142371504841
"14","10212",88.01061719,0.00285631049672203,0.00311478031160946,0.00356162643226229,0.00359229234250317,0.0036141965641038,0.00387923764547141,0.00411799366091827,0.00455826851509091,0.00453855471565035,0.00500949548006387,0.00244451113063021,0.00241822606470945,0.00253650886135285,0.00278402656543996,0.00274897981087895,0.00300525920360631,0.00285412007456197,0.00290230936208335,0.00298554540416574,0.00279497867624027,0.00297897413768556,0.00303373469168713,0.00391428440003242,0.00324620564121323,0.00334039379409594,0.00333163210545568,0.0034608670128994,0.00367990922890569,0.00425599025700223,0.00459112484749186,0.00521539516310979,0.00544538948991639,0.0053030120495123,0.00476854904245695,0.00592071109865004,0.00697868500196043,0.00829512872015824,0.00958090652811516,0.0104965029910215,0.0136003311918306,0.0161631251191042,0.0224123995417637,0.0321181601330024,0.0528307920785573,0.00414208830467896,0.530723956428122,0.00327249070713399,0.00361200614194374,0.00386171426819091,0.00438741558660601,0.148720902979631,96.6903023260625
"15","10250",203.3419849,0.0071978962487783,0.00384463775628668,0.00417942362832288,0.00479499765109912,0.00477339856258066,0.00489759332156183,0.00492459218220991,0.0053241753198015,0.00551316734433807,0.00607474364581815,0.00332625963184354,0.00363944641536127,0.00316966624008467,0.003347858720362,0.00367724482026858,0.00376364117434244,0.00396883251526786,0.00447641109545177,0.0040498290972121,0.00457900676591448,0.00510818443461686,0.0049893894477653,0.00215450907971684,0.00519458078869072,0.00469240198063642,0.00487599423304337,0.00476259901832143,0.00517838147230187,0.00549696802794922,0.00613954091137354,0.00745708531099988,0.00905001808923663,0.00897982105155162,0.00203571409286528,0.00870983244507082,0.00863423563525619,0.0115015146360824,0.0151949587727398,0.015880729833201,0.0168256899558839,0.0259027069057686,0.0291047717786309,0.0444617237152592,0.0725837369663,0.0028456799123077,0.341686780817849,0.00335865826462123,0.00416862408406365,0.00463300448721064,0.00503258762480223,0.223836754088977,191.785494951515
"16","10264",69.54206288,8.22586159473751e-05,0.0034985617595118,0.00355511455797562,0.0035962438659493,0.00359110270245259,0.00353454990398877,0.00485582892264348,0.00537765701755964,0.00735957554554171,0.0092823706933116,0.00422346581254804,0.000241634684345414,0.00397926054645427,0.00346000303328646,0.00354483223098219,0.00377361400658583,0.00364765550091641,0.00338545616258415,0.00307184518928479,0.00348570885077002,0.00385073145903649,0.0052182809491616,0.000742898125274731,0.00565013868288532,0.00465532354627176,0.00403581334491809,0.00315410380523216,0.00367850248189668,0.00464504121927833,0.00532367480084418,0.00597917314667482,0.00593547325695278,0.00716164075091834,0.000503834022677672,0.00717449365966012,0.00621052550402682,0.00740327543526375,0.00873226619916353,0.014672880619613,0.0123902040270734,0.0162537883948516,0.0241917448337733,0.0343224075040422,0.0571491734294388,0.000627221946598735,0.537629460923302,0.000660639509327356,0.00144723752432413,0.00154234904901328,0.00218242390435379,0.129328538341512,86.1950289439011
"17","1027",179.4266263,0.000901510029299076,0.00630117947562167,0.00665802719555255,0.00713695439861768,0.00753136503643603,0.00779430546164826,0.00788821275636691,0.00838592141837578,0.00896814664563143,0.00985087521598678,0.00582225227255653,0.00120201337239877,0.00553113965892871,0.00577529862519721,0.00598189467357824,0.00572834497783788,0.00614153707459995,0.00608519269776876,0.00642325895875592,0.00659229208924949,0.00667680865449628,0.00717451731650515,0.00218803996694463,0.00833896777101645,0.00835774922996018,0.00884606716249718,0.00908083539929382,0.00896814664563143,0.0092216963413718,0.00970062354443693,0.0105645706558485,0.0118323191345504,0.0129685974006461,0.00386898054240853,0.0135883855457892,0.0151190744497033,0.0175418826534445,0.0202088498234543,0.0198144391856359,0.0233547441965292,0.0263128239801668,0.0308485463150778,0.0350649838479453,0.0475828262339419,0.00528698069266021,0.260029299075952,0.00488317932536999,0.0063199609345654,0.00760649087221095,0.00884606716249718,0.213103823905041,195.472152752207
"18","10289",201.6442508,0.0073714251914944,0.00371159021678053,0.00390382397302813,0.00419217460739952,0.00430307869754237,0.00471712063407565,0.00555259811315175,0.00624020347203738,0.00690562801289445,0.00800727530831337,0.00442876999970426,0.0016413805341141,0.00452488687782805,0.00468754621003756,0.00476887587614231,0.00488717357229468,0.00509419454056132,0.00507940732854228,0.00506462011652323,0.00527164108478987,0.00503504569248514,0.00564871499127555,0.0022550498329045,0.00540472599296129,0.0056339277792565,0.00601100168574217,0.00612929938189454,0.00648419247035164,0.00733445716144678,0.00775589270398959,0.0087909975453228,0.00875402951527519,0.00941945405613226,0.00317185697808535,0.0106837606837607,0.0123325348238843,0.0137742879957413,0.0154600301659125,0.0174858782125218,0.0220477331203975,0.0264617159080827,0.0350530860911484,0.0478218436695945,0.0751781859048295,0.00435483393960903,0.228248011119983,0.00388164315499956,0.0044435572117233,0.00494632242037086,0.00507201372253275,0.284572501700529,203.043703327414
"19","10291",200.8966721,0.00743818610854622,0.00383023836394104,0.0039727323506948,0.00449141046247848,0.00443441286777698,0.0047991974738666,0.00585365297584442,0.00604174503835938,0.00668011809901622,0.00741538707066562,0.00376184125029924,0.00551736716710555,0.00394423355334405,0.0039613328317545,0.0039157347559933,0.00452560901929939,0.00442871310830683,0.00438311503254563,0.00470230156287405,0.00481629675227705,0.00508988520684427,0.00496449049850096,0.00517538159889653,0.00538627269929209,0.00580235514061307,0.0054888683697548,0.00615574022776239,0.00641222940391915,0.00687960968047148,0.00736408923543426,0.00771177456311344,0.00841284497794193,0.00910251587383012,0.00425772032420232,0.0103621627167334,0.0115648119649351,0.0126933643400249,0.0144887885731222,0.0170251815373391,0.0201087514106905,0.0246058616326391,0.0315595681862225,0.0435746611492995,0.0673198591019459,0.00407532802115751,0.249524070084242,0.00359654822566488,0.00367634485824698,0.00409812705903811,0.0048333960306875,0.289775771462444,199.716965751497
"20","10312",67.07389214,4.8828125e-05,0.00234375,0.003322265625,0.003513671875,0.003689453125,0.003951171875,0.00453125,0.00513671875,0.006044921875,0.00661328125,0.003025390625,0.000158203125,0.0031953125,0.0031640625,0.003146484375,0.0033203125,0.0034140625,0.003533203125,0.004033203125,0.00369921875,0.003857421875,0.003978515625,0.000646484375,0.003826171875,0.003912109375,0.004205078125,0.003912109375,0.004357421875,0.004490234375,0.0048515625,0.00514453125,0.005337890625,0.005896484375,0.000849609375,0.0061875,0.006921875,0.00741015625,0.00883984375,0.010666015625,0.0121796875,0.015900390625,0.020779296875,0.030529296875,0.053095703125,0.00100390625,0.582208984375,0.0010234375,0.001328125,0.001953125,0.00251953125,0.112302734375,75.2287894612356
"21","1040",155.6169636,0.00121672184984791,0.00333252577458343,0.00415085197448114,0.00471614309941048,0.0058144229992732,0.00600823709924897,0.00665428409916821,0.00741338932407333,0.0075479824490565,0.00773102909903362,0.00372553769953431,0.00184123394976985,0.00397857277450268,0.00405932864949258,0.00428006137446499,0.00451694527443538,0.00442542194944682,0.00447925919944009,0.00496379444937953,0.00498532934937683,0.00534603892433174,0.00529220167433847,0.00305257207461843,0.00553446929930819,0.00532450402433444,0.00605130689924359,0.00656814449917898,0.00677810977415274,0.00761797087404775,0.00810788984898651,0.00849013432393873,0.00934614659883173,0.009976042423753,0.00307949069961506,0.0111550781986056,0.012840184123395,0.0144229992731971,0.0169533500228808,0.0202804920724649,0.0237691458720289,0.0277746372715282,0.0368462138953942,0.049535653718808,0.0681848771164769,0.00321408382459824,0.356354141430456,0.00213733882473283,0.0027080136746615,0.00363939809954508,0.00468384074941452,0.159094457455113,176.292073073457
"22","1058",207.0981051,0.00534321915900863,0.0068922305764411,0.00746658312447786,0.00730994152046784,0.0075187969924812,0.00830200501253133,0.00958994708994709,0.00960735171261487,0.0100946811473127,0.0113304093567251,0.00577833472570315,0.00958994708994709,0.00602199944305207,0.00612642717905876,0.00569131161236424,0.00652673350041771,0.006265664160401,0.00515176830966305,0.00649192425508215,0.00619604566972988,0.00610902255639098,0.00614383180172654,0.0107734614313562,0.00642230576441103,0.00710108604845447,0.00736215538847118,0.00774505708716235,0.00682261208576998,0.00821498189919243,0.00774505708716235,0.00861528822055138,0.00908521303258145,0.00901559454191033,0.00816276803118908,0.00932887774993038,0.00999025341130604,0.0101120857699805,0.011260790866054,0.0132275132275132,0.0137148426622111,0.0171957671957672,0.022521581732108,0.0282302979671401,0.0417710944026733,0.00786688944583681,0.21792328042328,0.00645711500974659,0.00762322472848789,0.00884154831523253,0.00941590086326928,0.307905179615706,205.70499491304
"23","1062",205.8086748,0.016798418972332,0.00666683344173713,0.00655426026917496,0.00689197978686146,0.00717966678340922,0.00818031720618402,0.00755491069194977,0.00815530094561465,0.00880572372041827,0.00915595136838945,0.00472807324761095,0.0130459798869265,0.0046029919447641,0.00494071146245059,0.0056911992795317,0.00565367488867764,0.00621654075148847,0.00612898383949567,0.00527843098013709,0.00604142692750288,0.00647921148746685,0.00661680092059839,0.0106319107419823,0.00642917896632811,0.00582878871266323,0.00620403262120378,0.0064416870966128,0.00631660579376595,0.00647921148746685,0.00666683344173713,0.00737979686796418,0.00780507329764347,0.00737979686796418,0.00906839445639666,0.00806774403362185,0.00855556111472457,0.00864311802671737,0.0100690448791715,0.0115450042527643,0.0136964026617301,0.0159603742432581,0.020175614149197,0.0260294191224296,0.0372867363786461,0.00776754890678941,0.245472056836944,0.00692950417771552,0.00695452043828489,0.00800520338219843,0.00924350828038225,0.307599939960975,203.39465579175
"24","1065",198.3564801,0.00658643892339545,0.00653467908902692,0.0068452380952381,0.00746635610766046,0.00804865424430642,0.00820393374741201,0.00881211180124224,0.00791925465838509,0.00958850931677019,0.00971790890269151,0.00503364389233954,0.00860507246376812,0.00507246376811594,0.00544772256728778,0.00509834368530021,0.005175983436853,0.00547360248447205,0.00561594202898551,0.00544772256728778,0.00549948240165631,0.0061723602484472,0.00639233954451346,0.00771221532091097,0.00622412008281573,0.00709109730848861,0.00738871635610766,0.00760869565217391,0.00786749482401656,0.00877329192546584,0.00878623188405797,0.00918737060041408,0.00932971014492754,0.00976966873706004,0.00729813664596273,0.0105978260869565,0.0118271221532091,0.0108954451345756,0.0124094202898551,0.0138586956521739,0.0151138716356108,0.0167701863354037,0.0211438923395445,0.0279244306418219,0.0411231884057971,0.0062888198757764,0.262978778467909,0.00610766045548654,0.00688405797101449,0.00738871635610766,0.00882505175983437,0.274068322981366,194.19938409689
"25","108",144.049213,0.105072463768116,0.00087719298245614,0.00041952707856598,0.00053394355453852,0.00064836003051106,0.00083905415713196,0.00064836003051106,0.00072463768115942,0.00053394355453852,0.00064836003051106,0.00045766590389016,0.0130434782608696,0.0003813882532418,0.00015255530129672,0.00041952707856598,0.00026697177726926,0.00026697177726926,0.00011441647597254,0.00034324942791762,0.00022883295194508,0.0001906941266209,0.00030511060259344,0.0053394355453852,0.00026697177726926,0.00034324942791762,0.00030511060259344,0.00045766590389016,0.00015255530129672,0.00015255530129672,0.00026697177726926,0.00022883295194508,0.00026697177726926,0.00026697177726926,0.00163996948893974,0.00026697177726926,3.813882532418e-05,0.0001906941266209,0.00034324942791762,0.00015255530129672,0.00015255530129672,0.00015255530129672,0.00026697177726926,0.0001906941266209,0.00015255530129672,0.00137299771167048,0.00034324942791762,0.0011441647597254,0.00087719298245614,0.00106788710907704,0.00122044241037376,0.855263157894737,126.190149696404
"26","1082",157.7271454,0.00259081196581197,0.00519052706552707,0.00581374643874644,0.00563568376068376,0.00651709401709402,0.00746972934472934,0.00750534188034188,0.0082977207977208,0.00849358974358974,0.00789707977207977,0.00461182336182336,0.00503917378917379,0.00485220797720798,0.00465633903133903,0.00505698005698006,0.00505698005698006,0.00510149572649573,0.00492343304843305,0.00515491452991453,0.00563568376068376,0.00611645299145299,0.00533297720797721,0.00588497150997151,0.00613425925925926,0.00601851851851852,0.00646367521367521,0.00633012820512821,0.00733618233618234,0.00761217948717949,0.00869836182336182,0.00949074074074074,0.00975783475783476,0.0104255698005698,0.00609864672364672,0.0115918803418803,0.0127403846153846,0.0140669515669516,0.0155359686609687,0.0190883190883191,0.0196403133903134,0.0208600427350427,0.0246794871794872,0.0304487179487179,0.0431891025641026,0.00540420227920228,0.3153400997151,0.00448717948717949,0.00494123931623932,0.0062767094017094,0.00762998575498576,0.226878561253561,166.873467956577
"27","10929",220.9183512,0.00728114478114478,0.00740740740740741,0.00892255892255892,0.00845959595959596,0.00970117845117845,0.0110479797979798,0.0124368686868687,0.0117845117845118,0.0126893939393939,0.012226430976431,0.00555555555555556,0.00667087542087542,0.00637626262626263,0.00547138047138047,0.00606060606060606,0.00650252525252525,0.00561868686868687,0.00662878787878788,0.00711279461279461,0.00707070707070707,0.00749158249158249,0.00801767676767677,0.00711279461279461,0.00753367003367003,0.00763888888888889,0.0083543771043771,0.00856481481481482,0.0101851851851852,0.0117424242424242,0.0110479797979798,0.0110479797979798,0.0113636363636364,0.0135942760942761,0.00570286195286195,0.0154671717171717,0.0152988215488215,0.0180555555555556,0.0229166666666667,0.0233375420875421,0.0278619528619529,0.0359638047138047,0.04375,0.0509680134680135,0.0530513468013468,0.00606060606060606,0.0785984848484848,0.00507154882154882,0.00681818181818182,0.00772306397306397,0.00936447811447812,0.28526936026936,220.775149099164
"28","10930",220.471582,0.00736408923543426,0.00854549392561088,0.00889991533266387,0.008387973300254,0.00980565892846595,0.0118928072144446,0.0111839644003387,0.0102191505700278,0.0105341918207415,0.012227538543328,0.00537539134030362,0.00588733337271349,0.0045680981353496,0.00574950282552622,0.00600547384173115,0.00651741587414102,0.00634020517061453,0.00637958532695375,0.00600547384173115,0.00604485399807037,0.00734439915726465,0.0081910725185579,0.00752160986079115,0.00787603126784413,0.00787603126784413,0.00815169236221868,0.0089589855671727,0.00923464666154725,0.00996317955382283,0.0106326422115896,0.0104160513517239,0.011065823931321,0.0127394805757379,0.00511942032409869,0.0139602654222537,0.0169137771476953,0.0180558016815327,0.0192765865280485,0.022486069269695,0.0268966467796877,0.034260736015122,0.04193986650127,0.0570027763010219,0.0591096146651702,0.00545415165298206,0.101325142260815,0.00425305688463583,0.00470592868253687,0.00858487408195011,0.0114596254947132,0.271289897020891,219.954252962273
"29","10940",219.3338783,0.00595959595959596,0.0077979797979798,0.0083030303030303,0.00939393939393939,0.0098989898989899,0.0104646464646465,0.011030303030303,0.0124646464646465,0.0118181818181818,0.0124242424242424,0.00591919191919192,0.0081010101010101,0.00688888888888889,0.0063030303030303,0.00735353535353535,0.00709090909090909,0.00713131313131313,0.00696969696969697,0.0081010101010101,0.00705050505050505,0.00783838383838384,0.00745454545454545,0.00864646464646465,0.00765656565656566,0.00773737373737374,0.00816161616161616,0.00927272727272727,0.00983838383838384,0.00971717171717172,0.0116161616161616,0.0119393939393939,0.011959595959596,0.0135959595959596,0.0076969696969697,0.0146464646464646,0.0162626262626263,0.0168686868686869,0.0212929292929293,0.0237171717171717,0.0288484848484848,0.0331919191919192,0.0437373737373737,0.0455959595959596,0.0465858585858586,0.00775757575757576,0.0492323232323232,0.00644444444444444,0.00731313131313131,0.00935353535353535,0.0102828282828283,0.315272727272727,219.64740153549
