%IncMSE,IncNodePurity,varnames,midpoints
24.1471388535483,501699.3247315097,"-Inf to
-10.7",-Inf
3.453172211367287,3185.7364258643315,"-6 to
-5.7",-5.85
3.1486462147697103,4933.017104074367,"-5.7 to
-5.4",-5.55
3.4568669362327054,4425.772057235117,"-5.4 to
-5.2",-5.3
3.4010881617045685,1707.6933522938293,"-5.2 to
-5",-5.1
5.139956063019589,2619.039645198172,"-5 to
-4.8",-4.9
3.802471247256732,6438.212040082612,"-4.8 to
-4.6",-4.7
3.720890789662107,5421.428539724992,"-4.6 to
-4.4",-4.5
1.6093354395664334,3186.193815433615,"-4.4 to
-4.2",-4.3
4.164258794727762,7178.082056332872,"-4.2 to
-4",-4.1
6.196744543448143,8247.261871283632,"-4 to
-3.8",-3.9
17.626694610014237,139752.34977551037,"-10.7 to
-9.3",-10
3.7026922467421444,8080.599303836385,"-3.8 to
-3.6",-3.7
2.3867956329764333,2306.5312346240266,"-3.6 to
-3.4",-3.5
3.8868032252706497,4698.192841467996,"-3.4 to
-3.2",-3.3
3.772374587964133,5805.55039316207,"-3.2 to
-3",-3.1
3.5577733191846326,4887.36834560477,"-3 to
-2.8",-2.9
4.992972689775093,7055.837043869329,"-2.8 to
-2.6",-2.7
3.836096822432908,5656.0849464722005,"-2.6 to
-2.5",-2.55
3.996506672554673,7850.88682218916,"-2.5 to
-2.4",-2.45
1.1251469486176233,4511.2195330636805,"-2.4 to
-2.3",-2.35
3.229619625226422,4094.653050100818,"-2.3 to
-2.2",-2.25
15.543784513765834,68090.74946852236,"-9.3 to
-8.5",-8.9
2.7288234536115685,3055.8607585754526,"-2.2 to
-2.1",-2.15
2.5694142851998985,2972.317740331351,"-2.1 to
-2",-2.05
4.006635896966158,5410.99027961167,"-2 to
-1.9",-1.95
4.102340929355321,3383.763998813355,"-1.9 to
-1.8",-1.85
5.569998600401064,11404.323630607514,"-1.8 to
-1.7",-1.75
3.922972791558403,5633.963771504409,"-1.7 to
-1.6",-1.65
4.5855020039120165,8986.95815147346,"-1.6 to
-1.5",-1.55
3.663160395586946,8343.431553922874,"-1.5 to
-1.4",-1.45
4.518458887532155,8442.141591482852,"-1.4 to
-1.3",-1.35
4.0840945315511785,22900.076365937468,"-1.3 to
-1.2",-1.25
15.446179258533293,75177.10606766358,"-8.5 to
-7.9",-8.2
4.090032684351575,26740.768109247456,"-1.2 to
-1.1",-1.15
5.934571118924688,68645.24378040404,"-1.1 to
-1",-1.05
5.088203443460337,62429.42374443725,"-1 to
-0.9",-0.95
4.596313606392414,48178.578630223834,"-0.9 to
-0.8",-0.85
6.183412332758476,72222.75583531216,"-0.8 to
-0.7",-0.75
6.001625644673679,71129.47173847398,"-0.7 to
-0.6",-0.65
6.642617781502924,88513.59988141344,"-0.6 to
-0.5",-0.55
3.500653827565232,13118.093446401377,"-0.5 to
-0.4",-0.45
3.090901399258072,7625.2123977598985,"-0.4 to
-0.3",-0.35
3.5547432116164375,7854.985305124005,"-0.3 to
-0.2",-0.25
10.583629693078503,32091.53302386693,"-7.9 to
-7.4",-7.65
4.2273491270859624,6126.096592475901,"-0.2 to
-0.1",-0.15
3.6657281944031035,2101.7416336463816,"-0.1 to
0",-0.05
8.343567156604392,14510.152838783164,"-7.4 to
-7",-7.2
6.177363073658755,11105.583033298175,"-7 to
-6.6",-6.8
3.674819963877454,5538.781208870475,"-6.6 to
-6.3",-6.45
4.7222318364081195,6062.813180969632,"-6.3 to
-6",-6.15
13.631840845148677,299162.7702496154,Inf,2
