"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","predicted"
"957","9403",0.88,15.4,19.8,4048,1495,45.4995370373,61.6269504797027
"958","9427",0.92,21.1,26.8,4780,1102,29.7144354131,40.014684951014
"959","9474",0.8,12.2,13.4,2857,1819,76.7645904055,95.1697613304901
"960","9482",0.95,26.9,32.2,6564,891,24.6182223451,25.9527902322453
"961","9483",0.79,12,14.3,2707,1652,86.8000869869,103.080326664626
"962","9500",0.73,9.7,12.3,2008,1675,97.0409366504,134.345954159615
"963","9522",0.8,12.3,13.1,2534,1687,91.9343435212,106.687441840705
"964","9546",0.88,17.5,20.3,3693,1383,54.8657734488,69.9893351183838
"965","9547",0.89,17.7,21.6,4487,1385,48.9180268547,50.4255340551177
"966","9577",0.95,28.4,34.8,5940,798,24.0404131771,29.2582318052632
"967","9599",0.92,22.8,26.5,4753,1140,47.5698879744,39.5149833057951
"968","9627",0.82,13.7,17.6,3373,1566,69.1706226751,79.6857486026545
"969","963",0.9,26.8,29.1,5341,1560,70.4689435535,66.5076493870344
"970","9637",0.77,12.3,13.4,2410,1709,76.8982469875,110.588828017214
"971","9647",0.88,15.9,20.2,3746,1416,76.8605058155,57.822568780226
"972","965",0.9,28.1,30.1,5199,1483,65.3709715272,63.968797312311
"973","9652",0.9,18.5,20.6,4656,1391,28.9306183891,51.5892654113123
"974","97",0.21,2.5,4.7,13,15,68.895616671,63.8551143729347
"975","9725",0.94,16.3,32.2,6410,1076,31.7153075527,33.3773630696406
"976","973",0.92,35.9,38.1,6270,1274,48.7284508198,43.7965687310957
"977","9732",0.9,11.6,25.1,5859,1467,62.4130196021,51.3441848793851
"978","9742",0.95,19.6,37.6,7344,960,32.362991031,28.579506617427
"979","9752",0.96,21.1,41.4,8313,849,20.6998420497,22.7606276473776
"980","9753",0.96,22,42.5,7149,812,31.7170215122,25.4312972717221
"981","9757",0.88,8.8,20.5,6015,1790,65.6671908922,64.1815852498933
"982","976",0.9,28.8,30.7,5486,1523,79.9196208581,64.0262590266859
"983","9769",0.86,10.3,20.7,4969,1596,83.5508485997,68.5466257635514
"984","9786",0.95,18.4,35,6820,1019,39.4199742814,29.7141166787976
"985","9821",0.89,12.8,25,5506,1385,58.728640134,54.123158665222
"986","9837",0.95,21.5,38.5,6690,840,23.1393827701,26.2156842327749
"987","984",0.93,35.1,38.3,6397,1245,46.4085242462,45.2764409332518
"988","9866",0.89,13,24.6,5443,1450,62.3784581092,52.2158695333006
"989","9884",0.96,24.4,43.7,7759,748,24.4438828225,23.1815235293875
"990","9888",0.97,24.7,44.6,8671,707,22.875541727,20.7823145242172
"991","9897",0.97,25.1,46.1,9026,663,19.9489491822,19.9261985486305
"992","9906",0.97,29.5,50.7,7411,525,16.8924996291,21.4913888306982
"993","9914",0.92,15.2,29.3,6077,1234,48.2455544658,38.6931215078037
"994","9929",0.95,19.2,37.5,7104,946,30.1519780491,29.7954245075908
"995","993",0.95,38.7,42.5,7896,1130,31.715248926,30.4258511347942
"996","9930",0.95,19.3,38.1,6465,913,23.6572773269,28.8405484785054
"997","9955",0.84,11,19.4,4707,1591,83.5311374222,78.1652654141901
"998","996",0.84,22.3,23.6,2896,1456,103.4572519376,92.6020962272827
"999","9981",0.94,19.1,35.6,7007,1039,39.3454108444,31.0750713908626
"1000","999",0.77,17.1,18.4,2326,1380,130.9452271322,94.8366732074569
