"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","predicted"
"48","1059",0.72,16.8,17.7,1687,1330,71.20933914,108.41280071775
"49","10595",0.98,38,39,7249,451,5.674115796,3.98798862150417
"50","10618",0.99,48.2,50.9,8288,288,2.719518938,2.74476988627529
"51","10635",0.97,29.9,32.2,7532,608,4.054098959,5.47651728799486
"52","10649",0.98,37,42.2,7501,425,4.336853532,3.3326116157346
"53","10660",0.99,42.5,45.3,8503,349,2.48908502,2.79906372138592
"54","10697",0.97,30.2,33.2,7121,607,5.906936247,4.90693530461486
"55","10710",0.92,13.2,17.4,6127,1483,6.414443876,22.7035289533665
"56","10725",0.88,11.6,14,4766,1750,13.96007694,95.5888061059248
"57","10756",0.98,37.8,39.6,8417,418,2.270835031,3.56104626197295
"58","10761",0.98,41.7,44,7523,355,1.783155185,3.11214689376695
"59","10765",0.99,48.8,51.3,8817,282,2.033866507,2.90981356620629
"60","10782",0.97,28.3,31.6,6744,642,4.320460046,5.59427537145366
"61","10811",0.99,45.2,48.5,7889,315,2.510598734,2.35951813039266
"62","1084",0.93,47.5,48.2,4932,983,12.87691495,20.6014169005943
"63","10844",0.98,39.3,42.6,7825,394,2.570579414,3.17555457955219
"64","10859",0.99,49,52.2,7912,278,2.430977675,2.4535493997285
"65","10868",0.96,25,28,6586,781,8.384974145,7.42226604105863
"66","10876",0.98,32.4,34,7837,529,2.713176717,4.01537114414317
"67","10940",0.91,20.7,21.9,5408,1399,43.0292315,35.1875389867441
"68","10944",0.92,23.2,25,5258,1262,33.48806022,31.2124992790714
"69","10951",0.94,29.3,31.2,6479,1022,22.40650414,15.8647034037382
"70","10958",0.95,32.1,34.2,6517,904,11.0542179,14.3025377523336
"71","10979",0.88,21.6,22.9,4066,1458,54.82275232,69.2936322517677
"72","10981",0.85,17.2,20.1,3920,1460,80.26267518,80.1352035393643
"73","10994",0.81,15,16.6,3297,1720,110.3832059,95.4412440019817
"74","11002",0.92,27.6,29.2,5253,1145,31.58543883,36.6901317779005
"75","11020",0.94,25.2,28.1,5822,1086,26.94885368,20.550914567035
"76","11022",0.95,32.7,35,5968,982,28.02252791,18.9429092899207
"77","11029",0.85,17.7,19.3,3707,1583,96.05783605,81.4321321247814
"78","11032",0.95,31.1,33.4,7085,956,13.5827438,13.7394042034826
"79","11042",0.96,37.9,40.8,7375,772,9.326470594,8.15320086748493
"80","11047",0.97,43.1,46.6,8010,608,5.992495788,5.54064634071084
"81","11059",0.95,35.5,39.4,7081,783,6.451647719,10.5855289031957
"82","11063",0.91,20,23.3,5012,1250,39.66249069,27.1985051201884
"83","11075",0.9,14.3,24.5,5001,1480,34.34597053,38.0569811000019
"84","11080",0.93,16.4,27.7,5317,1297,25.99486518,28.5590066069022
"85","11087",0.93,17.4,29,5656,1231,27.6019078,26.6628922111766
"86","11090",0.93,19,31.4,5999,1102,6.972253396,18.1747811820984
"87","11097",0.95,20.4,34.3,6740,1027,7.227031472,15.0918654712904
"88","11113",0.82,9.3,15.7,3588,1802,122.7339868,136.971259220419
"89","11136",0.95,21.9,27.5,7462,1067,17.33953089,12.8709306945133
"90","11177",0.94,18.4,28,5916,1173,40.89383154,20.2336699185629
"91","11183",0.95,18.6,29,6271,1125,31.79623787,15.8221874834147
"92","11188",0.95,22.5,35.3,7385,1082,13.57927062,14.5226705980992
"93","11198",0.96,24.5,36.6,7666,877,10.77154107,8.98300328022648
"94","112",0.74,6.6,8.7,2856,1947,164.2394035,149.10414692411
"95","11207",0.86,11,17.8,4301,2081,158.9527653,118.576471330355
"96","11257",0.85,11.6,18.8,4217,1692,127.5369586,80.1848341331488
"97","11261",0.87,12.5,25,4923,1416,42.98564262,48.7041335848681
"98","11268",0.93,15.1,27.2,5999,1248,18.73770319,23.3244271289588
"99","11271",0.94,17.7,31.7,7156,1147,12.52416924,14.3402479344671
"100","11277",0.94,19.5,34.5,6331,972,7.242717978,13.2486771272146
"101","11346",0.96,21,38.9,6191,821,4.903440708,8.97250617602945
"102","1136",0.94,44.6,47.5,6415,1021,21.62426141,17.8429674934252
"103","1137",0.95,45.4,48.6,6715,986,18.83157003,15.9075460117378
"104","11378",0.94,21.2,29.4,6967,1186,10.1373102,17.0175233580024
"105","11397",0.89,14.1,18.8,4642,1600,66.2163221,52.5066023891568
"106","11416",0.94,17.8,27.9,5854,1133,29.74310438,23.4612314767494
"107","11421",0.94,22.2,29.8,5734,1203,12.55154407,32.4295675709955
"108","11437",0.95,23.5,33.5,7162,1034,13.41188233,13.0868612637306
"109","11451",0.74,7.6,11,1889,1696,149.5976029,142.727992959128
"110","11454",0.88,14.2,22.7,4739,1608,93.45768411,48.9913929020925
"111","11464",0.93,16.8,28.4,5825,1223,31.14273675,23.9094467293562
"112","11486",0.96,26,39.6,7407,884,10.30785012,9.55462880836332
"113","11491",0.97,29.6,45.9,8023,679,6.517863293,6.01659438267671
"114","1151",0.8,27.6,29.5,2204,1173,85.07086688,68.0183885155358
"115","11527",0.96,26.7,38.8,7634,839,4.717083452,9.61046224263941
"116","11587",0.96,29.6,41.4,8185,765,6.432631291,7.23149383128131
"117","11589",0.8,10,14,3412,1903,150.2162676,124.242192066388
"118","11590",0.8,10,12.6,3316,1986,157.3826932,132.309269584495
"119","11608",0.91,19.1,21.4,4959,1415,50.92778328,37.1526333704989
"120","11613",0.92,32.2,35.4,4858,1119,10.12275381,31.9179291000167
"121","11620",0.93,34.4,36.2,6651,1231,17.61423538,28.2440710556467
"122","11629",0.94,36.6,39,6140,982,13.10580469,18.7329694558042
"123","11633",0.95,42,45.8,6192,824,10.27438799,11.1046266325531
"124","11638",0.8,11.5,14.9,3237,2025,100.7493315,119.121120108811
"125","11642",0.82,20.6,22.1,2554,1279,72.95848817,80.5521427626919
"126","11651",0.92,25.8,27.6,5271,1260,59.94094085,34.9672876471501
"127","11658",0.93,29.2,30.8,5762,1185,52.59404295,30.3289436494238
"128","11659",0.94,31.5,33,6193,1136,36.6366793,23.9700974985393
"129","11665",0.87,19.8,20.8,3420,1330,97.97861073,82.9503645856578
"130","11680",0.96,39.8,42.1,7228,881,16.00543935,10.23543497794
"131","11683",0.96,43.2,45.2,7965,776,8.853972763,7.14283448980838
"132","11708",0.94,32.1,34,5808,1099,33.39582643,27.9430718337487
"133","11711",0.94,27.3,29.5,5836,1144,51.08547667,27.7010752547205
"134","11730",0.96,40,43.4,6064,792,7.196099124,8.80662255914292
"135","11734",0.85,16.5,17.9,2890,1339,111.96935,84.6259863749032
"136","11735",0.88,21.4,23,3436,1318,86.11172054,69.2266816623156
"137","11739",0.77,15.1,16.4,1587,1244,151.5727873,87.9071888331492
"138","11765",0.94,36.9,38.8,6659,1040,20.61016341,17.3875533399983
"139","11784",0.85,23.3,24.8,3214,1232,90.59274035,66.0348328778693
"140","11791",0.91,29.2,31.1,5100,1259,32.07811849,39.2389490480956
"141","11803",0.95,41.1,43.9,6673,913,18.54715107,13.7377777277138
"142","11805",0.95,40.6,43.4,6026,883,8.449982407,17.4777395895019
"143","11823",0.96,48.4,51.5,6822,709,5.069639861,6.74089458539992
"144","11836",0.8,19.6,20.4,2870,1305,96.63154771,85.4136142347076
"145","11851",0.93,34.2,35.8,5663,1119,45.05800186,24.6718348570031
"146","1186",0.94,48.6,50.6,4865,955,12.18036338,14.6636356744756
"147","11862",0.94,36.4,38,7363,1092,16.51047995,16.856154013463
"148","11864",0.95,37.3,38.7,5876,1016,43.41292474,20.019766812016
"149","11883",0.86,12.8,24,3785,1644,16.65374387,66.0730026897782
"150","11885",0.93,20.7,37.7,5020,998,8.645837573,22.1868656642815
"151","11922",0.978429,41.11106,67.58119,6475.974048,411.864288,2.144783719,4.76149818577627
"152","1195",0.8,30.2,30.7,2059,1117,86.82477166,60.0494261822472
"153","11995",0.97,31.6,54.7,7261,594,6.901868325,5.05945011467804
"154","12",0.85,11.4,14.1,4839,2086,132.9761469,137.422062626578
"155","12028",0.94,22.3,40.1,5972,934,13.86707695,14.8461958127468
"156","12033",0.95,23.8,42.1,6668,842,8.803984629,13.6954375392008
"157","12092",0.975165,36.1234,60.5387,7419.860473,500.083572,4.404775263,4.18949595253498
"158","12117",0.88,11.8,20.1,3691,1704,43.31789076,86.8976825303349
"159","12125",0.95,24.8,41.7,6374,851,10.92905852,13.1969491015606
"160","12161",0.92,17.4,27.9,5118,1229,14.48116716,28.5704769239789
"161","12177",0.93,17.4,31.1,6421,1287,17.67882989,24.5549899281355
"162","12180",0.94,18.6,36.3,6163,1106,24.91480027,16.0725061951269
"163","12181",0.94,19,36.9,6760,1102,16.25355743,15.9649329474205
"164","1219",0.92,35.8,36.8,5792,1276,58.51119261,40.7679516375292
"165","12190",0.95,21.2,39.7,7726,1067,10.0335306,12.2447742872199
"166","12191",0.94,21.3,39.6,7267,1009,8.588770399,13.8708857057448
"167","12197",0.96,24.1,43.4,7563,836,8.526781868,9.8978639259975
"168","1220",0.79,21.5,22,2010,1205,119.6786276,60.0284787785178
"169","12203",0.97,28.1,50.7,7196,663,5.559556478,5.85827037536065
"170","12229",0.96,22.6,41.6,6873,891,11.24242934,11.705938443267
"171","1224",0.91,34.8,37.1,5685,1295,44.75502581,43.3017624487309
"172","12266",0.92,15.1,28,6243,1380,23.56502896,28.0217405550176
"173","12289",0.96,25.6,44.9,7657,759,3.282469138,8.06807969528221
"174","12310",0.92,16.2,30.2,5476,1291,45.15421318,27.7644851023743
"175","12327",0.96,26.4,46.4,6338,731,5.070977484,7.24306374502291
"176","12330",0.97,27.3,47.5,7885,714,7.126984701,6.90550286000336
"177","12337",0.97,28.5,49.7,7727,656,3.467398991,5.65853499165996
"178","1235",0.93,40.6,44.4,6375,1064,24.94822842,21.6804263082966
"179","12350",0.980951,36.41956,64.80816,8917.930625,468.59189,3.355026495,4.32891371245182
"180","12354",0.91,15.7,31.3,5164,1277,38.33744995,33.2516918742215
"181","12373",0.97,27.4,48.2,7262,735,9.322134531,6.69581825891208
"182","1243",0.79,21.9,23.5,2466,1330,119.6877333,90.7399381765354
"183","12445",0.97,38.9,52.7,7089,663,5.621805328,5.87991263134986
"184","12458",0.92,26.5,37.4,5092,1077,14.69768031,23.2706041733228
"185","12474",0.95,34.6,49.3,6133,783,9.791200196,11.2869395854781
"186","12483",0.96,37.3,50.7,6806,763,6.058052106,7.65133261624179
"187","12491",0.97,44.7,60.1,6284,587,6.393187224,4.65332386753038
"188","12492",0.97,44.6,59.2,5975,590,4.161330259,6.77340145670025
"189","12514",0.94,30.7,44.6,4495,865,15.65337058,18.0272770299781
"190","12522",0.94,34.9,48.3,5110,795,9.935275105,10.8670954510876
"191","12524",0.94,35.6,47.6,4927,793,6.411111798,13.626986305703
"192","12541",0.97,45.8,61.6,6162,562,4.994190432,5.89895009417885
"193","12550",0.67,9.5,13.9,1899,1377,135.1647684,127.679046450377
"194","12580",0.92,20.6,30.2,6141,1299,21.58062864,29.0013339850847
"195","12582",0.75,9.3,12.4,2139,1705,141.9752073,139.033444822875
"196","12592",0.7,7.6,12.2,1869,1562,146.4128662,138.712924118514
"197","12613",0.92,24,34.4,5257,1137,41.9854857,28.441409371606
"198","12616",0.93,22.6,28.7,6668,1221,9.538140868,19.0485580553805
"199","12620",0.93,25.2,35,5777,1119,15.49212596,30.2533194088726
"200","12633",0.94,30.7,41.7,5907,922,7.942023673,17.8736519088728
"201","1264",0.79,23.3,24.5,2642,1370,91.49516917,91.1909243698759
"202","12643",0.77,9.9,16.1,2975,1644,129.5285159,121.022805463601
"203","12662",0.89,23,32.2,4040,1182,43.77574145,53.2231053346766
"204","12682",0.94,32.5,44.6,5443,878,20.6126767,15.8936194129547
"205","1270",0.9,35.2,37.4,5242,1224,55.66287531,46.0105448380498
"206","12713",0.91,22,31.6,4836,1265,62.9146519,38.564452720202
"207","12752",0.83,14,20.5,2948,1438,41.51883825,86.802887289595
"208","12774",0.88,15.7,22.5,4149,1630,64.00026532,61.678603853482
"209","12775",0.95,32.5,46.5,6197,852,14.67996746,13.5446571086871
"210","12777",0.95,34,46.4,6201,827,6.643591732,12.8576006778854
"211","1278",0.82,53.8,54.4,1970,688,51.12074154,43.1745575641013
"212","1279",0.93,52.3,53,5209,996,49.7116004,19.0148885763532
"213","12812",0.92,27.7,39.7,4521,960,13.59700692,22.2002259080834
"214","12819",0.94,29.3,41.1,5631,1011,13.63532297,20.6852266657035
"215","12823",0.94,30.9,42.8,5239,911,14.75228652,17.9411608051708
"216","12851",0.91,19.7,29.1,4850,1362,82.76275263,42.9468717934988
"217","1286",0.86,29.3,30.3,4197,1450,83.11381495,60.4142211217412
"218","12860",0.92,24.1,32.2,5849,1184,18.23362107,37.0715976714066
"219","12907",0.85,14.1,21.3,3377,1451,90.53749802,80.2356679356272
"220","12908",0.94,28.4,38,5913,981,15.6148592,19.9590572339478
"221","12909",0.91,27.6,37.8,4350,899,37.71257931,23.6350535250721
"222","12920",0.95,33.6,46.2,6827,840,13.1686486,13.1360822626576
"223","12943",0.91,23.2,32.7,4395,1194,42.77825628,37.3947018889763
"224","12958",0.93,27.4,39.2,5332,1059,20.54369902,21.5898622363521
"225","12983",0.84,14.6,23,3542,1476,107.7413433,70.3839776881844
"226","12993",0.92,21.2,29.7,5766,1328,40.33721543,33.8639628717375
"227","13",0.85,11.4,12.6,4384,2020,156.6279204,150.982524468574
"228","13045",0.95,30.3,43.3,6002,910,26.16708561,13.8830707191577
"229","1305",0.96,66.5,69,8074,785,8.892033087,8.04483094120364
"230","13071",0.89,17,25,3860,1299,67.25335877,47.8295794914341
"231","13077",0.72,9.7,18.3,1517,1391,137.0952486,123.581181580623
"232","13079",0.84,19.2,28.3,2823,1159,64.72719084,59.9380408554372
"233","13109",0.95,33.8,46.9,5701,810,16.97052062,12.1529052261314
"234","13110",0.86,16.1,26,2875,1309,50.97109155,76.0954363385446
"235","13113",0.95,36,48.9,5313,759,6.311477048,12.6626980130004
"236","13114",0.96,38.5,53.4,5943,705,14.07814285,8.87085874957937
"237","13133",0.92,20.8,29.4,5037,1308,65.14295822,33.7524907818231
"238","13149",0.93,24.1,34,5797,1172,43.28848808,26.1169319249005
"239","13156",0.95,26.2,35.8,6781,1015,12.34641109,15.3078900724235
"240","13173",0.84,13.5,20.9,2670,1410,122.0257298,71.6691562151814
"241","13189",0.95,31.7,45.8,5967,868,23.22925358,14.5681032960241
"242","1321",0.89,40.9,42.6,4086,1220,59.70640014,49.0797288333009
"243","13221",0.74,10.7,19.3,1643,1379,115.198517,114.545849630091
"244","13235",0.93,28.2,41.4,4462,939,42.13390911,16.4684897790311
"245","13248",0.95,32.5,46,5909,868,10.45699091,18.1723888263223
"246","13256",0.96,36.5,50.7,5927,765,11.72649399,8.26309268799046
"247","13263",0.85,18.3,28.3,2750,1131,45.9329196,61.1938711021136
"248","13273",0.86,22.3,24.6,3472,1514,27.9070038,80.3659723894248
"249","13281",0.91,28.6,30.2,5215,1302,26.52989255,41.7207663904157
"250","13285",0.93,31.6,34.2,5465,1169,30.19394821,37.4311462150949
"251","13286",0.93,30.4,32.7,5310,1169,24.3134289,37.4693424083737
"252","13289",0.93,25.8,28.6,5270,1270,45.67624137,36.3487461405583
"253","13307",0.95,42,45.7,6198,825,10.1276714,10.9151725384941
"254","1331",0.93,47,48.8,5702,1094,10.21038831,27.5729013074914
"255","13351",0.95,39.5,41,6968,907,13.34225077,13.2012075566601
"256","13379",0.94,30.7,32.2,5605,1219,65.8252872,30.3871867479817
"257","13382",0.94,32.8,34.9,5878,1088,30.24456937,27.2591048343168
"258","13392",0.95,36.1,38,7483,1036,12.50050264,15.8162490210407
"259","134",0.88,12.3,14.7,7108,2009,161.6135768,90.0811125809466
"260","13407",0.85,16.5,18.5,3442,1550,119.2957888,85.0339402815506
"261","13409",0.86,17.7,19.7,3309,1482,110.3206178,78.3706061332002
"262","13414",0.89,22.5,24.5,4571,1370,75.68861157,45.636111321569
"263","13431",0.92,29.5,31.8,6592,1224,23.67544221,25.6342545741363
"264","13475",0.87,19.1,20.7,4382,1597,96.45743138,62.3297767259753
"265","13489",0.75,11.9,12.8,2065,1367,150.6473412,107.779681388938
"266","13492",0.91,25.6,27.5,6310,1441,48.48570797,29.2326009162097
"267","1359",0.82,34.2,35.5,2592,1135,70.08603592,59.766603116052
"268","1375",0.88,32.5,33.2,3800,1334,80.09978451,61.5913067752783
"269","1376",0.9,35.5,36.8,5405,1435,71.2835354,45.6506166785474
"270","1378",0.9,38,38.9,4409,1200,63.66677429,41.0013770747954
"271","1387",0.92,38.7,40.4,5761,1174,49.86804027,35.0989085053336
"272","1398",0.93,47.7,49.6,5957,1076,39.94417093,18.7235082833958
"273","1408",0.8,22.4,23.3,2540,1317,95.6817487,91.9442854807823
"274","1424",0.87,35.5,36.6,3597,1341,71.89060055,70.5173969263387
"275","1436",0.69,20.2,21.1,1259,1114,80.48626049,79.5894368510164
"276","1452",0.93,53.3,55.3,4962,964,24.42095114,23.9684574889706
"277","1462",0.91,14.3,15.9,5209,1415,13.04244418,35.3800381920439
"278","1482",0.97,27.9,33.3,7264,609,5.953252952,5.63405647852019
"279","149",0.69,7.2,9.5,1728,1575,143.5549797,139.590721769029
"280","150",0.69,7.2,9.3,1795,1718,142.7741361,142.775756260597
"281","1509",0.94,19.6,24.7,6360,1014,9.449807807,14.1859495321486
"282","1517",0.94,17.5,20.2,5813,1149,9.16246604,18.6202746064997
"283","1537",0.97,25,29.6,7559,699,6.104087439,8.344521988658
"284","1538",0.89,11.5,13,5719,1872,14.40285217,103.366695467797
"285","1586",0.96,24.1,28.5,7351,737,5.108533539,7.37644077594345
"286","1627",0.97,24.5,29,8393,733,4.150319579,7.77187196419703
"287","1629",0.97,26.9,30.9,7000,681,10.06486978,6.31181840970074
"288","1633",0.91,13.6,15.5,6048,1569,10.56210655,34.5655218588091
"289","1634",0.97,26.4,33,7573,650,5.066552597,6.93607219708041
"290","1635",0.97,28.6,32,7947,624,4.802073692,5.15167182834981
"291","1644",0.91,13.4,17,5452,1500,14.23667343,35.7864074353419
"292","1655",0.96,19.3,24.3,7610,922,4.115817214,9.25052895548814
"293","1680",0.98,28.6,34.7,8079,567,4.856700934,4.05327713172302
"294","1683",0.98,28.9,34.8,8282,553,4.298689815,4.15393386152649
"295","1686",0.98,31.7,37.7,7748,479,3.875869335,3.73863470759455
"296","1687",0.977504,31.19606,39.05494,7128.705103,463.25299,2.547214815,4.35810112899465
"297","1690",0.92,16.1,19.4,6146,1324,14.07642491,26.501129580373
"298","1701",0.91,13.6,15.3,7532,1495,17.52340177,23.7965035040202
"299","1703",0.93,14.2,16.8,8231,1380,8.915481662,23.3554408801955
"300","1714",0.95,19.6,23.6,6839,912,5.873724125,11.6260761331899
"301","1718",0.86,9.8,11.6,5877,1939,162.1144898,150.971093565247
"302","173",0.81,9.8,13.2,3525,1903,138.5907411,135.824044133449
"303","1751",0.95,17.2,19.7,8422,1089,6.007888878,10.5168761579806
"304","1763",0.97,21.5,25.5,9313,784,3.813408095,7.7617350674922
"305","1779",0.97,26.7,32.7,8850,630,5.216759449,5.69890212335415
"306","179",0.84,11.8,16.1,3782,1773,83.69016639,89.0551157846407
"307","1794",0.91,13.3,17.4,6642,1436,29.02111991,34.8919143585096
"308","1810",0.96,22.4,26.9,7136,772,5.132226764,8.10223627237416
"309","1842",0.93,16,20.5,6948,1211,21.49720579,14.5569830167151
"310","186",0.36,3.4,6.8,263,376,71.01915342,76.0327115642784
"311","1865",0.97,24.8,30.4,9167,702,5.276490966,6.31763866003072
"312","1866",0.97,24.8,31.5,9014,694,5.24423938,5.71008456687964
"313","1876",0.976482,29.05021,35.44459,7988.707606,525.182398,3.5622594,4.2461474101021
"314","1900",0.96,22.8,27.1,8457,792,6.78072418,7.54934973297112
"315","1902",0.97,25.3,28,7553,729,11.9667255,7.63989175487042
"316","1924",0.98,29.8,36.4,7984,507,3.302242377,4.01657084018712
"317","1941",0.94,18.8,21.9,7564,1111,11.13473039,14.1882644397288
"318","1945",0.95,21.1,25.6,6927,951,9.942658452,11.3090273133397
"319","196",0.69,5.1,9.7,1553,1410,131.5041262,141.261208504836
"320","1964",0.97,27.4,31.4,8306,693,3.976866623,6.62286699804818
"321","1965",0.97,27.5,33,7642,682,9.171102418,6.45394519309487
"322","1981",0.92,17.6,21.2,6739,1266,20.37465542,21.8216077992224
"323","1983",0.92,16.8,21.3,6570,1301,21.03214989,21.8660518251654
"324","199",0.57,4.2,5.7,569,807,125.4316445,106.25813398578
"325","1996",0.94,17.3,21.7,6894,1186,27.21050337,15.4031092676534
"326","1999",0.94,18.6,22.3,6454,1107,8.460775433,13.8964269189577
"327","2021",0.84,8.3,11.9,5174,2131,172.4108903,154.986185388522
"328","2022",0.85,9.2,12.3,5134,1987,161.3184528,153.317824450927
"329","2027",0.83,10.3,12.7,5172,1894,168.4589719,154.28871327043
"330","2048",0.81,7.6,9.6,4913,2172,171.2305542,148.828944636928
"331","205",0.79,6.9,12.2,3158,2011,166.0801621,151.417092752364
"332","2062",0.95,22.4,26.9,7307,878,5.325422476,12.5156245632706
"333","2065",0.96,24.6,29.2,6927,768,4.927680712,7.04588946794799
"334","2073",0.82,9.5,13.3,4680,1954,163.5956991,146.593108063854
"335","2075",0.88,12.5,15.2,5844,1674,110.9079544,74.6801356122836
"336","2076",0.87,11.8,15.3,5540,1658,115.9193462,82.4559099332023
"337","2077",0.9,12.4,15.8,6370,1620,60.31485029,48.8535515697446
"338","2096",0.87,9.7,12.6,5956,1935,166.4513708,142.731383581214
"339","2113",0.96,25.9,31.4,7157,701,4.872600835,7.24589830622084
"340","2121",0.87,11.9,14.9,5479,1750,110.8952012,94.1581689637172
"341","2171",0.85,10.3,13.4,5318,1845,163.9303471,133.263239686372
"342","2173",0.88,11.4,13.9,5915,1790,157.2081582,90.1562501557965
"343","2180",0.93,15.3,19,7781,1407,19.17441253,21.2080613842954
"344","2183",0.94,18,21.8,7376,1168,18.22030633,15.7131986536902
"345","2190",0.94,19.1,23,8399,1146,12.83943956,13.0669677189134
"346","2216",0.87,10.6,12.9,5248,1801,101.318094,111.522298173795
"347","2223",0.79,7.2,9.5,4543,2243,163.262483,153.331128762305
"348","2231",0.94,17,21,8765,1173,6.674096596,12.8896874317396
"349","2239",0.95,19,23.1,8674,1086,8.688116277,10.7996923601377
"350","2244",0.95,21.4,25.2,8022,958,11.63939094,9.85767798574003
"351","2246",0.95,21.1,25.1,7829,976,10.1107004,11.2484150285382
"352","2260",0.76,6.2,7.9,3490,2075,174.752607,149.86568622896
"353","2263",0.9,12.3,15.9,6362,1615,64.07520993,50.3571956057518
"354","2268",0.93,16,19.5,6894,1341,31.11694174,23.0060040285177
"355","2270",0.93,17.1,20.3,7750,1232,14.13613631,15.3669507712652
"356","2282",0.87,9.9,12.5,5962,1923,167.497505,144.881264966399
"357","2291",0.96,21.7,25.9,8825,939,7.63626479,8.12491768840921
"358","2292",0.96,23.1,27.4,8253,858,10.05267029,7.87864028751637
"359","2315",0.94,16.6,19.2,8307,1219,8.649652752,12.4248881612543
"360","232",0.49,3.7,6.9,473,654,106.0277752,90.8947358745163
"361","233",0.42,3.6,4.9,208,262,82.90964146,80.3267702325363
"362","2337",0.97,24.7,29.4,7678,812,13.72430182,8.96538314879638
"363","2340",0.97,24.7,29.6,8612,779,8.892571516,6.75927467774751
"364","2350",0.91,12.2,15.8,6503,1649,57.61645762,46.3463382272654
"365","2361",0.61,4.6,8.6,1117,1287,117.3633063,122.60223123979
"366","2375",0.73,5.6,10.1,2116,1716,154.5938057,145.842960335114
"367","2377",0.44,3.1,6.6,241,414,84.50946925,78.9324567531735
"368","2384",0.79,6.8,12.7,2825,1883,154.5993614,154.767542671642
"369","239",0.74,6.6,11.3,2561,1943,137.5701221,149.232244372998
"370","2407",0.84,9.6,17.8,4111,1806,106.2642318,129.822604924679
"371","2409",0.86,9.4,18.5,5098,1792,96.73083081,109.217473576527
"372","2426",0.91,14.2,25.7,5919,1369,17.19236509,32.9154297770936
"373","2442",0.94,17.7,33.2,5974,1033,8.159646251,16.9354932235226
"374","2453",0.85,7.8,21.7,4692,1674,106.7217272,113.705387463881
"375","248",0.34,2.6,5.4,125,169,49.62636907,64.7254495517959
