"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","Min","Median","Q1","predicted"
"208","12774",0.88,15.7,22.5,4149,1630,64.00026532,-1813.34,-93.4155,-383.019,75.2332415552942
"209","12775",0.95,32.5,46.5,6197,852,14.67996746,-2139.95,-11.0676,-124.8495,15.7612437871723
"210","12777",0.95,34,46.4,6201,827,6.643591732,-1817.33,-10.54595,-102.14,9.88131921306903
"211","1278",0.82,53.8,54.4,1970,688,51.12074154,-2159.15,0,-66.559525,43.1074919804561
"212","1279",0.93,52.3,53,5209,996,49.7116004,-2144.91,-5.302585,-172.59675,39.6329413529993
"213","12812",0.92,27.7,39.7,4521,960,13.59700692,-1442.48,-14.4924,-138.466,15.9931705462403
"214","12819",0.94,29.3,41.1,5631,1011,13.63532297,-1041.93,-17.2739,-151.341,13.6006561092559
"215","12823",0.94,30.9,42.8,5239,911,14.75228652,-1465.62,-13.46385,-133.5045,15.4679869374221
"216","12851",0.91,19.7,29.1,4850,1362,82.76275263,-1950.35,-65.19095,-333.524,72.2239892882566
"217","1286",0.86,29.3,30.3,4197,1450,83.11381495,-2072.48,-23.8138,-340.178,80.0164310919266
"218","12860",0.92,24.1,32.2,5849,1184,18.23362107,-1480.86,-40.775,-222.111,25.7489740644969
"219","12907",0.85,14.1,21.3,3377,1451,90.53749802,-1900.18,-107.734,-447.584,101.570584534868
"220","12908",0.94,28.4,38,5913,981,15.6148592,-2086.93,-18.96835,-165.32025,20.2746840518985
"221","12909",0.91,27.6,37.8,4350,899,37.71257931,-2579.61,-8.883855,-128.29275,30.9008961967752
"222","12920",0.95,33.6,46.2,6827,840,13.1686486,-2090.34,-10.28875,-118.41275,14.185346284502
"223","12943",0.91,23.2,32.7,4395,1194,42.77825628,-1339.51,-32.2551,-230.7885,37.5055526811212
"224","12958",0.93,27.4,39.2,5332,1059,20.54369902,-1564.37,-17.6042,-155.394,20.7954369002075
"225","12983",0.84,14.6,23,3542,1476,107.7413433,-1735.72,-92.04295,-416.277,102.367484732129
"226","12993",0.92,21.2,29.7,5766,1328,40.33721543,-1602.21,-57.3787,-273.527,39.907644698665
"227","13",0.85,11.4,12.6,4384,2020,156.6279204,-1680.05,-170.826,-485.62,155.56231506573
"228","13045",0.95,30.3,43.3,6002,910,26.16708561,-2079.76,-15.3469,-151.825,23.3956790969231
"229","1305",0.96,66.5,69,8074,785,8.892033087,-1807.11,-3.30002,-80.192825,8.99118842027814
"230","13071",0.89,17,25,3860,1299,67.25335877,-2092.31,-60.2005,-333.364,69.1272664097959
"231","13077",0.72,9.7,18.3,1517,1391,137.0952486,-2012.12,-93.48555,-484.437,134.08340047778
"232","13079",0.84,19.2,28.3,2823,1159,64.72719084,-1827.88,-45.68175,-287.45175,63.5806001004127
"233","13109",0.95,33.8,46.9,5701,810,16.97052062,-1493.12,-9.49577,-113.7665,15.9934206266671
"234","13110",0.86,16.1,26,2875,1309,50.97109155,-1399.22,-63.61475,-330.1005,55.1525717581585
"235","13113",0.95,36,48.9,5313,759,6.311477048,-1216.73,-7.79115,-91.88805,7.5811509011106
"236","13114",0.96,38.5,53.4,5943,705,14.07814285,-1572.2,-4.71003,-84.181,11.0228904473328
"237","13133",0.92,20.8,29.4,5037,1308,65.14295822,-1617.08,-58.3166,-300.49175,57.5076821416147
"238","13149",0.93,24.1,34,5797,1172,43.28848808,-1626.87,-34.2437,-220.77625,38.2409025787452
"239","13156",0.95,26.2,35.8,6781,1015,12.34641109,-1593.62,-28.8266,-152.046,15.6692849765694
"240","13173",0.84,13.5,20.9,2670,1410,122.0257298,-2028.69,-118.009,-507.92375,121.763289035569
"241","13189",0.95,31.7,45.8,5967,868,23.22925358,-2132.93,-12.81605,-139.40175,21.3279861113879
"242","1321",0.89,40.9,42.6,4086,1220,59.70640014,-1654.93,-10.8948,-232.915,55.2005888756746
"243","13221",0.74,10.7,19.3,1643,1379,115.198517,-2074.37,-100.16,-427.8635,116.893747274287
"244","13235",0.93,28.2,41.4,4462,939,42.13390911,-1917.74,-15.6439,-161.782,33.2720356523597
"245","13248",0.95,32.5,46,5909,868,10.45699091,-1285.42,-10.5125,-114.904,11.078607384152
"246","13256",0.96,36.5,50.7,5927,765,11.72649399,-1452.52,-6.757395,-93.64005,10.6212115401292
"247","13263",0.85,18.3,28.3,2750,1131,45.9329196,-1903.59,-36.10265,-244.93625,51.545674879108
"248","13273",0.86,22.3,24.6,3472,1514,27.9070038,-1296.16,-45.9807,-275.152,36.2598494505161
