%IncMSE,IncNodePurity,varnames,midpoints
18.07495693248561,327966.6939390046,"-Inf to
-8.2",-Inf
5.232695502125437,5150.539712156844,"-4.4 to
-4.2",-4.3
5.303758026227752,4298.991906303999,"-4.2 to
-4",-4.1
4.446116575183852,4401.853779107515,"-4 to
-3.8",-3.9
2.18943697392705,3252.232508442259,"-3.8 to
-3.6",-3.7
4.063624322345964,2000.4814150806637,"-3.6 to
-3.4",-3.5
2.2187791307513747,2771.8749577741296,"-3.4 to
-3.2",-3.3
2.6456459735704816,2843.309594203802,"-3.2 to
-3",-3.1
3.4940398468685454,1985.1054688215238,"-3 to
-2.8",-2.9
3.2599523083010014,2516.8481913853466,"-2.8 to
-2.6",-2.7
2.699155575597025,2592.713055959636,"-2.6 to
-2.4",-2.5
21.2632310691598,530831.4857268922,"-8.2 to
-7.1",-7.65
4.259571849908554,1783.9623110551752,"-2.4 to
-2.3",-2.35
3.4818598745995666,1803.6799040576848,"-2.3 to
-2.2",-2.25
1.9235544828973417,2202.030643015681,"-2.2 to
-2.1",-2.15
5.386833852236336,1949.628451845259,"-2.1 to
-2",-2.05
4.434127371010139,2011.5681054614968,"-2 to
-1.9",-1.95
5.815801418294594,2421.7890889891573,"-1.9 to
-1.8",-1.85
2.7335511090399858,2157.6773698123247,"-1.8 to
-1.7",-1.75
3.852567508471629,1931.2263097953362,"-1.7 to
-1.6",-1.65
1.8512297329489986,2273.6130635116374,"-1.6 to
-1.5",-1.55
5.21238114056597,2468.2402256750825,"-1.5 to
-1.4",-1.45
18.339437714996574,404309.94897912105,"-7.1 to
-6.4",-6.75
2.1583771988845846,3759.966510816944,"-1.4 to
-1.3",-1.35
2.9267394099819795,4745.339917006821,"-1.3 to
-1.2",-1.25
3.182136869671987,4762.873858372767,"-1.2 to
-1.1",-1.15
8.568235944724716,5175.511204703399,"-1.1 to
-1",-1.05
9.22423607108296,4158.895439126514,"-1 to
-0.9",-0.95
9.961801522504132,10681.250013165969,"-0.9 to
-0.8",-0.85
6.5749548662682,23409.348052027406,"-0.8 to
-0.7",-0.75
10.918967764505817,46604.01862081203,"-0.7 to
-0.6",-0.65
9.239904592643091,21529.267813894843,"-0.6 to
-0.5",-0.55
11.23915337306496,80067.70730210643,"-0.5 to
-0.4",-0.45
13.384028051505812,131430.4863126057,"-6.4 to
-5.9",-6.15
10.607454958595582,141498.8880045709,"-0.4 to
-0.3",-0.35
8.662917489520419,135168.97333468965,"-0.3 to
-0.2",-0.25
5.322456769965516,24682.09382088611,"-0.2 to
-0.1",-0.15
5.092839578047872,12554.221198049941,"-0.1 to
0",-0.05
9.921589640456114,46732.44896823847,"-5.9 to
-5.5",-5.7
7.61794508733241,21120.958892446874,"-5.5 to
-5.2",-5.35
7.373176494544831,17934.670617115215,"-5.2 to
-4.9",-5.05
6.7281176180778415,12280.995476177422,"-4.9 to
-4.6",-4.75
6.086130963595732,6914.475585481035,"-4.6 to
-4.4",-4.5
19.614480951630203,742975.7321244873,Inf,2
