%IncMSE,IncNodePurity,varnames,midpoints
18.2986028709576,304442.4230140228,"-Inf to
-8.2",-Inf
2.636171685426016,2513.816713665912,"-4.4 to
-4.2",-4.3
2.3661075305699524,2692.7883844074913,"-4.2 to
-4",-4.1
1.451305819053858,2374.459300232487,"-4 to
-3.8",-3.9
1.3957512582504021,2008.440297693206,"-3.8 to
-3.6",-3.7
4.29631766996941,1670.8775670793993,"-3.6 to
-3.4",-3.5
4.259651921773879,1973.2579925097339,"-3.4 to
-3.2",-3.3
2.8827550919220055,1338.5355647482218,"-3.2 to
-3",-3.1
2.6098663308720966,1740.3521172191483,"-3 to
-2.8",-2.9
2.2508348422216358,1904.1986087342825,"-2.8 to
-2.6",-2.7
1.6640020096733754,1820.3738873129935,"-2.6 to
-2.4",-2.5
18.658275111107535,323057.0474883447,"-8.2 to
-7.1",-7.65
1.7288274711363572,1787.579843623702,"-2.4 to
-2.3",-2.35
2.1021853817087557,1315.0091191683914,"-2.3 to
-2.2",-2.25
2.703062219249743,2127.50875216659,"-2.2 to
-2.1",-2.15
2.197804120255642,1473.4488358755573,"-2.1 to
-2",-2.05
1.7999839364482495,1600.8763847821967,"-2 to
-1.9",-1.95
1.7427988550267353,2268.412800504346,"-1.9 to
-1.8",-1.85
2.8710000914396105,1751.3792357827642,"-1.8 to
-1.7",-1.75
2.968303233775689,1819.3952902832134,"-1.7 to
-1.6",-1.65
1.3862937042747578,1617.8780823087486,"-1.6 to
-1.5",-1.55
2.019674597703022,1548.7073685284113,"-1.5 to
-1.4",-1.45
15.19111449707451,272783.0975428876,"-7.1 to
-6.4",-6.75
3.7020099534055926,1896.4980225926467,"-1.4 to
-1.3",-1.35
2.3128821518740788,2150.419027321899,"-1.3 to
-1.2",-1.25
5.299395630078492,2217.6732616224535,"-1.2 to
-1.1",-1.15
5.655507315090564,2226.5033833000166,"-1.1 to
-1",-1.05
4.902552509139822,4014.126578147644,"-1 to
-0.9",-0.95
9.272897657844448,6173.151203717317,"-0.9 to
-0.8",-0.85
8.887295408873408,13503.493199591943,"-0.8 to
-0.7",-0.75
8.57846742074162,18787.346575015446,"-0.7 to
-0.6",-0.65
5.849161882609518,23692.902081723816,"-0.6 to
-0.5",-0.55
7.4050906775191185,29434.642502982806,"-0.5 to
-0.4",-0.45
11.577415522517017,101243.16897698597,"-6.4 to
-5.9",-6.15
6.720049274048897,64302.40552949344,"-0.4 to
-0.3",-0.35
7.210420122792,71001.27497646278,"-0.3 to
-0.2",-0.25
4.210969809167413,28751.97904908017,"-0.2 to
-0.1",-0.15
4.031322038935818,2471.022274531023,"-0.1 to
0",-0.05
6.6943906763641,30697.189478403623,"-5.9 to
-5.5",-5.7
5.70812371504763,9893.981626085868,"-5.5 to
-5.2",-5.35
4.75273987093361,9213.966088458226,"-5.2 to
-4.9",-5.05
5.515882327844177,7036.393469647831,"-4.9 to
-4.6",-4.75
3.277576678455634,3289.750318598959,"-4.6 to
-4.4",-4.5
16.309394362753217,598938.1233125956,Inf,2
10.601910488451232,8835.854003290415,VSA,VSA
16.874260238401575,15905.727646802025,GSA,GSA
5.561295920775183,32190.13328323523,PLD,PLD
6.758569710497023,3055.8602694339015,LCD,LCD
8.820486325914755,9885.039700677518,Min,Min
5.915865355491458,9158.029163876268,Median,Median
21.38001845410375,774147.7925492075,Q1,Q1
