%IncMSE,IncNodePurity,varnames,midpoints
29.68193919059105,614941.7629222792,"-Inf to
-10.4",-Inf
3.4102351348460846,3282.3464978440093,"-5.7 to
-5.4",-5.55
2.4667129144174207,1931.739447219797,"-5.4 to
-5.1",-5.25
5.683365132102689,2555.563311411884,"-5.1 to
-4.9",-5
5.458628420884305,7686.918734131253,"-4.9 to
-4.7",-4.8
4.395931114525573,5365.464760839072,"-4.7 to
-4.5",-4.6
2.9395388503942383,2199.1362537549926,"-4.5 to
-4.3",-4.4
5.515209103473654,5430.691957885895,"-4.3 to
-4.1",-4.2
5.63449723710302,5457.2875860462655,"-4.1 to
-3.9",-4
5.550040598640193,6927.553235988493,"-3.9 to
-3.7",-3.8
5.440924696476677,3576.483518500225,"-3.7 to
-3.5",-3.6
17.13471774768231,67853.8520871223,"-10.4 to
-9",-9.7
6.312966319788975,8907.511590230439,"-3.5 to
-3.3",-3.4
6.302030534023052,11493.355374367497,"-3.3 to
-3.1",-3.2
6.1513683081939226,6619.691876930735,"-3.1 to
-2.9",-3
5.784536441625238,6345.046502123394,"-2.9 to
-2.7",-2.8
7.249912650824858,10047.052325193214,"-2.7 to
-2.5",-2.6
6.678047747590828,8432.591098413965,"-2.5 to
-2.3",-2.4
5.074928006667446,2882.081846382457,"-2.3 to
-2.2",-2.25
5.329427630924868,4338.271372838637,"-2.2 to
-2.1",-2.15
5.10668253049344,13603.795006651053,"-2.1 to
-2",-2.05
5.2181103618849285,7882.156977254973,"-2 to
-1.9",-1.95
11.95064532643088,31474.41210948906,"-9 to
-8.2",-8.6
4.519717259616548,32328.823963403232,"-1.9 to
-1.8",-1.85
2.568449016804764,10157.79951013153,"-1.8 to
-1.7",-1.75
5.105968861058671,16829.30526930656,"-1.7 to
-1.6",-1.65
4.77766389967772,33564.41764018591,"-1.6 to
-1.5",-1.55
5.666462780745802,78131.97362597697,"-1.5 to
-1.4",-1.45
5.150808508871434,83398.00998454812,"-1.4 to
-1.3",-1.35
5.40449849000984,72545.86102874886,"-1.3 to
-1.2",-1.25
5.432609652795989,78183.96202985855,"-1.2 to
-1.1",-1.15
4.16922999203891,37684.01376666092,"-1.1 to
-1",-1.05
3.1207642465678425,20771.557658141093,"-1 to
-0.9",-0.95
8.497317046979768,17493.671146318266,"-8.2 to
-7.6",-7.9
2.542347027548809,16562.870706715887,"-0.9 to
-0.8",-0.85
3.4796325360646128,19248.70201891545,"-0.8 to
-0.7",-0.75
1.9195679663647653,6862.0645892765815,"-0.7 to
-0.6",-0.65
3.3236817337778746,2221.508262975917,"-0.6 to
-0.5",-0.55
3.7933396938391386,4445.149445226891,"-0.5 to
-0.4",-0.45
4.959733814343962,2702.525454876207,"-0.4 to
-0.3",-0.35
5.071401562550535,3636.216245645846,"-0.3 to
-0.2",-0.25
2.4407688111669597,3499.0543515737922,"-0.2 to
-0.1",-0.15
4.121186196543549,1741.2295510181511,"-0.1 to
0",-0.05
5.7071408668823125,11507.748951707255,"-7.6 to
-7.1",-7.35
4.962167661892759,5772.496091214577,"-7.1 to
-6.7",-6.9
4.375197130653151,3198.9334926714955,"-6.7 to
-6.3",-6.5
3.7645001808032843,2413.1330548063643,"-6.3 to
-6",-6.15
3.558773590251691,1992.3147924300438,"-6 to
-5.7",-5.85
13.798914999502902,318205.51159587037,Inf,2
8.17694231781422,6959.9906340206,VSA,VSA
10.405722525191837,11980.07143771029,GSA,GSA
4.340391761168919,36944.071015558395,PLD,PLD
3.558247451562003,3612.2215000727824,LCD,LCD
