"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","Min","Median","Q1","predicted"
"86","10969",0.96,32.8,35.7,6993,837,6.0192924882,-1559.57,-13.8823,-101.1805,6.08941428900449
"87","10988",0.88,25.5,26.6,4891,1444,20.8083246353,-1701.33,-56.9958,-285.3455,22.8814145502201
"88","10997",0.95,28.1,30.2,6091,1023,10.5304277269,-1497.74,-29.8689,-170.069,10.6112722371135
"89","11004",0.95,34.4,36.9,7025,886,7.6093024944,-1279.91,-15.0402,-115.1565,6.89964310738412
"90","11006",0.89,16.1,18.3,4423,1579,35.5214804685,-1755.35,-104.669,-345.22975,32.8969846794452
"91","11024",0.95,32.6,34.8,6205,967,8.6440731386,-1444.18,-21.0811,-139.033,8.57800796406208
"92","11047",0.97,43.1,46.6,8010,608,3.8221748966,-1493.73,-3.374425,-48.739875,3.85652268129406
"93","11053",0.85,18.5,22.1,3895,1447,41.2380452932,-1846.29,-85.66785,-339.8895,42.1815770819721
"94","11074",0.91,13.9,23.2,5122,1481,4.7935371152,-855.215,-73.2267,-230.548,7.32603213127468
"95","11079",0.92,16.8,26.8,5888,1429,8.3641109954,-1297.94,-58.4983,-224.47475,8.93138249702002
"96","11086",0.94,18.4,29.7,6247,1100,3.0214856374,-790.269,-33.29785,-142.4065,3.8335318433808
"97","11090",0.93,19,31.4,5999,1102,4.3171811149,-1058.08,-29.0261,-140.337,4.70171796081656
"98","11094",0.95,21.2,33.8,6991,1094,4.2773471056,-1028.36,-27.3747,-137.148,4.51335399311778
"99","11127",0.93,17.9,25.1,6799,1273,9.8141950045,-1157.89,-46.2236,-199.08175,8.36937553488911
"100","11142",0.95,21.5,33.8,8133,1048,4.8044833711,-1091.95,-27.3636,-135.262,4.86332826015098
"101","11154",0.96,29.3,35.1,6580,867,3.6405931747,-1116.52,-17.35875,-103.38875,3.98971843517569
"102","11159",0.88,11.1,20.9,4524,1744,20.9299239295,-1490.63,-162.855,-373.20375,22.773532260879
"103","11185",0.85,12,15,3822,1689,33.6126910737,-1810.86,-168.6525,-427.9125,38.3205068378927
"104","11220",0.92,16.7,26.9,5305,1331,13.269996571,-1451.15,-61.2602,-230.89225,12.6924073217865
"105","11233",0.85,10,17.4,3879,1746,43.7665576597,-1705.49,-192.967,-445.258,43.3814075283293
"106","11241",0.96,22.9,38.3,7292,927,5.5839589191,-1193.17,-21.527,-124,5.66171929288176
"107","1125",0.93,40.5,42.8,5828,1085,9.8946290548,-1850.24,-24.03665,-182.02425,11.3789796049564
"108","11255",0.87,11.3,18.7,4136,1678,28.012771171,-1534.01,-147.4815,-363.0775,26.3312494464434
"109","11259",0.76,6.7,12.7,3401,2029,86.6334572141,-2041.81,-144.387,-639.7885,98.9104547703866
"110","11263",0.9,13.8,24.4,5481,1460,9.9001029497,-1259.21,-75.4366,-251.168,10.8546552184609
"111","11267",0.93,16,30.2,6305,1220,11.5099766134,-1335.56,-46.84,-202.2665,11.0171136958371
"112","11305",0.87,12.6,23.1,4876,1480,23.7035501233,-1816.83,-94.4005,-292.6975,23.4646626928191
"113","11307",0.66,3.8,9.5,849,1107,165.8621070604,-1676.55,13648.7,-951.255,162.493590071016
"114","11321",0.91,13.3,25.6,5331,1442,26.4677904043,-1730.82,-77.476,-275.7175,22.3566974526694
"115","11330",0.93,16.7,29.3,6371,1162,5.7733265681,-1074.53,-40.1506,-173.763,6.43567733204339
"116","11339",0.94,17.8,33.7,7114,1044,7.8715743731,-1394.14,-27.1396,-145.588,7.90942049952072
"117","11347",0.96,22.1,41.2,8188,798,4.1678544815,-1205.55,-11.5044,-82.3028,4.32159562267735
"118","11348",0.96,23.5,43.4,8016,797,4.0101932479,-1003.81,-12.07155,-85.62635,3.91382486953245
"119","11388",0.87,12.1,15.6,4665,1977,24.3864358291,-1371.3,-178.474,-469.3085,26.0914459466355
"120","11399",0.9,14.7,20,4458,1558,19.0817183966,-1570.95,-110.981,-315.65,19.6293588882167
"121","11411",0.92,16.2,23.5,5834,1588,25.0326796234,-1462.53,-110.403,-311.962,21.9720735128879
"122","11419",0.94,20.1,30.2,6642,1225,11.835082538,-1475.45,-51.98785,-206.22375,11.2860813103971
"123","11420",0.94,18.5,27.4,6373,1244,10.387246009,-1352.29,-57.9797,-202.39225,10.0780977393522
"124","11427",0.93,22.8,29.1,5637,1222,15.816636263,-1285.07,-63.3593,-235.0445,13.9519520567244
"125","11444",0.97,28.8,41.9,8339,801,4.0132970559,-1034.39,-14.7314,-88.4511,3.98043946414519
"126","11459",0.92,16.9,26.8,5672,1399,19.1714353788,-1584.04,-76.0158,-265.355,17.7166392752177
"127","11482",0.95,24.9,35.6,7335,978,5.8997196165,-1367.73,-25.1026,-130.6105,6.43533627296338
"128","11485",0.95,23.5,36.9,6970,919,6.2656927571,-1468.78,-19.22805,-111.902,6.419369120747
"129","11486",0.96,26,39.6,7407,884,5.792809582,-1337.14,-17.76915,-107.3385,5.72075595512043
"130","11495",0.87,13.3,18.2,4163,1646,29.9681808425,-1488.45,-129.316,-361.232,27.1956911157072
"131","11497",0.85,10.8,20.7,4236,1704,51.8406733698,-2144.34,-138.1385,-399.0605,46.5059710082106
"132","11501",0.87,17.2,23.9,4710,1360,20.0918794368,-1719.31,-75.0241,-275.656,21.2410963933354
"133","11512",0.93,23.3,29.4,5989,1085,10.702561021,-1597.83,-33.71495,-171.93025,10.9402731463148
"134","11514",0.95,25.2,33.9,6549,968,9.2840473956,-1415.83,-21.3894,-133.234,8.3631235225025
"135","11516",0.95,24.8,35,6818,939,6.0889996966,-1294.52,-19.7299,-121.2345,6.08974739529835
"136","11551",0.86,13.3,18.8,3839,1709,20.6249004773,-1684.14,-157.842,-366.1645,26.317049423817
"137","11554",0.91,16.5,21.8,5535,1512,8.6102947841,-1219.6,-91.3295,-293.0745,10.3758722695736
"138","11568",0.94,19.7,28.4,6900,1170,8.7924609352,-1222.04,-37.7409,-175.8825,8.10457784568569
"139","1157",0.89,33.7,35.2,3819,1352,20.8100403113,-1318.23,-23.6517,-275.324,21.4049678274739
"140","11575",0.94,24.3,31.8,6566,1035,3.847106584,-887.123,-27.551,-138.63,4.25795913976507
"141","11601",0.87,19.4,21.4,4350,1539,14.9183835641,-1203.16,-50.8912,-296.323,16.0087425924287
"142","11612",0.93,31.6,34,5329,1142,9.8889541069,-1543.61,-23.75975,-186.558,11.3505685330533
"143","11618",0.93,32.4,34.7,5634,1075,5.2711570573,-1204.68,-19.2416,-154.8515,6.13114247513937
"144","1162",0.9,38.2,38.9,4001,1224,28.4086466757,-1600.16,-15.5268,-245.742,27.2410584451651
"145","1165",0.91,40.1,42.4,4037,1135,33.6088170653,-1721.63,-15.2106,-238.827,30.8441691254432
"146","1166",0.91,41.3,43,4266,1122,25.2020837066,-1711.9,-15.056,-218.708,25.7211004876532
"147","11664",0.95,34,35.5,6984,1022,9.4102365903,-1523.35,-17.6369,-155.226,9.37347588168031
"148","11692",0.85,20.7,22.2,3623,1360,54.8181649937,-2036.64,-45.3098,-309.3445,49.9571301520034
"149","11696",0.92,28.3,29.5,5079,1263,20.711054506,-1352.93,-36.74755,-260.65425,19.6550798991911
"150","1170",0.91,40.3,41.5,4097,1143,32.8384323216,-1854.43,-14.1494,-237.865,31.150279765042
"151","11713",0.87,20.8,21.7,2917,1192,50.6661428401,-1953.56,-59.36795,-326.55575,45.2956514805514
"152","11729",0.96,39.6,43.8,6630,814,7.026488288,-1613.68,-9.828305,-99.82625,6.35601701693458
"153","11733",0.85,17.4,18.9,3431,1440,54.4103108506,-1854.9,-55.3536,-327,49.2929900653771
"154","11744",0.9,26.2,27.2,5011,1349,26.7617384612,-1381.93,-39.5763,-268.8895,22.1416218179871
"155","11752",0.93,30.7,32.9,5430,1147,16.6583045013,-1458.16,-24.9174,-222.198,15.7662844130371
"156","11757",0.94,34.8,37.1,5310,1025,7.3318026549,-1392.24,-20.0537,-163.319,8.46300883384048
"157","11766",0.95,39.5,42,6855,951,6.9046405265,-1247.69,-14.45425,-137.88775,6.72142258132887
"158","11822",0.96,49,52,7509,734,5.1584463826,-1408.1,-3.664025,-72.494525,5.10494344877835
"159","11836",0.8,19.6,20.4,2870,1305,61.4948460421,-2394.92,-43.76025,-311.59425,61.3073106730125
"160","11898",0.97,31,52,6424,642,4.4496988661,-1364.24,-5.37749,-56.4549,4.37617006947216
"161","11914",0.97,34.5,56.6,7334,547,2.3589430365,-1306.35,-2.15091,-33.548325,2.77094649373667
"162","1192",0.82,28.5,29.3,2158,1188,71.946231868,-2061.35,-17.1572,-285.412,60.5106125009843
"163","11922",0.978429,41.11106,67.58119,6475.974048,411.864288,1.7636784696,-1044.65,0,-17.74575,1.98803746915479
"164","11938",0.96,23.8,45.2,7512,781,2.7175958099,-837.344,-14.1699,-80.2423,3.15149317151853
"165","11948",0.97,32.6,55.2,7328,578,3.2698930756,-1083.98,-3.126,-45.0605,3.09461339640949
"166","11980",0.94,22.9,38.5,6063,953,8.3170258266,-1463.6,-20.1752,-129.349,7.91798838599699
"167","11982",0.95,23.1,40.2,6247,911,6.0409024021,-1211.4,-21.8348,-122.306,5.78266708935509
"168","11990",0.93,18.9,32.9,5652,1130,5.6275414302,-1045.99,-32.17195,-165.45575,6.29400628431187
"169","1201",0.81,23.2,24.7,3043,1465,97.1163678651,-1933.51,-36.6067,-450.5,81.4859530545914
"170","12010",0.98,33.1,57.4,8058,532,2.8648605017,-1220.49,-2.28735,-34.290175,2.8863662826296
"171","12053",0.973816,33.3345,60.41331,7575.748736,539.114615,3.2439871542,-1189.46,-1.308265,-35.2799,3.07410713516342
"172","12066",0.98095,42.38812,71.82708,6798.335612,376.000683,2.126352246,-1273.65,0,-15.0612,2.20992717560817
"173","12083",0.97,31.3,53.2,7147,626,4.1741083313,-1535.58,-4.31634,-53.472325,4.26790308457234
"174","12091",0.975453,35.70438,61.6924,7633.935043,503.498741,3.157990545,-1305.29,-0.906618,-32.295,3.03333306000943
"175","12092",0.975165,36.1234,60.5387,7419.860473,500.083572,2.9459074154,-1327.43,-0.8993995,-31.51135,3.00839830978311
"176","12122",0.94,21.6,36.1,6549,1015,5.1672824994,-1204.15,-23.44245,-137.673,5.45605965419552
"177","12131",0.96,28.7,48.1,6445,720,6.8659561123,-1780.94,-7.21284,-74.0802,6.10474249795445
"178","12138",0.97,30.1,51.1,7735,638,3.4973351123,-1299.53,-4.98284,-53.4801,3.5812710088404
"179","12147",0.97,32.7,54.9,8029,588,2.5107957099,-902.532,-3.20245,-44.2507,2.61243103010342
"180","1215",0.9,31.1,33.1,5104,1387,21.822083094,-1665.1,-53.9541,-301.95375,22.4850284531281
"181","12158",0.981549,41.02251,68.72664,8536.613381,411.542441,2.1547315764,-1080.51,0,-17.98325,2.15490145919152
"182","12194",0.96,22.5,43.3,6556,883,8.1890846831,-1366.5,-18.72375,-118.91225,7.62408635972309
"183","12206",0.97,28.3,53.9,8677,644,2.8700855946,-1019.01,-5.714405,-52.719,3.08837504565227
"184","12221",0.94,17.8,33,6098,1191,11.0514493661,-1362.61,-44.8364,-203.938,10.6069291869273
"185","12233",0.96,21,38.1,6659,963,8.215025189,-1448.38,-25.2461,-137.4935,8.28457009230583
"186","12273",0.95,19.9,36.1,7128,1078,5.776451012,-1182.95,-32.4942,-154.513,5.995850234278
"187","12275",0.96,21.3,40.6,6389,981,11.1423801655,-1391.94,-25.0863,-146.413,9.67472588710068
"188","12279",0.96,23.5,41.5,6120,852,3.3449830543,-972.196,-18.346,-100.45875,3.72971244674325
"189","12294",0.89,11.5,21.5,5053,1748,13.1496154786,-964.905,-117.8815,-341.17775,13.2397579802104
"190","1230",0.93,36.1,39.3,6135,1197,14.2899346553,-1730.8,-40.1146,-216.558,13.8894080718592
"191","12307",0.87,13.9,26.4,4306,1518,38.5671256645,-1652.87,-86.6903,-337.42325,33.4926845194996
"192","1232",0.92,37.6,40.7,5991,1187,12.0863697067,-1595.42,-35.3954,-207.1575,13.5420246101092
"193","12320",0.9,12.6,23,4993,1610,15.5205512979,-1290.48,-92.106,-318.508,15.226248877778
"194","12391",0.97,31.8,54.6,7708,589,3.4297713286,-1222.72,-3.94901,-46.6829,3.32641204991094
"195","12396",0.98,35.7,62.2,6884,469,2.180608249,-982.708,-0.870515,-27.2,2.33150421135266
"196","1243",0.79,21.9,23.5,2466,1330,103.3861939758,-2319.25,-29.0686,-444.451,86.2309060722534
"197","12452",0.86,17.3,26.6,3605,1398,22.3431473413,-1882.73,-58.8128,-296.164,27.0404574759436
"198","12457",0.92,26,35.6,4519,1105,7.9157773042,-1906.26,-26.0967,-183.44825,11.4494829801386
"199","12472",0.96,34.3,45.9,6577,817,3.554444924,-1766.81,-8.92993,-91.2652,4.89461899547139
"200","1248",0.93,45.6,46.8,5892,1072,12.0939644599,-1961.44,-19.3302,-191.7355,12.2133644187227
