%IncMSE,IncNodePurity,varnames,midpoints
29.99151004443472,645441.5525639013,"-Inf to
-10.4",-Inf
2.4292047668024033,3349.9460238096904,"-5.7 to
-5.4",-5.55
1.8616681991859358,3075.0216630271725,"-5.4 to
-5.1",-5.25
3.7574818330679185,3130.616807398793,"-5.1 to
-4.9",-5
5.2611228996896955,5975.131878868341,"-4.9 to
-4.7",-4.8
4.03682147510507,4206.540952204,"-4.7 to
-4.5",-4.6
4.084574227325816,3568.9979950328857,"-4.5 to
-4.3",-4.4
5.396915659703309,5065.728426792699,"-4.3 to
-4.1",-4.2
6.48657718173434,7547.265509280981,"-4.1 to
-3.9",-4
6.865275324411017,9276.608094096113,"-3.9 to
-3.7",-3.8
5.438301759855198,4811.919669717527,"-3.7 to
-3.5",-3.6
16.959376066419168,62723.82949643141,"-10.4 to
-9",-9.7
6.405717427411383,9625.474040832027,"-3.5 to
-3.3",-3.4
6.224199339146299,10155.93300316078,"-3.3 to
-3.1",-3.2
6.655041518194485,5517.191449732376,"-3.1 to
-2.9",-3
4.307474468230802,3570.7104458030535,"-2.9 to
-2.7",-2.8
8.707227304540968,12681.489583683071,"-2.7 to
-2.5",-2.6
7.492847206597589,9538.197105188074,"-2.5 to
-2.3",-2.4
3.344057473058024,5317.50925947951,"-2.3 to
-2.2",-2.25
6.134727544923222,5192.197636493129,"-2.2 to
-2.1",-2.15
3.3137231005561443,13700.408073442564,"-2.1 to
-2",-2.05
4.273173834411041,13489.672197153843,"-2 to
-1.9",-1.95
10.676976343054212,35081.30827363197,"-9 to
-8.2",-8.6
3.941200084934288,24993.07355480482,"-1.9 to
-1.8",-1.85
3.9764078643904313,25196.115709969552,"-1.8 to
-1.7",-1.75
4.840241255298604,20473.908588751256,"-1.7 to
-1.6",-1.65
3.935945863092707,29306.963253815702,"-1.6 to
-1.5",-1.55
5.083531954158624,66329.67116745595,"-1.5 to
-1.4",-1.45
5.874536785106371,79686.81808826896,"-1.4 to
-1.3",-1.35
5.25171279949034,79366.53449670805,"-1.3 to
-1.2",-1.25
4.8801790031799,62954.87642250357,"-1.2 to
-1.1",-1.15
4.25956830649922,48167.682953713665,"-1.1 to
-1",-1.05
3.953859736088551,37857.77100424053,"-1 to
-0.9",-0.95
7.068828511160122,16456.55498975194,"-8.2 to
-7.6",-7.9
2.2272445068738786,7944.548900591202,"-0.9 to
-0.8",-0.85
3.845457833289034,25790.94177498186,"-0.8 to
-0.7",-0.75
1.8760056510229344,5147.170603222771,"-0.7 to
-0.6",-0.65
4.389970293113692,2000.2818591859022,"-0.6 to
-0.5",-0.55
3.6026358444202233,4133.5067636230515,"-0.5 to
-0.4",-0.45
3.515415143338275,2894.7172253151707,"-0.4 to
-0.3",-0.35
2.9731109915665503,4569.364111276472,"-0.3 to
-0.2",-0.25
3.6603383383217465,2932.807874696622,"-0.2 to
-0.1",-0.15
3.6448453539676913,2065.807954833794,"-0.1 to
0",-0.05
6.591698578103333,12938.666344605963,"-7.6 to
-7.1",-7.35
5.827878792502821,9737.217940256622,"-7.1 to
-6.7",-6.9
3.8451583057362626,3476.5377035607994,"-6.7 to
-6.3",-6.5
4.428555672361542,2482.0473229361332,"-6.3 to
-6",-6.15
3.0460126452371785,2071.9097302936884,"-6 to
-5.7",-5.85
13.535539909972501,333751.17264930817,Inf,2
