"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","Min","Median","Q1","predicted"
"249","13151",0.94,25.3,34.6,6641,1121,3.4700092869,-1349.07,-35.5937,-189.4435,3.56329357255605
"250","13190",0.95,30.8,44.7,5965,881,3.801923615,-2038.5,-14.4386,-142.3005,3.77845272604045
"251","13210",0.96,41.3,58.1,6909,656,3.0584303354,-2162.13,-2.28288,-71.5137,2.89173463184615
"252","13244",0.94,32.1,45,5028,851,2.6087006097,-1411.05,-9.901595,-117.231,2.91019261147022
"253","13253",0.95,34.8,48.6,5720,780,3.0105174512,-1483.83,-8.24797,-104.37075,2.95771101433349
"254","13256",0.96,36.5,50.7,5927,765,2.697921528,-1452.52,-6.757395,-93.64005,2.67028640574975
"255","13281",0.91,28.6,30.2,5215,1302,4.0488226076,-1524.45,-31.109,-228.177,4.59800834713553
"256","13291",0.8,17,18.6,2710,1604,10.4986092007,-1542.98,-67.28065,-333.608,10.5722917849494
"257","13297",0.94,34.7,38.8,6036,1028,2.1046750318,-1095.88,-15.2829,-126.347,2.34353920988974
"258","13299",0.94,34.3,37.4,6432,1053,2.568450987,-1211.93,-19.1248,-143.8855,2.73170383899737
"259","13306",0.95,42.1,45.5,6613,857,2.991664495,-1582.09,-9.08035,-101.206,2.9709386313106
"260","13322",0.9,22.7,23.9,5431,1474,5.5826665434,-1350.66,-58.29175,-326.27425,5.53516684224023
"261","13334",0.94,34.5,36.1,6079,1057,3.8050395756,-1401.49,-20.57035,-183.83275,3.73273731882131
"262","13374",0.91,24.1,26.7,4929,1366,5.5673909401,-1426.18,-43.67755,-290.3625,5.75321482121504
"263","1340",0.93,51.7,53.7,5701,1018,2.5191944132,-1160.74,-8.76976,-134.878,2.73156444306815
"264","13401",0.96,40.7,43.4,6281,836,2.2728063584,-1209.57,-11.5543,-98.8091,2.30064840404531
"265","13404",0.96,44.8,47.2,6107,749,2.1107433882,-1218.83,-7.3694,-78.916,2.18932300856724
"266","13406",0.97,47.6,49.8,8179,740,2.2451081112,-1075.12,-5.09984,-74.6479,2.17187389660102
"267","13424",0.9,24.2,26.9,5923,1445,5.3536955801,-1496.77,-46.9554,-296.301,5.50411468830562
"268","13428",0.92,25.6,28.5,5565,1293,4.8285734529,-1602.77,-37.1401,-244.5815,5.02872963594643
"269","1344",0.94,55.8,57.7,5659,920,3.4077408374,-1489.13,-5.84563,-129.921,3.2645096850584
"270","13480",0.89,18.1,20.1,4824,1593,9.6994890065,-1838.91,-68.8982,-382.882,9.27393520528762
"271","13509",0.76,12.6,14.3,2272,1388,17.5594084462,-1996.53,-96.1613,-410.454,17.7001894668364
"272","1382",0.91,40.4,42.2,5058,1207,7.0301529765,-2000.53,-18.16995,-242.97625,6.58695965341543
"273","1390",0.81,46.8,47.1,2311,835,11.9225448155,-2609.9,-0.407461,-123.847,15.7027720716531
"274","1416",0.71,26.2,26.9,1433,1002,22.9093733716,-2072.82,-13.4075,-243.576,21.1954611506727
"275","1434",0.88,39.6,40.2,3516,1216,12.4223629999,-2056.41,-7.33119,-234.9625,10.4056773618131
"276","1437",0.9,38.9,40.5,4408,1230,3.7474223001,-1235.1,-20.6681,-220.7755,4.27520846838347
"277","1451",0.93,53.9,55.4,5197,982,4.2559320341,-1576.85,-6.15173,-145.236,4.08605659098604
"278","1455",0.94,58.9,59.4,5821,918,3.0430843529,-1295.12,-5.11457,-118.079,3.03108477352711
"279","1463",0.95,20.6,24.1,6584,961,2.6521725611,-1344.58,-27.3842,-129.059,2.68792001246662
"280","1484",0.94,18,20.9,6297,1069,2.458785336,-1007.88,-39.32255,-156.2685,2.50801121598642
"281","1505",0.93,16.9,21,6300,1176,2.7886878842,-1298.96,-48.84105,-179.8335,2.96223655679512
"282","1522",0.95,21.3,24,6546,912,3.0133960623,-1419.78,-26.5835,-127.313,2.92505745785563
"283","1552",0.72,6.3,7.1,2545,2156,11.2988287264,-1054.05,1541.2,-728.0565,16.7998560131259
"284","1553",0.88,12.9,15.1,5016,1556,4.5910849745,-1371.38,-115.4395,-310.0675,4.84483901561413
"285","1565",0.95,21.3,25.1,6723,878,2.4552498242,-1257.13,-23.2735,-112.342,2.51573126936347
"286","1579",0.96,21.9,26.4,8113,843,1.9654327096,-1044.3,-17.3647,-87.8655,2.06102825074338
"287","1584",0.96,24.5,29.4,7510,726,2.1097180362,-1254.29,-13.0715,-78.1088,2.16234142660115
"288","1591",0.97,27.1,33.1,6665,586,1.5220763003,-868.777,-6.24533,-45.793075,1.63404741929265
"289","1603",0.93,16.7,19.2,5927,1277,3.4640831338,-1291.26,-64.8585,-220.3155,3.47175386736946
"290","1614",0.96,23.2,26.6,6611,877,3.2223574329,-1419.51,-21.561,-115.517,3.02618942876973
"291","1616",0.96,24.4,27.4,7123,805,2.4185585356,-1377.04,-17.80305,-96.90345,2.46349168932212
"292","1654",0.94,18.7,23.4,7212,1035,2.390098639,-1022.37,-35.0325,-143.3875,2.45776596348801
"293","1688",0.98,33.1,40.2,8792,435,1.4831171558,-1104.73,-0.736118,-23.810325,1.55479745085222
"294","1694",0.92,16.2,19.6,6365,1315,4.0692831381,-1458.52,-59.3736,-211.00275,4.01310501974085
"295","1696",0.69,4.8,6.2,2738,1871,51.8226848853,-1630.01,11742.3,-894.2015,50.484096816859
"296","1697",0.87,11,14.6,6175,1728,5.7993507929,-1320.16,-149.654,-361.319,6.05823543040383
"297","1710",0.95,17.5,22.5,7187,1067,3.8736347247,-1289.11,-40.00275,-171.383,3.53602412711086
"298","1711",0.95,18.4,23,7480,1006,3.278561698,-1238.84,-35.1134,-155.04375,3.122009180868
"299","1714",0.95,19.6,23.6,6839,912,2.1797056894,-1032.68,-27.0729,-120.3205,2.18396495105803
"300","1715",0.95,18.4,22.4,9262,967,2.0574282659,-972.513,-29.60595,-122.56475,2.17993488161716
"301","1724",0.96,21,25.3,8560,862,1.9185950699,-994.088,-19.76035,-95.1063,2.0352295053501
"302","1728",0.96,23.1,28.8,8582,758,2.2606351773,-1172.5,-15.0403,-85.7359,2.18909163500358
"303","1730",0.96,22.9,28.1,8373,771,2.1409719509,-1234.89,-15.3365,-85.6942,2.22117938449549
"304","1736",0.98,27.7,34.9,9449,561,1.7164151832,-1115.95,-4.522495,-42.3219,1.77390447449804
"305","1744",0.84,8.7,9.2,4498,2011,10.9257978978,-1106.96,-363.579,-619.851,11.5776139595084
"306","1752",0.95,18.8,22.8,7394,1057,3.2902430145,-1264.09,-41.2895,-171.83325,3.30901987085657
"307","1756",0.95,19,23.4,8431,979,2.5272805036,-1124.37,-30.38895,-134.199,2.55569534744206
"308","1763",0.97,21.5,25.5,9313,784,1.828519444,-924.846,-17.561,-85.87665,1.94665433318558
"309","1773",0.97,26.1,30,7695,692,2.4514405877,-1267.9,-11.793,-79.429875,2.31237326277358
"310","1779",0.97,26.7,32.7,8850,630,1.9364485904,-1207.85,-7.867565,-57.2624,1.94366072677997
"311","1781",0.98,28.6,35.8,8622,553,1.8637356689,-1180.03,-4.401405,-45.29265,1.82178775545978
"312","1797",0.93,16,18.4,7972,1226,3.194173907,-1035.02,-62.50135,-216.287,3.15672938716767
"313","18",0.86,14.4,15.9,4420,1782,4.2243957645,-1299.94,-128.372,-332.629,4.71014839130375
"314","180",0.83,11.7,16.3,3653,1806,5.0603721652,-1560.15,-133.735,-343.08,6.36122979638289
"315","1804",0.95,19.3,23.3,8509,973,2.5907743684,-1135.8,-30.6466,-135.268,2.58019920291555
"316","181",0.86,12.7,17.4,4405,1695,6.9736222922,-1826.82,-122.222,-328.307,7.3772940302711
"317","1812",0.96,21.9,26.6,7880,869,2.8670554446,-1216.46,-23.62715,-119.854,2.7333125373959
"318","1819",0.97,24.1,28.9,9415,731,1.9180653311,-986.907,-12.9396,-74.97135,1.96370144449685
"319","1881",0.98,32.9,40.2,9675,451,1.5386749039,-934.602,-0.894801,-26.2055,1.54359470272589
"320","1892",0.95,18.6,21.8,6741,1002,2.6929500773,-992.394,-39.2924,-159.327,2.66150108757791
"321","1898",0.97,22.8,26.9,8322,778,2.2615773896,-943.04,-17.6719,-93.47565,2.17761788424494
"322","1909",0.97,26.9,31.3,8800,639,2.0068437798,-1075.4,-9.28308,-63.4006,1.9489628314283
"323","1928",0.98,33.9,41.3,9431,423,1.5407939721,-1110.68,-0.389324,-22.583,1.54122615408889
"324","1950",0.96,22.7,28.9,7318,841,2.9510376731,-1214.57,-20.7351,-112.5165,2.72686564297607
"325","1955",0.96,25.3,28.4,8683,758,1.8865033786,-953.76,-14.9762,-77.6478,1.95978299798992
"326","1970",0.97,29.5,34.2,8224,658,2.0316167934,-1208.28,-8.52033,-59.6291,2.00804383385264
"327","1979",0.91,13.7,18.6,6644,1479,4.2582696517,-1221.11,-96.5506,-280.061,4.21463958505797
"328","1980",0.92,15.7,19.5,6419,1307,3.5732187688,-1147.93,-72.98205,-237.895,3.54037236739469
"329","2007",0.95,20.3,24.5,8318,1029,2.2547999705,-924.378,-32.12,-130.543,2.30596318463295
"330","2017",0.96,25.5,30.1,7676,765,2.3400558609,-1201.12,-16.3148,-88.96005,2.32424857828308
"331","203",0.79,7.2,12.4,2467,1686,35.9766446088,-2152.25,70.1927,-767.321,35.2587272329404
"332","2034",0.91,12.8,16.2,6449,1535,5.9537490092,-1478.74,-112.8075,-327.7505,5.83880633033695
"333","2045",0.94,17,21,8761,1171,2.4283147577,-942.002,-51.3357,-177.6065,2.62003125556188
"334","2049",0.94,18.7,22.5,7517,1109,2.7783776488,-1154.19,-47.32775,-174.52775,2.86109581584764
"335","2059",0.84,8.1,9.9,5619,2196,8.9918622439,-1082.17,-271.878,-530.559,10.1368109537701
"336","2060",0.95,20.7,25.2,7821,970,2.7428853668,-1158.07,-31.35595,-137.6245,2.70340736435253
"337","2069",0.83,8,11.1,4933,2144,12.1598243645,-1427.34,-299.951,-578.135,12.1327613007553
"338","2070",0.85,9.1,11.8,4937,2008,8.4645688873,-1234.63,-258.007,-507.71375,8.57597198598384
"339","2085",0.86,9.4,12.2,5695,2017,6.9446017024,-1139.55,-231.569,-466.195,7.10573006563138
"340","2088",0.95,18,22.5,6901,1155,4.8249386379,-1502.42,-50.9161,-206.3365,4.50025887719963
"341","2101",0.95,20.7,25.8,9033,971,2.4327847791,-1082.79,-28.0269,-124.6195,2.39785550291826
"342","2106",0.96,23.6,28,8231,846,2.7011824638,-1330.05,-22.1079,-109.324,2.64540655016077
"343","2117",0.87,9.6,13.4,5851,1967,8.0619573986,-1448.45,-211.0225,-452.809,8.08568588322995
"344","2121",0.87,11.9,14.9,5479,1750,7.8613854214,-1584.46,-152.595,-385.3715,7.59101039862213
"345","2122",0.84,8.2,10.1,4921,2144,13.9238405668,-1291.36,-353.3545,-608.40975,12.4627734664038
"346","213",0.78,8.1,9.6,3207,1952,22.357716591,-1868.82,125.461,-654.339,22.2381373438802
"347","2134",0.95,18.6,22.1,8274,1109,2.9956038413,-1117.35,-43.5422,-169.66975,2.89154554500283
"348","2135",0.96,24.3,28,8110,843,2.4506245836,-1163.03,-22.159,-109.725,2.42849181049114
"349","2145",0.96,22.3,26.5,8083,882,2.3598090684,-1053.2,-25.3372,-113.041,2.32291725333795
"350","2164",0.91,12.3,15.4,6502,1673,5.7526681802,-1249.5,-145.527,-367.009,5.71752455062247
"351","2191",0.94,19.1,24.9,8067,1107,2.9968793457,-1157.01,-41.2115,-167.861,2.9037451280083
"352","2192",0.95,19.5,23.3,8866,1060,2.6115221606,-997.39,-35.173,-145.7845,2.57995578471629
"353","2199",0.95,21.2,25.6,7905,947,2.709258544,-1168.3,-28.92675,-128.499,2.65542570608519
"354","2221",0.91,13.9,17.1,5946,1490,4.4962507626,-1284.33,-104.9845,-305.424,4.58099236552685
"355","2226",0.93,15.7,20.3,6540,1303,5.9654586806,-1612.36,-71.2435,-252.32,5.40986774439937
"356","2249",0.96,24.5,29.3,8099,811,2.6352499738,-1314.06,-18.69955,-99.49275,2.56885631954269
"357","2250",0.96,24.7,29.4,7608,785,2.3868562821,-1191.31,-17.6608,-93.69495,2.34674491497173
"358","2251",0.96,24.6,29.2,6925,769,1.9633761412,-1009.34,-16.0439,-84.362725,2.01904414813317
"359","2256",0.84,8.8,12,4970,2027,8.3604011745,-1354.46,-257.65,-500.3535,8.73424256811533
"360","2257",0.84,10.4,12.7,4671,1808,8.9670707928,-1277.97,-234.2225,-519.05025,8.84245218702023
"361","2260",0.76,6.2,7.9,3490,2075,35.8151693081,-1660.14,3834.12,-852.914,34.2028463177927
"362","2274",0.94,18.1,22.9,6921,1157,4.7907123981,-1544.29,-51.4135,-205.2675,4.54287468619883
"363","229",0.87,10.9,15.9,5487,1938,7.0197051738,-1578.65,-162.451,-415.67325,7.45219207766233
"364","2300",0.97,28.4,33.6,9098,654,2.0489528119,-1344.42,-8.292425,-58.198025,2.02716803534907
"365","2306",0.86,11.1,14.3,5591,1782,8.9918342813,-1547.94,-160.4225,-398.30925,8.31231696376976
"366","2331",0.96,22.8,26.8,8090,868,2.3123122784,-1036.77,-24.2771,-110.503,2.30863063676644
"367","2358",0.54,3.8,7.8,562,736,55.4545786374,-2122.99,77661.35,1030.92,61.2148441972365
"368","2377",0.44,3.1,6.6,241,414,62.3960337107,-2321.81,94721.4,5390.785,63.2308249423071
"369","2378",0.75,6.6,13.1,2965,2090,10.9299112135,-1451.66,65.2164,-530.236,12.6419515537342
"370","2390",0.79,8.4,14.9,3522,1945,14.0888927748,-1885.85,-156.464,-447.6125,14.1131373109986
"371","2451",0.78,6.4,14.4,2994,1819,15.684949976,-1790.85,-158.25,-593.98875,16.1706690285426
"372","2470",0.93,13.1,29.2,6983,1182,2.6106274442,-1582.95,-48.57915,-175.18425,3.14094951738755
"373","25",0.88,14.5,17.4,5979,1971,6.0111733967,-1373.41,-125.2455,-365.5895,6.37638567184727
"374","2512",0.9,13,28.3,4659,1328,5.2755610592,-1548.52,-72.4407,-265.253,5.4015097853234
"375","2513",0.9,11.1,24.3,4577,1421,7.9509000604,-1867.89,-82.1753,-300.44375,7.53549914972638
"376","2525",0.91,13.8,29.3,5489,1293,3.777270652,-1382.06,-52.338,-212.8395,3.89119843520802
"377","2532",0.8,7.6,15.7,3449,1927,7.473816255,-1298.91,-138.189,-460.678,9.00187952319324
"378","2571",0.9,9.8,20.2,4772,1636,11.4716071793,-2081.49,-124.602,-422.856,10.7971115148218
"379","2573",0.89,10.4,19.5,5706,1683,6.6029209776,-1815.81,-117.568,-347.337,6.78722820023828
"380","2580",0.91,12.5,25.8,5633,1358,4.9107501926,-1971.79,-74.5922,-258.22,5.39018790875882
"381","2588",0.55,3.6,8.8,870,920,74.3479314953,-2602.93,37217.4,-514.80375,81.4951366318435
"382","259",0.39,6.2,7.6,723,778,24.4840163282,-1847.5,102981.5,1197.49,37.0224508391597
"383","2594",0.87,8.3,17.6,4876,1891,5.602493211,-1648.65,-156.666,-442.02625,7.27347846290863
"384","2599",0.87,10.1,18.9,5198,1852,8.2839887215,-1869.45,-136.154,-431.505,8.88925974054488
"385","2628",0.71,3.6,13.9,2106,1436,25.6603980815,-1887.07,1117.67,-647.02,28.1383024716164
"386","2633",0.58,4.9,10.3,1035,1098,45.5988414111,-2267.71,11882.9,-670.6095,45.6957067829097
"387","264",0.33,3.9,6.6,242,303,47.7845571402,-2466.53,246739.5,13450.975,58.4272977652662
"388","2679",0.74,4.9,11.1,2517,1706,24.7204875179,-1619.05,1002.4585,-679.5715,24.06341871045
"389","2697",0.81,7.4,14.1,3560,1732,23.7368940379,-2104.23,-102.573,-528.607,20.8948842148715
"390","2714",0.93,14.7,26.9,7114,1379,3.9151259872,-1370.6,-65.6864,-244.87575,4.00065087634233
"391","272",0.09,2.5,3.9,0,0,15.2351510456,-2223.71,1394220,218270.5,14.0454207044917
"392","2736",0.88,10.1,20.3,4964,1715,9.7420532211,-1782.89,-134.9235,-432.4245,9.45338685066369
"393","2741",0.88,9.5,17.9,4985,1777,10.4902961871,-1738.2,-143.285,-444.902,9.92090142028276
"394","2742",0.89,10.4,21.3,6031,1674,6.0241716961,-1756.18,-112.764,-356.125,6.63330493804706
"395","2764",0.61,4.6,9.5,1302,1213,43.1807329005,-2274.16,17122.95,-656.88,52.7521090984308
"396","2766",0.71,3.2,13.3,1913,1389,29.6695071805,-1930.05,1093.9,-691.882,32.0004039739211
"397","2775",0.72,5.5,12.3,2357,1866,16.5900421423,-1472.3,207.6105,-606.723,18.5022546357745
"398","2788",0.86,9.5,17.1,4320,1777,3.7587750688,-1078.67,-125.243,-355.13,4.44105371890455
"399","279",0.49,3.2,6.4,534,653,57.6348102678,-2356.07,62278.3,2577.995,62.5063689682986
"400","2795",0.84,8.7,19.4,4060,1645,6.9620862695,-1532.1,-108.529,-382.611,7.3673290535144
"401","28",0.9,16.7,17.6,5693,1723,3.2364677464,-1196.63,-101.803,-288.919,3.71661174208668
"402","2802",0.53,3.9,6.9,768,1088,35.7269508024,-1769.33,28783.7,-209.6665,36.6616983665944
"403","2814",0.52,3.7,10,813,961,50.9692756323,-1999.28,31020.4,-645.5115,48.6483130115738
"404","2824",0.85,6.9,15.4,4606,2057,7.0643392539,-1376.25,-186.762,-514.57425,8.29831693731326
"405","2826",0.82,6.9,15.1,3442,1862,13.6024889546,-1877.25,-169.954,-536.89,15.356170169083
"406","2857",0.93,15.2,28.2,6961,1199,4.1927103724,-1986.78,-47.9286,-185.6935,4.18036596680932
"407","288",0.66,6.1,8.2,2023,2034,13.212862274,-1314.86,1407.43,-719.9425,17.8977986683739
"408","2884",0.92,11.8,23.9,6576,1484,3.3647159356,-1694.39,-86.7699,-258.34,4.21654780826904
"409","2899",0.92,14.8,24.9,6192,1362,4.9843759047,-1893.6,-67.28465,-250.00975,5.09445065700257
"410","2919",0.78,6.6,15.3,3071,1877,10.3465286015,-1373.66,-163.677,-530.644,11.2689743596305
"411","292",0.72,6.4,9.9,2505,2110,13.9350080787,-1533.26,610.418,-633.97,15.3282264139043
"412","2943",0.9,12.4,22.8,5255,1553,4.1785319983,-1323.91,-86.2368,-275.498,4.30365785107745
"413","296",0.73,7.4,9.5,2287,1854,29.8246294746,-1741.65,671.198,-670.38325,25.7237515618713
"414","2968",0.89,8.3,16.8,5391,1921,5.4071231284,-1053.92,-173.038,-453.80875,6.10499450139899
"415","2973",0.88,10.5,19.4,5331,1713,6.9110347618,-1788.61,-131.338,-394.13275,7.57370636773204
"416","299",0.75,7.3,11.2,2770,2018,12.324062406,-1473.63,-250.857,-556.462,12.9055275725214
"417","2999",0.94,17.8,31,6265,1153,4.2017726758,-1879.65,-47.9737,-196.12475,4.30679200158148
"418","3005",0.77,5.4,10.5,2612,1837,24.7772999221,-1676.19,961.03,-680.8395,24.3851949198559
"419","3018",0.89,9.6,19.3,5149,1715,6.545264019,-1720.03,-129.506,-374.038,7.03436577390286
"420","3023",0.92,12.1,24.4,5598,1536,7.9052846909,-1835.79,-106.495,-349.972,7.59818170172407
"421","3035",0.92,10.9,23,7243,1528,4.123020905,-1675.17,-80.44625,-268.0865,4.48669043278781
"422","3046",0.95,16,32.1,7106,1072,3.7057027726,-1796.66,-38.7281,-170.706,3.73217577042949
"423","3076",0.89,11.2,16.1,5225,1661,3.4946242317,-1040.75,-111.104,-307.94,3.93714497897562
"424","3081",0.85,12.3,15.1,4558,1840,10.5461326278,-1911.59,-150.756,-424.93375,10.6512026785882
"425","3084",0.9,12.7,17.5,5547,1605,4.1784885116,-1332.34,-98.60815,-295.36575,4.38675483876262
"426","3088",0.89,12.1,16.5,5203,1547,4.5564234746,-1515.44,-101.683,-298.62875,4.82186487392605
"427","3089",0.9,13.7,18.5,5306,1477,5.4591886713,-1698.81,-87.1754,-294.927,5.54183798494509
"428","31",0.89,14.5,17.6,5825,1703,4.4242892544,-1626.77,-115.1265,-309.02525,5.0552968697341
"429","3108",0.68,5.2,11.9,1849,1683,27.5434016848,-1568.94,5141.99,-571.068,26.909445481902
"430","311",0.83,10,12.5,3388,1869,12.158668829,-1562.2,-214.537,-471.1455,11.5725544852305
"431","3136",0.87,9.3,19.3,4609,1747,6.7077903241,-1811.13,-127.0105,-332.95875,7.17915062689501
"432","3138",0.69,4.8,9.5,1928,2153,22.9706477564,-1345.28,5180.69,-531.399,24.2122905256821
"433","3176",0.86,9.2,19.4,4868,1848,6.0777253354,-1341.1,-160.045,-405.074,6.50578893597504
"434","3192",0.9,11.9,25.9,5111,1464,3.9431458557,-1641.35,-87.7373,-266.41,4.61742134273718
"435","3203",0.66,3.9,13.3,1286,1122,61.642074628,-2089.19,16503.85,-635.8305,55.2415612375432
"436","3208",0.85,6.6,15.9,3912,2112,10.317906236,-1216.98,-161.992,-611.45,11.0996164724586
"437","3211",0.85,7.4,17.5,4204,2024,12.4034517856,-1513.16,-159.8675,-558.67975,11.8350860179499
"438","3242",0.92,13.6,28.1,6548,1454,4.6692222152,-1554.84,-82.5182,-283.957,4.92379333884985
"439","3268",0.89,8,20.7,5210,1854,5.5129674472,-1385.77,-170.1495,-414.409,6.60104201758198
"440","3280",0.89,9.5,23.1,5132,1660,7.5244353601,-1804.71,-137.448,-341.406,7.50345701344133
"441","3312",0.87,9.2,20.5,4923,1781,12.1365453093,-1891.17,-152.503,-425.927,11.1238077948722
"442","3318",0.88,10.5,20.5,5712,1740,7.0746169097,-1694.74,-139.068,-368.6695,7.23084480146275
"443","3357",0.78,6.3,15.9,3025,1748,17.4557133124,-1842.79,263.6475,-560.1295,18.4076885888875
"444","340",0.97,29.3,39.8,7466,614,1.7490301403,-965.302,-7.53725,-58.2777,1.80492108825332
"445","3410",0.92,19.4,24.1,4966,1158,3.2314950158,-1448.62,-44.36135,-193.72775,3.49198650561355
"446","3428",0.94,23.7,28.8,5808,961,2.6291565097,-1486.32,-24.8971,-129.569,2.73854050944814
"447","3480",0.94,22.5,26.5,6501,1035,2.7772385247,-1320.39,-34.6343,-153.08525,2.82900424195814
"448","3485",0.81,9.5,12.4,3973,1921,20.0432490208,-1890.22,-215.941,-553.134,18.6617029938275
"449","3495",0.71,7.8,10.5,2584,2001,12.8898255796,-1583.8,364.0545,-504.1765,14.3581285165782
"450","3501",0.81,11.9,13.9,3537,1857,7.0920840437,-1486.08,-143.3105,-392.036,8.0308615514443
"451","3505",0.85,13.5,16.7,3959,1647,6.7581515914,-1497.26,-104.979,-352.995,6.66686426567148
"452","3506",0.85,13.7,16.4,3810,1614,5.8088312708,-1473.9,-105.966,-347.14625,6.13664205718333
"453","351",0.98,32.2,44.5,7897,519,1.6654443809,-1179.01,-4.051335,-42.2075,1.70416022034808
"454","3512",0.86,14,18.3,4182,1550,3.6541648571,-1283.76,-85.3353,-286.9485,4.19943961118813
"455","353",0.97,32.5,45.3,7464,505,1.5698240212,-1099.44,-3.98988,-39.5711,1.62255003420947
"456","3532",0.5,4.9,7.4,825,1044,24.9594406792,-2448.05,35903.7,279.68225,44.1946943294622
"457","3546",0.74,6.4,11.1,2501,1677,52.9493158909,-2249.8,4041.89,-728.713,44.7947112989183
"458","3559",0.41,3.1,4.5,0,0,106.5393339657,-3820.81,446804,54377.5,91.8270473177018
"459","3565",0.88,12.5,14.1,6571,1938,6.571822696,-1284.67,-146.6575,-391.6245,6.43420978431861
"460","3569",0.88,11.5,16.6,6391,1761,10.4520105231,-1695.59,-143.086,-425.601,9.6402875097096
"461","3585",0.11,2.7,4.4,0,1,7.1801634574,-2213.99,531823.5,79666.025,20.6153313300234
"462","3596",0.62,6.6,8.2,1667,1788,17.0123841301,-1823.44,6570.59,-577.682,21.6882731747814
"463","361",0.98,34.2,45.5,8170,483,1.5481107374,-1184.59,-2.05703,-29.8225,1.61825374882728
"464","3616",0.9,17.6,20.4,4984,1348,3.3779815065,-1461.32,-63.4628,-233.782,3.84686301535102
"465","3617",0.91,18.4,22.9,5086,1247,3.8792709527,-1527.23,-54.41355,-225.56625,3.93963924851702
"466","3620",0.91,19.6,22.6,5241,1219,3.4712645629,-1536.67,-49.1482,-205.54125,3.59273817469088
"467","3622",0.93,21.6,25.7,5476,1097,3.5724818998,-1542.44,-38.4406,-179.587,3.63318879193526
"468","3632",0.68,7.6,12.1,2090,1718,22.5016019992,-2269.88,1198.6,-503.69425,24.6673459254814
"469","3637",0.72,6.7,8,2324,1713,76.9226173348,-2282.84,7868.525,-872.0215,62.334390429272
"470","3642",0.81,8,12.2,3688,1937,30.5979895697,-2113.92,-181.311,-621.406,25.6587961450208
"471","3677",0.6,5.6,7.3,1244,1089,117.0212232414,-2610.89,38313.5,-256.621,96.3404707301595
"472","3684",0.81,12,15.2,3148,1756,10.927212023,-1700.18,-141.777,-426.224,10.9515881483078
"473","3719",0.94,24.4,30.6,5443,961,2.8652399387,-1574.84,-26.33035,-140.12325,2.98942640295179
"474","3721",0.95,25.6,30.7,6161,878,2.4365515444,-1494.42,-19.47855,-110.01375,2.60130436664278
"475","3740",0.67,6.8,9.6,1579,1207,97.996592414,-2540.6,19042,-733.15875,86.6870343891154
"476","3757",0.92,16.9,18.4,7149,1521,4.4022564963,-1337.01,-89.7148,-292.642,4.43157687000865
"477","3759",0.92,17.9,19,7670,1541,5.8280096954,-1256.51,-94.7726,-328.1065,5.38883301892391
"478","3762",0.72,8.2,8.9,1935,1234,98.1658859994,-2346.89,14766.2,-697.378,76.373488781236
"479","3764",0.92,16.8,21.2,7680,1421,5.4821889435,-1585.19,-76.74425,-279.5795,5.33045607417465
"480","3779",0.83,13.5,16.7,3555,1538,5.9812243453,-1536.77,-97.2206,-335.009,6.5818877405547
"481","3826",0.61,6.9,9.2,1590,1535,24.6801351854,-2490.9,7357.63,-598.33,33.0360214945077
"482","3842",0.86,14,17.3,3810,1541,5.8097007833,-1624.73,-97.5101,-334.0215,6.52225276099757
"483","3845",0.86,13.7,17.3,3828,1603,9.2225779219,-1875.36,-100.992,-348.5995,9.06354385119664
"484","3848",0.87,14.6,18.3,4173,1530,3.8062638603,-1515.94,-79.8476,-278.057,4.69352838164002
"485","3867",0.59,5.9,7.7,1359,1527,28.4212796744,-2492.69,12465.1,-607.848,39.8630836460294
"486","39",0.91,19.2,20.9,5332,1379,2.868681043,-1320.2,-64.2373,-218.6255,3.18477527537487
"487","3903",0.91,17,21,5189,1325,3.2281293864,-1318.6,-57.02725,-226.95575,3.29961827176948
"488","3904",0.91,18,20.6,5008,1267,3.3790214292,-1721.41,-53.34875,-211.7555,3.98910578436572
"489","3915",0.71,7.8,10.4,2313,1891,20.0543587986,-2108.59,600.14,-503.28125,20.9312234741319
"490","3916",0.7,7.2,9.9,2185,1893,21.6064370618,-2108.97,1753.61,-534.791,23.5587442692166
"491","3936",0.91,18,22,4610,1303,5.6999705202,-1802.87,-59.3794,-253.345,5.51311483319323
"492","3937",0.91,18.3,22.2,4776,1269,4.7598711796,-1881.99,-54.4636,-234.3515,4.93737001627632
"493","3939",0.91,18.5,22.4,4323,1234,2.9573092788,-1471.34,-49.05325,-202.8675,3.39557196560612
"494","3948",0.92,20,24.5,5644,1209,2.9673302605,-1585.89,-39.89545,-184.80125,3.41144194469123
"495","3950",0.93,20.9,25.4,5016,1123,4.815334233,-1880.44,-40.3046,-200.1325,4.79748400382205
"496","396",0.88,11.7,17.7,5101,1721,4.319666845,-1229.14,-116.233,-340.463,4.65285246150014
"497","3966",0.77,11,14,2812,1647,10.4007239438,-1691.92,-153.043,-413.86425,11.5693320940533
"498","3970",0.61,4.7,8.6,1724,1331,69.4292034565,-2277.37,19207.6,-811.76925,69.3695298054281
"499","3971",0.64,5,8.8,1956,1466,58.8806741396,-2014.38,13346.2,-836.91275,61.1823555511244
"500","3987",0.82,9,13,4590,2012,7.8458120717,-1471.63,-204.045,-472.172,8.68476723755702
"501","402",0.97,28.2,39.2,6767,673,2.6334142891,-1475,-11.3764,-81.7515,2.47828886908441
