"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","predicted"
"219","1269",0.9,35.4,36.8,5654,1331,5.539517995,5.36617732223182
"220","12696",0.84,13.5,20.6,3251,1487,13.1774868466,8.70142581195596
"221","12703",0.91,18.2,26,5317,1429,5.1016977252,5.26951494504328
"222","12718",0.93,21.6,31.2,6752,1374,4.2328049008,4.56176611388054
"223","1273",0.91,41.7,43.2,4984,1160,5.4253835931,5.25320567635124
"224","12800",0.72,10,17.4,1792,1490,9.0437169392,26.4441748311718
"225","12839",0.77,12.6,19.1,2645,1407,21.116279753,15.3868902663425
"226","1284",0.93,49.7,51.2,5028,948,6.9732128884,3.41021614155445
"227","12856",0.93,20.9,28.8,6845,1279,2.7067394164,4.13343294748265
"228","12874",0.95,28.1,39,6734,973,3.6247389218,2.98302102667962
"229","12883",0.76,10.1,16.9,2692,1565,30.3166562602,13.9286218732257
"230","1289",0.94,52.9,54.4,7008,1066,3.6612668655,3.10773644409106
"231","12897",0.93,24.6,35.3,5509,1111,5.3389533544,3.8341200092698
"232","12900",0.94,26.3,39.3,5303,1012,6.6509858719,3.5400485111753
"233","12926",0.97,38.1,52.2,8146,736,2.3007728249,2.0758915426593
"234","1294",0.95,53.1,55,7197,978,2.8587506259,3.11442294100317
"235","12941",0.89,20.7,29.6,3622,1199,8.4135927549,7.43910635547805
"236","12947",0.91,24.4,35,4161,1110,8.03217375,4.49130307266428
"237","12953",0.92,24.7,34.1,4388,1089,6.2009603503,3.66381996119732
"238","12998",0.93,24,33,5796,1161,4.3950168536,4.84090312278749
"239","13005",0.93,24.2,33.6,5655,1170,6.2480963082,4.17453661187187
"240","13021",0.96,34,44.3,7675,779,2.5085967051,2.41674135310278
"241","13041",0.94,27.6,39.3,5813,1003,4.6151490745,3.96195460989126
"242","13048",0.96,30.4,41.3,7249,935,2.5329739805,2.62808131074722
"243","13051",0.89,17.4,25.3,3764,1295,10.4612862268,7.1149075333105
"244","13057",0.96,33,45.8,7103,878,2.4147995739,2.56524550470447
"245","13081",0.88,19.9,30,3125,1192,5.6882930626,9.19910780831067
"246","13093",0.94,29.3,41.6,4939,950,4.2689844394,3.87710872801436
"247","13128",0.89,16.1,24,4276,1456,9.2335385337,7.49934375852456
"248","1313",0.83,35.8,36.5,3037,1226,12.4015099177,11.1377969278729
"249","13151",0.94,25.3,34.6,6641,1121,3.4700092869,3.77664852465697
"250","13190",0.95,30.8,44.7,5965,881,3.801923615,2.99013839113065
"251","13210",0.96,41.3,58.1,6909,656,3.0584303354,2.02948414495052
"252","13244",0.94,32.1,45,5028,851,2.6087006097,3.5731687161412
"253","13253",0.95,34.8,48.6,5720,780,3.0105174512,3.09777154180729
"254","13256",0.96,36.5,50.7,5927,765,2.697921528,2.69517998007531
"255","13281",0.91,28.6,30.2,5215,1302,4.0488226076,5.82645383348842
"256","13291",0.8,17,18.6,2710,1604,10.4986092007,15.0920297071712
"257","13297",0.94,34.7,38.8,6036,1028,2.1046750318,3.48779389997662
"258","13299",0.94,34.3,37.4,6432,1053,2.568450987,3.29754564983157
"259","13306",0.95,42.1,45.5,6613,857,2.991664495,3.31288036581017
"260","13322",0.9,22.7,23.9,5431,1474,5.5826665434,5.29386431378007
"261","13334",0.94,34.5,36.1,6079,1057,3.8050395756,2.99689184267292
"262","13374",0.91,24.1,26.7,4929,1366,5.5673909401,5.51519881949808
"263","1340",0.93,51.7,53.7,5701,1018,2.5191944132,4.08738726770194
"264","13401",0.96,40.7,43.4,6281,836,2.2728063584,2.58415478833097
"265","13404",0.96,44.8,47.2,6107,749,2.1107433882,2.3582392630675
"266","13406",0.97,47.6,49.8,8179,740,2.2451081112,2.14109455119016
"267","13424",0.9,24.2,26.9,5923,1445,5.3536955801,5.72765825496287
"268","13428",0.92,25.6,28.5,5565,1293,4.8285734529,4.93197621792981
"269","1344",0.94,55.8,57.7,5659,920,3.4077408374,2.94915663014603
"270","13480",0.89,18.1,20.1,4824,1593,9.6994890065,6.01849187938419
"271","13509",0.76,12.6,14.3,2272,1388,17.5594084462,19.0679545710477
"272","1382",0.91,40.4,42.2,5058,1207,7.0301529765,5.29645730738731
"273","1390",0.81,46.8,47.1,2311,835,11.9225448155,15.2542510462784
"274","1416",0.71,26.2,26.9,1433,1002,22.9093733716,25.7619937377079
"275","1434",0.88,39.6,40.2,3516,1216,12.4223629999,7.47218692548824
"276","1437",0.9,38.9,40.5,4408,1230,3.7474223001,6.37211378578633
"277","1451",0.93,53.9,55.4,5197,982,4.2559320341,3.8863436528054
"278","1455",0.94,58.9,59.4,5821,918,3.0430843529,3.06009696899936
"279","1463",0.95,20.6,24.1,6584,961,2.6521725611,2.56243524985526
"280","1484",0.94,18,20.9,6297,1069,2.458785336,3.37609635989175
"281","1505",0.93,16.9,21,6300,1176,2.7886878842,3.37291503253556
"282","1522",0.95,21.3,24,6546,912,3.0133960623,2.41439101498196
"283","1552",0.72,6.3,7.1,2545,2156,11.2988287264,42.346546490952
"284","1553",0.88,12.9,15.1,5016,1556,4.5910849745,6.72267257681717
"285","1565",0.95,21.3,25.1,6723,878,2.4552498242,2.53735057559621
"286","1579",0.96,21.9,26.4,8113,843,1.9654327096,2.46681851155506
"287","1584",0.96,24.5,29.4,7510,726,2.1097180362,2.27196183799702
"288","1591",0.97,27.1,33.1,6665,586,1.5220763003,1.89301946777412
"289","1603",0.93,16.7,19.2,5927,1277,3.4640831338,3.7881267014558
"290","1614",0.96,23.2,26.6,6611,877,3.2223574329,2.38029245948913
"291","1616",0.96,24.4,27.4,7123,805,2.4185585356,2.48764778489122
"292","1654",0.94,18.7,23.4,7212,1035,2.390098639,3.11769341987896
"293","1688",0.98,33.1,40.2,8792,435,1.4831171558,1.5911031489705
"294","1694",0.92,16.2,19.6,6365,1315,4.0692831381,4.03505387875073
"295","1696",0.69,4.8,6.2,2738,1871,51.8226848853,41.8775252539784
"296","1697",0.87,11,14.6,6175,1728,5.7993507929,7.24785022763202
"297","1710",0.95,17.5,22.5,7187,1067,3.8736347247,3.09436150385849
"298","1711",0.95,18.4,23,7480,1006,3.278561698,2.87470982109788
"299","1714",0.95,19.6,23.6,6839,912,2.1797056894,2.68896406838917
"300","1715",0.95,18.4,22.4,9262,967,2.0574282659,2.66374170072421
"301","1724",0.96,21,25.3,8560,862,1.9185950699,2.33156094420651
"302","1728",0.96,23.1,28.8,8582,758,2.2606351773,2.13101170460894
"303","1730",0.96,22.9,28.1,8373,771,2.1409719509,2.31194168259668
"304","1736",0.98,27.7,34.9,9449,561,1.7164151832,1.84394893223463
"305","1744",0.84,8.7,9.2,4498,2011,10.9257978978,14.9748340817463
"306","1752",0.95,18.8,22.8,7394,1057,3.2902430145,3.05587268517017
"307","1756",0.95,19,23.4,8431,979,2.5272805036,2.6196236756206
"308","1763",0.97,21.5,25.5,9313,784,1.828519444,2.14262794793574
"309","1773",0.97,26.1,30,7695,692,2.4514405877,2.00385427941708
"310","1779",0.97,26.7,32.7,8850,630,1.9364485904,1.97257982320797
"311","1781",0.98,28.6,35.8,8622,553,1.8637356689,1.79013469849173
"312","1797",0.93,16,18.4,7972,1226,3.194173907,3.41627653953085
"313","18",0.86,14.4,15.9,4420,1782,4.2243957645,7.56455723916726
"314","180",0.83,11.7,16.3,3653,1806,5.0603721652,10.5428674379549
"315","1804",0.95,19.3,23.3,8509,973,2.5907743684,2.56299817596626
"316","181",0.86,12.7,17.4,4405,1695,6.9736222922,6.91735270837448
"317","1812",0.96,21.9,26.6,7880,869,2.8670554446,2.40110040430097
"318","1819",0.97,24.1,28.9,9415,731,1.9180653311,2.10387419343039
"319","1881",0.98,32.9,40.2,9675,451,1.5386749039,1.59198772582929
"320","1892",0.95,18.6,21.8,6741,1002,2.6929500773,3.2126399086998
"321","1898",0.97,22.8,26.9,8322,778,2.2615773896,2.17332358559748
"322","1909",0.97,26.9,31.3,8800,639,2.0068437798,1.98164007004172
"323","1928",0.98,33.9,41.3,9431,423,1.5407939721,1.98691322798294
"324","1950",0.96,22.7,28.9,7318,841,2.9510376731,2.41517488216961
"325","1955",0.96,25.3,28.4,8683,758,1.8865033786,2.18353070481401
"326","1970",0.97,29.5,34.2,8224,658,2.0316167934,2.02514244503724
"327","1979",0.91,13.7,18.6,6644,1479,4.2582696517,4.6272359564007
"328","1980",0.92,15.7,19.5,6419,1307,3.5732187688,4.60025684195472
"329","2007",0.95,20.3,24.5,8318,1029,2.2547999705,2.807882454294
"330","2017",0.96,25.5,30.1,7676,765,2.3400558609,2.35039787161823
"331","203",0.79,7.2,12.4,2467,1686,35.9766446088,24.2923374584226
"332","2034",0.91,12.8,16.2,6449,1535,5.9537490092,5.12300844291671
"333","2045",0.94,17,21,8761,1171,2.4283147577,3.0560917048906
"334","2049",0.94,18.7,22.5,7517,1109,2.7783776488,3.22551478684921
"335","2059",0.84,8.1,9.9,5619,2196,8.9918622439,13.0464286303005
"336","2060",0.95,20.7,25.2,7821,970,2.7428853668,2.66296058286743
"337","2069",0.83,8,11.1,4933,2144,12.1598243645,12.6217795528871
"338","2070",0.85,9.1,11.8,4937,2008,8.4645688873,9.58011763548734
"339","2085",0.86,9.4,12.2,5695,2017,6.9446017024,8.52566055049048
"340","2088",0.95,18,22.5,6901,1155,4.8249386379,3.48838433123185
"341","2101",0.95,20.7,25.8,9033,971,2.4327847791,2.5381841147489
"342","2106",0.96,23.6,28,8231,846,2.7011824638,2.3320920864372
"343","2117",0.87,9.6,13.4,5851,1967,8.0619573986,7.02914064963512
"344","2121",0.87,11.9,14.9,5479,1750,7.8613854214,6.63192966364866
"345","2122",0.84,8.2,10.1,4921,2144,13.9238405668,11.5217151841083
"346","213",0.78,8.1,9.6,3207,1952,22.357716591,19.6426348322238
"347","2134",0.95,18.6,22.1,8274,1109,2.9956038413,3.01970938513676
"348","2135",0.96,24.3,28,8110,843,2.4506245836,2.44801597288822
"349","2145",0.96,22.3,26.5,8083,882,2.3598090684,2.46741481396005
"350","2164",0.91,12.3,15.4,6502,1673,5.7526681802,5.53317236000973
"351","2191",0.94,19.1,24.9,8067,1107,2.9968793457,2.96157523687496
"352","2192",0.95,19.5,23.3,8866,1060,2.6115221606,2.84368068418926
"353","2199",0.95,21.2,25.6,7905,947,2.709258544,2.63222707053798
"354","2221",0.91,13.9,17.1,5946,1490,4.4962507626,4.92105736928623
"355","2226",0.93,15.7,20.3,6540,1303,5.9654586806,3.59655822481376
"356","2249",0.96,24.5,29.3,8099,811,2.6352499738,2.37919516281446
"357","2250",0.96,24.7,29.4,7608,785,2.3868562821,2.4917449745362
"358","2251",0.96,24.6,29.2,6925,769,1.9633761412,2.40162419620648
"359","2256",0.84,8.8,12,4970,2027,8.3604011745,9.6419276498183
"360","2257",0.84,10.4,12.7,4671,1808,8.9670707928,9.9037995545486
"361","2260",0.76,6.2,7.9,3490,2075,35.8151693081,22.832784528635
"362","2274",0.94,18.1,22.9,6921,1157,4.7907123981,3.61390718903308
"363","229",0.87,10.9,15.9,5487,1938,7.0197051738,7.11058423881446
"364","2300",0.97,28.4,33.6,9098,654,2.0489528119,1.9719984406807
